Name	Rating	Year	Rank	Fed
M. Khalidhara	2203	1999	YEM	16096	
Jaakko Kivimaki	2203	1999	FIN	16097	
Peter Kovacic	2203	1999	SLO	16098	
Spas Kozhuharov	2203	1999	BUL	16099	
Christoph Lichtenstern	2203	1999	GER	16100	
Florian Loidl	2203	1999	AUT	16101	
Erich Maahs	2203	1999	GER	16102	
Misa Markovic	2203	1999	YUG	16103	
Peter Marshall	2203	1999	CAN	16104	
Benjamin Mela	2203	1999	ARG	16105	
Vladimir Mihic	2203	1999	YUG	16106	
Pietro Mola	2203	1999	ITA	16107	
Laurent Monnard	2203	1999	FRA	16108	
Rafael Montero Melendrez	2203	1999	ESP	16109	
Roberto Quesada	2203	1999	CUB	16110	
Patrik Rundqvist	2203	1999	SWE	16111	
Michael Rzehak	2203	1999	GER	16112	
David Sokolik	2203	1999	BRA	16113	
Steva Srdjanov	2203	1999	YUG	16114	
Kote Sreeram	2203	1999	IND	16115	
D. Sutyrin	2203	1999	RUS	16116	
Jozsef Talmacsi	2203	1999	HUN	16117	
Srecko Truta	2203	1999	SLO	16118	
Alexander Viatchaninov	2203	1999	UKR	16119	
Reinhard Dr. Vlasak	2203	1999	AUT	16120	
Oswaldo Zambrana	2203	1999	BOL	16121	
Dimitrios Alexakis	2202	1999	GRE	16122	
Steve Barrett	2202	1999	ENG	16123	
Gerson P. Batista	2202	1999	BRA	16124	
Vincent Bernard	2202	1999	FRA	16125	
Otto Castillo	2202	1999	GUA	16126	
D Gajadin	2202	1999	SUR	16127	
Manuel Gonzalez	2202	1999	ESP	16128	
Barbara Grabarska	2202	1999	POL	16129	
Vladimir Grechikhin	2202	1999	USA	16130	
Regis Grizou	2202	1999	FRA	16131	
Alojzy Grobelny	2202	1999	POL	16132	
Frank Hilmer	2202	1999	GER	16133	
Ron Hofman	2202	1999	NED	16134	
Jana Jackova	2202	1999	CZE	16135	
Gunnar Jacob	2202	1999	GER	16136	
Wolfgang Jordan	2202	1999	GER	16137	
Konstantin Kalinichev	2202	1999	RUS	16138	
Ralph Kimende	2202	1999	SEY	16139	
Martin Kopisch	2202	1999	GER	16140	
Hermann Krieger	2202	1999	GER	16141	
John A Kvamme	2202	1999	NOR	16142	
Wolfgang Lenk	2202	1999	GER	16143	
Bruci Lopez	2202	1999	CUB	16144	
Guy Mazzoni	2202	1999	FRA	16145	
E.W Mohammed	2202	1999	IRQ	16146	
Vladimir Molchanov	2202	1999	RUS	16147	
Cristina Moshina	2202	1999	MDA	16148	
Valeri Moskviitin	2202	1999	RUS	16149	
Vladimir Mrva	2202	1999	SVK	16150	
Vladimir Muravjov	2202	1999	RUS	16151	
Klaus Poetsch	2202	1999	GER	16152	
Gabriel-Corneliu Popescu	2202	1999	ROM	16153	
Martin Raubal	2202	1999	AUT	16154	
Bruno Ribeiro	2202	1999	POR	16155	
Martin Riediger	2202	1999	GER	16156	
Robert Rittler	2202	1999	AUT	16157	
Ian C. Robertson	2202	1999	SCO	16158	
Krasimir Rusev	2202	1999	BUL	16159	
Pritam Singh	2202	1999	IND	16160	
Dragan Stojanovic	2202	1999	YUG	16161	
Vlad Stromin	2202	1999	RUS	16162	
Alin Toma	2202	1999	ROM	16163	
Stanislav Vlcek	2202	1999	SVK	16164	
Nassir Wajih	2202	1999	IND	16165	
Jochen Wigger	2202	1999	GER	16166	
Stefan Witkowski	2202	1999	POL	16167	
Andres Alvarez Alvaro	2201	1999	ESP	16168	
Vladimir Bahtin	2201	1999	RUS	16169	
Bhatia Beenish	2201	1999	IND	16170	
Djordje Brkic	2201	1999	YUG	16171	
Jesus Cao	2201	1999	ESP	16172	
Edmundo Davila	2201	1999	NCA	16173	
Francis ESP De La Fuente Gonzalez	2201	1999	ESP	16174	
Ben De Leur	2201	1999	NED	16175	
Miladin Djerkovic	2201	1999	YUG	16176	
Luis F. Dobson Aguilar	2201	1999	CHI	16177	
Luca Fassio	2201	1999	ITA	16178	
Torsten Gamer	2201	1999	GER	16179	
Alexander Gasthofer	2201	1999	GER	16180	
Claire Gervais	2201	1999	FRA	16181	
Jan Gombac	2201	1999	SLO	16182	
Florin Grunberg	2201	1999	ROM	16183	
Gerard Hagege	2201	1999	FRA	16184	
Hendrik A Happel	2201	1999	NED	16185	
Mika Harjula	2201	1999	FIN	16186	
Roman Hautala	2201	1999	FIN	16187	
S. Jabir	2201	1999	IRQ	16188	
David Jove Rey	2201	1999	ESP	16189	
Rolf Jungbluth	2201	1999	GER	16190	
Sergei Kharitonov	2201	1999	RUS	16191	
Vladimir Kizov	2201	1999	FRM	16192	
Glenn Klopfenstein	2201	1999	USA	16193	
Marcin Kolago	2201	1999	POL	16194	
Dmitro Kovalov	2201	1999	UKR	16195	
Heikki Lehtinen	2201	1999	FIN	16196	
Shakhriyar Mamedyarov	2201	1999	AZE	16197	
Jerome Mela	2201	1999	FRA	16198	
Miroslav Miljkovic	2201	1999	YUG	16199	
Leonid Muhtarov	2201	1999	UKR	16200	
Konstantin Nam	2201	1999	RUS	16201	
Nikolai Nebylitsin	2201	1999	RUS	16202	
Julian H.A. Neijhorst	2201	1999	SUR	16203	
Gerard O'Connell	2201	1999	IRL	16204	
Andreas Papastavropoulos	2201	1999	GRE	16205	
Stevan Dr. Peric	2201	1999	YUG	16206	
Carlo Pernigotti	2201	1999	ITA	16207	
Rommel Prado	2201	1999	URU	16208	
M. Rakitskaja	2201	1999	RUS	16209	
Finn Riedel	2201	1999	GER	16210	
Predrag Ristic	2201	1999	YUG	16211	
Luis A. Roldan Cosio	2201	1999	ESP	16212	
Stevens Rouchouse	2201	1999	FRA	16213	
Nassim Sakr	2201	1999	LIB	16214	
Elena Titova-Boric	2201	1999	BIH	16215	
Alexander Umgaev	2201	1999	RUS	16216	
Per Wikstrom	2201	1999	SWE	16217	
Armel-David Wolff	2201	1999	SUI	16218	
Sergei Zagimarov	2201	1999	RUS	16219	
Nikolai Zhang-Yushkov	2201	1999	RUS	16220	
Klaus Zschaebitz	2201	1999	GER	16221	
Aris Abbasov	2200	1999	AZE	16222	
Al Sayed Abdul Minim	2200	1999	SUD	16223	
Sabri Abdul Moula	2200	1999	YEM	16224	
Adnan Abedinov	2200	1999	SWE	16225	
Salmir Acevedo	2200	1999	ESA	16226	
Carlos Adad	2200	1999	ARG	16227	
Pedro Aderito	2200	1999	ANG	16228	
Lars Agergaard	2200	1999	DEN	16229	
Pedro Jose Aguirre Izaguirre	2200	1999	ESP	16230	
Maliki Ahmad	2200	1999	MAS	16231	
Farhan Mukhtar Ahmed	2200	1999	YEM	16232	
Paolo Aiello	2200	1999	ITA	16233	
Tatiana Aksionova	2200	1999	UKR	16234	
Shaker Al Afoo	2200	1999	BRN	16235	
Shazad Alam	2200	1999	PAK	16236	
Mikko Alava	2200	1999	FIN	16237	
Edward J Allen	2200	1999	USA	16238	
Antonio Alonso Gracia	2200	1999	ESP	16239	
Toure Amadou	2200	1999	MLI	16240	
Humphrey Andolo	2200	1999	KEN	16241	
Renato Andreoli	2200	1999	ITA	16242	
Gaston Andretta	2200	1999	ARG	16243	
Angel Angelov	2200	1999	BUL	16244	
Jose Javier Aoiz Linares	2200	1999	ESP	16245	
Pal Apatoczky	2200	1999	HUN	16246	
Gonzalo Araya	2200	1999	CHI	16247	
Enis Arikok	2200	1999	SUI	16248	
Nikolai G. Arkhipov	2200	1999	RUS	16249	
Hussien Asabri	2200	1999	LBA	16250	
Zenon Autowicz	2200	1999	POL	16251	
Anton Avramov	2200	1999	BUL	16252	
Shafag Azizova	2200	1999	AZE	16253	
Francisco J. Baigorri	2200	1999	ESP	16254	
Gyorgy Bakcsi	2200	1999	HUN	16255	
Leila Baloglanova	2200	1999	UKR	16256	
Andrzej Balun	2200	1999	POL	16257	
Valentin Barbulescu	2200	1999	ROM	16258	
Alejandro Barenbaum	2200	1999	ARG	16259	
Michael Baron	2200	1999	AUS	16260	
Arik Bash	2200	1999	ISR	16261	
Victor Beiu	2200	1999	ROM	16262	
Hilton Bennet	2200	1999	NZL	16263	
Richard Berendsen	2200	1999	NED	16264	
Luis Bermejo	2200	1999	ESP	16265	
Nicolas Bernard	2200	1999	BEL	16266	
Neil Berry	2200	1999	SCO	16267	
Tibor Berta	2200	1999	HUN	16268	
P. Bhattacharyya	2200	1999	IND	16269	
Zoran Bilbija	2200	1999	YUG	16270	
Mile Bircakovic	2200	1999	YUG	16271	
Petr Blaha	2200	1999	CZE	16272	
Marc Andre Blaich	2200	1999	GER	16273	
Zygmunt Blaszczuk	2200	1999	POL	16274	
Dalibor Blucha	2200	1999	CZE	16275	
Wageeh Boctor	2200	1999	USA	16276	
Michael Bohnstorff	2200	1999	GER	16277	
Kenneth Boikhutswane	2200	1999	BRN	16278	
Samuel Boipuso	2200	1999	BOT	16279	
Exfelicos Bolico	2200	1999	PHI	16280	
Youzi Borisov	2200	1999	RUS	16281	
Vasily Borodyc	2200	1999	UKR	16282	
Sandor Bors	2200	1999	HUN	16283	
Max Bouaraba	2200	1999	GER	16284	
Philip J. Briggs	2200	1999	ENG	16285	
Thomas Broek	2200	1999	NED	16286	
Stephan Bruchmann	2200	1999	GER	16287	
Massimo Bruno	2200	1999	ITA	16288	
Iztok Brunsek	2200	1999	SLO	16289	
Armin Burghart	2200	1999	GER	16290	
Peter Burlage	2200	1999	NED	16291	
Pedro Camacho Calle	2200	1999	ESP	16292	
Javier Caramia	2200	1999	ARG	16293	
Anthony Castillo	2200	1999	CAN	16294	
Christo Cave	2200	1999	TRI	16295	
Jona Chaka	2200	1999	ZIM	16296	
Helena Chalupova	2200	1999	CZE	16297	
Philippe Champion	2200	1999	FRA	16298	
T.K. Chandra Sekhar	2200	1999	IND	16299	
Hon Kun Chang	2200	1999	MAC	16300	
Barry Cheal	2200	1999	ENG	16301	
Michael Chow	2200	1999	AUS	16302	
Bo Garner Christensen	2200	1999	DEN	16303	
Stanely Chumfwa	2200	1999	ZAM	16304	
Petr Cisler	2200	1999	CZE	16305	
Francisco Cisternas	2200	1999	CHI	16306	
Tomislav Cop	2200	1999	CRO	16307	
Horacio Corti	2200	1999	CHI	16308	
Richard Cseke	2200	1999	HUN	16309	
Boran Culic	2200	1999	CRO	16310	
Geza D'Albini	2200	1999	HUN	16311	
Patrick Davin	2200	1999	USA	16312	
Eelco De Vries	2200	1999	NED	16313	
Gustavo Deker	2200	1999	ARG	16314	
Tony Dempsey	2200	1999	SCO	16315	
Nikolay Denisenko	2200	1999	RUS	16316	
Larisa Dergileva	2200	1999	RUS	16317	
Maruf Ahmed Dewan	2200	1999	BAN	16318	
James A. Dill	2200	1999	BER	16319	
Krastjo Dimitrov	2200	1999	BUL	16320	
Svetozar Djonev	2200	1999	BUL	16321	
Ismail Dogantug	2200	1999	TUR	16322	
Catarino Domingos	2200	1999	ANG	16323	
Juan Dominguez Rueda	2200	1999	ESP	16324	
Michael Drexel	2200	1999	GER	16325	
R.R.M. Duyn	2200	1999	NED	16326	
Victor Dzera	2200	1999	CAN	16327	
Mehdi Effatian	2200	1999	IRI	16328	
David Efler	2200	1999	CZE	16329	
Warren Elliott	2200	1999	JAM	16330	
Jauhari Fahmi	2200	1999	INA	16331	
Giovanni Falchetta	2200	1999	ITA	16332	
Gyula Farkas	2200	1999	HUN	16333	
Neil Farrell	2200	1999	SCO	16334	
Leandro Ferragud	2200	1999	ARG	16335	
Giorgy Fredman	2200	1999	BRA	16336	
Aegir Fridbertsson	2200	1999	ISL	16337	
Alexandr Gajnulov	2200	1999	RUS	16338	
Jose Luis Galvan Sarmiento	2200	1999	ESP	16339	
Alberto Garcia Blazquez	2200	1999	ESP	16340	
Ricardo Garcia Ruido	2200	1999	ESP	16341	
Sarkhan Gashimov	2200	1999	AZE	16342	
Georgios Gasparakis	2200	1999	GRE	16343	
Andras Gemesi	2200	1999	HUN	16344	
Farhad Ghorani	2200	1999	IRI	16345	
Choo-Kwee Giam	2200	1999	SIN	16346	
Robert Gibbons	2200	1999	NZL	16347	
William T. P. Giblin	2200	1999	ENG	16348	
Lena Glaz	2200	1999	ISR	16349	
Marek Goban	2200	1999	SVK	16350	
Leonid S. Goldberg	2200	1999	RUS	16351	
Damir Gracin	2200	1999	CRO	16352	
Wilhelm Grafe	2200	1999	GER	16353	
Paul Griffiths	2200	1999	ENG	16354	
Oksana Gritsayeva	2200	1999	UKR	16355	
Jose Guillen	2200	1999	HON	16356	
Cyril Guillon	2200	1999	FRA	16357	
Eyal Gur	2200	1999	ISR	16358	
Robert Gwaze	2200	1999	ZIM	16359	
Armen M. Hachatrian	2200	1999	ARM	16360	
Ben Hague	2200	1999	ENG	16361	
Ali Hammoubi	2200	1999	SYR	16362	
Ng Tze Han	2200	1999	MAS	16363	
Clark Harmon	2200	1999	USA	16364	
Abdul Hassan	2200	1999	UAE	16365	
R. Haydon	2200	1999	ENG	16366	
Mikael Helin	2200	1999	SWE	16367	
Derrick Heng	2200	1999	SIN	16368	
Ronald Henry	2200	1999	USA	16369	
Martin Heynen	2200	1999	GER	16370	
Benjamin Hoareau	2200	1999	SEY	16371	
Steve Hobart	2200	1999	USA	16372	
David Housieaux	2200	1999	FRA	16373	
Roman Hrdy	2200	1999	CZE	16374	
Silviu Ifrim	2200	1999	ROM	16375	
Jean-Christo Ilgart	2200	1999	FRA	16376	
Aminul Polash Islam	2200	1999	BAN	16377	
Lala Ismailova	2200	1999	AZE	16378	
Zoltan Ivan	2200	1999	HUN	16379	
Jana Ivanova	2200	1999	UKR	16380	
Robert Dr. Jaster	2200	1999	GER	16381	
Ferdinand Jochinger	2200	1999	AUT	16382	
Pankaj Joshi	2200	1999	IND	16383	
Eric Juglard	2200	1999	FRA	16384	
Andreas Junglas	2200	1999	GER	16385	
Piotr Kaczorowski	2200	1999	POL	16386	
Kenneth Kakooza	2200	1999	UGA	16387	
Mohamed Kamal	2200	1999	EGY	16388	
Joseph Kanyingi	2200	1999	KEN	16389	
Basel Karem	2200	1999	BRN	16390	
Morten Kaspersen	2200	1999	DEN	16391	
Marton Katona	2200	1999	HUN	16392	
Helmut Kaulfuss	2200	1999	GER	16393	
Dragomir Keca	2200	1999	YUG	16394	
Peter Kemp	2200	1999	ENG	16395	
Ilya Khakhinov	2200	1999	RUS	16396	
Mohammed Khan	2200	1999	JCI	16397	
Elton Khandjanly	2200	1999	AZE	16398	
Sergey Kireev	2200	1999	RUS	16399	
Gabor Kis	2200	1999	HUN	16400	
Balazs Kiss	2200	1999	HUN	16401	
Istvan I Kiss	2200	1999	HUN	16402	
Stephen Kisuze	2200	1999	UGA	16403	
Hartmut Klocker	2200	1999	AUT	16404	
Zbigniew Klos	2200	1999	POL	16405	
Lajos Kolus	2200	1999	HUN	16406	
Valerija Koroljova	2200	1999	RUS	16407	
Slavey Kostadinov	2200	1999	BUL	16408	
Sandor Kun	2200	1999	HUN	16409	
John Langreck	2200	1999	USA	16410	
Hugues Laurent	2200	1999	FRA	16411	
Greg Lawen	2200	1999	SEY	16412	
Andrew Lawson	2200	1999	ENG	16413	
Aleksandar Lazarevic	2200	1999	YUG	16414	
Thomas Lemanczyk	2200	1999	GER	16415	
Andreas Lickleder	2200	1999	GER	16416	
Chye-Lye Lim	2200	1999	SIN	16417	
Arturo Lopez Velasco	2200	1999	MEX	16418	
Hugo Lopez	2200	1999	CHI	16419	
Antonio Lopez-Andujar Ocana	2200	1999	ESP	16420	
Imre Lovass	2200	1999	HUN	16421	
Peter Luechtemeier	2200	1999	GER	16422	
Hans-Eckart Luethke	2200	1999	GER	16423	
Nase Lungu	2200	1999	ZAM	16424	
Ernesto Ma	2200	1999	MAC	16425	
John Madsen	2200	1999	DEN	16426	
Verma Manoj	2200	1999	IND	16427	
Igor Markin	2200	1999	RUS	16428	
Mario Marshall	2200	1999	JAM	16429	
Tom M. Martinak	2200	1999	USA	16430	
Jose Joaquin Martinez Garcia	2200	1999	MEX	16431	
C. Martinez	2200	1999	HON	16432	
Jaime Martinez	2200	1999	ESP	16433	
Mathieu Massart	2200	1999	FRA	16434	
Ilias Mastoras	2200	1999	GRE	16435	
Shane Matthews	2200	1999	JAM	16436	
Tedmore Mauwa	2200	1999	ZIM	16437	
Stepanka Mayer	2200	1999	GER	16438	
Ilya Mironov	2200	1999	BLR	16439	
Chilipi Mogasha	2200	1999	BOT	16440	
Jobe Mopati	2200	1999	BOT	16441	
Gaosekelwe Moseki	2200	1999	BOT	16442	
Eric Moskow	2200	1999	USA	16443	
Diallo Moustaph	2200	1999	MLI	16444	
Werner Mueller	2200	1999	GER	16445	
Gunnar Muetz	2200	1999	GER	16446	
Samir Musaev	2200	1999	AZE	16447	
Oo Myint	2200	1999	MYA	16448	
Samir Nadir	2200	1999	SUD	16449	
Flovin Tor Naes	2200	1999	FAI	16450	
Otto Nakapunda	2200	1999	NAM	16451	
Dante Nardini	2200	1999	ARG	16452	
Mohamad Kamal Nashed	2200	1999	SYR	16453	
Lahendi Ndlhovu	2200	1999	ZAM	16454	
Ralph Neininger	2200	1999	GER	16455	
Thomas Neugebauer	2200	1999	GER	16456	
Ng Tze Han	2200	1999	MAS	16457	
Ek Teong Ng	2200	1999	MAS	16458	
Klaus Nickl	2200	1999	AUT	16459	
Carsten Nielsen	2200	1999	DEN	16460	
Tommy Nielsen	2200	1999	DEN	16461	
Rani Nolsoe	2200	1999	FAI	16462	
Rex Oberholzer	2200	1999	NAM	16463	
Zsigmond Olah	2200	1999	HUN	16464	
Magnus P. Ornolfsson	2200	1999	ISL	16465	
Luis Ortega	2200	1999	CUB	16466	
Enrique Osuna Vega	2200	1999	ESP	16467	
Gustavo Otero Garzon	2200	1999	ARG	16468	
Andre Palat	2200	1999	FRA	16469	
Miro Pandurevic	2200	1999	CRO	16470	
Martin Panskus	2200	1999	GER	16471	
Alejandro Paredes	2200	1999	ARG	16472	
Sinisa Paroski	2200	1999	YUG	16473	
Dimitrios Pavlineris	2200	1999	GRE	16474	
Enrique Paz	2200	1999	ESP	16475	
Carlos Penin Lopez	2200	1999	ESP	16476	
Mordechai Penzias	2200	1999	ISR	16477	
Sven Perlitz	2200	1999	GER	16478	
Ilia Perov	2200	1999	RUS	16479	
Henri-Pierre Perramond	2200	1999	FRA	16480	
Benoit Perruchoud	2200	1999	SUI	16481	
Soren Boeck Petersen	2200	1999	DEN	16482	
Croife Petry	2200	1999	BRA	16483	
Miroslav Pfeifer	2200	1999	CZE	16484	
Andrzej Pieniazek	2200	1999	POL	16485	
Dmitry Pinjagin	2200	1999	RUS	16486	
Itzchak Platt	2200	1999	ISR	16487	
Andrzej Plesiuk	2200	1999	POL	16488	
Gintautas Plunge	2200	1999	LTU	16489	
Dardo Ariel Podesta	2200	1999	ARG	16490	
Johann Poecksteiner	2200	1999	AUT	16491	
Wolfgang Dr. Polster	2200	1999	GER	16492	
Evan Post	2200	1999	USA	16493	
Toni Preziuso	2200	1999	SUI	16494	
Michael Quast	2200	1999	GER	16495	
Asad Rahman	2200	1999	ZIM	16496	
Nayyar Rajiv	2200	1999	IND	16497	
Cesar Ramirez	2200	1999	PER	16498	
K. Ranganathan	2200	1999	IND	16499	
Lars Bo Rasmussen	2200	1999	LUX	16500	
Friedrich Rattinger	2200	1999	AUT	16501	
Tatiana Razumova	2200	1999	RUS	16502	
Franc. Rebolo	2200	1999	ESP	16503	
Alexander Reutov	2200	1999	UKR	16504	
Plamen Ribarov	2200	1999	BUL	16505	
Slobodan M Ristic	2200	1999	YUG	16506	
Steven J.L. Rix	2200	1999	ENG	16507	
Fernando Rocabado	2200	1999	ARG	16508	
Manfred Rockenschaub	2200	1999	AUT	16509	
Stuart Paul Romeril	2200	1999	JCI	16510	
Daniel Rosenberg	2200	1999	ENG	16511	
Oliver Rotfuss	2200	1999	GER	16512	
Bruno Wolfgang Sack	2200	1999	GER	16513	
Boonsueb Saeheng	2200	1999	THA	16514	
A. Safaev	2200	1999	RUS	16515	
Pablo Salazar	2200	1999	CRC	16516	
Jose Antonio Sande Edreira	2200	1999	ESP	16517	
Predrag Saric	2200	1999	YUG	16518	
Samuel Schindler	2200	1999	GER	16519	
Jochen Schlenker	2200	1999	GER	16520	
Andreas Schmidt	2200	1999	GER	16521	
Christian Schmitt	2200	1999	GER	16522	
Richard Schreiner	2200	1999	GER	16523	
Olev Schuls	2200	1999	EST	16524	
Hubertus Schulze	2200	1999	GER	16525	
Udo Seepe	2200	1999	GER	16526	
Udo Seidens	2200	1999	GER	16527	
A. Selensky	2200	1999	RUS	16528	
Darko Sertic	2200	1999	CRO	16529	
V. Shats	2200	1999	KAZ	16530	
Cephas Sichilima	2200	1999	ZAM	16531	
Robert Siekaczynski	2200	1999	POL	16532	
Sergei Smirnov	2200	1999	RUS	16533	
J. R. Smith	2200	1999	WLS	16534	
Jeiennadi Smougalev	2200	1999	RUS	16535	
Slawomir Smuga	2200	1999	POL	16536	
Ian Snape	2200	1999	ENG	16537	
Luis Sobrevia	2200	1999	ESP	16538	
Dimitrios Sountoulidis	2200	1999	GRE	16539	
Paul Spiller	2200	1999	NZL	16540	
Y.P. Srivastava	2200	1999	IND	16541	
Benoit St. Pierre	2200	1999	CAN	16542	
Ingo Stark	2200	1999	GER	16543	
Nava Starr	2200	1999	CAN	16544	
David Stephson	2200	1999	AUS	16545	
Jovan Stojanov	2200	1999	FRM	16546	
Miroslav Stojanovic	2200	1999	YUG	16547	
Andreas Strassner	2200	1999	GER	16548	
Zoltan Strenner	2200	1999	HUN	16549	
Jerzy Struk	2200	1999	POL	16550	
Slavoljub Stupar	2200	1999	CRO	16551	
Chandra Sahu Subash	2200	1999	IND	16552	
Dinu-Simi Suciu	2200	1999	ROM	16553	
Boris Sudar	2200	1999	CRO	16554	
Bo Sundell	2200	1999	SWE	16555	
R. Sureshkumar	2200	1999	IND	16556	
M. Svechnikova	2200	1999	RUS	16557	
Ondrej Sykora	2200	1999	CZE	16558	
Ruby Tamano	2200	1999	INA	16559	
Alexander Tamilin	2200	1999	UKR	16560	
Stefan Tarjoc	2200	1999	ROM	16561	
Nyamaa Torbat	2200	1999	MGL	16562	
Tran Duc Hoa Khanh	2200	1999	VIE	16563	
Tran Vinh Loc	2200	1999	VIE	16564	
Truong Duc Chien	2200	1999	VIE	16565	
Christian Tscholowitsch	2200	1999	AUT	16566	
Pawel Tyszecki	2200	1999	POL	16567	
Angelos Tzermiadianos	2200	1999	GRE	16568	
Misa Umiljenovic	2200	1999	YUG	16569	
I Ushakova	2200	1999	RUS	16570	
Carlos Ustariz	2200	1999	HON	16571	
Giuseppe Valenti	2200	1999	ITA	16572	
G. Vassiliev	2200	1999	RUS	16573	
Leonid Veretnov	2200	1999	RUS	16574	
Roberto Villabrille	2200	1999	ARG	16575	
Andreas Vinke	2200	1999	GER	16576	
G. Vinod	2200	1999	IND	16577	
Petr Votava	2200	1999	CZE	16578	
Predrag Vujovic	2200	1999	YUG	16579	
Robert G. Wade	2200	1999	ENG	16580	
Manfred Wallinger	2200	1999	GER	16581	
S. Wassin	2200	1999	IBS	16582	
Juergen Wempe	2200	1999	GER	16583	
Dirk Wessler	2200	1999	GER	16584	
Robert Wheeler	2200	1999	JAM	16585	
Dirk Winterfeld	2200	1999	GER	16586	
Martin Wittke	2200	1999	GER	16587	
Karl Wittmann	2200	1999	GER	16588	
Eduardo Wolberg	2200	1999	ARG	16589	
Frank Yee	2200	1999	TRI	16590	
Michal Zacharek	2200	1999	POL	16591	
Asefi Zahiruddin	2200	1999	AFG	16592	
Bogdan Zamfirescu	2200	1999	ROM	16593	
Stephane Zawadski	2200	1999	FRA	16594	
Wong Zi-Jing	2200	1999	MAS	16595	
Dusko Zmijanac	2200	1999	YUG	16596	
Laszlo Zsiros	2200	1999	HUN	16597	
Khlil Al Subaihi	2199	1999	YEM	16598	
Jorge Baron Rodriguez	2199	1999	ESP	16599	
Frederic Baudin	2199	1999	FRA	16600	
Jacques Bernard	2199	1999	FRA	16601	
Boris Brosig	2199	1999	GER	16602	
Jan Buermann	2199	1999	GER	16603	
Umberto Castiglione	2199	1999	ITA	16604	
Niala Coliazo	2199	1999	CUB	16605	
Jonas Eriksson	2199	1999	SWE	16606	
Gunnar Finnlaugsson	2199	1999	SWE	16607	
Jozsef Gaber	2199	1999	SLO	16608	
Natalia Gasiunas	2199	1999	UKR	16609	
Ulrich Gebhardt	2199	1999	GER	16610	
Kossia Gendre	2199	1999	FRA	16611	
Alexander Haucke	2199	1999	GER	16612	
Dimitrios Hrisanthopoulos	2199	1999	GRE	16613	
Slobodan Ilic	2199	1999	YUG	16614	
Otar Jirkvalishvili	2199	1999	GEO	16615	
Vladislava Kalinina	2199	1999	UKR	16616	
Tomas Karlsson	2199	1999	SWE	16617	
Martin Labollita	2199	1999	ARG	16618	
Alberto Laurancena	2199	1999	ARG	16619	
Branislav Lukic	2199	1999	YUG	16620	
Vlasta Macek	2199	1999	CRO	16621	
Mikhail Manojlo	2199	1999	UKR	16622	
Zoran Markovic	2199	1999	YUG	16623	
Jose Martinez Penalver	2199	1999	ESP	16624	
Christoph Michalek	2199	1999	GER	16625	
Milutin Milikic	2199	1999	YUG	16626	
Asim Muharemagic	2199	1999	YUG	16627	
Miriam Munoz Perez	2199	1999	ESP	16628	
Timo Nippula	2199	1999	FIN	16629	
Fedor Panchenko	2199	1999	UKR	16630	
Eldimar Parra	2199	1999	CUB	16631	
Alexandre Patrat	2199	1999	FRA	16632	
Dusko Petrovic M.	2199	1999	YUG	16633	
Oliver Prestel	2199	1999	GER	16634	
Stefka Savova	2199	1999	BUL	16635	
Zdravko Solak	2199	1999	YUG	16636	
Sinisa Tomerlin	2199	1999	CRO	16637	
Miguel Uris Escolano	2199	1999	ESP	16638	
Pavel Vinogradov	2199	1999	UKR	16639	
Slobodan Vlajkovic	2199	1999	YUG	16640	
Hubertus Voss	2199	1999	GER	16641	
Delisle Warner	2199	1999	BAR	16642	
Marian Zaim	2199	1999	ROM	16643	
Massimo Zucchelli	2199	1999	ITA	16644	
Mohamed Abdel Fadil	2198	1999	EGY	16645	
Franco Baccaro	2198	1999	ITA	16646	
Ararat Barsegian	2198	1999	ARM	16647	
David Blohm	2198	1999	USA	16648	
Werner Brunner	2198	1999	SUI	16649	
Dejan Carnic	2198	1999	YUG	16650	
Dragos Catereniuc	2198	1999	ROM	16651	
Juan Cubas Pons	2198	1999	ESP	16652	
Jose Fernando Cubas	2198	1999	PAR	16653	
Rafael Del Valle Domenech	2198	1999	ESP	16654	
Vilmos Di Giovanni	2198	1999	GER	16655	
Karl Enigl	2198	1999	AUT	16656	
Erno Ersek	2198	1999	HUN	16657	
Oscar Fernandez Ramos	2198	1999	ESP	16658	
Ernst Fischer	2198	1999	GER	16659	
M. Haubrich	2198	1999	GER	16660	
Tony Herrstrom	2198	1999	SWE	16661	
Traian Iordache	2198	1999	ROM	16662	
Ilkka Kanko	2198	1999	FIN	16663	
Armin Kranz	2198	1999	AUT	16664	
Ch. Kesavananda Krishna	2198	1999	IND	16665	
Pawel Kukula	2198	1999	POL	16666	
Massimo Marchini	2198	1999	ITA	16667	
 Margolit	2198	1999	RUS	16668	
Tomaz Marinsek	2198	1999	SLO	16669	
Roger Mastrapa	2198	1999	CUB	16670	
Antonio Molina Garcia	2198	1999	ESP	16671	
Zygmunt Pioch	2198	1999	POL	16672	
Al-Dahwi Ramzi	2198	1999	IRQ	16673	
Ferran Reig Albero	2198	1999	ESP	16674	
Ralf Riemer	2198	1999	GER	16675	
Luis Rodriguez Cordon	2198	1999	ESP	16676	
Thomas Saladin	2198	1999	SUI	16677	
Frank Salzgeber	2198	1999	SUI	16678	
Janko Saradjen	2198	1999	SLO	16679	
Hans Christian Simon	2198	1999	GER	16680	
Marek Sutor	2198	1999	POL	16681	
Monika Tsiganova	2198	1999	EST	16682	
Mauri Tuominen	2198	1999	FIN	16683	
