Name	Rating	Year	Rank	Fed
M. Shahade	2310	1981	IRI	1353	
E. Sindik	2310	1981	YUG	1354	
Sines	2310	1981	YUG	1355	
M. Sprecic	2310	1981	YUG	1356	
P. Sribar	2310	1981	YUG	1357	
U. Steiner	2310	1981	AUT	1358	
R. Szmetan	2310	1981	ARG	1359	
Telecki	2310	1981	POL	1360	
D. Thomas	2310	1981	ENG	1361	
M. Tonchev	2310	1981	BUL	1362	
Trabattoni	2310	1981	ITA	1363	
A. Triantafillidis	2310	1981	GRE	1364	
Varas	2310	1981	ARG	1365	
M. Vukovic	2310	1981	YUG	1366	
Weinberger	2310	1981	USA	1367	
P. Zabystrzan	2310	1981	CSR	1368	
Akesson	2305	1981	SWE	1369	
S. Arkhipov	2305	1981	USR	1370	
K. Berg	2305	1981	DEN	1371	
L. Blackstock	2305	1981	SCO	1372	
I. Bokor	2305	1981	HUN	1373	
Book	2305	1981	FIN	1374	
E. Brondum	2305	1981	DEN	1375	
D.V. Buela	2305	1981	CUB	1376	
Butnaru	2305	1981	ROM	1377	
J. Carleton	2305	1981	ENG	1378	
F. Chevaldonnet	2305	1981	FRA	1379	
A. Chia	2305	1981	SIN	1380	
M. Christoph	2305	1981	FRG	1381	
P. Delaney	2305	1981	IRL	1382	
Dresen	2305	1981	FRG	1383	
Erdeus	2305	1981	ROM	1384	
Ferrera	2305	1981	CUB	1385	
A. Feuerstein	2305	1981	USA	1386	
Fiodorov	2305	1981	USR	1387	
Giam	2305	1981	SIN	1388	
Goberman	2305	1981	USR	1389	
S. Gonzales	2305	1981	COL	1390	
I. Hakki	2305	1981	SYR	1391	
Hofland	2305	1981	NED	1392	
Iskandar	2305	1981	INA	1393	
Jauregui	2305	1981	CAN	1394	
K. Juhnke	2305	1981	FRG	1395	
D. Kaiumov	2305	1981	USR	1396	
B. Kantsler	2305	1981	USR	1397	
Krantz	2305	1981	SWE	1398	
C. Laird	2305	1981	NZL	1399	
P.G. Large	2305	1981	ENG	1400	
J.-O. Lind	2305	1981	SWE	1401	
Mamuzic	2305	1981	YUG	1402	
C.A. Martinez	2305	1981	ARG	1403	
J. Morgado	2305	1981	ARG	1404	
Neat	2305	1981	ENG	1405	
V. Nikolic	2305	1981	YUG	1406	
K. Opl	2305	1981	AUT	1407	
E. Pandavos	2305	1981	GRE	1408	
F.J. Perez	2305	1981	GUA	1409	
P. Poloch	2305	1981	CSR	1410	
Rajovic	2305	1981	YUG	1411	
R. Ramirez	2305	1981	MEX	1412	
Rosenlund	2305	1981	DEN	1413	
R. Roth	2305	1981	SUI	1414	
Safarzadeh	2305	1981	IRI	1415	
Sampouw	2305	1981	INA	1416	
Servaty	2305	1981	UNK	1417	
Soler	2305	1981	CUB	1418	
Stankov	2305	1981	BUL	1419	
Y. Stepak	2305	1981	SWE	1420	
Sugar	2305	1981	HUN	1421	
J. Tabor	2305	1981	HUN	1422	
B. Thornsteinsson	2305	1981	ISL	1423	
V. Tichy	2305	1981	CSR	1424	
Upton	2305	1981	SCO	1425	
A. Valdes-Castillo	2305	1981	CUB	1426	
Vallifuoco	2305	1981	ITA	1427	
N. Velez	2305	1981	CUB	1428	
Westermeier	2305	1981	FRG	1429	
K. Wicker	2305	1981	ENG	1430	
N. Zivkovic	2305	1981	YUG	1431	
T. Zoltek	2305	1981	POL	1432	
J.B. Adams	2300	1981	ENG	1433	
Y. Afek	2300	1981	ISR	1434	
A. Antoshik	2300	1981	CSR	1435	
R. Araya	2300	1981	CHI	1436	
H. Bravo	2300	1981	PER	1437	
L.J. Brito	2300	1981	BRA	1438	
M.A. Brooks	2300	1981	USA	1439	
Bukhtin	2300	1981	USR	1440	
C. Busu	2300	1981	ROM	1441	
S. Cabarkapa	2300	1981	YUG	1442	
F. Casas	2300	1981	ARG	1443	
De. Chen	2300	1981	CHN	1444	
A. Chistiakov	2300	1981	USR	1445	
J. Cordovil	2300	1981	POR	1446	
C. Crouch	2300	1981	ENG	1447	
Damanik	2300	1981	INA	1448	
Danov	2300	1981	YUG	1449	
Dantar	2300	1981	YUG	1450	
De Veauce	2300	1981	ENG	1451	
R. Djordjevic	2300	1981	YUG	1452	
D. Djurovic	2300	1981	YUG	1453	
L. Dobrovolsky	2300	1981	CSR	1454	
A. Dolmadjan	2300	1981	BUL	1455	
Domuls	2300	1981	USR	1456	
J. Dory	2300	1981	HUN	1457	
Doucet	2300	1981	FRA	1458	
Drozd	2300	1981	POL	1459	
J. Ehlvest	2300	1981	USR	1460	
Escondrillas	2300	1981	MEX	1461	
Farron	2300	1981	SUI	1462	
N. Gaprindashvili	2300	1981	USR	1463	
J. Garriga Nvalart	2300	1981	ESP	1464	
V. Gefenas	2300	1981	USR	1465	
E. Gereben	2300	1981	SUI	1466	
A. Ginsberger	2300	1981	ISR	1467	
Glatt	2300	1981	HUN	1468	
A. Greenfeld	2300	1981	ISR	1469	
R. Hase	2300	1981	ARG	1470	
J. Havasi	2300	1981	HUN	1471	
J. Huerta	2300	1981	CUB	1472	
A. Ipek	2300	1981	TUR	1473	
Jimenez	2300	1981	ARG	1474	
J.G. Jonsson	2300	1981	ISL	1475	
Josteinsson	2300	1981	ISL	1476	
N. Kagan	2300	1981	USR	1477	
Kajkamdzozov	2300	1981	BUL	1478	
R. Korsunsky	2300	1981	USR	1479	
Kourkounakis	2300	1981	GRE	1480	
Kruger	2300	1981	BUL	1481	
Lutzkan	2300	1981	USR	1482	
Macarie	2300	1981	ROM	1483	
I. Marasescu	2300	1981	ROM	1484	
M. Marlow	2300	1981	ENG	1485	
Masculo	2300	1981	BRA	1486	
Matzner	2300	1981	USA	1487	
H. Morales	2300	1981	MEX	1488	
E. Nonnenmacher	2300	1981	FRG	1489	
K. Orlov	2300	1981	YUG	1490	
R. Ortega	2300	1981	HUN	1491	
Ortel	2300	1981	HUN	1492	
Ostberg	2300	1981	SWE	1493	
Paglilla	2300	1981	ARG	1494	
Pet. Petran	2300	1981	CSR	1495	
W. Pils	2300	1981	AUT	1496	
Ripley	2300	1981	ENG	1497	
Rosino	2300	1981	ITA	1498	
P. Sinkovics	2300	1981	HUN	1499	
B. Stein	2300	1981	FRG	1500	
Stevic	2300	1981	YUG	1501	
Szalanczy	2300	1981	HUN	1502	
Tiulin	2300	1981	USR	1503	
Ulrichsen	2300	1981	NOR	1504	
M. Veljkovic	2300	1981	YUG	1505	
Veremeichik	2300	1981	USR	1506	
D. Wolf	2300	1981	ISR	1507	
L. Zsinka	2300	1981	HUN	1508	
N. Alexandria	2295	1981	USR	1509	
Andrzejewski	2295	1981	POL	1510	
Araos	2295	1981	CHI	1511	
D. Baretic	2295	1981	YUG	1512	
V. Borisov	2295	1981	USR	1513	
R. Britton	2295	1981	ENG	1514	
G. Brodeur	2295	1981	CAN	1515	
Bugajski	2295	1981	POL	1516	
B. Cafferty	2295	1981	ENG	1517	
R. Cukic	2295	1981	YUG	1518	
J. Durao	2295	1981	POR	1519	
Th. Ernst	2295	1981	SWE	1520	
C. Evangelisti	2295	1981	ITA	1521	
Ferriz	2295	1981	MEX	1522	
N. Gavrilakis	2295	1981	GRE	1523	
Heilemann	2295	1981	FRG	1524	
G.D. Hillyard	2295	1981	ENG	1525	
Huss	2295	1981	SUI	1526	
G. Kadas	2295	1981	HUN	1527	
Kanko	2295	1981	FIN	1528	
Kiss	2295	1981	HUN	1529	
B. Kristjansson	2295	1981	ISL	1530	
G. Lambert	2295	1981	ENG	1531	
J.H. Loftsson	2295	1981	USA	1532	
Lucena	2295	1981	BRA	1533	
Mehmedovic	2295	1981	YUG	1534	
S. Mirkovic	2295	1981	YUG	1535	
O. Moen	2295	1981	NOR	1536	
G. Morrison	2295	1981	SCO	1537	
I.A. Novikov	2295	1981	USR	1538	
K. Ojanen	2295	1981	USR	1539	
Pacl	2295	1981	CSR	1540	
L. Perecz	2295	1981	HUN	1541	
Pithart	2295	1981	CSR	1542	
Porreca	2295	1981	ITA	1543	
Prochownik	2295	1981	POL	1544	
L. Radulescu	2295	1981	ROM	1545	
Rajc	2295	1981	YUG	1546	
Rosiak	2295	1981	POL	1547	
C. Sanz	2295	1981	MEX	1548	
R. Schneider	2295	1981	LUX	1549	
Sinclair	2295	1981	SCO	1550	
K. Stefanov	2295	1981	BUL	1551	
Stertenbrink	2295	1981	FRG	1552	
S. Terzic	2295	1981	FRG	1553	
D. Treybal	2295	1981	CSR	1554	
Turunen	2295	1981	FIN	1555	
V.M. Vehi Bach	2295	1981	ESP	1556	
A. Villeneuve	2295	1981	FRA	1557	
D. Waterman	2295	1981	USA	1558	
P. Youngworth	2295	1981	USA	1559	
I. Armas	2290	1981	ROM	1560	
E. Bang	2290	1981	DEN	1561	
S. Berg	2290	1981	NOR	1562	
J. Berry	2290	1981	CAN	1563	
A.R. Bitman	2290	1981	USR	1564	
M. Cuellar Gacharna	2290	1981	COL	1565	
Djalilov	2290	1981	USR	1566	
J. Dominguez Sanz	2290	1981	ESP	1567	
Z. Domnitz	2290	1981	ISR	1568	
A. Drumev	2290	1981	BUL	1569	
P. Enders	2290	1981	DDR	1570	
Gy. Forgacs	2290	1981	HUN	1571	
R. Franke	2290	1981	FRG	1572	
V. Galic	2290	1981	YUG	1573	
J. Gomez Baillo	2290	1981	ARG	1574	
J.M. Gomez Esteban	2290	1981	ESP	1575	
M. Gonzales	2290	1981	PER	1576	
N.D. Gurieli	2290	1981	USR	1577	
Hachaj	2290	1981	POL	1578	
Hadjipetrov	2290	1981	BUL	1579	
A. Hoffmann	2290	1981	USA	1580	
R. Huerta	2290	1981	CUB	1581	
I. Janakiev	2290	1981	BUL	1582	
I. Jankovec	2290	1981	CSR	1583	
P. Jigzhidsuren	2290	1981	MGL	1584	
G. Kaidanov	2290	1981	USR	1585	
Jr. Karolyi	2290	1981	HUN	1586	
Kiedrowicz	2290	1981	POL	1587	
S. Knezevic	2290	1981	YUG	1588	
O. Knudsen	2290	1981	NOR	1589	
Kubik	2290	1981	POL	1590	
Kuroda	2290	1981	JPN	1591	
R. Letelier	2290	1981	CHI	1592	
T. Lipski	2290	1981	POL	1593	
B. Maksimovic	2290	1981	YUG	1594	
V. Manievich	2290	1981	ISR	1595	
M. Markovic	2290	1981	YUG	1596	
F. Oney	2290	1981	TUR	1597	
Orseth	2290	1981	NOR	1598	
M.A. Pagden	2290	1981	ENG	1599	
G. Pirisi	2290	1981	HUN	1600	
Rovira	2290	1981	CRC	1601	
Sangadsup	2290	1981	THA	1602	
M. Schumacher	2290	1981	BEL	1603	
Steinbaum	2290	1981	ARG	1604	
Sutton	2290	1981	NZL	1605	
Szlos	2290	1981	ARG	1606	
Lj. Tancev	2290	1981	YUG	1607	
Trujillo	2290	1981	CUB	1608	
Van Scheltinga	2290	1981	BRA	1609	
G. Walter	2290	1981	DDR	1610	
Th. Welin	2290	1981	SWE	1611	
J. Whitehead	2290	1981	USA	1612	
M. Wong	2290	1981	SIN	1613	
J. Zotkin	2290	1981	MGL	1614	
Agur	2285	1981	ISR	1615	
E.B. Akhmilovskaya	2285	1981	USR	1616	
D. Allan	2285	1981	CAN	1617	
B.R. Anderson	2285	1981	NZL	1618	
K.-W. Behle	2285	1981	FRG	1619	
Ch. Bergstrom	2285	1981	SWE	1620	
D. Berry	2285	1981	USA	1621	
C. Bielicki	2285	1981	ARG	1622	
V. Budde	2285	1981	FRG	1623	
Bulford	2285	1981	ENG	1624	
G. Buxade Roca	2285	1981	ESP	1625	
Cusi	2285	1981	PHI	1626	
Drelinkiewicz	2285	1981	POL	1627	
N. Garces	2285	1981	ECU	1628	
K.-H. Goehring	2285	1981	FRG	1629	
Grabow	2285	1981	DEN	1630	
S. Grant	2285	1981	USA	1631	
E. Gudmundsson	2285	1981	ISL	1632	
Hamdan	2285	1981	INA	1633	
M. Henttinen	2285	1981	FIN	1634	
Ioakimidis	2285	1981	GRE	1635	
Jamroz	2285	1981	POL	1636	
C.A. Juarez Flores	2285	1981	GUA	1637	
Kazilaris	2285	1981	GRE	1638	
Kokkinos	2285	1981	USR	1639	
S. Kornasiewicz	2285	1981	POL	1640	
Kosciuk	2285	1981	YUG	1641	
La Rota	2285	1981	USA	1642	
R. Lekander	2285	1981	SWE	1643	
H. Lieb	2285	1981	FRG	1644	
R. Magrini	2285	1981	ITA	1645	
Mandrov	2285	1981	BUL	1646	
C.A. Mcnab	2285	1981	SCO	1647	
R. Mendoza	2285	1981	COL	1648	
M. Nieto Miguez	2285	1981	ESP	1649	
J. Pisa Ferrer	2285	1981	ESP	1650	
V. Popov	2285	1981	BUL	1651	
Pustina	2285	1981	ALB	1652	
V. Riha	2285	1981	CSR	1653	
Romm	2285	1981	ISR	1654	
B. Sorensen	2285	1981	DEN	1655	
Szeles	2285	1981	HUN	1656	
K. Tadic	2285	1981	YUG	1657	
N. Trisa-Ard	2285	1981	THA	1658	
Vetemaa	2285	1981	USR	1659	
B. Vujakovic	2285	1981	YUG	1660	
Zigura	2285	1981	USR	1661	
A.M. Akhsharumova	2280	1981	USA	1662	
R. Angelov	2280	1981	BUL	1663	
Atala	2280	1981	CUB	1664	
Babrikowski	2280	1981	DDR	1665	
H. Bach	2280	1981	FRG	1666	
C. Barnes	2280	1981	USA	1667	
T.B. Bennett	2280	1981	ENG	1668	
Biti	2280	1981	YUG	1669	
M. Cabarkapa	2280	1981	YUG	1670	
P. Canalejo	2280	1981	CUB	1671	
Z. Choleva	2280	1981	CSR	1672	
Corden	2280	1981	ENG	1673	
Cox	2280	1981	ENG	1674	
Dimitrov	2280	1981	BUL	1675	
Z. Farooqui	2280	1981	PAK	1676	
J. Fichtl	2280	1981	CSR	1677	
D.J. Findlay	2280	1981	SCO	1678	
G. Garcia Conesa	2280	1981	ESP	1679	
Gluzman	2280	1981	ISR	1680	
Goldstein	2280	1981	USR	1681	
Gransky	2280	1981	ISR	1682	
Greenberg	2280	1981	USA	1683	
P. Griffiths	2280	1981	ENG	1684	
Grimaldi	2280	1981	ESA	1685	
G.-P. Gruen	2280	1981	FRG	1686	
G. Gunnarsson	2280	1981	ISL	1687	
G. Hjorth	2280	1981	AUS	1688	
Kaimo	2280	1981	PHI	1689	
O. Kalinin	2280	1981	USR	1690	
H. Karlsson	2280	1981	ISL	1691	
Klimaszewshi	2280	1981	POL	1692	
Klimenok	2280	1981	USR	1693	
Koh	2280	1981	SIN	1694	
Kriz	2280	1981	CSR	1695	
G. Laketic	2280	1981	YUG	1696	
Liao	2280	1981	DOM	1697	
Lindorfer	2280	1981	FRG	1698	
M. Litinskaya-Shul	2280	1981	USR	1699	
Th. Liverios	2280	1981	GRE	1700	
Mack	2280	1981	FRG	1701	
H.J. Meissner	2280	1981	DDR	1702	
Michaelides	2280	1981	USA	1703	
M. Milicevic	2280	1981	YUG	1704	
Momic	2280	1981	USA	1705	
Nevole	2280	1981	CSR	1706	
Nikolaiczuk	2280	1981	FRG	1707	
J. Pares Vives	2280	1981	ESP	1708	
R. Reyes	2280	1981	PHI	1709	
Rossmann	2280	1981	DDR	1710	
R. Shocron	2280	1981	USA	1711	
J. Sweep	2280	1981	CUB	1712	
Szajna	2280	1981	POL	1713	
G. Treppner	2280	1981	FRG	1714	
M. Trifunov	2280	1981	YUG	1715	
Vagalinski	2280	1981	BUL	1716	
D. Van Riemsdijk	2280	1981	NED	1717	
M. Wolf	2280	1981	FRG	1718	
CHN	2280	1981	CHN	1719	
A. Stein	2277	1981	ISR	1720	
H.-W. Ackermann	2275	1981	FRG	1721	
C.F. Adad	2275	1981	ARG	1722	
W.J Adam	2275	1981	USA	1723	
S. Adzic	2275	1981	YUG	1724	
H. Akvist	2275	1981	SWE	1725	
N. Bakulin	2275	1981	USR	1726	
B. Balogh	2275	1981	HUN	1727	
O. Bazan	2275	1981	ARG	1728	
J. Belmonte	2275	1981	CHI	1729	
F. Benko	2275	1981	ARG	1730	
E. Bernal	2275	1981	PHI	1731	
D. Bodic	2275	1981	YUG	1732	
Bozovic	2275	1981	YUG	1733	
A. Campos-Ruiz	2275	1981	MEX	1734	
G.M. Clark	2275	1981	ENG	1735	
A De Savornin Lohman	2275	1981	NED	1736	
Demeter	2275	1981	HUN	1737	
M. Dragovic	2275	1981	YUG	1738	
Drtina	2275	1981	CSR	1739	
Duarte	2275	1981	BRA	1740	
J. Dybowski	2275	1981	POL	1741	
Finlayson	2275	1981	ENG	1742	
Fudez	2275	1981	YUG	1743	
L. Garcia	2275	1981	COL	1744	
W. Garcia	2275	1981	CUB	1745	
Hanrech	2275	1981	ENG	1746	
W. Hook	2275	1981	IVB	1747	
Hvenekilde	2275	1981	DEN	1748	
B. Itkis	2275	1981	USR	1749	
Janak	2275	1981	CSR	1750	
Kolvig	2275	1981	DEN	1751	
Koszorus	2275	1981	HUN	1752	
Kotre	2275	1981	YUG	1753	
F. Lengyel	2275	1981	ROM	1754	
Lezcano	2275	1981	ESP	1755	
Linck	2275	1981	ARG	1756	
Lipman	2275	1981	USR	1757	
Littleton	2275	1981	IRL	1758	
M. Ljuca	2275	1981	YUG	1759	
Lovass	2275	1981	HUN	1760	
Malachi	2275	1981	ISR	1761	
K. Movsisian	2275	1981	USR	1762	
P. Orev	2275	1981	BUL	1763	
Palos	2275	1981	YUG	1764	
D.I. Patrick	2275	1981	ENG	1765	
F.J. Perez	2275	1981	CUB	1766	
Perkins	2275	1981	ENG	1767	
Pesantes	2275	1981	PER	1768	
Pojedzimiec	2275	1981	POL	1769	
P. Przybylski	2275	1981	POL	1770	
Puhm	2275	1981	FRA	1771	
Ravi Hedge	2275	1981	IND	1772	
Romani	2275	1981	ITA	1773	
O. Sande	2275	1981	NOR	1774	
Savage	2275	1981	USA	1775	
Schouten	2275	1981	NED	1776	
H. Sobura	2275	1981	POL	1777	
C. Spulber	2275	1981	ROM	1778	
Steczkowski	2275	1981	POL	1779	
M. Svenn	2275	1981	SWE	1780	
Van Dijk	2275	1981	NED	1781	
U. Waagener	2275	1981	FRG	1782	
T. Wong	2275	1981	SIN	1783	
A. Yoffe	2275	1981	USR	1784	
B. Alberston	2270	1981	USA	1785	
R. Anguiano	2270	1981	MEX	1786	
G. Bacso	2270	1981	HUN	1787	
F. Baragar	2270	1981	CAN	1788	
Beyen	2270	1981	BEL	1789	
Browning	2270	1981	GCI	1790	
B. Brujic	2270	1981	YUG	1791	
H. Carvalho	2270	1981	BRA	1792	
Chaivichit	2270	1981	THA	1793	
M. Cosic	2270	1981	YUG	1794	
A. De la Garza	2270	1981	MEX	1795	
R. Dieks	2270	1981	NED	1796	
R. Douven	2270	1981	NED	1797	
A. Faas	2270	1981	USR	1798	
Fredriksson	2270	1981	SWE	1799	
L. Fuentes	2270	1981	CUB	1800	
Glez-Maza	2270	1981	ESP	1801	
J. Gromek	2270	1981	POL	1802	
J. Gutierrez	2270	1981	CRC	1803	
Gyorkos	2270	1981	HUN	1804	
O. Hjertenes	2270	1981	NOR	1805	
Honos	2270	1981	HUN	1806	
S. Ivanovic	2270	1981	YUG	1807	
O. Jonsson	2270	1981	ISL	1808	
G. Kadar	2270	1981	HUN	1809	
Kalascan	2270	1981	USR	1810	
Kerkhoff	2270	1981	NED	1811	
V. Kim	2270	1981	USR	1812	
C. Krause	2270	1981	FRG	1813	
D. Lapenis	2270	1981	USR	1814	
D. Lazic	2270	1981	YUG	1815	
J.C. Letzelter	2270	1981	FRA	1816	
J. Levitt	2270	1981	ENG	1817	
Ljavdansky	2270	1981	USR	1818	
Lokasto	2270	1981	POL	1819	
Macskasy	2270	1981	CAN	1820	
Y. Mashian	2270	1981	ISR	1821	
J. Massana	2270	1981	USA	1822	
Mederos	2270	1981	CUB	1823	
Melhuish	2270	1981	CHI	1824	
M. Milanov	2270	1981	BUL	1825	
Minaya	2270	1981	COL	1826	
Sh. Mirza	2270	1981	PAK	1827	
Natalucci	2270	1981	ITA	1828	
R. Navarro	2270	1981	MEX	1829	
Norris	2270	1981	SCO	1830	
Ofstad	2270	1981	NOR	1831	
Pokern	2270	1981	FRG	1832	
Priwman	2270	1981	ISR	1833	
T. Rakowiecki	2270	1981	POL	1834	
M. Rodriguez	2270	1981	COL	1835	
Rohland	2270	1981	CAN	1836	
W. Schmidt	2270	1981	FRG	1837	
Bj. Sigurjonsson	2270	1981	ISL	1838	
Siroky	2270	1981	CSR	1839	
P.J. Sowray	2270	1981	ENG	1840	
Stoutenborough	2270	1981	USA	1841	
J. Szabolcsi	2270	1981	HUN	1842	
Tennant	2270	1981	USA	1843	
P. Toth	2270	1981	BRA	1844	
Tsouros	2270	1981	GRE	1845	
H. Vetter	2270	1981	FRG	1846	
P. Voiculescu	2270	1981	ROM	1847	
J. Weidemann	2270	1981	FRG	1848	
B.J. Ayza	2265	1981	ESP	1849	
F. Bachmann	2265	1981	FRG	1850	
M. Bajovic	2265	1981	YUG	1851	
W. Beckenmeyer	2265	1981	FRG	1852	
H. Cardon	2265	1981	NED	1853	
G. Coppini	2265	1981	ITA	1854	
Curtin	2265	1981	IRL	1855	
J. De Lange	2265	1981	NED	1856	
O. Ferreira	2265	1981	PAR	1857	
Folling	2265	1981	NOR	1858	
G. Gavrila	2265	1981	ROM	1859	
Giustolisi	2265	1981	ITA	1860	
Harestad	2265	1981	NOR	1861	
Iannaccone	2265	1981	ITA	1862	
J. Kinlay	2265	1981	ENG	1863	
V. Kondratiev	2265	1981	USR	1864	
Lao	2265	1981	PHI	1865	
Leverett	2265	1981	USA	1866	
Liersch	2265	1981	FRG	1867	
Mamatov	2265	1981	USR	1868	
A. Mart	2265	1981	ISR	1869	
Michenka	2265	1981	CSR	1870	
Natsis	2265	1981	GRE	1871	
Ornithopoulos	2265	1981	GRE	1872	
Padron	2265	1981	CUB	1873	
Petukhov	2265	1981	USR	1874	
Psaras	2265	1981	GRE	1875	
C. Radulescu	2265	1981	ROM	1876	
J. Reyes	2265	1981	GUA	1877	
W. Rosin	2265	1981	FRG	1878	
Rupeni	2265	1981	ITA	1879	
L. Sanchez	2265	1981	COL	1880	
Santolini	2265	1981	ITA	1881	
W. Schellhorn	2265	1981	FRG	1882	
A. Sokolov	2265	1981	USR	1883	
Steinbacher	2265	1981	FRG	1884	
M. Tempone	2265	1981	ARG	1885	
Travnicek	2265	1981	CSR	1886	
Vanman	2265	1981	ISR	1887	
P.J. Waters	2265	1981	ENG	1888	
K.Y. Yee	2265	1981	CHN	1889	
Ager	2260	1981	AUT	1890	
G. Andersson	2260	1981	SWE	1891	
A. Bernei	2260	1981	HUN	1892	
N. Bloch	2260	1981	NED	1893	
S. Bonchev	2260	1981	BUL	1894	
D. Buchenthal	2260	1981	FRG	1895	
J.R. Cordoba	2260	1981	CUB	1896	
D. Davcevski	2260	1981	YUG	1897	
Dimovski	2260	1981	YUG	1898	
W. Estrada	2260	1981	URU	1899	
Fijalkowski	2260	1981	POL	1900	
V. Frank	2260	1981	YUG	1901	
R. Grossmann	2260	1981	POL	1902	
R. Gruenberg	2260	1981	FRG	1903	
Guimaraes	2260	1981	POR	1904	
H. Gundersen	2260	1981	NOR	1905	
Hanasz	2260	1981	POL	1906	
P. Haugli	2260	1981	NOR	1907	
Th. Heiberg	2260	1981	NOR	1908	
Cr. Ionescu	2260	1981	ROM	1909	
J.L. Jimenez	2260	1981	CRC	1910	
Johanson	2260	1981	AUS	1911	
G. Johnsen	2260	1981	NOR	1912	
K. Kaunas	2260	1981	USR	1913	
A. Kjelstrup-Olsen	2260	1981	NOR	1914	
Gy. Kluger	2260	1981	HUN	1915	
Kotevski	2260	1981	YUG	1916	
Lev	2260	1981	ISR	1917	
N. Lopez	2260	1981	ARG	1918	
T.R. Lozano	2260	1981	HON	1919	
Miranda	2260	1981	BRA	1920	
P. Motwani	2260	1981	SCO	1921	
Nykopp	2260	1981	FIN	1922	
Gy. Ondi	2260	1981	HUN	1923	
Paidoussis	2260	1981	GRE	1924	
K.L. Pang	2260	1981	SIN	1925	
G.P. Pazos	2260	1981	ECU	1926	
O. Perez	2260	1981	ESP	1927	
D. Pergericht	2260	1981	BEL	1928	
Riego	2260	1981	PAR	1929	
Rubio	2260	1981	ESP	1930	
Rupp	2260	1981	FRG	1931	
C. Salvador	2260	1981	ECU	1932	
S. Samarian	2260	1981	ROM	1933	
A.P. Santos	2260	1981	POR	1934	
Schjonsby	2260	1981	NOR	1935	
A. Semakoff	2260	1981	NOR	1936	
R. Silva Nazzari	2260	1981	URU	1937	
Syre	2260	1981	DDR	1938	
J. Teio	2260	1981	CUB	1939	
Titkos	2260	1981	HUN	1940	
V. Torre	2260	1981	PHI	1941	
Turikov	2260	1981	USR	1942	
M. Ujtelki	2260	1981	CSR	1943	
A. Ulker	2260	1981	TUR	1944	
M. Velasquez	2260	1981	ESA	1945	
Zs. Veroci-Petronic	2260	1981	HUN	1946	
Voboril	2260	1981	CSR	1947	
P.K. Wells	2260	1981	ENG	1948	
R. Witt	2260	1981	NED	1949	
A. Yap	2260	1981	PHI	1950	
Yurkov	2260	1981	USR	1951	
J. Zyla	2260	1981	POL	1952	
Via. Agzamov	2255	1981	USR	1953	
M.I. Araya Ibarra	2255	1981	CHI	1954	
Beitar	2255	1981	SYR	1955	
A. Belmont	2255	1981	MEX	1956	
Ben Zion	2255	1981	ISR	1957	
Bessenay	2255	1981	FRA	1958	
J. Bohm	2255	1981	FRG	1959	
G. Bonner	2255	1981	SCO	1960	
Boulcourf	2255	1981	ARG	1961	
F. Bujupi	2255	1981	YUG	1962	
Carleson	2255	1981	SWE	1963	
M. Carlsson	2255	1981	SWE	1964	
Casillas	2255	1981	MEX	1965	
T. Catalan	2255	1981	SYR	1966	
Cvetkov	2255	1981	BUL	1967	
G.-J. De Boer	2255	1981	NED	1968	
D. De Lange	2255	1981	NOR	1969	
S. Dejkalo	2255	1981	POL	1970	
Gy. Emodi	2255	1981	HUN	1971	
G. Franzoni	2255	1981	SUI	1972	
J. Fridjonsson	2255	1981	ISL	1973	
Z. Gajic	2255	1981	YUG	1974	
V. Georgievski	2255	1981	YUG	1975	
J. Hedman	2255	1981	CUB	1976	
Je. Hernandez	2255	1981	CUB	1977	
Gy. Honfi	2255	1981	HUN	1978	
Hoogendoorn	2255	1981	NED	1979	
M. Ivanka-Budinsky	2255	1981	HUN	1980	
Jachimczyk	2255	1981	POL	1981	
Jancev	2255	1981	YUG	1982	
H. Janssen	2255	1981	NED	1983	
M. Keller	2255	1981	DDR	1984	
S. Knott	2255	1981	ENG	1985	
V. Kostic	2255	1981	YUG	1986	
Kubien	2255	1981	POL	1987	
Loikkainen	2255	1981	FIN	1988	
J. Martin	2255	1981	MEX	1989	
L. Munoz	2255	1981	MEX	1990	
. Murshed	2255	1981	BAN	1991	
Miron Pavlov	2255	1981	BUL	1992	
Ren. Pereira	2255	1981	POR	1993	
Puscasiu	2255	1981	ROM	1994	
Z. Radojevic	2255	1981	YUG	1995	
Radomsky	2255	1981	USR	1996	
Rastianis	2255	1981	USR	1997	
Reichenbach	2255	1981	FRG	1998	
J. Rizzitano	2255	1981	USA	1999	
Rubinraut	2255	1981	AUS	2000	
S. Salov	2255	1981	USR	2001	
Siskos	2255	1981	GRE	2002	
R. Stone	2255	1981	CAN	2003	
N. Sulava	2255	1981	YUG	2004	
K. Sznapik	2255	1981	POL	2005	
Sr.L. Szollosi	2255	1981	HUN	2006	
Telecki	2255	1981	YUG	2007	
Velandia	2255	1981	COL	2008	
Zecevic	2255	1981	YUG	2009	
A. Agudelo	2250	1981	COL	2010	
Asbjornsson	2250	1981	USR	2011	
U. Avner	2250	1981	ISR	2012	
G.J. Ballon	2250	1981	NED	2013	
Benitez	2250	1981	URU	2014	
Bogda	2250	1981	PAR	2015	
R. Bordell Rosell	2250	1981	ESP	2016	
F. Braga	2250	1981	ARG	2017	
D. Bucan	2250	1981	YUG	2018	
J. Cao	2250	1981	URU	2019	
Czeripp	2250	1981	HUN	2020	
