Name	Rating	Year	Rank	Fed
P. Enders	2395	1987	DDR	673	
G. Estevez	2395	1987	CUB	674	
S. Fedder	2395	1987	DEN	675	
G.-P. Gruen	2395	1987	FRG	676	
B. Gurgenidze	2395	1987	USR	677	
G. Hjorth	2395	1987	AUS	678	
Karoly Honfi	2395	1987	HUN	679	
T. Horvath	2395	1987	HUN	680	
N. Karaklajic	2395	1987	YUG	681	
S. Kiselev	2395	1987	USR	682	
V.N. Kozlov	2395	1987	USR	683	
A.M. Kremenietsky	2395	1987	USR	684	
G. Laketic	2395	1987	YUG	685	
G. Lebredo	2395	1987	CUB	686	
A. Machulsky	2395	1987	USR	687	
J. Manic	2395	1987	YUG	688	
C.S. Matamoros	2395	1987	ECU	689	
R.M. Mckay	2395	1987	SCO	690	
M. Mrdja	2395	1987	YUG	691	
Ervin Nagy	2395	1987	USA	692	
Negulescu	2395	1987	ROM	693	
A. Pablo Marin	2395	1987	ESP	694	
L. Pachman	2395	1987	FRG	695	
A. Pavanasam	2395	1987	IND	696	
L. Piasetski	2395	1987	LUX	697	
T. Rakic	2395	1987	YUG	698	
C. Ramayrat	2395	1987	PHI	699	
S. Rasidovic	2395	1987	YUG	700	
L. Riemersma	2395	1987	NED	701	
M. Sarwinski	2395	1987	POL	702	
C. Silva Sanchez	2395	1987	CHI	703	
V. Utemov	2395	1987	USR	704	
J.A.J. Van Mil	2395	1987	NED	705	
I.A. Zaitsev	2395	1987	USR	706	
C. Adrian	2390	1987	FRA	707	
R. Araya	2390	1987	CHI	708	
V.M. Arbakov	2390	1987	USR	709	
J. Boey	2390	1987	BEL	710	
B. Brinck-Claussen	2390	1987	DEN	711	
R. Calvo Minguez	2390	1987	ESP	712	
A.D. Castro	2390	1987	BRA	713	
Sr. Cvetkovic	2390	1987	YUG	714	
L. Day	2390	1987	CAN	715	
V.K. Doroshkievich	2390	1987	USR	716	
R. Ekstrom	2390	1987	SWE	717	
Juan C. Fernandez	2390	1987	CUB	718	
J. Fleck	2390	1987	FRG	719	
G. Franzoni	2390	1987	SUI	720	
M. Ginsburg	2390	1987	USA	721	
J. Hebert	2390	1987	CAN	722	
F. Hoelzl	2390	1987	AUT	723	
C.E. Juarez	2390	1987	ARG	724	
H. Karner	2390	1987	USR	725	
J. Kent	2390	1987	USA	726	
H. Kestler	2390	1987	FRG	727	
Ab. Khasin	2390	1987	USR	728	
G. Kosanovic	2390	1987	YUG	729	
Z. Krnic	2390	1987	YUG	730	
K. Langeweg	2390	1987	NED	731	
I. Manor	2390	1987	ISR	732	
M. Matlak	2390	1987	POL	733	
S. Mirkovic	2390	1987	YUG	734	
I. Nemet	2390	1987	YUG	735	
Sa. Nikolov	2390	1987	BUL	736	
Paglilla	2390	1987	ARG	737	
N.B. Pinal	2390	1987	CUB	738	
M. Raicevic	2390	1987	YUG	739	
H.E. Salazar Jacob	2390	1987	CHI	740	
L. Sieiro-Gonzalez	2390	1987	CUB	741	
M. Sjoberg	2390	1987	SWE	742	
H. Sobura	2390	1987	POL	743	
P. Staller	2390	1987	FRG	744	
Szymczak	2390	1987	POL	745	
R. Tibensky	2390	1987	CSR	746	
F. Trois	2390	1987	BRA	747	
K. Valkesalmi	2390	1987	FIN	748	
Z. Vukovic	2390	1987	YUG	749	
A.J. Whiteley	2390	1987	ENG	750	
M. Zielinski	2390	1987	POL	751	
J.D. Abreu	2385	1987	DOM	752	
Harsha Aturupane	2385	1987	SRI	753	
J. Augustin	2385	1987	CSR	754	
Z. Basagic	2385	1987	YUG	755	
M.J. Basman	2385	1987	ENG	756	
J. Bielczyk	2385	1987	POL	757	
D. Bjelica	2385	1987	YUG	758	
H. Bohm	2385	1987	NED	759	
S. Cigan	2385	1987	YUG	760	
L. Comas Fabrego	2385	1987	ESP	761	
L. Degerman	2385	1987	SWE	762	
D. Doncevic	2385	1987	FRG	763	
D. Dumitrache	2385	1987	ROM	764	
I. Efimov	2385	1987	USR	765	
Y. Estrin	2385	1987	USR	766	
J. Garcia-Padron	2385	1987	ESP	767	
J.N. Grigorov	2385	1987	BUL	768	
N. Grinberg	2385	1987	ISR	769	
C. Guimard	2385	1987	ARG	770	
S. Hamann	2385	1987	DEN	771	
T. Imanaliev	2385	1987	USR	772	
S. Jacobi	2385	1987	USA	773	
D. Janosevic	2385	1987	YUG	774	
D. Kaiumov	2385	1987	USR	775	
K. Klundt	2385	1987	FRG	776	
B. Kristensen	2385	1987	DEN	777	
G.W. Lawton	2385	1987	ENG	778	
A. Malevinsky	2385	1987	USR	779	
R. Mateo	2385	1987	DOM	780	
S. Matveeva	2385	1987	USR	781	
So. Maus	2385	1987	FRG	782	
Y. Meister	2385	1987	USR	783	
V. Mencinger	2385	1987	YUG	784	
H. Messing	2385	1987	YUG	785	
P. Mitrovic	2385	1987	YUG	786	
Modr	2385	1987	CSR	787	
P. Ostojic	2385	1987	YUG	788	
Partos	2385	1987	SUI	789	
P. Peelen	2385	1987	NED	790	
Povah	2385	1987	ENG	791	
Pritchett	2385	1987	SCO	792	
A. Pyhala	2385	1987	FIN	793	
Rantanen	2385	1987	FIN	794	
Nen. Ristic	2385	1987	YUG	795	
Rogulj	2385	1987	YUG	796	
W. Shipman	2385	1987	USA	797	
J. Sofrevski	2385	1987	YUG	798	
B. Stein	2385	1987	FRG	799	
Szalanczy	2385	1987	HUN	800	
B. Taborov	2385	1987	USR	801	
J.C.R. Talavera	2385	1987	ESP	802	
N.G. Todorovic	2385	1987	YUG	803	
B. Toth	2385	1987	ITA	804	
I. Vainerman	2385	1987	USR	805	
Giacc. Vallifuoco	2385	1987	ITA	806	
B. Vujakovic	2385	1987	YUG	807	
I. Zlatilov	2385	1987	BUL	808	
V. Arapovic	2380	1987	YUG	809	
R. Balinas	2380	1987	PHI	810	
S. Bell	2380	1987	ENG	811	
D. Bernstein	2380	1987	ISR	812	
E. Bhend	2380	1987	SUI	813	
M. Bjelajac	2380	1987	YUG	814	
A. Brkljaca	2380	1987	YUG	815	
L. Busquets	2380	1987	USA	816	
H. Cardon	2380	1987	NED	817	
L. Chiong	2380	1987	PHI	818	
M.A. Cid	2380	1987	ARG	819	
J.G. Cooper	2380	1987	WLS	820	
Delaune	2380	1987	USA	821	
Z. Djukic	2380	1987	YUG	822	
H. Dobosz	2380	1987	POL	823	
A. Duer	2380	1987	AUT	824	
S. Farago	2380	1987	HUN	825	
A. Filipenko	2380	1987	USR	826	
G. Georgadze	2380	1987	USR	827	
L. Gofstein	2380	1987	USR	828	
L. Gostisa	2380	1987	YUG	829	
J Hernando Pertierra	2380	1987	ESP	830	
J.C. Howell	2380	1987	ENG	831	
F. Izeta	2380	1987	ESP	832	
A. Kolev	2380	1987	BUL	833	
S. Kuba	2380	1987	CSR	834	
L. Lengyel	2380	1987	HUN	835	
Th. Linker	2380	1987	FRG	836	
J. Littlewood	2380	1987	ENG	837	
N. Minev	2380	1987	USA	838	
Oltra Caurin	2380	1987	ESP	839	
R. Osterman	2380	1987	YUG	840	
Pal Petran	2380	1987	HUN	841	
B. Podlesnik	2380	1987	YUG	842	
L. Sapi	2380	1987	HUN	843	
M. Schauwecker	2380	1987	SUI	844	
Schinzel	2380	1987	POL	845	
Bernd Schneider	2380	1987	FRG	846	
J.-L. Seret	2380	1987	FRA	847	
Maco A. Silva	2380	1987	COL	848	
B. Soos	2380	1987	FRG	849	
M. Sorokin	2380	1987	USR	850	
P.M. Thipsay	2380	1987	IND	851	
G. Titov	2380	1987	USR	852	
Tomaszewski	2380	1987	POL	853	
D. Ugrinovic	2380	1987	YUG	854	
Z. Vranesic	2380	1987	CAN	855	
P. Whitehead	2380	1987	USA	856	
P.G. Wolff	2380	1987	USA	857	
M. Aaron	2375	1987	IND	858	
A.-A. Afifi	2375	1987	EGY	859	
N. Aleksic	2375	1987	YUG	860	
D. Anic	2375	1987	YUG	861	
I. Asmundsson	2375	1987	ISL	862	
S. Atalik	2375	1987	TUR	863	
P. Atanasov	2375	1987	BUL	864	
L. Barczay	2375	1987	HUN	865	
H. Bastian	2375	1987	FRG	866	
R. Blumenfeld	2375	1987	USA	867	
V. Buturin	2375	1987	USR	868	
A. Cichocki	2375	1987	POL	869	
J.A. Corral Blanco	2375	1987	ESP	870	
R. Costigan	2375	1987	USA	871	
Al. David	2375	1987	LUX	872	
H. De la Vega	2375	1987	ARG	873	
R. Debarnot	2375	1987	ARG	874	
J.C. Diaz	2375	1987	CUB	875	
J. Doery	2375	1987	HUN	876	
M. Dutreeuw	2375	1987	BEL	877	
P. Genov	2375	1987	BUL	878	
R. Gerber	2375	1987	SUI	879	
P. Gesos	2375	1987	GRE	880	
J.M. Gomez Esteban	2375	1987	ESP	881	
E. Grivas	2375	1987	GRE	882	
R. Hanel	2375	1987	AUT	883	
M. Hermann	2375	1987	FRG	884	
A. Herzog	2375	1987	AUT	885	
P. Hesse	2375	1987	DDR	886	
S. Hlusevich	2375	1987	USR	887	
V. Hresc	2375	1987	YUG	888	
Huss	2375	1987	SUI	889	
Sp. Ivanov	2375	1987	BUL	890	
Z. Jasnikowski	2375	1987	POL	891	
Karkanaque	2375	1987	ALB	892	
N. Kelecevic	2375	1987	YUG	893	
Mohd.I. Khan	2375	1987	PAK	894	
Z. Lanka	2375	1987	USR	895	
Lipnowski	2375	1987	CAN	896	
G. Mathe	2375	1987	HUN	897	
E. Mollov	2375	1987	BUL	898	
Nickoloff	2375	1987	CAN	899	
V. Nikolic	2375	1987	YUG	900	
K. Osmanovic	2375	1987	YUG	901	
P. Peev	2375	1987	BUL	902	
D. Polajzer	2375	1987	YUG	903	
G. Sanna	2375	1987	ITA	904	
A. Shabalov	2375	1987	USR	905	
E. Sindik	2375	1987	YUG	906	
J. Sloth	2375	1987	DEN	907	
L. Szell	2375	1987	HUN	908	
J.A. Thinnsen	2375	1987	USA	909	
G. Timoshenko	2375	1987	USR	910	
J. Tompa	2375	1987	HUN	911	
E. Varnusz	2375	1987	HUN	912	
E. Vegh	2375	1987	HUN	913	
H.M.J. Westerinen	2375	1987	FIN	914	
Rongguang Ye	2375	1987	CHN	915	
T. Yilmaz	2375	1987	TUR	916	
M. Zecevic	2375	1987	YUG	917	
S. Acimovic	2370	1987	YUG	918	
D.R. Alvarez Ibarra	2370	1987	ESP	919	
K. Arakhamia	2370	1987	USR	920	
J. Behrensen	2370	1987	ARG	921	
J.M. Bellon Lopez	2370	1987	ESP	922	
G. Bianchi	2370	1987	ARG	923	
F. Bistric	2370	1987	YUG	924	
C. Blocker	2370	1987	USA	925	
J. Boguszlavzky	2370	1987	HUN	926	
R. Borngaesser	2370	1987	FRG	927	
G.S. Botterill	2370	1987	WLS	928	
Bouaziz	2370	1987	TUN	929	
C. Braga	2370	1987	BRA	930	
J. Brandics	2370	1987	HUN	931	
O. Cuasnicu	2370	1987	ARG	932	
A. Dueckstein	2370	1987	AUT	933	
R. Espinosa Flores	2370	1987	MEX	934	
N. Gavrilakis	2370	1987	GRE	935	
Gouveia	2370	1987	BRA	936	
A. Grosar	2370	1987	YUG	937	
P. Haba	2370	1987	CSR	938	
J. Hase	2370	1987	ARG	939	
Hawkesworth	2370	1987	ENG	940	
R. Huerta	2370	1987	CUB	941	
B. Hund	2370	1987	FRG	942	
M. Jovicic	2370	1987	YUG	943	
A. Kertesz	2370	1987	ROM	944	
D. Kosic	2370	1987	YUG	945	
P.G. Large	2370	1987	ENG	946	
A.V. Lisenko	2370	1987	USR	947	
M. Makarov	2370	1987	USR	948	
C. Mar	2370	1987	USA	949	
R. Maric	2370	1987	YUG	950	
And.D. Martin	2370	1987	ENG	951	
F. Milocco	2370	1987	ITA	952	
L. Neckar	2370	1987	CSR	953	
Jos. Nun	2370	1987	CSR	954	
V. Okhotnik	2370	1987	USR	955	
Mircea Pavlov	2370	1987	ROM	956	
M.L. Pein	2370	1987	ENG	957	
Peshina	2370	1987	USR	958	
H. Petryk	2370	1987	POL	959	
J. Pisa Ferrer	2370	1987	ESP	960	
M. Popchev	2370	1987	BUL	961	
E. Prie	2370	1987	FRA	962	
Raaste	2370	1987	FIN	963	
Ravisekhar	2370	1987	IND	964	
J. Rodgaard	2370	1987	FAI	965	
L. Roos	2370	1987	FRA	966	
D. Samovojska	2370	1987	YUG	967	
W. Sapis	2370	1987	POL	968	
W. Sariego	2370	1987	CUB	969	
O. Schulte	2370	1987	FRG	970	
A. Segal	2370	1987	BRA	971	
V. Seredenko	2370	1987	USR	972	
J. Sieglen	2370	1987	FRG	973	
V. Spasov	2370	1987	BUL	974	
L.Jr. Stratil	2370	1987	CSR	975	
K. Strzelecki	2370	1987	POL	976	
A. Urzica	2370	1987	ROM	977	
L. Vogt	2370	1987	FRG	978	
D. Werner	2370	1987	FRG	979	
T. Wibe	2370	1987	NOR	980	
P. Youngworth	2370	1987	USA	981	
A. Zichichi	2370	1987	ITA	982	
Fi. Alvarez	2365	1987	CUB	983	
D. Alzate	2365	1987	COL	984	
Babula	2365	1987	CSR	985	
Bagaturov	2365	1987	USR	986	
B. Belotti	2365	1987	ITA	987	
K. Berg	2365	1987	DEN	988	
D. Blasco	2365	1987	ITA	989	
S. Bohosjan	2365	1987	BUL	990	
G. Borg	2365	1987	MLT	991	
J. Borges Mateos	2365	1987	CUB	992	
M. Bosboom	2365	1987	NED	993	
E. Bricard	2365	1987	FRA	994	
O. Castro	2365	1987	COL	995	
M. Chapman	2365	1987	AUS	996	
C. D'Amore	2365	1987	ITA	997	
D. Drimer	2365	1987	ROM	998	
H. Franke	2365	1987	FRG	999	
J. Franzen	2365	1987	CSR	1000	
M. Garkov	2365	1987	BUL	1001	
K. Gawehns	2365	1987	FRG	1002	
J.C. Gil Reguera	2365	1987	ESP	1003	
N. Ginting	2365	1987	INA	1004	
R. Grinberg	2365	1987	ARG	1005	
R. Hamilton	2365	1987	CAN	1006	
R. Hartoch	2365	1987	NED	1007	
J.M. Jancu	2365	1987	FRA	1008	
P. Jigzhidsuren	2365	1987	MGL	1009	
S. Johannessen	2365	1987	NOR	1010	
J. Jurek	2365	1987	CSR	1011	
M. Klauser	2365	1987	SUI	1012	
Kostyra	2365	1987	POL	1013	
L.D. Kovacs	2365	1987	HUN	1014	
Z. Ksieki	2365	1987	POL	1015	
S. Kupka	2365	1987	CSR	1016	
J. Lajos	2365	1987	HUN	1017	
B. Lindberg	2365	1987	SWE	1018	
M.-S. Lupu	2365	1987	ROM	1019	
V. Maki	2365	1987	FIN	1020	
V. Musil	2365	1987	YUG	1021	
S. Nurkic	2365	1987	YUG	1022	
S. Orgovan	2365	1987	HUN	1023	
V. Pajkovic	2365	1987	YUG	1024	
M. Piket	2365	1987	NED	1025	
Radev	2365	1987	BUL	1026	
I. Raicevic	2365	1987	YUG	1027	
T. Rakowiecki	2365	1987	POL	1028	
Reefschlaeger	2365	1987	FRG	1029	
T. Renna	2365	1987	USA	1030	
Sahu	2365	1987	IND	1031	
M. Saltaev	2365	1987	USR	1032	
N. Sehner	2365	1987	FRG	1033	
G. Serper	2365	1987	USR	1034	
J. Sikora-Lerch	2365	1987	CSR	1035	
R. Singh	2365	1987	IND	1036	
M. Sion Castro	2365	1987	ESP	1037	
H.-H. Sonntag	2365	1987	FRG	1038	
V. Stevanovic	2365	1987	YUG	1039	
Z. Sula	2365	1987	ALB	1040	
D. Supancic	2365	1987	YUG	1041	
J. Szabolcsi	2365	1987	HUN	1042	
W. Tonoli	2365	1987	BEL	1043	
H. Truong	2365	1987	USA	1044	
B. Vigh	2365	1987	HUN	1045	
B. Vujacic	2365	1987	YUG	1046	
M. Womacka	2365	1987	DDR	1047	
A. Zakharov	2365	1987	USR	1048	
R. Ziatdinov	2365	1987	USR	1049	
M. Zivkovic	2365	1987	YUG	1050	
M. Adams	2360	1987	ENG	1051	
Y. Afek	2360	1987	ISR	1052	
M. Andersson	2360	1987	SWE	1053	
M. Autenrieth	2360	1987	FRG	1054	
J.B. Bednarski	2360	1987	POL	1055	
S. Belkhodja	2360	1987	FRA	1056	
M. Bertok	2360	1987	YUG	1057	
S. Bojkovic	2360	1987	YUG	1058	
J. Brenninkmeijer	2360	1987	NED	1059	
B. Carlier	2360	1987	NED	1060	
P. David	2360	1987	CSR	1061	
D. Dragos	2360	1987	ROM	1062	
V. Georgescu	2360	1987	ROM	1063	
S. Giardelli	2360	1987	ARG	1064	
N. Giffard	2360	1987	FRA	1065	
M. Godena	2360	1987	ITA	1066	
R. Goetz	2360	1987	FRG	1067	
J.A. Gonzales	2360	1987	COL	1068	
V. Ilinsky	2360	1987	USR	1069	
Cr. Ionescu	2360	1987	ROM	1070	
S. Ionov	2360	1987	USR	1071	
K. Jhunjhnuwala	2360	1987	HKG	1072	
M. Kostic	2360	1987	YUG	1073	
R. Kraut	2360	1987	FRG	1074	
J. Kristinsson	2360	1987	ISL	1075	
E. Lahav	2360	1987	ISR	1076	
A. Medina-Garcia	2360	1987	ESP	1077	
R. Meulders	2360	1987	BEL	1078	
C.-D. Meyer	2360	1987	FRG	1079	
D. Minic	2360	1987	YUG	1080	
R. Monier	2360	1987	ARG	1081	
M. Mudelsee	2360	1987	FRG	1082	
R. Nicevski	2360	1987	YUG	1083	
K. Notaros	2360	1987	YUG	1084	
Onat	2360	1987	TUR	1085	
M. Orso	2360	1987	HUN	1086	
M. Pastircak	2360	1987	CSR	1087	
B. Perenyi	2360	1987	HUN	1088	
A.I. Petrushin	2360	1987	USR	1089	
W. Pils	2360	1987	AUT	1090	
Radovici	2360	1987	ROM	1091	
Radulescu	2360	1987	ROM	1092	
B. Sadiku	2360	1987	YUG	1093	
F.I. Sideif-Sade	2360	1987	USR	1094	
S. Simeonov	2360	1987	BUL	1095	
M. Szitkey	2360	1987	CSR	1096	
M. Tirabassi	2360	1987	ITA	1097	
M. Tosic	2360	1987	YUG	1098	
Tratatovici	2360	1987	ROM	1099	
A.A. Volovich	2360	1987	USA	1100	
Z. Warwaszynski	2360	1987	POL	1101	
G. Welling	2360	1987	NED	1102	
M. Zurek	2360	1987	CSR	1103	
M.N. Abdel	2355	1987	EGY	1104	
Amos	2355	1987	CAN	1105	
N.S. Babu	2355	1987	IND	1106	
H.J. Barber	2355	1987	AUS	1107	
E. Bernal	2355	1987	PHI	1108	
S. Bjarnason	2355	1987	ISL	1109	
P. Bjarnehag	2355	1987	SWE	1110	
D. Blagojevic	2355	1987	YUG	1111	
Carleson	2355	1987	SWE	1112	
C. Cuartas	2355	1987	COL	1113	
G. Den Broeder	2355	1987	NED	1114	
J. Eising	2355	1987	FRG	1115	
G. Eppinger	2355	1987	FRG	1116	
T. Erdelyi	2355	1987	HUN	1117	
A. Fekete	2355	1987	HUN	1118	
Gy.V. Forintos	2355	1987	HUN	1119	
S. Ginting	2355	1987	INA	1120	
F. Gobet	2355	1987	SUI	1121	
J. Graf	2355	1987	FRG	1122	
Guerra J.	2355	1987	VEN	1123	
J.A. Gutierrez	2355	1987	COL	1124	
Th. Haefner	2355	1987	FRG	1125	
E.C. Hall	2355	1987	USA	1126	
T. Hay	2355	1987	AUS	1127	
R.G. Hegde	2355	1987	IND	1128	
S. Heil	2355	1987	FRG	1129	
A. Hennings	2355	1987	DDR	1130	
Gi. Hernandez	2355	1987	MEX	1131	
Hindle	2355	1987	ENG	1132	
Hoi	2355	1987	DEN	1133	
S. Holm	2355	1987	DEN	1134	
J. Horner	2355	1987	ENG	1135	
M. Kivisto	2355	1987	FIN	1136	
N. Lalic	2355	1987	YUG	1137	
Th. Lumper	2355	1987	FRG	1138	
A.S. Lutikov	2355	1987	USR	1139	
K. Mahdy	2355	1987	EGY	1140	
R. Mainka	2355	1987	FRG	1141	
C.A. Martinez	2355	1987	ARG	1142	
Gh. Mititelu	2355	1987	ROM	1143	
L. Navarovszky	2355	1987	HUN	1144	
P. Nieuwenhuis	2355	1987	NED	1145	
D. Oltean	2355	1987	ROM	1146	
Palermo	2355	1987	ARG	1147	
L. Perecz	2355	1987	HUN	1148	
J.C. Pigott	2355	1987	ENG	1149	
J. Polgar	2355	1987	HUN	1150	
Pomar	2355	1987	ESP	1151	
S. Rachels	2355	1987	USA	1152	
J. Rigo	2355	1987	HUN	1153	
A. Roca	2355	1987	ARG	1154	
Dan. Roos	2355	1987	FRA	1155	
I. Samarin	2355	1987	USR	1156	
M. Santo-Roman	2355	1987	FRA	1157	
J.P. Santos	2355	1987	POR	1158	
Z. Sek	2355	1987	POL	1159	
M. Shadarevian	2355	1987	SYR	1160	
A. Sherzer	2355	1987	USA	1161	
D. Sifrer	2355	1987	YUG	1162	
V. Small	2355	1987	NZL	1163	
S.J. Solomon	2355	1987	AUS	1164	
V. Tichy	2355	1987	CSR	1165	
T. Tomalczyk	2355	1987	SIN	1166	
E. Ungureanu	2355	1987	ROM	1167	
S. Vratonjic	2355	1987	YUG	1168	
J. Woda	2355	1987	POL	1169	
L.D. Zaid	2355	1987	USR	1170	
W. Zhang	2355	1987	CHN	1171	
E. Agdestein	2350	1987	NOR	1172	
G. Aguila	2350	1987	ARG	1173	
J. Ajanski	2350	1987	BUL	1174	
V.L. Alterman	2350	1987	ISR	1175	
M. Andrijevic	2350	1987	YUG	1176	
M. Bajovic	2350	1987	YUG	1177	
L. Basin	2350	1987	USR	1178	
R. Bator	2350	1987	SWE	1179	
R. Bernard	2350	1987	POL	1180	
F. Bilobrk	2350	1987	YUG	1181	
T.F. Binham	2350	1987	FIN	1182	
H. Borghi	2350	1987	ARG	1183	
Z. Brkovic	2350	1987	YUG	1184	
W. Charpentier	2350	1987	CRC	1185	
L. Danek	2350	1987	CSR	1186	
R. De Guzman	2350	1987	PHI	1187	
K. Dehmelt	2350	1987	USA	1188	
Dimovski	2350	1987	YUG	1189	
M.R. Duarte	2350	1987	CHI	1190	
J. Dybowski	2350	1987	POL	1191	
A. Dzieniszewski	2350	1987	POL	1192	
Erdeus	2350	1987	ROM	1193	
J.O. Fries-Nielsen	2350	1987	DEN	1194	
J. Garriga Nvalart	2350	1987	ESP	1195	
D. Gavela	2350	1987	YUG	1196	
G. Gervasi	2350	1987	ITA	1197	
O. Guenthner	2350	1987	FRG	1198	
Mario Guevara	2350	1987	NCA	1199	
D. Ilijevski	2350	1987	YUG	1200	
D. Indjic	2350	1987	YUG	1201	
D. Jacimovic	2350	1987	YUG	1202	
G. Johnstone	2350	1987	CAN	1203	
N. Jovanovic	2350	1987	YUG	1204	
Lj. Jovic	2350	1987	YUG	1205	
S. Khavsky	2350	1987	USR	1206	
S. Knott	2350	1987	ENG	1207	
Kourkounakis	2350	1987	GRE	1208	
N.A. Legky	2350	1987	USR	1209	
V. Lepeshkin	2350	1987	USR	1210	
C. Lhagvasuren	2350	1987	MGL	1211	
Luczak	2350	1987	POL	1212	
Dr. Lukic	2350	1987	YUG	1213	
I. Madl	2350	1987	HUN	1214	
B. Marinovic	2350	1987	YUG	1215	
Menvielle L.A.	2350	1987	ESP	1216	
Michenka	2350	1987	CSR	1217	
F. Nijboer	2350	1987	NED	1218	
St. Nikolic	2350	1987	YUG	1219	
F. Oney	2350	1987	TUR	1220	
M. Pavlovic	2350	1987	YUG	1221	
D. Perovic	2350	1987	YUG	1222	
V. Priehoda	2350	1987	CSR	1223	
Prodanov	2350	1987	BUL	1224	
D. Radulovic	2350	1987	YUG	1225	
J. Roose	2350	1987	BEL	1226	
N.A. Saeed	2350	1987	UAE	1227	
L. Schandorff	2350	1987	DEN	1228	
M. Schurade	2350	1987	DDR	1229	
G. Soppe	2350	1987	ARG	1230	
B. Stanojevic	2350	1987	YUG	1231	
K. Stefanov	2350	1987	BUL	1232	
E. Tangborn	2350	1987	USA	1233	
K. Tielemann	2350	1987	FRG	1234	
G. Todorovic	2350	1987	YUG	1235	
D.R. Tovillas	2350	1987	ARG	1236	
H. Van Riemsdijk	2350	1987	BRA	1237	
S. Wirius	2350	1987	AUT	1238	
M. Yoffie	2350	1987	USA	1239	
V.I. Zilberstein	2350	1987	USR	1240	
K. Angelov	2345	1987	BUL	1241	
P. Backwinkel	2345	1987	FRG	1242	
M.A. Berkovich	2345	1987	USR	1243	
M. Bilek	2345	1987	FRG	1244	
A. Blees	2345	1987	NED	1245	
R. Bogdanovic	2345	1987	YUG	1246	
Th. Brueckner	2345	1987	FRG	1247	
V. Burmakin	2345	1987	USR	1248	
D. Butt	2345	1987	PAK	1249	
R. Casafus	2345	1987	ARG	1250	
K. Chubook	2345	1987	USA	1251	
S. Cicak	2345	1987	SWE	1252	
P. Cladouras	2345	1987	FRG	1253	
G. Crawley	2345	1987	ENG	1254	
M. Crepan	2345	1987	YUG	1255	
A. Csulits	2345	1987	DDR	1256	
P. De Jonghe	2345	1987	BEL	1257	
S. Dizdar	2345	1987	YUG	1258	
D. Dobrev	2345	1987	BUL	1259	
Z. Doda	2345	1987	POL	1260	
A. Donchenko	2345	1987	USR	1261	
J.-M. Dubois	2345	1987	FRA	1262	
Gy. Feher	2345	1987	HUN	1263	
N. Fercec	2345	1987	YUG	1264	
B. Finegold	2345	1987	USA	1265	
Gy. Forgacs	2345	1987	HUN	1266	
A. Frois	2345	1987	POR	1267	
D. Glueck	2345	1987	USA	1268	
N. Gordan	2345	1987	ROM	1269	
R. Hess	2345	1987	FRG	1270	
D.A. Holmes	2345	1987	SCO	1271	
Iannacone	2345	1987	ITA	1272	
St. Ivanov	2345	1987	BUL	1273	
W. Janocha	2345	1987	POL	1274	
Kakageldyev	2345	1987	USR	1275	
O.M. Kaminsky	2345	1987	USA	1276	
Karapchanski	2345	1987	BUL	1277	
D. Kumarov	2345	1987	USR	1278	
C. Lakdawala	2345	1987	USA	1279	
G.W. Lane	2345	1987	ENG	1280	
M. Lanzani	2345	1987	ITA	1281	
M. Leskovar	2345	1987	ARG	1282	
Ta Lin	2345	1987	CHN	1283	
Ljubisavljevic	2345	1987	YUG	1284	
Ch. Maier	2345	1987	FRG	1285	
J. Meyer	2345	1987	USA	1286	
M. Micayabas	2345	1987	PHI	1287	
L. Mista	2345	1987	CSR	1288	
V. Moiseev	2345	1987	USR	1289	
G. Morrison	2345	1987	SCO	1290	
M. Morvay	2345	1987	HUN	1291	
E. Mozes	2345	1987	ROM	1292	
Ervin Nagy	2345	1987	HUN	1293	
D. Paulsen	2345	1987	FRG	1294	
K. Pedersen	2345	1987	DEN	1295	
M. Peretz	2345	1987	ISR	1296	
Ve. Popov	2345	1987	YUG	1297	
E. Poulsson	2345	1987	NOR	1298	
R. Redzepagic	2345	1987	YUG	1299	
Rosiak	2345	1987	POL	1300	
M. Rozental	2345	1987	ISR	1301	
F.J. Sanz Alonso	2345	1987	ESP	1302	
O. Sarapu	2345	1987	NZL	1303	
J. Silman	2345	1987	USA	1304	
F. Silva	2345	1987	POR	1305	
S. Soylu	2345	1987	TUR	1306	
S. Terzic	2345	1987	YUG	1307	
K. Typek	2345	1987	POL	1308	
T. Ujtumen	2345	1987	MGL	1309	
V. Varlamov	2345	1987	USR	1310	
D. Vasiljevic	2345	1987	YUG	1311	
R. Vencl	2345	1987	YUG	1312	
F. Visier Segovia	2345	1987	ESP	1313	
P. Votruba	2345	1987	CSR	1314	
G.A. Waddingham	2345	1987	ENG	1315	
H. Wegner	2345	1987	FRG	1316	
E.C. Winslow	2345	1987	USA	1317	
Meng-Kong Wong	2345	1987	SIN	1318	
K. Zschaebitz	2345	1987	FRG	1319	
M. Abarca Aguirre	2340	1987	CHI	1320	
A. Agudelo	2340	1987	COL	1321	
K.C. Arkell	2340	1987	ENG	1322	
B. Baczynskyj	2340	1987	USA	1323	
D. Bakic	2340	1987	YUG	1324	
H. Baumgartner	2340	1987	AUT	1325	
R. Betza	2340	1987	USA	1326	
I. Biriescu	2340	1987	ROM	1327	
M. Boric	2340	1987	YUG	1328	
O. Borik	2340	1987	FRG	1329	
Bugajski	2340	1987	POL	1330	
Despotovic	2340	1987	YUG	1331	
