Name	Rating	Year	Fed	Rank
V. Bukal	2380	1982	YUG	678	
P. Dankert	2380	1982	FRG	679	
G. Dizdar	2380	1982	YUG	680	
Z. Djukic	2380	1982	YUG	681	
A. Dueckstein	2380	1982	AUT	682	
M.L. Fuller	2380	1982	AUS	683	
Kir. Georgiev	2380	1982	BUL	684	
Y. Gusev	2380	1982	USR	685	
Hindle	2380	1982	ENG	686	
M. Ilijc	2380	1982	YUG	687	
G. Iskov	2380	1982	DEN	688	
B. Kantsler	2380	1982	USR	689	
Kernan	2380	1982	IRL	690	
K. Klundt	2380	1982	FRG	691	
B. Kristensen	2380	1982	DEN	692	
R. Kuijf	2380	1982	NED	693	
Lipnowski	2380	1982	CAN	694	
J. Littlewood	2380	1982	ENG	695	
G. Martin	2380	1982	ESP	696	
Lj. Masic	2380	1982	YUG	697	
R. Morrison	2380	1982	CAN	698	
L. Neckar	2380	1982	CSR	699	
Nehmert	2380	1982	FRG	700	
J. Ostos	2380	1982	VEN	701	
Pahtz	2380	1982	DDR	702	
K. Pinkas	2380	1982	POL	703	
E. Poulsson	2380	1982	NOR	704	
Povah	2380	1982	ENG	705	
B. Saacke	2380	1982	FRG	706	
Semeniuk	2380	1982	USR	707	
Shpilker	2380	1982	USR	708	
M. Sjoberg	2380	1982	SWE	709	
J. Sloth	2380	1982	DEN	710	
S. Sokolov	2380	1982	USR	711	
M. Solmundarsson	2380	1982	ISL	712	
H. Suradiradja	2380	1982	INA	713	
J. Trapl	2380	1982	CSR	714	
V. Vaisman	2380	1982	ROM	715	
B. Vujacic	2380	1982	YUG	716	
K. Agapov	2375	1982	USR	717	
D. Barua	2375	1982	IND	718	
J.B. Bednarski	2375	1982	POL	719	
M. Bertok	2375	1982	YUG	720	
F. Braga	2375	1982	ARG	721	
Cabrido	2375	1982	PHI	722	
C. Chellstorp	2375	1982	USA	723	
I. Fischer	2375	1982	ROM	724	
M. Garkov	2375	1982	BUL	725	
Glatt	2375	1982	HUN	726	
P. Hardicsay	2375	1982	HUN	727	
M. Haygarth	2375	1982	ENG	728	
P. Henry	2375	1982	IRL	729	
A. Hermlin	2375	1982	USR	730	
S. Johannessen	2375	1982	NOR	731	
Kopec	2375	1982	USA	732	
Kostro	2375	1982	POL	733	
Z. Ksieki	2375	1982	POL	734	
Leow	2375	1982	SIN	735	
G. Maass Garza	2375	1982	MEX	736	
Marosi	2375	1982	HUN	737	
N. Monin	2375	1982	USR	738	
D. Parr	2375	1982	ENG	739	
B. Perenyi	2375	1982	HUN	740	
Porjazov	2375	1982	BUL	741	
H. Pountzas	2375	1982	GRE	742	
J. Przewoznik	2375	1982	POL	743	
M. Schoeneberg	2375	1982	DDR	744	
A. Segal	2375	1982	BRA	745	
J. Sherwin	2375	1982	USA	746	
Teschner	2375	1982	FRG	747	
H. Van Riemsdijk	2375	1982	BRA	748	
E. Varnusz	2375	1982	HUN	749	
I. Vukovic	2375	1982	YUG	750	
Woodhams	2375	1982	AUS	751	
M. Yoffie	2375	1982	USA	752	
A.-A. Afifi	2370	1982	EGY	753	
V. Arapovic	2370	1982	YUG	754	
Balduzzi	2370	1982	ARG	755	
Z. Beil	2370	1982	CSR	756	
R. Bernhardt	2370	1982	FRG	757	
H. Borghi	2370	1982	ARG	758	
J. Boudy	2370	1982	CUB	759	
J.W. Donaldson	2370	1982	USA	760	
A. Drvota	2370	1982	CSR	761	
J. Franzen	2370	1982	CSR	762	
M. Ginsburg	2370	1982	USA	763	
A.V. Gulbrandsen	2370	1982	NOR	764	
E. Handoko	2370	1982	INA	765	
A.P. Law	2370	1982	ENG	766	
M. Leskovar	2370	1982	ARG	767	
Luginbuhl	2370	1982	SUI	768	
A. Maciejewski	2370	1982	POL	769	
Lac. Menvielle	2370	1982	ESP	770	
Gh. Mititelu	2370	1982	ROM	771	
R. Nicevski	2370	1982	YUG	772	
Nisman	2370	1982	USR	773	
Z. Novoselski	2370	1982	YUG	774	
L. Ortega	2370	1982	CUB	775	
A. Palacios	2370	1982	VEN	776	
O. Pavlenko	2370	1982	USR	777	
K. Pedersen	2370	1982	DEN	778	
P. Peev	2370	1982	BUL	779	
M. Schauwecker	2370	1982	SUI	780	
Simkin	2370	1982	USR	781	
S. Soylu	2370	1982	TUR	782	
R. Tischbierek	2370	1982	DDR	783	
Tomaszewski	2370	1982	POL	784	
T. Toshkov	2370	1982	BUL	785	
A. Urzica	2370	1982	ROM	786	
R. Webb	2370	1982	ENG	787	
Baumbach	2365	1982	DDR	788	
C.J. Brasket	2365	1982	USA	789	
G. Braun	2365	1982	DDR	790	
J.M. Cruz-Lima	2365	1982	CUB	791	
I. Efimov	2365	1982	USR	792	
J. Eising	2365	1982	FRG	793	
B. Feustel	2365	1982	FRG	794	
J. Fleck	2365	1982	FRG	795	
K.-H. Goehring	2365	1982	FRG	796	
M. Hawelko	2365	1982	POL	797	
Heinicke	2365	1982	FRG	798	
M. Hermann	2365	1982	FRG	799	
A. Hoffmann	2365	1982	USA	800	
N. Ilijin	2365	1982	ROM	801	
E. Jimenez	2365	1982	CUB	802	
A. Kakageldyev	2365	1982	USR	803	
W.S. Kan	2365	1982	HKG	804	
D.J. King	2365	1982	ENG	805	
Kinnmark	2365	1982	SWE	806	
D. Kljako	2365	1982	YUG	807	
V. Litvinov	2365	1982	USR	808	
J.H. Loftsson	2365	1982	USA	809	
Macphail	2365	1982	CAN	810	
R. Marszalek	2365	1982	POL	811	
C.-D. Meyer	2365	1982	FRG	812	
M. Moe	2365	1982	DEN	813	
Ervin Nagy	2365	1982	HUN	814	
D. Neukirch	2365	1982	DDR	815	
R. Osterman	2365	1982	YUG	816	
J. Pogats	2365	1982	HUN	817	
Radovici	2365	1982	ROM	818	
J.P. Santos	2365	1982	POR	819	
Sapi	2365	1982	HUN	820	
K.-J. Schiffer	2365	1982	FRG	821	
A. Schneider	2365	1982	HUN	822	
M. Schurade	2365	1982	DDR	823	
Szalajdewicz	2365	1982	POL	824	
V. Varlamov	2365	1982	USR	825	
L.D. Zaid	2365	1982	USR	826	
W.J Adam	2360	1982	USA	827	
A. Adamski	2360	1982	POL	828	
J. Ajanski	2360	1982	BUL	829	
V.S. Antoshin	2360	1982	USR	830	
Y. Arkhipkin	2360	1982	USR	831	
A. Bachtiar	2360	1982	INA	832	
H. Bastian	2360	1982	FRG	833	
Besser	2360	1982	FRG	834	
E. Bhend	2360	1982	SUI	835	
R. Blumenfeld	2360	1982	USA	836	
S. Bojkovic	2360	1982	YUG	837	
O. Borik	2360	1982	FRG	838	
L.J. Brito	2360	1982	BRA	839	
M. Campos Lopez	2360	1982	MEX	840	
J.C. Diaz	2360	1982	CUB	841	
A. Fershter	2360	1982	USR	842	
A. Frolov	2360	1982	USR	843	
J. Garcia-Padron	2360	1982	ESP	844	
M. Goldberg	2360	1982	USA	845	
Grigorov	2360	1982	BUL	846	
V. Gusev	2360	1982	USR	847	
T. Halasz	2360	1982	HUN	848	
Hoggatt	2360	1982	USA	849	
J. Horner	2360	1982	ENG	850	
Sp. Ivanov	2360	1982	BUL	851	
N.W. Ivell	2360	1982	ENG	852	
Jr. Karolyi	2360	1982	HUN	853	
E. Kozma	2360	1982	CSR	854	
Luczak	2360	1982	POL	855	
L. Mista	2360	1982	CSR	856	
L. Navarovszky	2360	1982	HUN	857	
Ig. Nowak	2360	1982	POL	858	
Ji. Nun	2360	1982	CSR	859	
Onat	2360	1982	TUR	860	
V. Radonjanin	2360	1982	YUG	861	
Resende	2360	1982	BRA	862	
Am. Rodriguez	2360	1982	CUB	863	
H. Rossetto	2360	1982	ARG	864	
L. Santos	2360	1982	POR	865	
B. Schmidt	2360	1982	FRG	866	
P. Staller	2360	1982	FRG	867	
B. Baczynskyj	2355	1982	USA	868	
W. Balcerowski	2355	1982	POL	869	
R. Balinas	2355	1982	PHI	870	
B. Benedictsson	2355	1982	ISL	871	
P.A. Boersma	2355	1982	NED	872	
C. Botez	2355	1982	ROM	873	
Z. Boto	2355	1982	YUG	874	
Bouaziz	2355	1982	TUN	875	
A. Brkljaca	2355	1982	YUG	876	
L. Cserna	2355	1982	HUN	877	
A. Dake	2355	1982	USA	878	
S. Danailov	2355	1982	BUL	879	
Dur	2355	1982	AUT	880	
L. Eolian	2355	1982	USR	881	
Th. Ernst	2355	1982	SWE	882	
G. Fahnenschmidt	2355	1982	FRG	883	
J.O. Fries-Nielsen	2355	1982	DEN	884	
Cheng-Hong Goh	2355	1982	SIN	885	
Goljak	2355	1982	USR	886	
B. Hammar	2355	1982	SWE	887	
Happel	2355	1982	NED	888	
W. Heinig	2355	1982	DDR	889	
Hlousek	2355	1982	CSR	890	
Hoen	2355	1982	NOR	891	
K. Janetschek	2355	1982	AUT	892	
D. Janosevic	2355	1982	YUG	893	
Jovic	2355	1982	YUG	894	
D. Kaiumov	2355	1982	USR	895	
O. Khalikian	2355	1982	USR	896	
V. Koshy	2355	1982	IND	897	
G.D. Lee	2355	1982	ENG	898	
Malczev	2355	1982	USR	899	
A. Medina	2355	1982	ESP	900	
Modr	2355	1982	CSR	901	
R. Naranja	2355	1982	PHI	902	
M. Orso	2355	1982	CUB	903	
D. Pantaleev	2355	1982	BUL	904	
Peshina	2355	1982	USR	905	
V. Petkovski	2355	1982	YUG	906	
R. Ramirez	2355	1982	MEX	907	
A. Remon	2355	1982	CUB	908	
I. Rogers	2355	1982	AUS	909	
J. Rooze	2355	1982	BEL	910	
Rorvall	2355	1982	SWE	911	
Rutman	2355	1982	USR	912	
J. Sanz	2355	1982	ESP	913	
Semeniuk	2355	1982	YUG	914	
T.I. Shaw	2355	1982	AUS	915	
F.I. Sideif-Sade	2355	1982	USR	916	
J. Silman	2355	1982	USA	917	
Sines	2355	1982	YUG	918	
N. Skalkotas	2355	1982	GRE	919	
V. Sokolov	2355	1982	YUG	920	
Tumurbator	2355	1982	MGL	921	
M. Aaron	2350	1982	IND	922	
M. Andrijevic	2350	1982	YUG	923	
P. Arnaudov	2350	1982	BUL	924	
A. Barreras	2350	1982	CUB	925	
F. Begovac	2350	1982	YUG	926	
B. Bengtsson	2350	1982	SWE	927	
Ch. Bergstrom	2350	1982	SWE	928	
M.A. Berkovich	2350	1982	USR	929	
Bjork	2350	1982	SWE	930	
C. Braga	2350	1982	BRA	931	
V. Buturin	2350	1982	USR	932	
T. Casper	2350	1982	DDR	933	
A.N. Chudinovsky	2350	1982	USR	934	
M. Dimitrijevic	2350	1982	YUG	935	
J. Dubin	2350	1982	ARG	936	
G. Estevez	2350	1982	CUB	937	
I. Fodor	2350	1982	YUG	938	
L. Gonzales Mestres	2350	1982	ESP	939	
J.A. Gonzales	2350	1982	COL	940	
S. Gonzales	2350	1982	COL	941	
J. Goormachtigh	2350	1982	BEL	942	
A. Gorshkov	2350	1982	USR	943	
B. Ilijevski	2350	1982	YUG	944	
Karlik	2350	1982	SUI	945	
J. Kent	2350	1982	USA	946	
Mohd.R. Khan	2350	1982	IND	947	
A. Kubicek	2350	1982	CSR	948	
U. Kunsztowicz	2350	1982	FRG	949	
S. Kupka	2350	1982	CSR	950	
R. Lobo	2350	1982	ENG	951	
Messa	2350	1982	ITA	952	
J. Meyer	2350	1982	USA	953	
L. Miagmasuren	2350	1982	MGL	954	
K. Muller	2350	1982	HUN	955	
AliS. Nasir	2350	1982	IND	956	
V. Nicolaide	2350	1982	ROM	957	
S. Nurkic	2350	1982	YUG	958	
Oltra Caurin	2350	1982	ESP	959	
Palos	2350	1982	YUG	960	
M. Peretz	2350	1982	ISR	961	
A. Pollard	2350	1982	USA	962	
Radev	2350	1982	BUL	963	
W. Shipman	2350	1982	USA	964	
F. Silva	2350	1982	POR	965	
P. Stefanov	2350	1982	ROM	966	
P. Stempin	2350	1982	POL	967	
M. Tonchev	2350	1982	BUL	968	
Trikaliotis	2350	1982	GRE	969	
F. Visier Segovia	2350	1982	ESP	970	
Wachtel	2350	1982	CAN	971	
M. Zlotnikov	2350	1982	USA	972	
D. Alzate	2345	1982	COL	973	
M. Bajovic	2345	1982	YUG	974	
Berkell	2345	1982	SWE	975	
T.F. Binham	2345	1982	FIN	976	
F.W.M. Borm	2345	1982	NED	977	
A. Bueno	2345	1982	CUB	978	
E. Cobo Arteaga	2345	1982	CUB	979	
D. Cramling	2345	1982	SWE	980	
R.A. Filguth	2345	1982	BRA	981	
I. Foigel	2345	1982	USR	982	
N. Giffard	2345	1982	FRA	983	
A. Goldin	2345	1982	USR	984	
J.M. Gomez Esteban	2345	1982	ESP	985	
D. Goodman	2345	1982	ENG	986	
Ro. Gunawan	2345	1982	INA	987	
H. Hurme	2345	1982	FIN	988	
C.E. Juarez	2345	1982	ARG	989	
G. Kallai	2345	1982	HUN	990	
H. Karl	2345	1982	CSR	991	
Kertesz	2345	1982	ROM	992	
Kostyra	2345	1982	POL	993	
H. Lambert	2345	1982	AUT	994	
Z. Lanka	2345	1982	USR	995	
G. Lebredo	2345	1982	CUB	996	
H. Luyk	2345	1982	USR	997	
R. Meulders	2345	1982	BEL	998	
R. Nokes	2345	1982	NZL	999	
R. Ocampo	2345	1982	MEX	1000	
D. Oltean	2345	1982	ROM	1001	
A. Pablo Marin	2345	1982	ESP	1002	
N. Patterson	2345	1982	IRL	1003	
L.E. Petersson	2345	1982	SWE	1004	
D. Polajzer	2345	1982	YUG	1005	
S. Popov	2345	1982	YUG	1006	
Pushkedra	2345	1982	CAN	1007	
Quinones	2345	1982	PER	1008	
T.W. Ristoja	2345	1982	FIN	1009	
A. Roca	2345	1982	ARG	1010	
Roxendal	2345	1982	SWE	1011	
D. Supancic	2345	1982	YUG	1012	
W. Swic	2345	1982	POL	1013	
L. Szell	2345	1982	HUN	1014	
V. Tichy	2345	1982	CSR	1015	
V. Vachev	2345	1982	BUL	1016	
G. Atanasov	2340	1982	BUL	1017	
R. Bailey	2340	1982	ENG	1018	
R. Behling	2340	1982	FRG	1019	
R. Bernard	2340	1982	POL	1020	
W. Bialas	2340	1982	FRG	1021	
R. Breyther	2340	1982	FRG	1022	
M.A. Brooks	2340	1982	USA	1023	
C. Coudari	2340	1982	CAN	1024	
J. Dory	2340	1982	HUN	1025	
L. Eperjesi	2340	1982	HUN	1026	
Th. Espig	2340	1982	DDR	1027	
Ant. Fernandez	2340	1982	VEN	1028	
I. Gelfer	2340	1982	ISR	1029	
Sh. Giterman	2340	1982	ISR	1030	
S. Grunberg	2340	1982	ROM	1031	
Harper	2340	1982	CAN	1032	
S. Holm	2340	1982	SWE	1033	
Karapchanski	2340	1982	BUL	1034	
L.M. Kovacs	2340	1982	HUN	1035	
C. Laird	2340	1982	NZL	1036	
N. Lalic	2340	1982	YUG	1037	
G. M?ller	2340	1982	FRG	1038	
C.A. Mcnab	2340	1982	SCO	1039	
P. Mejic	2340	1982	YUG	1040	
R. Mujagic	2340	1982	YUG	1041	
E. Palacios	2340	1982	ESP	1042	
P. Passerotti	2340	1982	ITA	1043	
E. Pedersen	2340	1982	DEN	1044	
G. Pirisi	2340	1982	HUN	1045	
P. Popov	2340	1982	BUL	1046	
A. Poulsen	2340	1982	DEN	1047	
J. Rizzitano	2340	1982	USA	1048	
L. Roos	2340	1982	FRA	1049	
C. Sanchez	2340	1982	VEN	1050	
Scher	2340	1982	USR	1051	
V. Small	2340	1982	NZL	1052	
Smirnov	2340	1982	USR	1053	
J. Sobek	2340	1982	CSR	1054	
D. Steiner	2340	1982	YUG	1055	
Taruffi	2340	1982	USR	1056	
Trolldalen	2340	1982	NOR	1057	
D. Werner	2340	1982	FRG	1058	
A. Acevedo	2335	1982	MEX	1059	
Babula	2335	1982	CSR	1060	
Bohnisch	2335	1982	DDR	1061	
V. Budde	2335	1982	FRG	1062	
V. Bykov	2335	1982	USR	1063	
M. Cetkovic	2335	1982	YUG	1064	
L. Chiong	2335	1982	PHI	1065	
J. Cordovil	2335	1982	POR	1066	
C. Cubitt	2335	1982	ENG	1067	
D. Davcevski	2335	1982	YUG	1068	
H. Dobosz	2335	1982	POL	1069	
B. Eley	2335	1982	ENG	1070	
S. Farago	2335	1982	HUN	1071	
An.M. Fernandez	2335	1982	POR	1072	
B. Filipovic	2335	1982	YUG	1073	
I. Gazik	2335	1982	CSR	1074	
Gerenski	2335	1982	BUL	1075	
Dar. Gliksman	2335	1982	YUG	1076	
R. Gonzalez-Maza	2335	1982	ESP	1077	
J. Hansen	2335	1982	DEN	1078	
T. Hay	2335	1982	AUT	1079	
Hradeczky	2335	1982	HUN	1080	
L. Kaplun	2335	1982	USR	1081	
Kolbak	2335	1982	DEN	1082	
Lhagva	2335	1982	MGL	1083	
K. Loken	2335	1982	NOR	1084	
E. Lundin	2335	1982	SWE	1085	
D. Marjan	2335	1982	YUG	1086	
H. Morales	2335	1982	MEX	1087	
G. Morrison	2335	1982	SCO	1088	
Sa. Nikolov	2335	1982	BUL	1089	
Voj. Petrovic	2335	1982	YUG	1090	
T. Pirttimaki	2335	1982	FIN	1091	
Pripis	2335	1982	USR	1092	
Radojcic	2335	1982	YUG	1093	
M. Raicevic	2335	1982	YUG	1094	
B. Sadiku	2335	1982	YUG	1095	
E. Salanki	2335	1982	HUN	1096	
C. Sanz	2335	1982	MEX	1097	
Scheinwald	2335	1982	ISR	1098	
G.S. Scholz	2335	1982	CHI	1099	
D. Sellos	2335	1982	FRA	1100	
W. Serrano	2335	1982	USR	1101	
D.E. Shapiro	2335	1982	USA	1102	
W. Strobel	2335	1982	AUT	1103	
M. Tempone	2335	1982	ARG	1104	
Tsomis	2335	1982	GRE	1105	
D.D. Van Geet	2335	1982	NED	1106	
V.M. Vehi Bach	2335	1982	ESP	1107	
J. Vogel	2335	1982	NED	1108	
Watzka	2335	1982	AUT	1109	
I. Wells	2335	1982	ENG	1110	
L. Witt	2335	1982	CAN	1111	
Yuneev	2335	1982	USR	1112	
L. Zsinka	2335	1982	HUN	1113	
B. Zueger	2335	1982	SUI	1114	
J.D. Abreu	2330	1982	DOM	1115	
A. Babev	2330	1982	BUL	1116	
J. Banas	2330	1982	CSR	1117	
R. Belkadi	2330	1982	TUN	1118	
B. Bujupi	2330	1982	YUG	1119	
Av. Bykhovsky	2330	1982	USR	1120	
H. Camara	2330	1982	BRA	1121	
T. Cardoso	2330	1982	PHI	1122	
E. Cekro	2330	1982	YUG	1123	
J.G. Cooper	2330	1982	WLS	1124	
De Winter	2330	1982	MEX	1125	
D. Dobrev	2330	1982	BUL	1126	
T. Filep	2330	1982	HUN	1127	
E.W. Formanek	2330	1982	USA	1128	
N.J. Fries-Nielsen	2330	1982	DEN	1129	
D. Gavela	2330	1982	YUG	1130	
Goichberg	2330	1982	USA	1131	
E. Gonsior	2330	1982	CSR	1132	
S. Gross	2330	1982	CSR	1133	
R. Gruchacz	2330	1982	USA	1134	
J.A. Gutierrez	2330	1982	COL	1135	
R. Hass	2330	1982	POL	1136	
R. Henao	2330	1982	COL	1137	
J Hernando Pertierra	2330	1982	ESP	1138	
G. Herrera	2330	1982	COL	1139	
P. Hesse	2330	1982	DDR	1140	
M. Jovicic	2330	1982	YUG	1141	
A. Kosten	2330	1982	ENG	1142	
E. Kristiansen	2330	1982	NOR	1143	
A. Kushnir	2330	1982	ISR	1144	
P. Liangov	2330	1982	BUL	1145	
Loifenfeld	2330	1982	USR	1146	
D. London	2330	1982	USA	1147	
Macpherson	2330	1982	ENG	1148	
G. Makarov	2330	1982	USR	1149	
M. Mrda	2330	1982	YUG	1150	
S. Neamtu	2330	1982	ROM	1151	
K. Notaros	2330	1982	YUG	1152	
M. Paolozzi	2330	1982	BRA	1153	
D. Pelitov	2330	1982	BUL	1154	
J.C. Pigott	2330	1982	ENG	1155	
J. Pisa Ferrer	2330	1982	ESP	1156	
Prodanov	2330	1982	BUL	1157	
J. Salonen	2330	1982	FIN	1158	
V. Salov	2330	1982	USR	1159	
Seifert	2330	1982	CSR	1160	
B. Svensson	2330	1982	SWE	1161	
B. Thornsteinsson	2330	1982	ISL	1162	
M. Valdivia	2330	1982	CUB	1163	
M. Vokac	2330	1982	CSR	1164	
Milo. Vujovic	2330	1982	YUG	1165	
W.N. Watson	2330	1982	ENG	1166	
Th. Welin	2330	1982	SWE	1167	
P. Whitehead	2330	1982	USA	1168	
CHN	2330	1982	CHN	1169	
Adhami	2325	1982	ALB	1170	
C. Amado	2325	1982	ARG	1171	
F. Blatny	2325	1982	CSR	1172	
Camaton	2325	1982	ECU	1173	
De Eccher	2325	1982	ITA	1174	
K. Dimitriadis	2325	1982	GRE	1175	
M. Dornieden	2325	1982	FRG	1176	
M. Drasko	2325	1982	YUG	1177	
Faase	2325	1982	NED	1178	
D. Gazarek	2325	1982	YUG	1179	
R. Grabczewski	2325	1982	POL	1180	
J. Gralka	2325	1982	POL	1181	
Guimaraes	2325	1982	POR	1182	
K. Jhunjhnuwala	2325	1982	HKG	1183	
S. Joksic	2325	1982	YUG	1184	
Jovanovic	2325	1982	YUG	1185	
H. Lehmann	2325	1982	FRG	1186	
Leverett	2325	1982	USA	1187	
A. Lukovnikov	2325	1982	USR	1188	
O. Moen	2325	1982	NOR	1189	
W.D. Morris	2325	1982	NOR	1190	
P. Norbi	2325	1982	DEN	1191	
L.-I. Oltean	2325	1982	ROM	1192	
K. Opl	2325	1982	AUT	1193	
L. Perecz	2325	1982	HUN	1194	
Pocuca	2325	1982	YUG	1195	
S. Porfiriadis	2325	1982	GRE	1196	
Puschmann	2325	1982	HUN	1197	
Raitza	2325	1982	DDR	1198	
Rayner	2325	1982	WLS	1199	
J. Rodgaard	2325	1982	DEN	1200	
Rosell	2325	1982	DEN	1201	
W. Rostalski	2325	1982	FRG	1202	
P. Roth	2325	1982	AUT	1203	
R. Rowley	2325	1982	USA	1204	
S.-A. Saeed	2325	1982	UAE	1205	
W. Schifferdecker	2325	1982	FRG	1206	
Stekel	2325	1982	CHI	1207	
A. Stipic	2325	1982	YUG	1208	
Suwuh	2325	1982	INA	1209	
G. Taylor	2325	1982	CAN	1210	
J. Thornsteinsson	2325	1982	ISL	1211	
J. Triana	2325	1982	CUB	1212	
A. Valdes-Castillo	2325	1982	CUB	1213	
Van Reek	2325	1982	NED	1214	
M. Vukovic	2325	1982	YUG	1215	
R.G. Wade	2325	1982	ENG	1216	
R. Weemaes	2325	1982	BEL	1217	
J. Whitehead	2325	1982	USA	1218	
R. Wittmann	2325	1982	FRG	1219	
V.V. Zhelnin	2325	1982	USR	1220	
I. Zivanovic	2325	1982	YUG	1221	
V.E.V. Adler	2320	1982	USR	1222	
W. Andre	2320	1982	FRG	1223	
C. Baljon	2320	1982	NED	1224	
Z. Basagic	2320	1982	YUG	1225	
Borngosser	2320	1982	FRG	1226	
M. Boskovic	2320	1982	YUG	1227	
De. Chen	2320	1982	CHN	1228	
Comay	2320	1982	ISR	1229	
H. Cording	2320	1982	FRG	1230	
Lj. Crepinsek	2320	1982	YUG	1231	
W. Dietze	2320	1982	DDR	1232	
W. Ehrenfeucht	2320	1982	POL	1233	
R. Espinosa Flores	2320	1982	MEX	1234	
A. Filipenko	2320	1982	USR	1235	
Gy. Forgacs	2320	1982	HUN	1236	
H. Fronczek	2320	1982	POL	1237	
P.A. Garbett	2320	1982	NZL	1238	
B. Gasic	2320	1982	YUG	1239	
E. Green	2320	1982	NZL	1240	
H. Grooten	2320	1982	NED	1241	
E. Gudmundsson	2320	1982	ISL	1242	
M. Hassan	2320	1982	IND	1243	
Herbrechtsmeier	2320	1982	FRG	1244	
J. Herrera Perez	2320	1982	CUB	1245	
V. Heuer	2320	1982	USR	1246	
Hohler	2320	1982	SUI	1247	
Huisl	2320	1982	FRG	1248	
Hutchings	2320	1982	WLS	1249	
Iannaccone	2320	1982	ITA	1250	
Jankov	2320	1982	BUL	1251	
K. Juhnke	2320	1982	FRG	1252	
M. Jukic	2320	1982	YUG	1253	
S. Kalinichev	2320	1982	USR	1254	
G. Kane	2320	1982	USA	1255	
B. Karadzic	2320	1982	YUG	1256	
H. Kuijf	2320	1982	NED	1257	
Leal	2320	1982	MEX	1258	
L. Levy	2320	1982	USA	1259	
Ljubisavljevic	2320	1982	YUG	1260	
R. M?ller	2320	1982	FRG	1261	
J. Macles	2320	1982	FRA	1262	
J. Marcus	2320	1982	NED	1263	
R. Mateo	2320	1982	DOM	1264	
B. Mckay	2320	1982	SCO	1265	
Mechkarov	2320	1982	BUL	1266	
Middleton	2320	1982	USA	1267	
W. Nautsch	2320	1982	FRG	1268	
Preissmann	2320	1982	FRA	1269	
Privakov	2320	1982	USR	1270	
B. Radnoti	2320	1982	HUN	1271	
J. Rigo	2320	1982	HUN	1272	
Ruban	2320	1982	USR	1273	
D.E. Rumens	2320	1982	ENG	1274	
M. Schlosser	2320	1982	FRG	1275	
Shestakov	2320	1982	USR	1276	
M. Sibarevic	2320	1982	YUG	1277	
Sliwa	2320	1982	POL	1278	
M. Sprecic	2320	1982	YUG	1279	
N. Sulava	2320	1982	YUG	1280	
Thornblom	2320	1982	SWE	1281	
Tiller	2320	1982	NOR	1282	
Varasdy	2320	1982	HUN	1283	
P. Votruba	2320	1982	CSR	1284	
M. Wahlbohm	2320	1982	SWE	1285	
M. Wiedenkeller	2320	1982	NOR	1286	
E.C. Winslow	2320	1982	USA	1287	
P. Zabystrzan	2320	1982	CSR	1288	
V. Akopian	2315	1982	USR	1289	
A. Bangiev	2315	1982	USR	1290	
E. Barba	2315	1982	MEX	1291	
D. Barbulescu	2315	1982	ROM	1292	
H. Bohlig	2315	1982	DDR	1293	
J. Bonin	2315	1982	USA	1294	
P. Brandts	2315	1982	USA	1295	
D.V. Buela	2315	1982	CUB	1296	
Bugajski	2315	1982	POL	1297	
M. Carlsson	2315	1982	SWE	1298	
V. Cibulka	2315	1982	CSR	1299	
P. Clarke	2315	1982	ENG	1300	
S. Conquest	2315	1982	ENG	1301	
P. Enders	2315	1982	DDR	1302	
L.D. Evans	2315	1982	USA	1303	
M.J. Franklin	2315	1982	ENG	1304	
D. Friedgood	2315	1982	ENG	1305	
D. Gedevanishvili	2315	1982	USR	1306	
A. Georgadze	2315	1982	USR	1307	
M. Gurevich	2315	1982	USR	1308	
Jo.J. Hernandez	2315	1982	CUB	1309	
Jo. Horvath	2315	1982	HUN	1310	
D. Indjic	2315	1982	YUG	1311	
B. Jacobsen	2315	1982	DEN	1312	
Jahnel	2315	1982	DDR	1313	
P. Jamieson	2315	1982	SCO	1314	
J.G. Jonsson	2315	1982	ISL	1315	
M. Kapelan	2315	1982	YUG	1316	
Kinzel	2315	1982	AUT	1317	
K. Klaman	2315	1982	USR	1318	
Kuroda	2315	1982	JPN	1319	
I. Lentze	2315	1982	FRG	1320	
Lucena	2315	1982	BRA	1321	
Maki-Mantan	2315	1982	FIN	1322	
J. Nagy	2315	1982	HUN	1323	
V. Nikolic	2315	1982	YUG	1324	
Omorjan	2315	1982	YUG	1325	
Paglilla	2315	1982	ARG	1326	
D. Paulsen	2315	1982	FRG	1327	
S. Pavlovic	2315	1982	YUG	1328	
S.T. Pinchuk	2315	1982	USR	1329	
L. Pliester	2315	1982	NED	1330	
O. Popovych	2315	1982	USA	1331	
Ragialis	2315	1982	USR	1332	
Remlinger	2315	1982	USA	1333	
Rikkonen	2315	1982	FIN	1334	
Roizman	2315	1982	USR	1335	
Rosino	2315	1982	ITA	1336	
O. Sarapu	2315	1982	NZL	1337	
Schaufelberger	2315	1982	SUI	1338	
E. Sindik	2315	1982	YUG	1339	
B. Stein	2315	1982	FRG	1340	
I. Subasic	2315	1982	YUG	1341	
Tamargo	2315	1982	USA	1342	
W. Thorman	2315	1982	DDR	1343	
Vallifuoco	2315	1982	ITA	1344	
J. Van Baarle	2315	1982	NED	1345	
J.A.J. Van Mil	2315	1982	NED	1346	
Vucenovic	2315	1982	SUI	1347	
Ch. Weldon	2315	1982	USA	1348	
Al Attar	2310	1982	IRQ	1349	
