Name	Rating	Year	Fed	Rank
P. Henry	2375	1980	IRL	673	
A. Hermlin	2375	1980	RUS	674	
J. Horner	2375	1980	ENG	675	
Jovic	2375	1980	YUG	676	
S. Kindermann	2375	1980	AUT	677	
Kopec	2375	1980	USA	678	
Kordsachia	2375	1980	FRG	679	
A.M. Kremenietsky	2375	1980	RUS	680	
A.P. Law	2375	1980	ENG	681	
G. Lebredo	2375	1980	CUB	682	
Lipnowski	2375	1980	CAN	683	
Ljubisavljevic	2375	1980	YUG	684	
R. Mascarinas	2375	1980	PHI	685	
N. Monin	2375	1980	RUS	686	
S. Neamtu	2375	1980	ROM	687	
Nehmert	2375	1980	FRG	688	
D. Neukirch	2375	1980	DDR	689	
Jos. Nun	2375	1980	CSR	690	
D. Parr	2375	1980	AUS	691	
K.-H. Podzielny	2375	1980	FRG	692	
J. Pogats	2375	1980	HUN	693	
I. Polgar	2375	1980	HUN	694	
Porjazov	2375	1980	BUL	695	
J. Rigo	2375	1980	HUN	696	
M. Rivas Pastor	2375	1980	ESP	697	
R. Rodriguez	2375	1980	PHI	698	
Sapi	2375	1980	HUN	699	
Saren	2375	1980	FIN	700	
G.S. Scholz	2375	1980	CHI	701	
G. Szilagyi	2375	1980	HUN	702	
Szymczak	2375	1980	POL	703	
Taulbut	2375	1980	ENG	704	
Uusi	2375	1980	RUS	705	
Vorobets	2375	1980	RUS	706	
Z. Vranesic	2375	1980	CAN	707	
Woodhams	2375	1980	AUS	708	
M. Zlotnikov	2375	1980	USA	709	
R. Behling	2370	1980	FRG	710	
R. Bernard	2370	1980	POL	711	
S. Bojkovic	2370	1980	YUG	712	
Bouaziz	2370	1980	TUN	713	
B. Brinck-Claussen	2370	1980	DEN	714	
A. Bueno	2370	1980	CUB	715	
G. Cabrilo	2370	1980	YUG	716	
Z. Doda	2370	1980	POL	717	
A. Drvota	2370	1980	CSR	718	
L.D. Evans	2370	1980	USA	719	
O. Foisor	2370	1980	ROM	720	
L. Garcia	2370	1980	COL	721	
J. Garcia-Padron	2370	1980	ESP	722	
M. Ginsburg	2370	1980	USA	723	
E. Gonsior	2370	1980	CSR	724	
B. Jacobsen	2370	1980	DEN	725	
B. Kileng	2370	1980	INA	726	
R. Lobo	2370	1980	ENG	727	
Luginbuhl	2370	1980	SUI	728	
A. Maciejewski	2370	1980	POL	729	
Marosi	2370	1980	HUN	730	
A. Medina	2370	1980	ESP	731	
M. Moe	2370	1980	DEN	732	
Mohring	2370	1980	DDR	733	
L. Neckar	2370	1980	CSR	734	
I.A. Novikov	2370	1980	RUS	735	
Ji. Nun	2370	1980	CSR	736	
O. Pavlenko	2370	1980	RUS	737	
H. Pedersen	2370	1980	DEN	738	
Puschmann	2370	1980	HUN	739	
Radev	2370	1980	BUL	740	
Rohrl	2370	1980	AUT	741	
R. Roth	2370	1980	SUI	742	
J. Sherwin	2370	1980	USA	743	
K. Shirazi	2370	1980	IRI	744	
Simkin	2370	1980	RUS	745	
N. Skalkotas	2370	1980	GRE	746	
W. Swic	2370	1980	POL	747	
E. Ungureanu	2370	1980	ROM	748	
R. Webb	2370	1980	ENG	749	
A.J. Whiteley	2370	1980	ENG	750	
M. Yoffie	2370	1980	USA	751	
J. Ajanski	2365	1980	BUL	752	
H. Ardiansyah	2365	1980	INA	753	
A. Bachtiar	2365	1980	INA	754	
J. Banas	2365	1980	CSR	755	
Baumbach	2365	1980	DDR	756	
W. Bialas	2365	1980	FRG	757	
C. Blocker	2365	1980	USA	758	
Bordonada	2365	1980	PHI	759	
C.J. Brasket	2365	1980	USA	760	
G. Braun	2365	1980	DDR	761	
I. Efimov	2365	1980	RUS	762	
Ekstrom	2365	1980	SWE	763	
G. Fahnenschmidt	2365	1980	FRG	764	
V.N. Gavrikov	2365	1980	RUS	765	
I. Gelfer	2365	1980	ISR	766	
A. Glianietz	2365	1980	RUS	767	
R. Goldenberg	2365	1980	FRA	768	
R. Gruchacz	2365	1980	USA	769	
A.V. Gulbrandsen	2365	1980	NOR	770	
M. Ilijc	2365	1980	YUG	771	
Sp. Ivanov	2365	1980	BUL	772	
E. Jimenez	2365	1980	CUB	773	
K. Kaiszauri	2365	1980	SWE	774	
Kinnmark	2365	1980	SWE	775	
Kostro	2365	1980	POL	776	
U. Kunsztowicz	2365	1980	FRG	777	
And. Martin	2365	1980	ESP	778	
Cs. Meleghegyi	2365	1980	HUN	779	
Muller	2365	1980	DDR	780	
J. Ostos	2365	1980	VEN	781	
O. Popovych	2365	1980	USA	782	
J. Salonen	2365	1980	FIN	783	
D.E. Shapiro	2365	1980	USA	784	
V. Small	2365	1980	NZL	785	
R. Tischbierek	2365	1980	DDR	786	
T. Tomalczyk	2365	1980	SIN	787	
Tomaszewski	2365	1980	POL	788	
V. Vachev	2365	1980	BUL	789	
M. Wahlbohm	2365	1980	SWE	790	
W. Wittmann	2365	1980	AUT	791	
K. Wockenfuss	2365	1980	FRG	792	
L. Yurtaev	2365	1980	RUS	793	
L.D. Zaid	2365	1980	RUS	794	
A. Acevedo	2360	1980	MEX	795	
L.A. Belov	2360	1980	RUS	796	
M.A. Berkovich	2360	1980	RUS	797	
D. Bernstein	2360	1980	ISR	798	
I. Bokor	2360	1980	HUN	799	
F. Borkowski	2360	1980	POL	800	
Borngosser	2360	1980	FRG	801	
Av. Bykhovsky	2360	1980	RUS	802	
Clemens	2360	1980	FRG	803	
M. Cuellar Gacharna	2360	1980	COL	804	
Dommes	2360	1980	RUS	805	
J.W. Donaldson	2360	1980	USA	806	
J. Eising	2360	1980	FRG	807	
A. Fershter	2360	1980	RUS	808	
Z. Franco	2360	1980	PAR	809	
A. Frolov	2360	1980	RUS	810	
Gilden	2360	1980	USA	811	
L. Gonzales Mestres	2360	1980	ESP	812	
J. Hebert	2360	1980	CAN	813	
Jo.J. Hernandez	2360	1980	CUB	814	
Hoggatt	2360	1980	USA	815	
N.W. Ivell	2360	1980	ENG	816	
S. Joksic	2360	1980	YUG	817	
P. Knudsen	2360	1980	DEN	818	
S. Kovacevic	2360	1980	YUG	819	
Krstev	2360	1980	YUG	820	
B. Lengyel	2360	1980	HUN	821	
J.H. Loftsson	2360	1980	USA	822	
A. Merdinjan	2360	1980	BUL	823	
L. Mista	2360	1980	CSR	824	
Onat	2360	1980	TUR	825	
K. Pinkas	2360	1980	POL	826	
P. Popov	2360	1980	BUL	827	
J. Rodriguez	2360	1980	CUB	828	
D. Root	2360	1980	USA	829	
P. Scheeren	2360	1980	NED	830	
M. Schurade	2360	1980	DDR	831	
Shestakov	2360	1980	RUS	832	
N.D. Short	2360	1980	ENG	833	
Shumpiuk	2360	1980	RUS	834	
I. Somogyi	2360	1980	HUN	835	
P. Sribar	2360	1980	YUG	836	
L. Szell	2360	1980	HUN	837	
P. Thipsay	2360	1980	IND	838	
A. Urzica	2360	1980	ROM	839	
Vakulienko	2360	1980	RUS	840	
F. Visier Segovia	2360	1980	ESP	841	
I. Vukovic	2360	1980	YUG	842	
J. Zarkovic	2360	1980	YUG	843	
B. Benedictsson	2355	1980	ISL	844	
Bohnisch	2355	1980	DDR	845	
F.W.M. Borm	2355	1980	NED	846	
L. Bueno-Perez	2355	1980	CUB	847	
P. Clarke	2355	1980	ENG	848	
E. Cobo Arteaga	2355	1980	CUB	849	
Sr. Cvetkovic	2355	1980	YUG	850	
A. Dake	2355	1980	USA	851	
L. Eolian	2355	1980	RUS	852	
S. Esitmo	2355	1980	PHI	853	
Faase	2355	1980	NED	854	
J.O. Fries-Nielsen	2355	1980	DEN	855	
M.L. Fuller	2355	1980	AUS	856	
N. Gerasimov	2355	1980	RUS	857	
S. Gross	2355	1980	CSR	858	
P. Hesselborn	2355	1980	SWE	859	
Hlousek	2355	1980	CSR	860	
J. Ivarsson	2355	1980	SWE	861	
O. Kaminsky	2355	1980	RUS	862	
O. Khalikian	2355	1980	RUS	863	
E. Kozma	2355	1980	CSR	864	
E. Kristiansen	2355	1980	NOR	865	
E. Lundin	2355	1980	SWE	866	
G. Makarov	2355	1980	RUS	867	
Maki-Mantan	2355	1980	FIN	868	
K. Mokry	2355	1980	CSR	869	
R. Naranja	2355	1980	PHI	870	
Pripis	2355	1980	RUS	871	
A. Rocha	2355	1980	BRA	872	
J. Rooze	2355	1980	BEL	873	
Rorvall	2355	1980	SWE	874	
Rutman	2355	1980	RUS	875	
J. Sanz	2355	1980	ESP	876	
Semeniuk	2355	1980	YUG	877	
E. Sindik	2355	1980	YUG	878	
Suchanov	2355	1980	RUS	879	
Tratatovici	2355	1980	ROM	880	
V.V. Zhelnin	2355	1980	RUS	881	
A. Adamski	2350	1980	POL	882	
A. Anelli	2350	1980	ARG	883	
A.T. Arnason	2350	1980	ISL	884	
B. Baczynskyj	2350	1980	USA	885	
B. Bengtsson	2350	1980	SWE	886	
Joel Benjamin	2350	1980	USA	887	
Bjork	2350	1980	SWE	888	
C. Botez	2350	1980	ROM	889	
C. Braga	2350	1980	BRA	890	
T.L. Chang	2350	1980	CHN	891	
A.N. Chudinovsky	2350	1980	RUS	892	
B. De Bruycker	2350	1980	BEL	893	
J. Dubin	2350	1980	ARG	894	
L. Eperjesi	2350	1980	HUN	895	
I. Foigel	2350	1980	RUS	896	
D.A. Godoy	2350	1980	CHI	897	
Gorchakov	2350	1980	RUS	898	
R. Grabczewski	2350	1980	POL	899	
T. Halasz	2350	1980	HUN	900	
P. Hardicsay	2350	1980	HUN	901	
T. Horvath	2350	1980	HUN	902	
Huss	2350	1980	SUI	903	
Ivkovic	2350	1980	YUG	904	
J. Kent	2350	1980	USA	905	
Konikowski	2350	1980	POL	906	
B. Kouatly	2350	1980	LIB	907	
A. Krutyanski	2350	1980	RUS	908	
S. Kupka	2350	1980	CSR	909	
H. Lehmann	2350	1980	FRG	910	
Lucena	2350	1980	BRA	911	
R. Maninang	2350	1980	PHI	912	
V. Mccambridge	2350	1980	USA	913	
P. Mejic	2350	1980	YUG	914	
M. Mihaljcisin	2350	1980	YUG	915	
V. Nikolic	2350	1980	YUG	916	
Oltra Caurin	2350	1980	ESP	917	
A. Palacios	2350	1980	VEN	918	
Voj. Petrovic	2350	1980	YUG	919	
A. Pollard	2350	1980	USA	920	
A. Poulsen	2350	1980	DEN	921	
Puc	2350	1980	YUG	922	
E. Reicher	2350	1980	ROM	923	
B. Rosen	2350	1980	FRG	924	
Skrobek	2350	1980	POL	925	
P. Smederevac	2350	1980	YUG	926	
I. Szabo	2350	1980	ROM	927	
O. Thal	2350	1980	DDR	928	
J.D. Tisdall	2350	1980	USA	929	
Wachtel	2350	1980	CAN	930	
M. Andres	2345	1980	CUB	931	
R. Belkadi	2345	1980	TUN	932	
L. Blackstock	2345	1980	SCO	933	
L. Chiong	2345	1980	PHI	934	
P. Dankert	2345	1980	FRG	935	
G. Danner	2345	1980	AUT	936	
M. Dimitrijevic	2345	1980	YUG	937	
M.J. Franklin	2345	1980	ENG	938	
B. Gasic	2345	1980	YUG	939	
A. Goldin	2345	1980	RUS	940	
Grimaldi	2345	1980	ESA	941	
Jovanovic	2345	1980	YUG	942	
C.E. Juarez	2345	1980	ARG	943	
Sr. Karolyi	2345	1980	HUN	944	
R. Kimelfeld	2345	1980	RUS	945	
Z. Ksieki	2345	1980	POL	946	
H. Lambert	2345	1980	AUT	947	
T. Ledic	2345	1980	YUG	948	
C. Luik	2345	1980	RUS	949	
Macpherson	2345	1980	ENG	950	
L. Maninang	2345	1980	PHI	951	
Middleton	2345	1980	USA	952	
A. Pablo Marin	2345	1980	ESP	953	
N. Patterson	2345	1980	IRL	954	
L.E. Petersson	2345	1980	SWE	955	
Porat	2345	1980	ISR	956	
Quinones	2345	1980	PER	957	
I. Rogers	2345	1980	AUS	958	
Roxendal	2345	1980	SWE	959	
L. Santos	2345	1980	POR	960	
Sines	2345	1980	YUG	961	
Sliwa	2345	1980	POL	962	
P. Stefanov	2345	1980	ROM	963	
Tarva	2345	1980	ITA	964	
B. Vujacic	2345	1980	YUG	965	
Watzka	2345	1980	AUT	966	
T. Zoltek	2345	1980	POL	967	
J.D. Abreu	2340	1980	DOM	968	
Aijala Jouko	2340	1980	FIN	969	
G. Atanasov	2340	1980	BUL	970	
W. Balcerowski	2340	1980	POL	971	
C. Baljon	2340	1980	NED	972	
E. Bhend	2340	1980	SUI	973	
K.S. Bonchev	2340	1980	BUL	974	
F. Casas	2340	1980	ARG	975	
T. Casper	2340	1980	DDR	976	
E. Cekro	2340	1980	YUG	977	
Lj. Crepinsek	2340	1980	YUG	978	
L. Cserna	2340	1980	HUN	979	
Th. Espig	2340	1980	DDR	980	
A. Genin	2340	1980	RUS	981	
Sh. Giterman	2340	1980	ISR	982	
R. Gonzalez-Maza	2340	1980	ESP	983	
Harper	2340	1980	CAN	984	
W.S. Kan	2340	1980	HKG	985	
M. Kapelan	2340	1980	YUG	986	
B. Karadzic	2340	1980	YUG	987	
Karapchanski	2340	1980	BUL	988	
L. Karsa	2340	1980	HUN	989	
Kosciuk	2340	1980	YUG	990	
L.M. Kovacs	2340	1980	HUN	991	
Z. Lanka	2340	1980	RUS	992	
D. Lapenis	2340	1980	RUS	993	
J. Macles	2340	1980	FRA	994	
Mazzolini	2340	1980	ARG	995	
S. Meyer	2340	1980	FRG	996	
C. Montero	2340	1980	CHI	997	
A. Ozsvath	2340	1980	HUN	998	
E. Palacios	2340	1980	ESP	999	
D. Pavlovic	2340	1980	YUG	1000	
Pelikan	2340	1980	ARG	1001	
J.C. Pigott	2340	1980	ENG	1002	
Preissmann	2340	1980	FRA	1003	
J. Przewoznik	2340	1980	POL	1004	
Rohland	2340	1980	CAN	1005	
C. Sanchez	2340	1980	VEN	1006	
O. Sande	2340	1980	NOR	1007	
J.-L. Seret	2340	1980	FRA	1008	
J. Silman	2340	1980	USA	1009	
Smirnov	2340	1980	RUS	1010	
M. Sprecic	2340	1980	YUG	1011	
G. Stanciu	2340	1980	ROM	1012	
Stoppel	2340	1980	AUT	1013	
H. Suradiradja	2340	1980	INA	1014	
Trolldalen	2340	1980	NOR	1015	
J. Van Baarle	2340	1980	NED	1016	
R.G. Wade	2340	1980	ENG	1017	
K. Wicker	2340	1980	ENG	1018	
L. Yudasin	2340	1980	RUS	1019	
J. Zrzawy	2340	1980	CSR	1020	
N. Alexandria	2335	1980	RUS	1021	
K. Burger	2335	1980	USA	1022	
C. Busu	2335	1980	ROM	1023	
R. Cifuentes Parada	2335	1980	CHI	1024	
J.G. Cooper	2335	1980	WLS	1025	
C. Cubitt	2335	1980	ENG	1026	
M. Czerniak	2335	1980	ISR	1027	
Z. Djukic	2335	1980	YUG	1028	
H. Ek	2335	1980	SWE	1029	
B. Eley	2335	1980	ENG	1030	
Ferrera	2335	1980	CUB	1031	
A. Filipenko	2335	1980	RUS	1032	
D. Friedgood	2335	1980	ENG	1033	
J. Gralka	2335	1980	POL	1034	
G.-P. Gruen	2335	1980	FRG	1035	
P. Hammer	2335	1980	SUI	1036	
T. Hay	2335	1980	AUT	1037	
S. Heim	2335	1980	NOR	1038	
S. Kalinichev	2335	1980	RUS	1039	
A. Karklins	2335	1980	USA	1040	
Gy. Kluger	2335	1980	HUN	1041	
Knox	2335	1980	ENG	1042	
Kolbak	2335	1980	DEN	1043	
E. Lobron	2335	1980	FRG	1044	
K. Loken	2335	1980	NOR	1045	
Z. Majeric	2335	1980	YUG	1046	
J. Marcus	2335	1980	NED	1047	
D. Marjan	2335	1980	YUG	1048	
Mechkarov	2335	1980	BUL	1049	
Ig. Nowak	2335	1980	POL	1050	
R. Osterman	2335	1980	YUG	1051	
N.B. Pinal	2335	1980	CUB	1052	
B. Rakic-Serjanc	2335	1980	CUB	1053	
J. Rodgaard	2335	1980	DEN	1054	
Scheinwald	2335	1980	ISR	1055	
R. Scheipl	2335	1980	FRG	1056	
D. Strauss	2335	1980	USA	1057	
W. Strobel	2335	1980	AUT	1058	
D. Supancic	2335	1980	YUG	1059	
T. Timman	2335	1980	NED	1060	
D.D. Van Geet	2335	1980	NED	1061	
D. Verduga	2335	1980	ECU	1062	
J. Watson	2335	1980	USA	1063	
Abella	2330	1980	PHI	1064	
C. Amado	2330	1980	ARG	1065	
T.F. Binham	2330	1980	FIN	1066	
K. Bjerring	2330	1980	DEN	1067	
R. Britton	2330	1980	ENG	1068	
D. Cramling	2330	1980	SWE	1069	
C. Crouch	2330	1980	ENG	1070	
W. Dietze	2330	1980	DDR	1071	
D. Dobrev	2330	1980	BUL	1072	
Z. Farooqui	2330	1980	PAK	1073	
Ant. Fernandez	2330	1980	VEN	1074	
J. Franzen	2330	1980	CSR	1075	
Goichberg	2330	1980	USA	1076	
Grinza	2330	1980	ITA	1077	
J.A. Gutierrez	2330	1980	COL	1078	
M. Hassan	2330	1980	IND	1079	
W. Heinig	2330	1980	DDR	1080	
J Hernando Pertierra	2330	1980	ESP	1081	
N. Ilijin	2330	1980	ROM	1082	
M. Jovicic	2330	1980	YUG	1083	
D.J. King	2330	1980	ENG	1084	
A. Kubicek	2330	1980	CSR	1085	
A. Kushnir	2330	1980	ISR	1086	
Lhagva	2330	1980	MGL	1087	
P. Liangov	2330	1980	BUL	1088	
T. Lipski	2330	1980	POL	1089	
Loifenfeld	2330	1980	RUS	1090	
Mcgrillen	2330	1980	SCO	1091	
Modr	2330	1980	CSR	1092	
B. Mohler	2330	1980	FRG	1093	
J. Mojzis	2330	1980	CSR	1094	
Nacht	2330	1980	ROM	1095	
Nickoloff	2330	1980	CAN	1096	
P.E. Nielsen	2330	1980	DEN	1097	
Pr. Nikolic	2330	1980	YUG	1098	
Pacl	2330	1980	CSR	1099	
T.N. Parameswaren	2330	1980	IND	1100	
P. Passerotti	2330	1980	ITA	1101	
D. Pelitov	2330	1980	BUL	1102	
L. Pliester	2330	1980	NED	1103	
Prodanov	2330	1980	BUL	1104	
Rayner	2330	1980	WLS	1105	
T.W. Ristoja	2330	1980	FIN	1106	
O. Sarapu	2330	1980	NZL	1107	
T.I. Shaw	2330	1980	AUS	1108	
F. Thornally	2330	1980	USA	1109	
Troger	2330	1980	FRG	1110	
Van Vliet	2330	1980	ISV	1111	
M. Vokac	2330	1980	CSR	1112	
P. Whitehead	2330	1980	USA	1113	
Yuneev	2330	1980	RUS	1114	
A. Agudelo	2325	1980	COL	1115	
Y. Arkhipkin	2325	1980	RUS	1116	
Z. Beil	2325	1980	CSR	1117	
F. Blatny	2325	1980	CSR	1118	
Bruggemann	2325	1980	DDR	1119	
B. Bujupi	2325	1980	YUG	1120	
H. Camara	2325	1980	BRA	1121	
Camaton	2325	1980	ECU	1122	
M. Cetkovic	2325	1980	YUG	1123	
Comay	2325	1980	ISR	1124	
C. Coudari	2325	1980	CAN	1125	
Drelinkiewicz	2325	1980	POL	1126	
J.A. Gonzales	2325	1980	COL	1127	
J. Gromek	2325	1980	POL	1128	
R. Henao	2325	1980	COL	1129	
Hutchings	2325	1980	WLS	1130	
K. Janetschek	2325	1980	AUT	1131	
Z. Jasnikowski	2325	1980	POL	1132	
K. Jhunjhnuwala	2325	1980	HKG	1133	
R. Letelier	2325	1980	CHI	1134	
A. Lukovnikov	2325	1980	RUS	1135	
R. Navarro	2325	1980	MEX	1136	
Norby	2325	1980	DEN	1137	
Purev	2325	1980	RUS	1138	
Raitza	2325	1980	DDR	1139	
Ravisekhar	2325	1980	IND	1140	
Remlinger	2325	1980	USA	1141	
Nen. Ristic	2325	1980	YUG	1142	
Rosell	2325	1980	DEN	1143	
A. Schneider	2325	1980	HUN	1144	
D. Steiner	2325	1980	YUG	1145	
Stekel	2325	1980	CHI	1146	
Sugden	2325	1980	ENG	1147	
Suwuh	2325	1980	INA	1148	
J. Tabor	2325	1980	HUN	1149	
W. Thorman	2325	1980	DDR	1150	
Thorvaldsson	2325	1980	ISL	1151	
Trabattoni	2325	1980	ITA	1152	
J. Triana	2325	1980	CUB	1153	
H. Twardon	2325	1980	POL	1154	
Villareal	2325	1980	MEX	1155	
S. Weeramantry	2325	1980	USA	1156	
L. Zinn	2325	1980	DDR	1157	
V.E.V. Adler	2320	1980	RUS	1158	
D. Allan	2320	1980	CAN	1159	
W. Andre	2320	1980	FRG	1160	
A. Aparicio	2320	1980	ARG	1161	
J. Betancort Curbelo	2320	1980	ESP	1162	
P.A. Boersma	2320	1980	NED	1163	
T. Cardoso	2320	1980	PHI	1164	
Dezso	2320	1980	HUN	1165	
G.C. Flear	2320	1980	ENG	1166	
L. Fuentes	2320	1980	CUB	1167	
P.A. Garbett	2320	1980	NZL	1168	
V. Georgievski	2320	1980	YUG	1169	
E. Green	2320	1980	NZL	1170	
V. Heuer	2320	1980	RUS	1171	
Holloway	2320	1980	ENG	1172	
Jankov	2320	1980	BUL	1173	
G. Kane	2320	1980	USA	1174	
La Rota	2320	1980	USA	1175	
L. Levy	2320	1980	USA	1176	
B. Malisov	2320	1980	RUS	1177	
Manasterski	2320	1980	POL	1178	
B. Maslesa	2320	1980	YUG	1179	
Mesiarik	2320	1980	CSR	1180	
L. Miagmasuren	2320	1980	UNK	1181	
Minaya	2320	1980	COL	1182	
F. Muco	2320	1980	FRG	1183	
E. Mukhin	2320	1980	RUS	1184	
D. Pantaleev	2320	1980	BUL	1185	
Privakov	2320	1980	RUS	1186	
A. Pyholo	2320	1980	FIN	1187	
W. Rostalski	2320	1980	FRG	1188	
Ruban	2320	1980	RUS	1189	
S. Semkov	2320	1980	BUL	1190	
U. Svanquist	2320	1980	SWE	1191	
Thornblom	2320	1980	SWE	1192	
B. Thornsteinsson	2320	1980	ISL	1193	
J. Thornsteinsson	2320	1980	ISL	1194	
Trikaliotis	2320	1980	GRE	1195	
A. Van Dop	2320	1980	NED	1196	
B. Vujakovic	2320	1980	YUG	1197	
Weinberger	2320	1980	USA	1198	
E.B. Akhmilovskaya	2315	1980	RUS	1199	
V. Akopian	2315	1980	RUS	1200	
A. Bangiev	2315	1980	RUS	1201	
Barendregt	2315	1980	NED	1202	
G.H. Bennett	2315	1980	ENG	1203	
H. Bohlig	2315	1980	DDR	1204	
E. Brondum	2315	1980	DEN	1205	
V. Cibulka	2315	1980	CSR	1206	
Evangelisti	2315	1980	ROM	1207	
A. Foguelman	2315	1980	ARG	1208	
J. Fraguela Gil	2315	1980	ESP	1209	
N.J. Fries-Nielsen	2315	1980	DEN	1210	
D. Gedevanishvili	2315	1980	RUS	1211	
A. Georgadze	2315	1980	RUS	1212	
E. Gereben	2315	1980	SUI	1213	
Goljak	2315	1980	RUS	1214	
Heilemann	2315	1980	FRG	1215	
J.M. Hodgson	2315	1980	ENG	1216	
J.N. Jacobs	2315	1980	USA	1217	
Jahnel	2315	1980	DDR	1218	
P. Jamieson	2315	1980	SCO	1219	
I. Janakiev	2315	1980	BUL	1220	
K. Klaman	2315	1980	RUS	1221	
A. Kosten	2315	1980	ENG	1222	
Lamford	2315	1980	ENG	1223	
L. Lijedahl	2315	1980	SWE	1224	
M. Ljuca	2315	1980	YUG	1225	
Mamuzic	2315	1980	YUG	1226	
And. Martin	2315	1980	SUI	1227	
Lac. Menvielle	2315	1980	ESP	1228	
Neat	2315	1980	ENG	1229	
Nurmi	2315	1980	CAN	1230	
Nykopp	2315	1980	FIN	1231	
R. Ocampo	2315	1980	MEX	1232	
E. Pedersen	2315	1980	DEN	1233	
B. Perenyi	2315	1980	HUN	1234	
S.T. Pinchuk	2315	1980	RUS	1235	
Ploch	2315	1980	FRG	1236	
S. Popov	2315	1980	YUG	1237	
Ragialis	2315	1980	RUS	1238	
Rikkonen	2315	1980	FIN	1239	
Roizman	2315	1980	RUS	1240	
H. Salazar	2315	1980	CHI	1241	
Schaufelberger	2315	1980	SUI	1242	
I. Schrancz	2315	1980	HUN	1243	
W. Shipman	2315	1980	USA	1244	
S. Skembris	2315	1980	GRE	1245	
P. Spacek	2315	1980	CSR	1246	
P. Staller	2315	1980	FRG	1247	
B. Stein	2315	1980	FRG	1248	
Stopkin	2315	1980	RUS	1249	
Z. Szabo	2315	1980	HUN	1250	
Tamargo	2315	1980	USA	1251	
J. Thor	2315	1980	ISL	1252	
Turunen	2315	1980	FIN	1253	
Viglundsson	2315	1980	ISL	1254	
Vogel	2315	1980	NED	1255	
P. Voiculescu	2315	1980	ROM	1256	
J. Alzate	2310	1980	COL	1257	
A. Babev	2310	1980	BUL	1258	
Babula	2310	1980	CSR	1259	
R. Bailey	2310	1980	ENG	1260	
B. Balogh	2310	1980	HUN	1261	
H. Bastian	2310	1980	FRG	1262	
W. Bichsel	2310	1980	SUI	1263	
V. Buturin	2310	1980	RUS	1264	
A. Campos-Ruiz	2310	1980	MEX	1265	
C. Caturla	2310	1980	PHI	1266	
C. Delgado	2310	1980	DOM	1267	
A. Denker	2310	1980	USA	1268	
Dienavorian	2310	1980	URU	1269	
A. Fernandez	2310	1980	ESP	1270	
J. Fichtl	2310	1980	CSR	1271	
J. Fleck	2310	1980	FRG	1272	
H. Garcia	2310	1980	ARG	1273	
Giam	2310	1980	SIN	1274	
Gunew	2310	1980	BUL	1275	
P.I. Helmertz	2310	1980	SWE	1276	
P. Herzog	2310	1980	FRG	1277	
Co. Ionescu	2310	1980	ROM	1278	
N. Ioseliani	2310	1980	RUS	1279	
B. Johannesson	2310	1980	ISL	1280	
J. Jonsson	2310	1980	ISL	1281	
Kiffmeyer	2310	1980	FRG	1282	
Kourkounakis	2310	1980	GRE	1283	
Kubien	2310	1980	POL	1284	
P.G. Large	2310	1980	ENG	1285	
D. Levy	2310	1980	SCO	1286	
H. Lieb	2310	1980	FRG	1287	
J.-O. Lind	2310	1980	SWE	1288	
D. Losev	2310	1980	RUS	1289	
V. Marjasin	2310	1980	RUS	1290	
C.A. Martinez	2310	1980	ARG	1291	
Z. Nikolic	2310	1980	YUG	1292	
K. Notaros	2310	1980	YUG	1293	
Panczyk	2310	1980	POL	1294	
S. Pavlovic	2310	1980	YUG	1295	
Pipkov	2310	1980	BUL	1296	
Pokhla	2310	1980	RUS	1297	
Radojcic	2310	1980	YUG	1298	
Romm	2310	1980	ISR	1299	
D.E. Rumens	2310	1980	ENG	1300	
D. Sellos	2310	1980	FRA	1301	
M. Shahade	2310	1980	IRI	1302	
M. Sibarevic	2310	1980	YUG	1303	
B. Stanojevic	2310	1980	YUG	1304	
U. Steiner	2310	1980	AUT	1305	
Telecki	2310	1980	POL	1306	
D. Thomas	2310	1980	ENG	1307	
Thorbergsson	2310	1980	ISL	1308	
Varas	2310	1980	ARG	1309	
C. Velasquez	2310	1980	CHI	1310	
Westermeier	2310	1980	FRG	1311	
W. Wolf	2310	1980	FRG	1312	
M. Aaron	2305	1980	IND	1313	
Bonfa	2305	1980	ITA	1314	
Book	2305	1980	FIN	1315	
J.M. Bradford	2305	1980	USA	1316	
Butnaru	2305	1980	ROM	1317	
B. Cafferty	2305	1980	ENG	1318	
J. Campos Moreno	2305	1980	CHI	1319	
J. Carleton	2305	1980	ENG	1320	
De Winter	2305	1980	MEX	1321	
L. Dobrovolsky	2305	1980	CSR	1322	
Dobrynski	2305	1980	POL	1323	
J. Durao	2305	1980	POR	1324	
Fedorov	2305	1980	RUS	1325	
A. Feuerstein	2305	1980	USA	1326	
B. Feustel	2305	1980	FRG	1327	
P. Feustel	2305	1980	DDR	1328	
Fijalkowski	2305	1980	POL	1329	
B. Filipovic	2305	1980	YUG	1330	
H. Fronczek	2305	1980	POL	1331	
Goberman	2305	1980	RUS	1332	
S. Gonzales	2305	1980	COL	1333	
Jauregui	2305	1980	CAN	1334	
D. Kaiumov	2305	1980	RUS	1335	
Krantz	2305	1980	SWE	1336	
M. Marlow	2305	1980	ENG	1337	
H. Maya	2305	1980	MEX	1338	
J. Nicholson	2305	1980	ENG	1339	
H. Pountzas	2305	1980	GRE	1340	
Rajovic	2305	1980	YUG	1341	
Ravikumar	2305	1980	IND	1342	
Rosino	2305	1980	ITA	1343	
