Name	Rating	Year	Rank	Fed
O. Renet	2395	1986	FRA	674	
R. Rowley	2395	1986	USA	675	
V. Utemov	2395	1986	USR	676	
B. Vigh	2395	1986	HUN	677	
N. Aleksic	2390	1986	YUG	678	
Harsha Aturupane	2390	1986	SRI	679	
J. Bany	2390	1986	POL	680	
J. Bielczyk	2390	1986	POL	681	
J. Boey	2390	1986	BEL	682	
I. Buljovcic	2390	1986	YUG	683	
L. Busquets	2390	1986	USA	684	
L. Cserna	2390	1986	HUN	685	
L. Degerman	2390	1986	SWE	686	
V.K. Doroshkievich	2390	1986	USR	687	
N. Fercec	2390	1986	YUG	688	
Juan C. Fernandez	2390	1986	CUB	689	
J. Fleck	2390	1986	FRG	690	
K. Frey	2390	1986	MEX	691	
M. Gerusel	2390	1986	FRG	692	
A. Goldin	2390	1986	USR	693	
N. Gordan	2390	1986	ROM	694	
A. Grosar	2390	1986	YUG	695	
A. Huzman	2390	1986	USR	696	
V. Ivanchuk	2390	1986	USR	697	
C.E. Juarez	2390	1986	ARG	698	
H. Karner	2390	1986	USR	699	
H. Kestler	2390	1986	FRG	700	
Ab. Khassin	2390	1986	USR	701	
S. Kovacevic	2390	1986	YUG	702	
V.N. Kozlov	2390	1986	USR	703	
Z. Krnic	2390	1986	YUG	704	
A. Kuligowski	2390	1986	POL	705	
G. Laketic	2390	1986	YUG	706	
G. Lebredo	2390	1986	CUB	707	
B. Lengyel	2390	1986	HUN	708	
Liao	2390	1986	DOM	709	
D. Mcclintock	2390	1986	USA	710	
S. Mirkovic	2390	1986	YUG	711	
I. Naumkin	2390	1986	USR	712	
M. Orso	2390	1986	HUN	713	
E. Otero	2390	1986	CUB	714	
N.B. Pinal	2390	1986	CUB	715	
Ravisekhar	2390	1986	IND	716	
H. Reefschlaeger	2390	1986	FRG	717	
L. Roos	2390	1986	FRA	718	
D. Samovojska	2390	1986	YUG	719	
Sikora	2390	1986	CSR	720	
J. Sofrevski	2390	1986	YUG	721	
P. Staller	2390	1986	FRG	722	
N. Sulava	2390	1986	YUG	723	
D. Supancic	2390	1986	YUG	724	
Tomaszewski	2390	1986	POL	725	
M. Trepp	2390	1986	SUI	726	
R.N. Vasiliev	2390	1986	USR	727	
M. Vokac	2390	1986	CSR	728	
H.M.J. Westerinen	2390	1986	FIN	729	
M. Womacka	2390	1986	DDR	730	
R. Zysk	2390	1986	FRG	731	
J.D. Abreu	2385	1986	DOM	732	
J. Augustin	2385	1986	CSR	733	
A. Balshan	2385	1986	ISR	734	
D. Bjelica	2385	1986	YUG	735	
H. Bohm	2385	1986	NED	736	
J. Bonin	2385	1986	USA	737	
G. Borg	2385	1986	MLT	738	
S. Cigan	2385	1986	YUG	739	
G. Danner	2385	1986	AUT	740	
R. De Guzman	2385	1986	PHI	741	
H. De la Vega	2385	1986	ARG	742	
J.S. De Wit	2385	1986	NED	743	
Delaune	2385	1986	USA	744	
H. Dobosz	2385	1986	POL	745	
J.O. Fries-Nielsen	2385	1986	DEN	746	
F. Gallego Eraso	2385	1986	ESP	747	
M. Garkov	2385	1986	BUL	748	
P. Gelpke	2385	1986	NED	749	
N. Giffard	2385	1986	FRA	750	
L. Gofstein	2385	1986	USR	751	
C. Guimard	2385	1986	ARG	752	
S. Hamann	2385	1986	DEN	753	
D. Heinbuch	2385	1986	FRG	754	
Z. Ilic	2385	1986	YUG	755	
T. Imanaliev	2385	1986	USR	756	
S. Jacobi	2385	1986	USA	757	
O. Jakobsen	2385	1986	DEN	758	
Z. Ksieki	2385	1986	POL	759	
A. Lanc	2385	1986	CSR	760	
L. Lengyel	2385	1986	HUN	761	
Liew	2385	1986	MAS	762	
B. Maksimovic	2385	1986	YUG	763	
A. Malevinsky	2385	1986	USR	764	
V. Malishauskas	2385	1986	USR	765	
Y. Meister	2385	1986	USR	766	
R. Meulders	2385	1986	BEL	767	
P. Ostojic	2385	1986	YUG	768	
G. Pirisi	2385	1986	HUN	769	
C. Radulescu	2385	1986	ROM	770	
S. Rasidovic	2385	1986	YUG	771	
H.E. Salazar Jacob	2385	1986	CHI	772	
J. Sloth	2385	1986	DEN	773	
B. Sygulski	2385	1986	POL	774	
Taborov	2385	1986	USR	775	
M. Tempone	2385	1986	ARG	776	
B. Vujacic	2385	1986	YUG	777	
D. Werner	2385	1986	FRG	778	
T. Wibe	2385	1986	NOR	779	
A. Zakharov	2385	1986	USR	780	
S. Acimovic	2380	1986	YUG	781	
J. Adamski	2380	1986	POL	782	
N.S. Babu	2380	1986	IND	783	
I. Bajec	2380	1986	YUG	784	
R. Balinas	2380	1986	PHI	785	
Z. Beil	2380	1986	CSR	786	
R. Bellin	2380	1986	ENG	787	
F. Bellini	2380	1986	ITA	788	
M. Bernat	2380	1986	ARG	789	
D. Bernstein	2380	1986	ISR	790	
C. Blocker	2380	1986	USA	791	
F. Borkowski	2380	1986	POL	792	
S. Bouaziz	2380	1986	TUN	793	
L. Chiong	2380	1986	PHI	794	
A. Cichocki	2380	1986	POL	795	
M.A. Cid	2380	1986	ARG	796	
Corral Blanco	2380	1986	ESP	797	
O. Cuasnicu	2380	1986	ARG	798	
R. Douven	2380	1986	NED	799	
A. Duer	2380	1986	AUT	800	
I. Egedi	2380	1986	HUN	801	
Y. Estrin	2380	1986	USR	802	
J. Franzen	2380	1986	CSR	803	
J.C. Gil Reguera	2380	1986	ESP	804	
Kovac	2380	1986	YUG	805	
J. Magem Badals	2380	1986	ESP	806	
C.A. Martinez	2380	1986	ARG	807	
A. Meszaros	2380	1986	HUN	808	
N. Minev	2380	1986	BUL	809	
Negulescu	2380	1986	YUG	810	
S. Nurkic	2380	1986	YUG	811	
K. Osmanovic	2380	1986	YUG	812	
J. Pokojowczyk	2380	1986	POL	813	
D. Radulovic	2380	1986	YUG	814	
Remlinger	2380	1986	USA	815	
J. Rigo	2380	1986	HUN	816	
Rogulj	2380	1986	YUG	817	
G. Sanna	2380	1986	ITA	818	
L. Santos	2380	1986	POR	819	
Sapi	2380	1986	HUN	820	
Schinzel	2380	1986	POL	821	
M. Sjoberg	2380	1986	SWE	822	
Soos	2380	1986	FRG	823	
R. Tibensky	2380	1986	CSR	824	
V. Tichy	2380	1986	CSR	825	
G. Titov	2380	1986	USR	826	
D. Ugrinovic	2380	1986	YUG	827	
Z. Vranesic	2380	1986	CAN	828	
M. Aaron	2375	1986	IND	829	
D. Anic	2375	1986	YUG	830	
V. Antonov	2375	1986	BUL	831	
K.C. Arkell	2375	1986	ENG	832	
I. Asmundsson	2375	1986	ISL	833	
P. Atanasov	2375	1986	BUL	834	
M. Autenrieth	2375	1986	FRG	835	
H. Bastian	2375	1986	FRG	836	
K. Berg	2375	1986	DEN	837	
R. Bernard	2375	1986	POL	838	
R. Blumenfeld	2375	1986	USA	839	
A. Bozek	2375	1986	POL	840	
B. Brinck-Claussen	2375	1986	DEN	841	
D. Canda	2375	1986	NCA	842	
R. Debarnot	2375	1986	ARG	843	
Z. Djukic	2375	1986	YUG	844	
A. Filipenko	2375	1986	USR	845	
J. Garcia-Padron	2375	1986	ESP	846	
R. Hanel	2375	1986	AUT	847	
J. Hase	2375	1986	ARG	848	
A. Hennings	2375	1986	DDR	849	
A. Herzog	2375	1986	AUT	850	
P. Hesse	2375	1986	DDR	851	
S. Hlusevich	2375	1986	USR	852	
Sp. Ivanov	2375	1986	BUL	853	
Kaldor	2375	1986	ISR	854	
Karkanaque	2375	1986	ALB	855	
Mohan.O. Khan	2375	1986	PAK	856	
J. Littlewood	2375	1986	ENG	857	
Modr	2375	1986	CSR	858	
G. Moehring	2375	1986	DDR	859	
R. Morrison	2375	1986	CAN	860	
L. Neckar	2375	1986	CSR	861	
Ch. Niklasson	2375	1986	SWE	862	
D. Nikolic	2375	1986	YUG	863	
R. Osterman	2375	1986	YUG	864	
A. Pablo Marin	2375	1986	ESP	865	
Panczyk	2375	1986	POL	866	
V. Polo	2375	1986	ESP	867	
Povah	2375	1986	ENG	868	
R. Redzepagic	2375	1986	YUG	869	
B. Rind	2375	1986	USA	870	
A. Rocha	2375	1986	BRA	871	
M. Rozental	2375	1986	ISR	872	
N. Sehner	2375	1986	FRG	873	
J.A. Thinnsen	2375	1986	USA	874	
N. Tumurhuyag	2375	1986	MGL	875	
E. Varnusz	2375	1986	HUN	876	
M. Vucic	2375	1986	YUG	877	
B. Vujakovic	2375	1986	YUG	878	
Z. Vukovic	2375	1986	YUG	879	
P. Whitehead	2375	1986	USA	880	
Rongguang Ye	2375	1986	CHN	881	
A. Adamski	2370	1986	POL	882	
V.L. Alterman	2370	1986	ISR	883	
M. Andrijevic	2370	1986	YUG	884	
Z. Basagic	2370	1986	YUG	885	
J. Behrensen	2370	1986	ARG	886	
T.F. Binham	2370	1986	FIN	887	
E. Bombardiere Rosas	2370	1986	CHI	888	
Dimovski	2370	1986	YUG	889	
W. Ehrenfeucht	2370	1986	POL	890	
H. Eng	2370	1986	FRG	891	
A. Filipowicz	2370	1986	POL	892	
N. Gavrilakis	2370	1986	GRE	893	
Gouveia	2370	1986	BRA	894	
B. Hartman	2370	1986	CAN	895	
T. Hay	2370	1986	AUS	896	
J. Hickl	2370	1986	FRG	897	
F. Hoelzl	2370	1986	AUT	898	
S. Kornasiewicz	2370	1986	POL	899	
D. Kosic	2370	1986	YUG	900	
Z. Lanka	2370	1986	USR	901	
M. Leskovar	2370	1986	ARG	902	
A.V. Lisenko	2370	1986	USR	903	
Luczak	2370	1986	POL	904	
J. Manic	2370	1986	YUG	905	
E. Neimann	2370	1986	FRA	906	
Nisman	2370	1986	USR	907	
B. Ostenstad	2370	1986	NOR	908	
Peshina	2370	1986	USR	909	
H. Petryk	2370	1986	POL	910	
E. Prie	2370	1986	FRA	911	
V. Priehoda	2370	1986	CSR	912	
Raaste	2370	1986	FIN	913	
Radev	2370	1986	BUL	914	
U. Rath	2370	1986	DEN	915	
Ravikumar	2370	1986	IND	916	
J. Schroer	2370	1986	USA	917	
K.-J. Schulz	2370	1986	FRG	918	
V. Seredenko	2370	1986	USR	919	
E. Sevillano	2370	1986	PHI	920	
D.E. Shapiro	2370	1986	USA	921	
I. Shrentzel	2370	1986	ISR	922	
H. Sobura	2370	1986	POL	923	
J. Szmetan	2370	1986	ARG	924	
L. Vadasz	2370	1986	HUN	925	
J.A.J. Van Mil	2370	1986	NED	926	
F. Vareille	2370	1986	FRA	927	
M. Varga	2370	1986	ARG	928	
J. Vukotic	2370	1986	YUG	929	
P.G. Wolff	2370	1986	USA	930	
T. Yilmaz	2370	1986	TUR	931	
Zakic	2370	1986	YUG	932	
K. Agapov	2365	1986	USR	933	
D. Alzate	2365	1986	COL	934	
Babula	2365	1986	CSR	935	
L. Barczay	2365	1986	HUN	936	
E. Bareev	2365	1986	USR	937	
S. Beltran	2365	1986	ESP	938	
E. Bhend	2365	1986	SUI	939	
S. Bohosjan	2365	1986	BUL	940	
O. Borik	2365	1986	FRG	941	
R. Camacho	2365	1986	ESA	942	
M. Chapman	2365	1986	AUS	943	
T. Darcyl	2365	1986	ARG	944	
L. Day	2365	1986	CAN	945	
J.C. Diaz	2365	1986	CUB	946	
A. Dimitrov	2365	1986	BUL	947	
Y. Dokhoian	2365	1986	USR	948	
M. Dutreeuw	2365	1986	BEL	949	
J. Dybowski	2365	1986	POL	950	
M. Franic	2365	1986	YUG	951	
K. Gawehns	2365	1986	FRG	952	
M. Goldberg	2365	1986	USA	953	
R. Hartoch	2365	1986	NED	954	
J Hernando Pertierra	2365	1986	ESP	955	
S. Holm	2365	1986	DEN	956	
J. Ingbrandt	2365	1986	SWE	957	
D. Janosevic	2365	1986	YUG	958	
L. Klein	2365	1986	USA	959	
G. Kosanovic	2365	1986	YUG	960	
J. Lajos	2365	1986	HUN	961	
G.W. Lawton	2365	1986	ENG	962	
N.A. Legky	2365	1986	USR	963	
P.-O. Liabotro	2365	1986	NOR	964	
B. Lindberg	2365	1986	SWE	965	
A.S. Lutikov	2365	1986	USR	966	
R. Maric	2365	1986	YUG	967	
M. Marinkovic	2365	1986	YUG	968	
E. Mollov	2365	1986	BUL	969	
W.D. Morris	2365	1986	USA	970	
Musil	2365	1986	YUG	971	
Ervin Nagy	2365	1986	HUN	972	
R. Nicevski	2365	1986	YUG	973	
J. Ostos	2365	1986	VEN	974	
V. Pajkovic	2365	1986	YUG	975	
L. Pliester	2365	1986	NED	976	
A. Shabalov	2365	1986	USR	977	
J. Sieglen	2365	1986	FRG	978	
Sieiro	2365	1986	CUB	979	
Skrobek	2365	1986	POL	980	
S.J. Solomon	2365	1986	AUS	981	
V. Stevanovic	2365	1986	YUG	982	
Z. Sula	2365	1986	ALB	983	
T. Tolnai	2365	1986	HUN	984	
T. Tomalczyk	2365	1986	SIN	985	
H. Twardon	2365	1986	POL	986	
E. Vegh	2365	1986	HUN	987	
K. Wockenfuss	2365	1986	FRG	988	
C. Yurtseven	2365	1986	TUR	989	
M. Zivkovic	2365	1986	YUG	990	
E. Arlandi	2360	1986	ITA	991	
P. Backwinkel	2360	1986	FRG	992	
F. Bistric	2360	1986	YUG	993	
P. Bjarnehag	2360	1986	SWE	994	
R. Bogdanovic	2360	1986	YUG	995	
S. Bojkovic	2360	1986	YUG	996	
R. Borngaesser	2360	1986	FRG	997	
C.J. Brasket	2360	1986	USA	998	
R. Casafus	2360	1986	ARG	999	
A.D. Castro	2360	1986	BRA	1000	
K. Choobak	2360	1986	USA	1001	
Sr. Cvetkovic	2360	1986	YUG	1002	
A. Donchenko	2360	1986	USR	1003	
L. Eperjesi	2360	1986	HUN	1004	
S. Giardelli	2360	1986	ARG	1005	
F. Gobet	2360	1986	SUI	1006	
M. Godena	2360	1986	ITA	1007	
M. Hermann	2360	1986	FRG	1008	
Gy. Horvath	2360	1986	HUN	1009	
V. Ilinsky	2360	1986	USR	1010	
M. Jadoul	2360	1986	BEL	1011	
J. Kastner	2360	1986	USA	1012	
S. Kishnev	2360	1986	USR	1013	
Kourkounakis	2360	1986	GRE	1014	
J. Kristinsson	2360	1986	ISL	1015	
Kruszynski	2360	1986	POL	1016	
E. Lahav	2360	1986	ISR	1017	
D. Mac Farlane	2360	1986	AUS	1018	
V. Maki	2360	1986	FIN	1019	
L. Mazi	2360	1986	YUG	1020	
A. Medina-Garcia	2360	1986	ESP	1021	
G. Miralles	2360	1986	FRA	1022	
R. Monier	2360	1986	ARG	1023	
L. Navarovszky	2360	1986	HUN	1024	
Onat	2360	1986	TUR	1025	
L. Perecz	2360	1986	HUN	1026	
W. Pils	2360	1986	AUT	1027	
I. Polgar	2360	1986	HUN	1028	
D.V. Prasad	2360	1986	IND	1029	
Radovici	2360	1986	ROM	1030	
I. Raicevic	2360	1986	YUG	1031	
B. Sadiku	2360	1986	YUG	1032	
M. Santo-Roman	2360	1986	FRA	1033	
M. Schauwecker	2360	1986	SUI	1034	
E. Schmittdiel	2360	1986	FRG	1035	
M. Schoeneberg	2360	1986	DDR	1036	
F.I. Sideif-Sade	2360	1986	USR	1037	
V. Small	2360	1986	NZL	1038	
A. Spiller	2360	1986	USA	1039	
Szalanczy	2360	1986	HUN	1040	
M. Tirabassi	2360	1986	ITA	1041	
M. Tosic	2360	1986	YUG	1042	
D.R. Tovillas	2360	1986	ARG	1043	
Tratatovici	2360	1986	ROM	1044	
H. Van Riemsdijk	2360	1986	BRA	1045	
A.H. Williams	2360	1986	WLS	1046	
J. Zarkovic	2360	1986	YUG	1047	
M. Zecevic	2360	1986	YUG	1048	
A. Agudelo	2355	1986	COL	1049	
Amos	2355	1986	CAN	1050	
F. Behrhorst	2355	1986	FRG	1051	
B. Belotti	2355	1986	ITA	1052	
M.A. Berkovich	2355	1986	USR	1053	
E. Bernal	2355	1986	PHI	1054	
G. Bianchi	2355	1986	ARG	1055	
C. Cuartas	2355	1986	COL	1056	
K. Dehmelt	2355	1986	USA	1057	
G. Den Broeder	2355	1986	NED	1058	
J. Eising	2355	1986	FRG	1059	
A. Feher	2355	1986	HUN	1060	
G. Franzoni	2355	1986	SUI	1061	
S. Ginting	2355	1986	INA	1062	
K.-H. Goehring	2355	1986	FRG	1063	
J. Graf	2355	1986	FRG	1064	
H. Grooten	2355	1986	NED	1065	
Th. Haefner	2355	1986	FRG	1066	
T. Halasz	2355	1986	HUN	1067	
S. Heil	2355	1986	FRG	1068	
Hindle	2355	1986	ENG	1069	
J. Horner	2355	1986	ENG	1070	
Im. Horvath	2355	1986	HUN	1071	
R. Huerta	2355	1986	CUB	1072	
J. Jurek	2355	1986	CSR	1073	
M. Kaposztas	2355	1986	HUN	1074	
S. Kupka	2355	1986	CSR	1075	
A. Kuzmin	2355	1986	USR	1076	
Z. Kwiecien	2355	1986	POL	1077	
D. Lalev	2355	1986	BUL	1078	
P.G. Large	2355	1986	ENG	1079	
V. Loginov	2355	1986	USR	1080	
Th. Lumper	2355	1986	FRG	1081	
Gh. Mititelu	2355	1986	ROM	1082	
P. Motwani	2355	1986	SCO	1083	
L. Ostrowski	2355	1986	POL	1084	
Paglilla	2355	1986	ARG	1085	
Palermo	2355	1986	ARG	1086	
M. Peretz	2355	1986	ISR	1087	
K. Pinkas	2355	1986	POL	1088	
A. Potts	2355	1986	ENG	1089	
Radojcic	2355	1986	YUG	1090	
Resende	2355	1986	BRA	1091	
J. Rooze	2355	1986	BEL	1092	
I. Samarin	2355	1986	USR	1093	
M. Schurade	2355	1986	DDR	1094	
A. Segal	2355	1986	BRA	1095	
J. Silman	2355	1986	USA	1096	
M. Sion Castro	2355	1986	ESP	1097	
D. Strauss	2355	1986	USA	1098	
M. Thesing	2355	1986	FRG	1099	
Giacc. Vallifuoco	2355	1986	ITA	1100	
V.M. Vehi Bach	2355	1986	ESP	1101	
P. Vucinic	2355	1986	YUG	1102	
A.J. Whiteley	2355	1986	ENG	1103	
P. Youngworth	2355	1986	USA	1104	
L.D. Zaid	2355	1986	USR	1105	
W. Zhang	2355	1986	CHN	1106	
A.-A. Afifi	2350	1986	EGY	1107	
J. Ajanski	2350	1986	BUL	1108	
R. Anderson	2350	1986	USA	1109	
H. Borghi	2350	1986	ARG	1110	
L. Brunner	2350	1986	FRG	1111	
R. Dautov	2350	1986	USR	1112	
Despotovic	2350	1986	YUG	1113	
Z. Doda	2350	1986	POL	1114	
I. Donev	2350	1986	BUL	1115	
Dresen	2350	1986	FRG	1116	
A. Dueckstein	2350	1986	AUT	1117	
V. Epishin	2350	1986	USR	1118	
I. Fischer	2350	1986	ROM	1119	
A. Fishbein	2350	1986	USA	1120	
E.W. Formanek	2350	1986	USA	1121	
H. Franke	2350	1986	FRG	1122	
M.L. Fuller	2350	1986	AUS	1123	
N. Gaprindashvili	2350	1986	USR	1124	
J. Gast	2350	1986	SUI	1125	
D. Gavela	2350	1986	YUG	1126	
G. Gervasi	2350	1986	ITA	1127	
R. Gonzalez	2350	1986	ARG	1128	
R. Grinberg	2350	1986	ARG	1129	
E.C. Hall	2350	1986	USA	1130	
P. Hardicsay	2350	1986	HUN	1131	
Hertan	2350	1986	USA	1132	
E. Heyken	2350	1986	FRG	1133	
Z. Horvath	2350	1986	HUN	1134	
D. Ilijevski	2350	1986	YUG	1135	
Z. Ilincic	2350	1986	YUG	1136	
D. Indjic	2350	1986	YUG	1137	
R. Iten	2350	1986	SUI	1138	
K. Jhunjhnuwala	2350	1986	HKG	1139	
P. Joita	2350	1986	ROM	1140	
N. Jovanovic	2350	1986	YUG	1141	
S. Kalinichev	2350	1986	USR	1142	
O. Kaminsky	2350	1986	USA	1143	
V.I. Karasev	2350	1986	USR	1144	
S. Khavsky	2350	1986	USR	1145	
Kiedrowicz	2350	1986	POL	1146	
A. Kuznecov	2350	1986	CAN	1147	
A. Lazarov	2350	1986	BUL	1148	
V. Lepeshkin	2350	1986	USR	1149	
B. Marinovic	2350	1986	YUG	1150	
G. Markzon	2350	1986	USA	1151	
R. Marszalek	2350	1986	POL	1152	
Lac. Menvielle	2350	1986	ESP	1153	
S. Mohr	2350	1986	FRG	1154	
K. Mueller	2350	1986	UNK	1155	
D. Neukirch	2350	1986	DDR	1156	
N. Nikolic	2350	1986	YUG	1157	
R. Ocampo	2350	1986	MEX	1158	
L.-I. Oltean	2350	1986	ROM	1159	
F. Oney	2350	1986	TUR	1160	
M.L. Pein	2350	1986	ENG	1161	
J.C. Pigott	2350	1986	ENG	1162	
Pomar	2350	1986	ESP	1163	
S. Rachels	2350	1986	USA	1164	
A. Roca	2350	1986	ARG	1165	
J. Rodgaard	2350	1986	FAI	1166	
U. Roemer	2350	1986	FRG	1167	
D. Roos	2350	1986	FRA	1168	
N.A. Saeed	2350	1986	UAE	1169	
K.-J. Schiffer	2350	1986	FRG	1170	
K.W. Shui	2350	1986	HKG	1171	
E. Sindik	2350	1986	YUG	1172	
G. Soppe	2350	1986	ARG	1173	
G. Stanciu	2350	1986	ROM	1174	
J. Tabor	2350	1986	HUN	1175	
J. Tompa	2350	1986	HUN	1176	
R.C. Valiente	2350	1986	PAR	1177	
Varasdy	2350	1986	HUN	1178	
N. Velez	2350	1986	CUB	1179	
V.I. Zilberstein	2350	1986	USR	1180	
M. Zlotnikov	2350	1986	USA	1181	
L. Zsinka	2350	1986	HUN	1182	
J. Armas	2345	1986	CUB	1183	
A. Bachtiar	2345	1986	INA	1184	
J.B. Bednarski	2345	1986	POL	1185	
W. Bialas	2345	1986	FRG	1186	
M. Bilek	2345	1986	FRG	1187	
A. Brkljaca	2345	1986	YUG	1188	
M.A. Brooks	2345	1986	USA	1189	
V. Budde	2345	1986	FRG	1190	
D. Butt	2345	1986	PAK	1191	
A. Campos-Ruiz	2345	1986	MEX	1192	
De. Chen	2345	1986	CHN	1193	
D. Davcevski	2345	1986	YUG	1194	
P. David	2345	1986	CSR	1195	
P. De Jonghe	2345	1986	BEL	1196	
D. Dobrev	2345	1986	BUL	1197	
T. Doljanin	2345	1986	YUG	1198	
D. Doncevic	2345	1986	FRG	1199	
D. Dumitrache	2345	1986	ROM	1200	
H. Herndl	2345	1986	AUT	1201	
R. Hess	2345	1986	FRG	1202	
Cs. Horvath	2345	1986	HUN	1203	
A. Kakageldyev	2345	1986	USR	1204	
L. Kaushansky	2345	1986	USA	1205	
K. Klundt	2345	1986	FRG	1206	
M. Lauren	2345	1986	FIN	1207	
S. Maus	2345	1986	FRG	1208	
C.-D. Meyer	2345	1986	FRG	1209	
J. Meyer	2345	1986	USA	1210	
M. Micayabas	2345	1986	PHI	1211	
L. Mista	2345	1986	CSR	1212	
R. Navarro	2345	1986	MEX	1213	
V. Nikolic	2345	1986	YUG	1214	
D. Paulsen	2345	1986	FRG	1215	
M. Pavlovic	2345	1986	YUG	1216	
K. Pedersen	2345	1986	DEN	1217	
D. Perovic	2345	1986	YUG	1218	
I. Piroska	2345	1986	HUN	1219	
P. Poloch	2345	1986	CSR	1220	
E. Poulsson	2345	1986	NOR	1221	
Preissmann	2345	1986	FRA	1222	
P. Roth	2345	1986	AUT	1223	
J.P. Santos	2345	1986	POR	1224	
Scheinwald	2345	1986	ISR	1225	
M.N. Sher	2345	1986	USR	1226	
S. Soylu	2345	1986	TUR	1227	
G. Starcevic	2345	1986	YUG	1228	
K. Stefanov	2345	1986	BUL	1229	
L. Szell	2345	1986	HUN	1230	
E. Tangborn	2345	1986	USA	1231	
H. Titz	2345	1986	AUT	1232	
N.G. Todorovic	2345	1986	YUG	1233	
R. Vencl	2345	1986	YUG	1234	
F. Visier Segovia	2345	1986	ESP	1235	
R. Weemaes	2345	1986	BEL	1236	
G. Welling	2345	1986	NED	1237	
M. Abarca Aguirre	2340	1986	CHI	1238	
E. Agdestein	2340	1986	NOR	1239	
L. Alster	2340	1986	CSR	1240	
G. Angelov	2340	1986	BUL	1241	
I. Armas	2340	1986	ROM	1242	
B. Baczynskyj	2340	1986	USA	1243	
S. Belkhodja	2340	1986	FRA	1244	
R. Betza	2340	1986	USA	1245	
M. Boric	2340	1986	YUG	1246	
K. Bowden	2340	1986	ENG	1247	
L.J. Brito	2340	1986	BRA	1248	
I. Buzbuchi	2340	1986	FRG	1249	
J. Cesal	2340	1986	CSR	1250	
C. D'Amore	2340	1986	ITA	1251	
L. Danek	2340	1986	CSR	1252	
A. Dolmadjan	2340	1986	BUL	1253	
G. Fahnenschmidt	2340	1986	FRG	1254	
J. Fang	2340	1986	USA	1255	
Gy. Feher	2340	1986	HUN	1256	
G. Georgadze	2340	1986	USR	1257	
J.A. Gutierrez	2340	1986	COL	1258	
F. Hager	2340	1986	AUT	1259	
I. Hegedus	2340	1986	ROM	1260	
Huss	2340	1986	SUI	1261	
E. Iannacone	2340	1986	ITA	1262	
J. Ivanov	2340	1986	BUL	1263	
Kojder	2340	1986	POL	1264	
I.S. Levitina	2340	1986	USR	1265	
Ljubisavljevic	2340	1986	YUG	1266	
R. Lobo	2340	1986	ENG	1267	
Th. Manouck	2340	1986	FRA	1268	
M. Matlak	2340	1986	POL	1269	
S. Milanovic	2340	1986	YUG	1270	
W. Nautsch	2340	1986	FRG	1271	
R. Nevanlinna	2340	1986	FIN	1272	
St. Nikolic	2340	1986	YUG	1273	
K. Ojanen	2340	1986	FIN	1274	
N. Pantos	2340	1986	YUG	1275	
G.P. Pazos	2340	1986	ECU	1276	
P. Peev	2340	1986	BUL	1277	
S. Popov	2340	1986	YUG	1278	
Prodanov	2340	1986	BUL	1279	
A. Pyhala	2340	1986	FIN	1280	
Rossmann	2340	1986	DDR	1281	
W. Sapis	2340	1986	POL	1282	
B. Schmidt	2340	1986	FRG	1283	
M. Schwamberger	2340	1986	FRG	1284	
D. Sellos	2340	1986	FRA	1285	
R. Tanev	2340	1986	BUL	1286	
K. Thiel	2340	1986	FRG	1287	
O. Todorov	2340	1986	BUL	1288	
J. Trapl	2340	1986	CSR	1289	
A.B. Vaidya	2340	1986	IND	1290	
L. Winants	2340	1986	BEL	1291	
E.C. Winslow	2340	1986	USA	1292	
L. Witt	2340	1986	CAN	1293	
Fi. Alvarez	2335	1986	CUB	1294	
K. Angelov	2335	1986	BUL	1295	
A. Aparicio	2335	1986	ARG	1296	
A. Barreras	2335	1986	CUB	1297	
H. Baumgartner	2335	1986	AUT	1298	
Berkell	2335	1986	SWE	1299	
Z. Bojczuk	2335	1986	POL	1300	
C. Botez	2335	1986	ROM	1301	
N.H. Bradbury	2335	1986	ENG	1302	
W. Braun	2335	1986	AUT	1303	
R. Breyther	2335	1986	FRG	1304	
Z. Brkovic	2335	1986	YUG	1305	
Carleson	2335	1986	SWE	1306	
W. Charpentier	2335	1986	CRC	1307	
R. Chow	2335	1986	USA	1308	
G. Crawley	2335	1986	ENG	1309	
I. Crisan	2335	1986	ROM	1310	
I. Dobrev	2335	1986	BUL	1311	
H.C. Dos Santos	2335	1986	BRA	1312	
R. Echevarria	2335	1986	CUB	1313	
G. Eppinger	2335	1986	FRG	1314	
Erdeus	2335	1986	ROM	1315	
Ant. Fernandez	2335	1986	VEN	1316	
D. Ferris	2335	1986	AUS	1317	
B. Feustel	2335	1986	FRG	1318	
A. Flatow	2335	1986	AUS	1319	
Gy. Forgacs	2335	1986	HUN	1320	
N.J. Fries-Nielsen	2335	1986	DEN	1321	
A. Frois	2335	1986	POR	1322	
B. Georgiev	2335	1986	BUL	1323	
Sh. Giterman	2335	1986	ISR	1324	
J. Gralka	2335	1986	POL	1325	
R. Grossmann	2335	1986	POL	1326	
R. Gruchacz	2335	1986	USA	1327	
Th. Grzesik	2335	1986	FRG	1328	
Gyorkos	2335	1986	HUN	1329	
Ch. Hartman	2335	1986	SWE	1330	
Heinicke	2335	1986	FRG	1331	
A. Hernandez	2335	1986	CUB	1332	
A. Hoffman	2335	1986	ARG	1333	
N.W. Ivell	2335	1986	ENG	1334	
D. Ivkovic	2335	1986	YUG	1335	
P. Jigzhidsuren	2335	1986	MGL	1336	
