Name	Rating	Year	Rank	Fed
K. Notaros	2350	1976	YUG	684	
Ostermeyer	2350	1976	FRG	685	
Quinones	2350	1976	PER	686	
U. Rath	2350	1976	DEN	687	
Saariluoma	2350	1976	FIN	688	
O. Sande	2350	1976	NOR	689	
R. Scheipl	2350	1976	FRG	690	
W. Schifferdecker	2350	1976	FRG	691	
O. Thal	2350	1976	DDR	692	
E. Ungureanu	2350	1976	ROM	693	
F. Visier Segovia	2350	1976	ESP	694	
V.V. Zhelnin	2350	1976	USR	695	
T. Zoltek	2350	1976	POL	696	
J. Ajanski	2345	1976	BUL	697	
D. Allan	2345	1976	CAN	698	
H. Ardiansyah	2345	1976	INA	699	
L. Blackstock	2345	1976	SCO	700	
P.A. Boersma	2345	1976	NED	701	
Brond	2345	1976	ARG	702	
A. Campos	2345	1976	MEX	703	
M. Cuellar Gacharna	2345	1976	COL	704	
J. Fichtl	2345	1976	CSR	705	
S. Heim	2345	1976	NOR	706	
Karapchanski	2345	1976	BUL	707	
R. Kimelfeld	2345	1976	USR	708	
A. Kuligowski	2345	1976	POL	709	
P. Littlewood	2345	1976	ENG	710	
A. Medina	2345	1976	ESP	711	
R. Naranja	2345	1976	PHI	712	
I. Novak	2345	1976	CSR	713	
Persitz	2345	1976	SUI	714	
J. Sanz	2345	1976	ESP	715	
Schouten	2345	1976	NED	716	
Siaperas	2345	1976	GRE	717	
Bj. Sigurjonsson	2345	1976	ISL	718	
Siroky	2345	1976	CSR	719	
Soler	2345	1976	CUB	720	
Suess	2345	1976	FRG	721	
H. Suradiradja	2345	1976	INA	722	
S. Witkowski	2345	1976	POL	723	
N. Alexandria	2340	1976	USR	724	
A. Babev	2340	1976	BUL	725	
A. Barreras	2340	1976	CUB	726	
E. Brondum	2340	1976	DEN	727	
H. Camara	2340	1976	BRA	728	
B. Eley	2340	1976	ENG	729	
R. Gonzalez-Maza	2340	1976	ESP	730	
B. Jacobsen	2340	1976	DEN	731	
Karlik	2340	1976	SUI	732	
Kosciuk	2340	1976	YUG	733	
S. Kupka	2340	1976	CSR	734	
Manasterski	2340	1976	POL	735	
C.A. Martinez	2340	1976	ARG	736	
L. Miagmasuren	2340	1976	UNK	737	
C. Montero	2340	1976	CHI	738	
Nobrega	2340	1976	BRA	739	
Pelikan	2340	1976	ARG	740	
Peshina	2340	1976	USR	741	
A.I. Petrushin	2340	1976	USR	742	
M. Schauwecker	2340	1976	SUI	743	
M. Sibarevic	2340	1976	YUG	744	
F. Silva	2340	1976	POR	745	
M. Sinulingga	2340	1976	INA	746	
Tolonen	2340	1976	USR	747	
J. Trapl	2340	1976	CSR	748	
C. Velasquez	2340	1976	CHI	749	
V. Akopian	2335	1976	USR	750	
G. Cabrilo	2335	1976	YUG	751	
H. Ek	2335	1976	SWE	752	
B. Gasic	2335	1976	YUG	753	
D.A. Godoy	2335	1976	CHI	754	
Grinza	2335	1976	ITA	755	
Hohler	2335	1976	SUI	756	
Josteinsson	2335	1976	ISL	757	
A. Karklins	2335	1976	USA	758	
Gy. Kluger	2335	1976	HUN	759	
I.S. Levitina	2335	1976	USR	760	
Lontoc	2335	1976	PHI	761	
And. Martin	2335	1976	ESP	762	
J. Pokojowczyk	2335	1976	POL	763	
Porat	2335	1976	ISR	764	
Schussler	2335	1976	SWE	765	
Stoppel	2335	1976	AUT	766	
T. Timman	2335	1976	NED	767	
A. Urzica	2335	1976	ROM	768	
Van Reek	2335	1976	NED	769	
J.L. Vilela	2335	1976	CUB	770	
S. Adzic	2330	1976	YUG	771	
Bakhchevansky	2330	1976	USR	772	
J. Berry	2330	1976	CAN	773	
I. Biriescu	2330	1976	ROM	774	
O. Borik	2330	1976	FRG	775	
Dobrynski	2330	1976	POL	776	
Z. Domnitz	2330	1976	ISR	777	
Gild. Garcia	2330	1976	COL	778	
M. Haygarth	2330	1976	ENG	779	
P. Henry	2330	1976	IRL	780	
Huss	2330	1976	SUI	781	
Hutchings	2330	1976	WLS	782	
V. Inkiov	2330	1976	BUL	783	
C.E. Juarez	2330	1976	ARG	784	
G. Kane	2330	1976	USA	785	
B. Karadzic	2330	1976	YUG	786	
J. Kent	2330	1976	USA	787	
Knox	2330	1976	ENG	788	
Kolbak	2330	1976	DEN	789	
Kramer	2330	1976	NED	790	
Kroon	2330	1976	RSA	791	
Kubien	2330	1976	POL	792	
N.A. Legky	2330	1976	USR	793	
T. Lematchko	2330	1976	BUL	794	
L. Levy	2330	1976	USA	795	
Maki-Mantan	2330	1976	FIN	796	
B. Maksimovic	2330	1976	YUG	797	
Mcgrillen	2330	1976	SCO	798	
L. Neckar	2330	1976	CSR	799	
Ortel	2330	1976	HUN	800	
E. Palacios	2330	1976	ESP	801	
K. Pinkas	2330	1976	POL	802	
Rosenlund	2330	1976	DEN	803	
B. Sandor	2330	1976	HUN	804	
D. Savic	2330	1976	YUG	805	
F. Thornally	2330	1976	USA	806	
J. Triana	2330	1976	CUB	807	
J. Van Baarle	2330	1976	NED	808	
Vogel	2330	1976	NED	809	
H. Akvist	2325	1976	SWE	810	
V. Cibulka	2325	1976	CSR	811	
A. Denker	2325	1976	USA	812	
M. Diesen	2325	1976	USA	813	
J. Durao	2325	1976	POR	814	
Z. Farooqui	2325	1976	PAK	815	
M.J. Franklin	2325	1976	ENG	816	
I. Gelfer	2325	1976	ISR	817	
E. Gereben	2325	1976	SUI	818	
V. Gergel	2325	1976	USR	819	
M.-V. Ghinda	2325	1976	ROM	820	
Goljak	2325	1976	USR	821	
A. Haik	2325	1976	FRA	822	
Kaimo	2325	1976	PHI	823	
N. Kelecevic	2325	1976	YUG	824	
M. Keller	2325	1976	DDR	825	
A. Kubicek	2325	1976	CSR	826	
Laghkva	2325	1976	MGL	827	
P. Liangov	2325	1976	BUL	828	
Lobigas	2325	1976	PHI	829	
B. Marjasin	2325	1976	USR	830	
Mazul	2325	1976	POL	831	
B. Mckay	2325	1976	SCO	832	
M. Mihaljcisin	2325	1976	YUG	833	
Minaya	2325	1976	COL	834	
I.A. Novikov	2325	1976	USR	835	
F.J. Perez	2325	1976	CUB	836	
Pesantes	2325	1976	PER	837	
F. Petersen	2325	1976	DEN	838	
A. Petrosian	2325	1976	USR	839	
P. Petrov	2325	1976	BUL	840	
Reinhardt	2325	1976	ARG	841	
M.-A. Sawadkuhi	2325	1976	IRI	842	
Schaufelberger	2325	1976	SUI	843	
G.S. Scholz	2325	1976	CHI	844	
Thorvaldsson	2325	1976	ISL	845	
Van Scheltinga	2325	1976	BRA	846	
Vucenovic	2325	1976	SUI	847	
S. Wagman	2325	1976	USA	848	
K. Angelov	2320	1976	BUL	849	
A. Aparicio	2320	1976	ARG	850	
T. Cardoso	2320	1976	PHI	851	
S. Cordova Valle	2320	1976	CHI	852	
B. De Greif	2320	1976	COL	853	
R. De la Vega	2320	1976	PHI	854	
W. Dietze	2320	1976	DDR	855	
M.L. Fuller	2320	1976	AUS	856	
H.-U. Gruenberg	2320	1976	DDR	857	
A.V. Gulbrandsen	2320	1976	NOR	858	
J.A. Gutierrez	2320	1976	COL	859	
Harestad	2320	1976	NOR	860	
Holloway	2320	1976	ENG	861	
M. Ivanka-Budinsky	2320	1976	HUN	862	
Jankov	2320	1976	BUL	863	
Jovic	2320	1976	YUG	864	
M. Kaposztas	2320	1976	HUN	865	
Kiffmeyer	2320	1976	FRG	866	
D. Levy	2320	1976	SCO	867	
E. Mukhin	2320	1976	USR	868	
Ervin Nagy	2320	1976	USA	869	
Orpinas	2320	1976	CHI	870	
B. Rakic-Serjanc	2320	1976	CUB	871	
O. Sarapu	2320	1976	NZL	872	
Scheichel	2320	1976	AUT	873	
F.I. Sideif-Sade	2320	1976	USR	874	
Sternberg	2320	1976	USR	875	
J. Thornsteinsson	2320	1976	ISL	876	
Toro Sanchez	2320	1976	ISL	877	
F. Van der Vliet	2320	1976	NED	878	
A. Zichichi	2320	1976	ITA	879	
G. Andersson	2315	1976	SWE	880	
F. Blatny	2315	1976	CSR	881	
Chalikian	2315	1976	USR	882	
A. Chidishko	2315	1976	USR	883	
S. Giardelli	2315	1976	ARG	884	
J Hernando Pertierra	2315	1976	ESP	885	
J.N. Jacobs	2315	1976	USA	886	
L. Lijedahl	2315	1976	SWE	887	
L. Listengarten	2315	1976	USR	888	
L. Moller	2315	1976	DEN	889	
Neat	2315	1976	ENG	890	
Norby	2315	1976	DEN	891	
A. Ozsvath	2315	1976	HUN	892	
D. Pelitov	2315	1976	BUL	893	
Pet. Petran	2315	1976	CSR	894	
N.B. Pinal	2315	1976	CUB	895	
S. Popov	2315	1976	YUG	896	
Prodanov	2315	1976	BUL	897	
A. Rocha	2315	1976	BRA	898	
Seifert	2315	1976	CSR	899	
V. Stoica	2315	1976	ROM	900	
Sumiacher	2315	1976	ARG	901	
J. Thor	2315	1976	ISL	902	
Ulrichsen	2315	1976	NOR	903	
Veksler	2315	1976	USR	904	
J. Alzate	2310	1976	COL	905	
I. Andersen	2310	1976	DEN	906	
Bruggemann	2310	1976	DDR	907	
B. Cafferty	2310	1976	ENG	908	
R. Cappello	2310	1976	ITA	909	
J.G. Cooper	2310	1976	WLS	910	
Corden	2310	1976	ENG	911	
De Veauce	2310	1976	ENG	912	
De Villiers	2310	1976	RSA	913	
S. Djuric	2310	1976	YUG	914	
Th. Espig	2310	1976	DDR	915	
A. Fernandez	2310	1976	ESP	916	
D. Friedgood	2310	1976	ENG	917	
U. Geller	2310	1976	ISR	918	
Gorchakov	2310	1976	USR	919	
G. Gunnarsson	2310	1976	ISL	920	
Sp. Ivanov	2310	1976	BUL	921	
J.G. Jonsson	2310	1976	ISL	922	
Sr. Karolyi	2310	1976	HUN	923	
M. Ljuca	2310	1976	YUG	924	
Mamuzic	2310	1976	YUG	925	
Manolov	2310	1976	BUL	926	
Nordstrom	2310	1976	SWE	927	
L. Ortega	2310	1976	CUB	928	
R. Osterman	2310	1976	YUG	929	
Pacl	2310	1976	CSR	930	
D. Pantaleev	2310	1976	BUL	931	
T.N. Parameswaren	2310	1976	IND	932	
B. Pietrusiak	2310	1976	POL	933	
Potedtiniec	2310	1976	POL	934	
Sikora	2310	1976	CSR	935	
J. Silman	2310	1976	USA	936	
B. Starck	2310	1976	DDR	937	
Thorbergsson	2310	1976	ISL	938	
F. Trois	2310	1976	BRA	939	
Viglundsson	2310	1976	ISL	940	
G. Walter	2310	1976	DDR	941	
Abella	2305	1976	PHI	942	
A. Agudelo	2305	1976	COL	943	
V. Antonov	2305	1976	BUL	944	
A. Bachtiar	2305	1976	INA	945	
W. Garcia	2305	1976	CUB	946	
R. Lekander	2305	1976	SWE	947	
Micheli	2305	1976	ITA	948	
Perkins	2305	1976	ENG	949	
Romm	2305	1976	ISR	950	
M. Ujtelki	2305	1976	CSR	951	
T. Wedberg	2305	1976	SWE	952	
C.F. Adad	2300	1976	ARG	953	
S. Briem	2300	1976	ISL	954	
F. Casas	2300	1976	ARG	955	
T. Casper	2300	1976	DDR	956	
J. Cordovil	2300	1976	POR	957	
Cox	2300	1976	IRL	958	
Damanik	2300	1976	INA	959	
E. Davila	2300	1976	NCA	960	
R. Dieks	2300	1976	NED	961	
T. Doljanin	2300	1976	YUG	962	
A. Drumev	2300	1976	BUL	963	
Fredriksson	2300	1976	SWE	964	
N. Gavrilakis	2300	1976	GRE	965	
A. Ginsberger	2300	1976	ISR	966	
S. Grunberg	2300	1976	ROM	967	
Hadjipetrov	2300	1976	BUL	968	
R. Hase	2300	1976	ARG	969	
Jo.J. Hernandez	2300	1976	CUB	970	
O. Hjertenes	2300	1976	NOR	971	
Holling	2300	1976	FRG	972	
P. Jamieson	2300	1976	SCO	973	
S. Knezevic	2300	1976	YUG	974	
Kriz	2300	1976	CSR	975	
B. Lengyel	2300	1976	HUN	976	
L. Maslov	2300	1976	USR	977	
E. Meduna	2300	1976	CSR	978	
J. Morgado	2300	1976	ARG	979	
Povah	2300	1976	ENG	980	
Radovici	2300	1976	ROM	981	
D.E. Rumens	2300	1976	ENG	982	
R. Schneider	2300	1976	LUX	983	
I. Schrancz	2300	1976	HUN	984	
Servaty	2300	1976	UNK	985	
V. Shishkov	2300	1976	USR	986	
M. Silva	2300	1976	COL	987	
D. Strauss	2300	1976	USA	988	
P. Toth	2300	1976	BRA	989	
O. Troianescu	2300	1976	ROM	990	
A. Van Dop	2300	1976	NED	991	
Villareal	2300	1976	MEX	992	
U. Waagener	2300	1976	FRG	993	
M. Aaron	2295	1976	IND	994	
Badilles	2295	1976	PHI	995	
D. Bodic	2295	1976	YUG	996	
G. Brodeur	2295	1976	MGL	997	
E.D. Epstein	2295	1976	USR	998	
K. Frey	2295	1976	MEX	999	
J. Fridjonsson	2295	1976	ISL	1000	
Gasztonyi	2295	1976	HUN	1001	
R. Henao	2295	1976	COL	1002	
M. Kapelan	2295	1976	YUG	1003	
V. Kozlovskaya	2295	1976	USR	1004	
B. Kristjansson	2295	1976	ISL	1005	
Ig. Nowak	2295	1976	POL	1006	
Pithart	2295	1976	CSR	1007	
Szlos	2295	1976	ARG	1008	
A. Van der Mije	2295	1976	NED	1009	
Van Seeters	2295	1976	DEN	1010	
O. Bazan	2290	1976	ARG	1011	
F. Benko	2290	1976	ARG	1012	
A. Buslaev	2290	1976	USR	1013	
A. Colon	2290	1976	PUR	1014	
C. Crouch	2290	1976	ENG	1015	
D. De Lange	2290	1976	NOR	1016	
Drozd	2290	1976	POL	1017	
J. Franzen	2290	1976	CSR	1018	
Fritsch	2290	1976	FRG	1019	
P.A. Garbett	2290	1976	NZL	1020	
J. Gomez Baillo	2290	1976	ARG	1021	
D. Hansson	2290	1976	SWE	1022	
Junco	2290	1976	CUB	1023	
Mandrov	2290	1976	BUL	1024	
H.J. Meissner	2290	1976	DDR	1025	
Packroff	2290	1976	DDR	1026	
P. Roth	2290	1976	AUT	1027	
S. Samarian	2290	1976	ROM	1028	
Shul	2290	1976	USR	1029	
Steinbaum	2290	1976	ARG	1030	
G. Van den Berg	2290	1976	NED	1031	
P. Van der Weide	2290	1976	NED	1032	
G. Cappello	2285	1976	ITA	1033	
E. De Castro	2285	1976	PHI	1034	
D. Djaja	2285	1976	YUG	1035	
J. Dominguez Sanz	2285	1976	ESP	1036	
E. Fatalibekova	2285	1976	USR	1037	
P. Griffiths	2285	1976	ENG	1038	
Hans	2285	1976	FRG	1039	
Jigjigsuren	2285	1976	MGL	1040	
N. Konopleva	2285	1976	USR	1041	
Lezcano	2285	1976	ESP	1042	
Mederos	2285	1976	CUB	1043	
Pijuan	2285	1976	ESP	1044	
Porreca	2285	1976	ITA	1045	
Pripis	2285	1976	USR	1046	
Reichenbach	2285	1976	FRG	1047	
Rossmann	2285	1976	DDR	1048	
Simovic	2285	1976	YUG	1049	
Suer	2285	1976	TUR	1050	
Zuniga Rivera	2285	1976	CHI	1051	
R. Araujo	2280	1976	BRA	1052	
C. Barnes	2280	1976	USA	1053	
Bartrina	2280	1976	ESP	1054	
D. Berry	2280	1976	USA	1055	
Beyen	2280	1976	BEL	1056	
D. Buchenthal	2280	1976	FRG	1057	
A. Buza	2280	1976	ROM	1058	
Du Chattell	2280	1976	NED	1059	
Fiori	2280	1976	BRA	1060	
J. Garcia	2280	1976	ESP	1061	
Grinfeld	2280	1976	ISR	1062	
P.I. Helmertz	2280	1976	SWE	1063	
Gy. Horvath	2280	1976	HUN	1064	
B. Itkis	2280	1976	USR	1065	
Juliao	2280	1976	DOM	1066	
Karnar	2280	1976	YUG	1067	
Knol	2280	1976	NED	1068	
E. Larrain Cadais	2280	1976	CHI	1069	
Leow	2280	1976	SIN	1070	
M. Mac Donald-Ross	2280	1976	SCO	1071	
Mack	2280	1976	FRG	1072	
Macskasy	2280	1976	CAN	1073	
Momic	2280	1976	USA	1074	
Natalucci	2280	1976	ITA	1075	
J. Nicholson	2280	1976	ENG	1076	
Paglilla	2280	1976	ARG	1077	
J. Pares Vives	2280	1976	ESP	1078	
Puhm	2280	1976	FRA	1079	
D. Ramos	2280	1976	CUB	1080	
Rebizzo	2280	1976	ARG	1081	
Sampouw	2280	1976	INA	1082	
Saverymuttu	2280	1976	ENG	1083	
R. Shocron	2280	1976	USA	1084	
Srebrov	2280	1976	BUL	1085	
Y. Stepak	2280	1976	SWE	1086	
Thornblom	2280	1976	SWE	1087	
L. Vizantiadis	2280	1976	GRE	1088	
V. Vulevic	2280	1976	YUG	1089	
D. Waterman	2280	1976	USA	1090	
W. Bichsel	2275	1976	SUI	1091	
Butt	2275	1976	PAK	1092	
R. Castagna	2275	1976	SUI	1093	
Br. Halldorsson	2275	1976	ISL	1094	
Kazilaris	2275	1976	GRE	1095	
Kotre	2275	1976	YUG	1096	
Krijy	2275	1976	USR	1097	
Littleton	2275	1976	IRL	1098	
Marthaler	2275	1976	SUI	1099	
R. Sabao	2275	1976	ARG	1100	
K. Shirazi	2275	1976	IRI	1101	
Stull	2275	1976	LUX	1102	
Trujillo	2275	1976	CUB	1103	
Zs. Veroci-Petronic	2275	1976	HUN	1104	
M. Wotulo	2275	1976	INA	1105	
Ader	2270	1976	CHI	1106	
V.E.V. Adler	2270	1976	USR	1107	
Babula	2270	1976	CSR	1108	
B. Balogh	2270	1976	HUN	1109	
M. Benoit	2270	1976	FRA	1110	
Bessenay	2270	1976	FRA	1111	
Braymeyer	2270	1976	DDR	1112	
H. Carvalho	2270	1976	BRA	1113	
R. Cifuentes Parada	2270	1976	CHI	1114	
C. Coudari	2270	1976	CAN	1115	
Ein-Dor	2270	1976	ISR	1116	
Ekenberg	2270	1976	SWE	1117	
Folling	2270	1976	NOR	1118	
A. Fridh	2270	1976	SWE	1119	
Z. Gajic	2270	1976	YUG	1120	
W. Heinig	2270	1976	DDR	1121	
A. Jensen	2270	1976	DEN	1122	
Kalatishisvili	2270	1976	USR	1123	
Krnach	2270	1976	CSR	1124	
Kruszynski	2270	1976	POL	1125	
Z. Krzisnik	2270	1976	YUG	1126	
Labutin	2270	1976	USR	1127	
V. Lukov	2270	1976	BUL	1128	
Madden-Pope	2270	1976	AUT	1129	
Melhuish	2270	1976	CHI	1130	
Oetzel	2270	1976	DDR	1131	
B. Perenyi	2270	1976	HUN	1132	
R. Primavera	2270	1976	ITA	1133	
M. Ranniku	2270	1976	USR	1134	
L. Sanchez	2270	1976	COL	1135	
L. Santos	2270	1976	POR	1136	
Stankov	2270	1976	BUL	1137	
Stoutenborough	2270	1976	USA	1138	
Strelnikova	2270	1976	USR	1139	
Teboudi	2270	1976	TUN	1140	
A. Villeneuve	2270	1976	SWE	1141	
C. Amado	2265	1976	ARG	1142	
P. Arnaudov	2265	1976	BUL	1143	
Bartis	2265	1976	ARG	1144	
S. Bonchev	2265	1976	BUL	1145	
M. Chavez	2265	1976	NCA	1146	
Z. Franco	2265	1976	PAR	1147	
Gilb. Garcia	2265	1976	CUB	1148	
Giam	2265	1976	SIN	1149	
E. Green	2265	1976	NZL	1150	
K.J. Helmers	2265	1976	NOR	1151	
Kizov	2265	1976	BUL	1152	
Krantz	2265	1976	SWE	1153	
C. Lau	2265	1976	NCA	1154	
Merino	2265	1976	ESP	1155	
F. Munoz	2265	1976	COL	1156	
E. Paoli	2265	1976	ITA	1157	
Pinto-Paiva	2265	1976	YUG	1158	
A. Poulsen	2265	1976	DEN	1159	
Preissmann	2265	1976	FRA	1160	
L. Prins	2265	1976	NED	1161	
Rellstab	2265	1976	FRG	1162	
Sidjakov	2265	1976	BUL	1163	
Sinclair	2265	1976	SCO	1164	
Slutzky	2265	1976	USR	1165	
J. Sunye Neto	2265	1976	BRA	1166	
Travnicek	2265	1976	CSR	1167	
D. Verduga	2265	1976	ECU	1168	
D. Basta	2260	1976	YUG	1169	
N. Bloch	2260	1976	NED	1170	
S. Buchal	2260	1976	FRG	1171	
C. Delgado	2260	1976	DOM	1172	
Fedorov	2260	1976	USR	1173	
N. Garces	2260	1976	ECU	1174	
R. Grossmann	2260	1976	POL	1175	
Lara	2260	1976	MEX	1176	
N. Lopez	2260	1976	ARG	1177	
Luczynowicz	2260	1976	POL	1178	
Maranz	2260	1976	USR	1179	
Marcovici	2260	1976	ROM	1180	
Marcussi	2260	1976	ARG	1181	
A. Mart	2260	1976	ISR	1182	
E. Rodriguez	2260	1976	COL	1183	
Rosino	2260	1976	ITA	1184	
G.M. Ruiz	2260	1976	ESP	1185	
Sallay	2260	1976	HUN	1186	
N. Skalkotas	2260	1976	GRE	1187	
Susa	2260	1976	YUG	1188	
G. Svensson	2260	1976	SWE	1189	
Syre	2260	1976	DDR	1190	
P. Voiculescu	2260	1976	ROM	1191	
P. Winston	2260	1976	USA	1192	
R. Witt	2260	1976	NED	1193	
Zrnic	2260	1976	YUG	1194	
Avtukhov	2255	1976	USR	1195	
Bilyap	2255	1976	TUR	1196	
M. Bonne	2255	1976	BEL	1197	
G. Bonner	2255	1976	SCO	1198	
J. Hebert	2255	1976	CAN	1199	
Klimavichus	2255	1976	USR	1200	
Ludgate	2255	1976	IRL	1201	
Maiztequi	2255	1976	URU	1202	
L. Maninang	2255	1976	PHI	1203	
J. Ostos	2255	1976	VEN	1204	
Prochownik	2255	1976	POL	1205	
R. Ribeiro	2255	1976	POR	1206	
V. Torre	2255	1976	PHI	1207	
I. Ahmad	2250	1976	PAK	1208	
L. Alster	2250	1976	CSR	1209	
Barea	2250	1976	ARG	1210	
Beggi	2250	1976	ITA	1211	
Blom	2250	1976	DEN	1212	
J. Carleton	2250	1976	ENG	1213	
Cassidy	2250	1976	IRL	1214	
M. Cetkovic	2250	1976	YUG	1215	
S. Diaz	2250	1976	VEN	1216	
Dunkelblum	2250	1976	BEL	1217	
V. Georgievski	2250	1976	YUG	1218	
Havlicek	2250	1976	CSR	1219	
Konstantinov	2250	1976	BUL	1220	
Ljungquist	2250	1976	SWE	1221	
F. Lopez	2250	1976	COL	1222	
Miyasaka	2250	1976	JPN	1223	
Nieves	2250	1976	CHN	1224	
Panbukchian	2250	1976	BUL	1225	
Th. Pioch	2250	1976	POL	1226	
Pojedzimiec	2250	1976	POL	1227	
Raaste	2250	1976	FIN	1228	
Rubio	2250	1976	ESP	1229	
Siskos	2250	1976	GRE	1230	
L. Torres	2250	1976	CHN	1231	
A.A. Volovich	2250	1976	USR	1232	
Wostin	2250	1976	BEL	1233	
Ali	2245	1976	IND	1234	
A. Anelli	2245	1976	ARG	1235	
Balaskas	2245	1976	GRE	1236	
Contedini	2245	1976	ITA	1237	
Fappas	2245	1976	GRE	1238	
Friehoff	2245	1976	FRG	1239	
V. Georgescu	2245	1976	ROM	1240	
Hvenekilde	2245	1976	DEN	1241	
I.C. Jones	2245	1976	WLS	1242	
R. Ocampo	2245	1976	MEX	1243	
S. Petrovic	2245	1976	YUG	1244	
Pilot	2245	1976	POL	1245	
L.K. Semenova	2245	1976	USR	1246	
Zsolnay	2245	1976	USR	1247	
H. Zurowski	2245	1976	USR	1248	
Y. Barda	2240	1976	NOR	1249	
R.I. Bilunova	2240	1976	USR	1250	
Blaeser	2240	1976	LUX	1251	
Bonfa	2240	1976	ITA	1252	
A. Bulat	2240	1976	YUG	1253	
R. Busch	2240	1976	FRG	1254	
Camaton	2240	1976	ECU	1255	
J. Cuibus	2240	1976	HUN	1256	
Huttemann	2240	1976	FRG	1257	
Idrovo	2240	1976	ECU	1258	
Kjaerbye	2240	1976	DEN	1259	
J.C. Letzelter	2240	1976	FRA	1260	
Litkiewicz	2240	1976	DDR	1261	
S. Mednikova	2240	1976	USR	1262	
R. Mujagic	2240	1976	YUG	1263	
Nestler	2240	1976	ITA	1264	
Nurmi	2240	1976	CAN	1265	
Puscasiu	2240	1976	ROM	1266	
Semeniuk	2240	1976	YUG	1267	
T. Zatulovskaya	2240	1976	USR	1268	
Aguilar	2235	1976	PHI	1269	
Baum	2235	1976	DDR	1270	
J.M. Carbone	2235	1976	ARG	1271	
Caro	2235	1976	VEN	1272	
Escondrillas	2235	1976	MEX	1273	
E. Gudmundsson	2235	1976	ISL	1274	
Guerra J.	2235	1976	VEN	1275	
Heinsohn	2235	1976	DDR	1276	
Huguet	2235	1976	FRA	1277	
Kerchev	2235	1976	BUL	1278	
Korostensky	2235	1976	RSA	1279	
Zs. Makai	2235	1976	HUN	1280	
D. Marjan	2235	1976	YUG	1281	
L. Saunina	2235	1976	USR	1282	
B. Tot	2235	1976	YUG	1283	
Trincardi	2235	1976	ITA	1284	
B. Vujacic	2235	1976	YUG	1285	
E.B. Akhmilovskaya	2230	1976	USR	1286	
Baccelliere	2230	1976	CHI	1287	
S. Ball	2230	1976	ENG	1288	
G. Dahlin	2230	1976	SWE	1289	
Dobrich	2230	1976	CAN	1290	
Foldi	2230	1976	HUN	1291	
Fryre	2230	1976	PUR	1292	
D. Goodman	2230	1976	ENG	1293	
Bj. Halldorsson	2230	1976	ISL	1294	
Hartston (F)	2230	1976	ENG	1295	
Heidenfeld	2230	1976	IRL	1296	
K. Jovanovic	2230	1976	YUG	1297	
Kok-Ann Lim	2230	1976	SIN	1298	
F. Loheac-Amoun	2230	1976	LIB	1299	
Milev	2230	1976	BUL	1300	
Mkrtycian	2230	1976	USR	1301	
K. Muller	2230	1976	HUN	1302	
Ofstad	2230	1976	NOR	1303	
K.L. Pang	2230	1976	SIN	1304	
Pelaez	2230	1976	CUB	1305	
E. Polihroniade	2230	1976	ROM	1306	
Rifa	2230	1976	SYR	1307	
Shahsavar	2230	1976	USR	1308	
Sursock	2230	1976	LIB	1309	
Thorleifsson	2230	1976	ISL	1310	
Tomov	2230	1976	BUL	1311	
P. Auchenberg	2225	1976	DEN	1312	
S. Bjarnason	2225	1976	ISL	1313	
Castillo	2225	1976	ARG	1314	
Della Lunga	2225	1976	ITA	1315	
Dresen	2225	1976	FRG	1316	
Dumont	2225	1976	BRA	1317	
Jevtic	2225	1976	YUG	1318	
R. Meulders	2225	1976	BEL	1319	
R. Ott	2225	1976	SUI	1320	
Radojcic	2225	1976	YUG	1321	
T.W. Ristoja	2225	1976	FIN	1322	
Sattar	2225	1976	PAK	1323	
E. Shlekis	2225	1976	YUG	1324	
Sieiro	2225	1976	CUB	1325	
Sirakov	2225	1976	BUL	1326	
P. Spacek	2225	1976	CSR	1327	
N. Ahmad	2220	1976	PAK	1328	
A.M. Akhsharumova	2220	1976	USA	1329	
Aljechin	2220	1976	USR	1330	
P. Ammann	2220	1976	SUI	1331	
T. Belova	2220	1976	USR	1332	
F.W.M. Borm	2220	1976	NED	1333	
C. Caturla	2220	1976	PHI	1334	
K. Ceruy	2220	1976	CSR	1335	
M.G. Chiburdanidze	2220	1976	USR	1336	
J. Feller	2220	1976	LUX	1337	
Gamboa	2220	1976	VEN	1338	
Georgsson	2220	1976	ISL	1339	
Gulan	2220	1976	YUG	1340	
H. Jaeger	2220	1976	FRG	1341	
Kertesz	2220	1976	ROM	1342	
Kohut	2220	1976	YUG	1343	
Miana	2220	1976	ARG	1344	
Mulenko	2220	1976	USR	1345	
Nogues	2220	1976	ARG	1346	
Rakay	2220	1976	CSR	1347	
Rodriguez	2220	1976	ARG	1348	
Schoupal	2220	1976	CSR	1349	
Velandia	2220	1976	COL	1350	
S. Ball	2215	1976	CAN	1351	
Basaco	2215	1976	CUB	1352	
V. Borisenko	2215	1976	USR	1353	
Cabrera	2215	1976	ESP	1354	
P. Canalejo	2215	1976	CUB	1355	
Drira	2215	1976	TUN	1356	
Gudzenov	2215	1976	BUL	1357	
A. Kislova	2215	1976	USR	1358	
Ljungdahl	2215	1976	SWE	1359	
F. Meinsohn	2215	1976	FRA	1360	
Nijdam	2215	1976	NED	1361	
Padron	2215	1976	CUB	1362	
G. Primavera	2215	1976	ITA	1363	
T. Stadler	2215	1976	YUG	1364	
Trikaliotis	2215	1976	GRE	1365	
D. Uzman	2215	1976	TUR	1366	
Valenti	2215	1976	ITA	1367	
