Name	Rating	Year	Rank	Fed
V. Antonov	2260	1978	BUL	1350	
P. Arnaudov	2260	1978	BUL	1351	
D. Basta	2260	1978	YUG	1352	
H. Bastian	2260	1978	FRG	1353	
S. Bonchev	2260	1978	BUL	1354	
F. Bujupi	2260	1978	YUG	1355	
H. Cording	2260	1978	FRG	1356	
P. Dankert	2260	1978	FRG	1357	
Freile	2260	1978	ECU	1358	
Friehoff	2260	1978	FRG	1359	
Galarza	2260	1978	ECU	1360	
J. Hedman	2260	1978	CUB	1361	
J. Hernandez	2260	1978	CUB	1362	
Ja. Jimenez	2260	1978	CRC	1363	
G. Kadar	2260	1978	HUN	1364	
J.C. Letzelter	2260	1978	FRA	1365	
N. Lopez	2260	1978	ARG	1366	
Magrin	2260	1978	ISL	1367	
O. Moen	2260	1978	NOR	1368	
R. Mujagic	2260	1978	YUG	1369	
Z. Novoselski	2260	1978	YUG	1370	
K.L. Pang	2260	1978	SIN	1371	
H. Piskorz	2260	1978	POL	1372	
L. Sanchez	2260	1978	COL	1373	
Sieiro	2260	1978	CUB	1374	
B. Stein	2260	1978	FRG	1375	
Syre	2260	1978	DDR	1376	
J. Teio	2260	1978	CUB	1377	
Tsouros	2260	1978	GRE	1378	
Turikov	2260	1978	USR	1379	
Ventimilla	2260	1978	ECU	1380	
P. Winston	2260	1978	USA	1381	
Aguilar	2255	1978	PHI	1382	
J. Anderson	2255	1978	DEN	1383	
Asparuhov	2255	1978	BUL	1384	
Ben Zion	2255	1978	ISR	1385	
Bessenay	2255	1978	FRA	1386	
G. Bosbach	2255	1978	SUI	1387	
Carleson	2255	1978	SWE	1388	
I. Fodor	2255	1978	YUG	1389	
J. Hebert	2255	1978	CAN	1390	
N.W. Ivell	2255	1978	ENG	1391	
Jancev	2255	1978	YUG	1392	
Kanko	2255	1978	FIN	1393	
K. Osmanovic	2255	1978	YUG	1394	
Radomsky	2255	1978	USR	1395	
B. Ramirez	2255	1978	MEX	1396	
Reichenbach	2255	1978	FRG	1397	
Rubinraut	2255	1978	AUS	1398	
L. Santos	2255	1978	POR	1399	
L.K. Semenova	2255	1978	USR	1400	
L. Torres	2255	1978	CHN	1401	
D. Werner	2255	1978	FRG	1402	
L. Alster	2250	1978	CSR	1403	
V. Arseniev	2250	1978	ISL	1404	
Barea	2250	1978	ARG	1405	
Benitez	2250	1978	URU	1406	
Th. Bergmann	2250	1978	ISL	1407	
M. Bergstrom	2250	1978	SWE	1408	
Blom	2250	1978	DEN	1409	
G. Bonner	2250	1978	SCO	1410	
J. Cao	2250	1978	URU	1411	
Chrapkowski	2250	1978	POL	1412	
M. Davies	2250	1978	ENG	1413	
R. De la Vega	2250	1978	PHI	1414	
R. Dieks	2250	1978	NED	1415	
Dudek	2250	1978	POL	1416	
Dunkelblum	2250	1978	BEL	1417	
Gilb. Garcia	2250	1978	CUB	1418	
E.E. Havansi	2250	1978	FIN	1419	
Hellmayr	2250	1978	AUT	1420	
G.D. Hillyard	2250	1978	ENG	1421	
W. Hook	2250	1978	IVB	1422	
Hvenekilde	2250	1978	DEN	1423	
M. Ivanka-Budinsky	2250	1978	HUN	1424	
I.C. Jones	2250	1978	WLS	1425	
P. Karlsson	2250	1978	SWE	1426	
W. Lenk	2250	1978	DDR	1427	
Liersch	2250	1978	FRG	1428	
G. Magnusson	2250	1978	USR	1429	
Maricisin	2250	1978	USR	1430	
Nesic	2250	1978	YUG	1431	
Paidoussis	2250	1978	GRE	1432	
R. Primavera	2250	1978	ITA	1433	
M. Ranniku	2250	1978	USR	1434	
Rubio	2250	1978	ESP	1435	
G.M. Ruiz	2250	1978	ESP	1436	
Sanchez	2250	1978	ESP	1437	
Sangadsup	2250	1978	THA	1438	
Siskos	2250	1978	GRE	1439	
Stull	2250	1978	LUX	1440	
Tomic	2250	1978	YUG	1441	
Torfason	2250	1978	PHI	1442	
N. Trisa-Ard	2250	1978	THA	1443	
G. Van den Berg	2250	1978	NED	1444	
H. Van den Broeck	2250	1978	BEL	1445	
S. Vlahovic	2250	1978	YUG	1446	
V. Vulevic	2250	1978	YUG	1447	
M. Vuruna	2250	1978	YUG	1448	
Westerveld	2250	1978	NED	1449	
Ali	2245	1978	IND	1450	
C. Bielicki	2245	1978	ARG	1451	
P. Boukal	2245	1978	CSR	1452	
M. Carrion	2245	1978	DOM	1453	
Contedini	2245	1978	ITA	1454	
Finlaugsson	2245	1978	ISL	1455	
Fosse	2245	1978	NOR	1456	
Giacomazzi	2245	1978	FRA	1457	
Harestad	2245	1978	NOR	1458	
Haritver	2245	1978	CAN	1459	
Holling	2245	1978	FRG	1460	
A. Jensen	2245	1978	DEN	1461	
Keller-Hermann	2245	1978	FRG	1462	
Lindorfer	2245	1978	FRG	1463	
A. Mart	2245	1978	ISR	1464	
R. Martin	2245	1978	USA	1465	
Y. Mashian	2245	1978	ISR	1466	
R. Ott	2245	1978	SUI	1467	
Pernishki	2245	1978	BUL	1468	
Privara	2245	1978	CSR	1469	
P. Sinkovics	2245	1978	HUN	1470	
Trikaliotis	2245	1978	YUG	1471	
J. Whitehead	2245	1978	USA	1472	
M. Wotulo	2245	1978	INA	1473	
A. Alba	2240	1978	ITA	1474	
I. Andersen	2240	1978	DEN	1475	
Attard	2240	1978	MLT	1476	
Auer	2240	1978	AUT	1477	
M. Benoit	2240	1978	FRA	1478	
J. Berg	2240	1978	NOR	1479	
Berkell	2240	1978	SWE	1480	
R.I. Bilunova	2240	1978	USR	1481	
Blaeser	2240	1978	LUX	1482	
Bogda	2240	1978	PAR	1483	
G. Castro	2240	1978	ECU	1484	
J.M. Cruz-Lima	2240	1978	CUB	1485	
Z. Czajka	2240	1978	POL	1486	
R. Grossmann	2240	1978	POL	1487	
W. Hartmann	2240	1978	FRG	1488	
Herden	2240	1978	ENG	1489	
K. Jovanovic	2240	1978	YUG	1490	
L. Karsa	2240	1978	HUN	1491	
Kivioja	2240	1978	USR	1492	
Z. Krzisnik	2240	1978	YUG	1493	
D. Lazic	2240	1978	YUG	1494	
Ljungquist	2240	1978	SWE	1495	
Pasos	2240	1978	ECU	1496	
P. Przybylski	2240	1978	POL	1497	
Z. Radojevic	2240	1978	YUG	1498	
Schorr	2240	1978	VEN	1499	
Srebrov	2240	1978	BUL	1500	
R. Szmetan	2240	1978	ARG	1501	
Valenti	2240	1978	ITA	1502	
F. Wachtendorff	2240	1978	CHI	1503	
J.B. Adams	2235	1978	ENG	1504	
A.M. Akhsharumova	2235	1978	USA	1505	
J. Bademian	2235	1978	URU	1506	
Balaskas	2235	1978	GRE	1507	
Baum	2235	1978	DDR	1508	
Britten	2235	1978	ENG	1509	
M. Cabarkapa	2235	1978	YUG	1510	
Caro	2235	1978	VEN	1511	
C.R. Chandler	2235	1978	ENG	1512	
Dresen	2235	1978	FRG	1513	
Fromenta	2235	1978	CUB	1514	
Guerra J.	2235	1978	VEN	1515	
Heinsohn	2235	1978	DDR	1516	
Hempton	2235	1978	ENG	1517	
J. Huerta	2235	1978	CUB	1518	
Huttemann	2235	1978	FRG	1519	
J. Juhasz	2235	1978	HUN	1520	
Karuda	2235	1978	JPN	1521	
H. Morales	2235	1978	MEX	1522	
M.A. Pagden	2235	1978	ENG	1523	
R. Perez	2235	1978	CUB	1524	
Vl. Petrovic	2235	1978	YUG	1525	
Rellstab	2235	1978	FRG	1526	
G. Santos	2235	1978	COL	1527	
L. Saunina	2235	1978	USR	1528	
Trincardi	2235	1978	ITA	1529	
T. Yepez	2235	1978	ECU	1530	
Y. Afek	2230	1978	ISR	1531	
Baccelliere	2230	1978	CHI	1532	
S. Ball	2230	1978	ENG	1533	
Y. Barda	2230	1978	NOR	1534	
R. Barstatis	2230	1978	USR	1535	
John Benjamin	2230	1978	ENG	1536	
Bilyap	2230	1978	TUR	1537	
Blow	2230	1978	GCI	1538	
Bohmfeldt	2230	1978	FRG	1539	
J. Cuellar	2230	1978	VEN	1540	
D.H. Cummings	2230	1978	ENG	1541	
V. Didishko	2230	1978	USR	1542	
R. Djordjevic	2230	1978	YUG	1543	
Dobrich	2230	1978	CAN	1544	
D.G. Ellison	2230	1978	ENG	1545	
Foldi	2230	1978	HUN	1546	
From	2230	1978	DEN	1547	
A. Groszpeter	2230	1978	HUN	1548	
Guddahl	2230	1978	NOR	1549	
J. Gutierrez	2230	1978	CRC	1550	
Bj. Halldorsson	2230	1978	ISL	1551	
Harding	2230	1978	IRL	1552	
P. Haugli	2230	1978	NOR	1553	
Ingerslev	2230	1978	DEN	1554	
G.H. James	2230	1978	ENG	1555	
S. Jensen	2230	1978	NOR	1556	
O. Jonsson	2230	1978	ISL	1557	
C. Krause	2230	1978	FRG	1558	
T. Lematchko	2230	1978	BUL	1559	
Th. Liverios	2230	1978	GRE	1560	
T.R. Lozano	2230	1978	HON	1561	
P. Milicevic	2230	1978	YUG	1562	
Monta	2230	1978	PHI	1563	
J. Murray	2230	1978	IRL	1564	
Nestler	2230	1978	ITA	1565	
R. Ocampo	2230	1978	MEX	1566	
Ofstad	2230	1978	NOR	1567	
Ragialis	2230	1978	USR	1568	
M. Rodriguez	2230	1978	COL	1569	
Shahsavar	2230	1978	USR	1570	
Sursock	2230	1978	LIB	1571	
P. Ammann	2225	1978	SUI	1572	
A. Beni	2225	1978	AUT	1573	
J.M. Carbone	2225	1978	ARG	1574	
Castillo	2225	1978	ARG	1575	
K. Ceruy	2225	1978	CSR	1576	
Della Lunga	2225	1978	ITA	1577	
J. Feller	2225	1978	LUX	1578	
Th. Heiberg	2225	1978	NOR	1579	
A. Hoffman	2225	1978	USA	1580	
V. Jensen	2225	1978	DEN	1581	
Katishonok	2225	1978	USR	1582	
Lev	2225	1978	ISR	1583	
Ludgate	2225	1978	IRL	1584	
Marcovici	2225	1978	ROM	1585	
Moskow	2225	1978	USA	1586	
Pisar	2225	1978	YUG	1587	
Ricetto	2225	1978	URU	1588	
Rupp	2225	1978	FRG	1589	
S. Santos	2225	1978	POR	1590	
Sardinha	2225	1978	POR	1591	
Sattar	2225	1978	PAK	1592	
Schilar	2225	1978	DDR	1593	
A. Semakoff	2225	1978	NOR	1594	
N.D. Short	2225	1978	ENG	1595	
M. Wilder	2225	1978	USA	1596	
T. Zatulovskaya	2225	1978	USR	1597	
M.I. Araya Ibarra	2220	1978	CHI	1598	
F. Bachmann	2220	1978	FRG	1599	
C. Baljon	2220	1978	NED	1600	
D. Belmonte	2220	1978	ARG	1601	
C. Bulcourf	2220	1978	ARG	1602	
Congiotti	2220	1978	ITA	1603	
M. Diesen	2220	1978	USA	1604	
Fritsch	2220	1978	FRG	1605	
Gitev	2220	1978	BUL	1606	
K. Gudmundsson	2220	1978	ISL	1607	
Gulan	2220	1978	YUG	1608	
Hughes	2220	1978	WLS	1609	
Kirjavainen	2220	1978	FIN	1610	
Kohut	2220	1978	YUG	1611	
L. Kristensen	2220	1978	DEN	1612	
Rom. Lobo	2220	1978	CUB	1613	
S. Matas	2220	1978	CSR	1614	
Miana	2220	1978	ARG	1615	
D.P. Mooney	2220	1978	ENG	1616	
Oratch	2220	1978	ISR	1617	
Palme	2220	1978	AUT	1618	
Philippe	2220	1978	LUX	1619	
Rodriguez	2220	1978	ARG	1620	
E. Rodriguez	2220	1978	COL	1621	
Rybarska	2220	1978	USR	1622	
Sakurai	2220	1978	JPN	1623	
G. Svensson	2220	1978	SWE	1624	
L.A. Tsifanskaya	2220	1978	USR	1625	
Velandia	2220	1978	COL	1626	
H. Waller	2220	1978	AUT	1627	
Zrnic	2220	1978	YUG	1628	
S. Ball	2215	1978	CAN	1629	
H. Camilleri	2215	1978	MLT	1630	
V. Chemin	2215	1978	BRA	1631	
G. Coppini	2215	1978	ITA	1632	
Delineshev	2215	1978	BUL	1633	
Grigoriou	2215	1978	GRE	1634	
Grinfeld	2215	1978	USR	1635	
Hatlebakk	2215	1978	NOR	1636	
B. Hoffman	2215	1978	DDR	1637	
Idrovo	2215	1978	ECU	1638	
A. Kislova	2215	1978	USR	1639	
Lutovac	2215	1978	YUG	1640	
V. Mccambridge	2215	1978	USA	1641	
S. Mednikova	2215	1978	USR	1642	
Minsker	2215	1978	USR	1643	
A. Morales	2215	1978	CUB	1644	
W. Ott	2215	1978	ROM	1645	
B. Pineda	2215	1978	ESA	1646	
K. Skegina	2215	1978	USR	1647	
Stajcic	2215	1978	YUG	1648	
S. Swanson	2215	1978	SCO	1649	
Totev	2215	1978	BUL	1650	
B. Vella	2215	1978	MEX	1651	
P. Youngworth	2215	1978	USA	1652	
Z. Zahariev	2215	1978	BUL	1653	
Zakic	2215	1978	YUG	1654	
Zuniga Rivera	2215	1978	CHI	1655	
Basaco	2210	1978	CUB	1656	
O. Buch	2210	1978	DEN	1657	
G. Buxade Roca	2210	1978	ESP	1658	
J. Campos	2210	1978	CHI	1659	
J. Chavez	2210	1978	BRA	1660	
Dell'Accio	2210	1978	ITA	1661	
S. Eriksen	2210	1978	DEN	1662	
B. Ferreira	2210	1978	CUB	1663	
Fundoica	2210	1978	CUB	1664	
F. Gomez	2210	1978	COL	1665	
Gouder	2210	1978	MLT	1666	
Hala	2210	1978	CUB	1667	
A. Herzog	2210	1978	AUT	1668	
Alf. Iglesias	2210	1978	MEX	1669	
Kjaerbye	2210	1978	DEN	1670	
Lamas	2210	1978	URU	1671	
M. Lozanov	2210	1978	BUL	1672	
Marcussi	2210	1978	ARG	1673	
R. Marquez	2210	1978	ECU	1674	
J.M. Medina	2210	1978	CUB	1675	
F. Meinsohn	2210	1978	FRA	1676	
Nieves	2210	1978	CHN	1677	
J. Padilla	2210	1978	HON	1678	
E. Perez	2210	1978	DOM	1679	
E. Polihroniade	2210	1978	ROM	1680	
Slavkov	2210	1978	BUL	1681	
I.R. Watson	2210	1978	ENG	1682	
Zamora	2210	1978	CHI	1683	
Azzopardi	2205	1978	MLT	1684	
R. Bandal	2205	1978	PHI	1685	
G. Baumstark	2205	1978	ROM	1686	
Cabrera	2205	1978	ESP	1687	
S. Diaz	2205	1978	VEN	1688	
W. Estrada	2205	1978	URU	1689	
D. Fardell	2205	1978	AUS	1690	
Friberg	2205	1978	SWE	1691	
Glass	2205	1978	AUT	1692	
Gudzenov	2205	1978	BUL	1693	
Hanken	2205	1978	USA	1694	
Hanrech	2205	1978	ENG	1695	
Jablanski	2205	1978	BUL	1696	
Kaloskambis	2205	1978	GRE	1697	
S. Knott	2205	1978	ENG	1698	
Lauri	2205	1978	MLT	1699	
Macek (Kalhbrener)	2205	1978	YUG	1700	
S. Marsina	2205	1978	CSR	1701	
Merano	2205	1978	PHI	1702	
A. Mikenas	2205	1978	USR	1703	
Milbers	2205	1978	LUX	1704	
L. Muller	2205	1978	DDR	1705	
Natarajan	2205	1978	IND	1706	
T. Olafsson	2205	1978	ISL	1707	
Panbukchian	2205	1978	BUL	1708	
Pederzoli	2205	1978	ITA	1709	
M.L. Pein	2205	1978	ENG	1710	
A. Perez	2205	1978	COL	1711	
F.J. Perez	2205	1978	GUA	1712	
Peterzoli	2205	1978	ITA	1713	
G. Primavera	2205	1978	ITA	1714	
Rakay	2205	1978	CSR	1715	
P. Ramirez	2205	1978	BOL	1716	
A. Sandor	2205	1978	YUG	1717	
Sejkora	2205	1978	CSR	1718	
J. Sigurjonsson	2205	1978	ISL	1719	
M. Simic	2205	1978	YUG	1720	
Sobrado	2205	1978	CRC	1721	
P.J. Sowray	2205	1978	ENG	1722	
W.J. Stirling	2205	1978	ENG	1723	
Taksrud	2205	1978	NOR	1724	
Thorleifsson	2205	1978	ISL	1725	
P. Toledo	2205	1978	PER	1726	
Trevelyan	2205	1978	CSR	1727	
D. Uzman	2205	1978	TUR	1728	
Van Seelen	2205	1978	NED	1729	
J. Widera	2205	1978	POL	1730	
M.J. Yeo	2205	1978	ENG	1731	
Zier	2205	1978	FRG	1732	
N. Ioseliani	2200	1978	USR	1733	
S. Vokralova	2200	1978	CSR	1734	
G. Fischdick	2195	1978	FRG	1735	
G Markovic-Jovanovic	2195	1978	YUG	1736	
T. Stadler	2195	1978	YUG	1737	
W. Belavenets	2190	1978	USR	1738	
T. Belova	2190	1978	USR	1739	
Ignatieva	2190	1978	USR	1740	
A. Pihajlic	2190	1978	YUG	1741	
Shjerbina	2190	1978	USR	1742	
I.A. Zaitsev	2190	1978	USR	1743	
Dragasevic-Georgieva	2185	1978	BUL	1744	
K. Eretova	2180	1978	CSR	1745	
Kristnic	2180	1978	USR	1746	
G. Szmacinska	2180	1978	POL	1747	
Feustel	2175	1978	DDR	1748	
Ostrovskaia	2170	1978	USR	1749	
H. Erenska-Radzewska	2165	1978	POL	1750	
T.V. Fomina	2165	1978	USR	1751	
L. Lubarskaya	2165	1978	USR	1752	
Laakmann	2160	1978	FRG	1753	
D. Savereide	2160	1978	USA	1754	
Tereteli	2160	1978	USR	1755	
N. Titorenko	2160	1978	USR	1756	
M. Worch	2160	1978	DDR	1757	
Karakas	2155	1978	HUN	1758	
Porubszky-Angyalosin	2155	1978	HUN	1759	
Sokolova	2155	1978	YUG	1760	
Bogdan	2150	1978	ROM	1761	
N.D. Gurieli	2150	1978	USR	1762	
T. Kobaidze	2150	1978	USR	1763	
Gy. Krizsan-Bilek	2145	1978	HUN	1764	
E. Klimova-Richtrova	2140	1978	CSR	1765	
M. Ankerst	2135	1978	YUG	1766	
M. Muresan-Juncu	2135	1978	ROM	1767	
M. Perevoznic	2135	1978	ROM	1768	
T. Belamaric	2130	1978	YUG	1769	
M. Keller	2130	1978	DDR	1770	
V. Krzisnik-Bukic	2130	1978	YUG	1771	
Lopatieva	2130	1978	USR	1772	
Michel	2130	1978	DDR	1773	
C. Vreeken	2130	1978	NED	1774	
G. Dahlin	2125	1978	SWE	1775	
O. Podrazhanskaya	2125	1978	ISR	1776	
L. Borisova	2120	1978	BUL	1777	
N. Garcia	2120	1978	ESP	1778	
Mi Gostovic(Bozovic)	2120	1978	YUG	1779	
Just	2120	1978	DDR	1780	
N.V. Alekhina	2115	1978	USR	1781	
Shikova	2115	1978	BUL	1782	
M. Teodorescu	2115	1978	ROM	1783	
M. Grosch	2105	1978	HUN	1784	
Nunchert	2105	1978	DDR	1785	
K. Radzikowska	2105	1978	POL	1786	
Chalupova	2100	1978	CSR	1787	
Ivanova	2100	1978	BUL	1788	
R. Kas	2100	1978	HUN	1789	
Kruger	2100	1978	BUL	1790	
Mrs. Nagy	2100	1978	HUN	1791	
Perkovic	2100	1978	YUG	1792	
Shterenberg	2100	1978	CAN	1793	
Vujosevic	2100	1978	CAN	1794	
Lj. Zivkovic	2100	1978	YUG	1795	
Jurczynska	2095	1978	POL	1796	
O.A. Jackson	2090	1978	ENG	1797	
D.O. Teasley	2090	1978	USA	1798	
M. Albulet	2085	1978	ROM	1799	
B. Dekic-Novakovic	2085	1978	YUG	1800	
Hojdarova	2085	1978	CSR	1801	
Kakabadze	2085	1978	USR	1802	
V. Asenova	2080	1978	BUL	1803	
Chis Dima	2080	1978	ROM	1804	
Goldman	2080	1978	USR	1805	
Herstein	2080	1978	USA	1806	
L. Jicman	2080	1978	ROM	1807	
Van der Giessen	2080	1978	NED	1808	
Domsgen	2075	1978	DDR	1809	
E. Gogalea	2075	1978	ROM	1810	
Grinberg	2075	1978	ISR	1811	
B. Hund	2075	1978	FRG	1812	
Nudelman	2075	1978	ISR	1813	
B. Rakic-Serjanc	2075	1978	YUG	1814	
P. Ferrer-Lucas	2070	1978	ESP	1815	
D. Nutu	2070	1978	ROM	1816	
Orton	2070	1978	USA	1817	
Prokopovic	2070	1978	YUG	1818	
Tashcian	2070	1978	BUL	1819	
Doncheva	2065	1978	BUL	1820	
H. Granat	2065	1978	ENG	1821	
Handsuren	2065	1978	MGL	1822	
Karolyne Honfi	2065	1978	HUN	1823	
P.A. Sunnucks	2065	1978	ENG	1824	
G.K. Gresser	2060	1978	USA	1825	
Karoly (Sillye)	2060	1978	HUN	1826	
E. Pritchard	2060	1978	ENG	1827	
E. Reicher	2060	1978	ROM	1828	
B. Sinka	2060	1978	INA	1829	
 Gocheva(Bojadgieva)	2055	1978	BUL	1830	
R. Crotto	2050	1978	USA	1831	
D. Kovacevic	2050	1978	YUG	1832	
K. Pytel	2050	1978	POL	1833	
E. Ranc	2050	1978	YUG	1834	
G.N. Strutinskaya	2050	1978	USR	1835	
R. Timmer	2050	1978	NED	1836	
J. Wright	2050	1978	ENG	1837	
N. Aleksic	2045	1978	YUG	1838	
Bottcher	2045	1978	DDR	1839	
M. Merlini-Cirovic	2045	1978	FRA	1840	
Trojanska	2045	1978	BUL	1841	
Vizie	2045	1978	POL	1842	
M.C. De Oliveira	2040	1978	BRA	1843	
H. Janssen	2040	1978	DDR	1844	
W. Litmanowicz	2040	1978	POL	1845	
Samaganova	2040	1978	USR	1846	
F. Heemskerk	2035	1978	NED	1847	
Karff	2035	1978	USA	1848	
I. Swiecik	2035	1978	POL	1849	
Vesela	2035	1978	CSR	1850	
T. Cohn	2030	1978	FRG	1851	
S. Milivojevic	2030	1978	YUG	1852	
H. Svarcer	2030	1978	YUG	1853	
Weichert	2030	1978	FRG	1854	
M. Wiese	2030	1978	POL	1855	
T. Csonkics	2025	1978	HUN	1856	
B. Novakovic	2025	1978	YUG	1857	
Petrova	2025	1978	BUL	1858	
Polanova-Tomanova	2025	1978	CSR	1859	
Zolotonos	2025	1978	HUN	1860	
M. Haahr	2020	1978	DEN	1861	
Kasprzyk	2020	1978	POL	1862	
V. Nedeljkovic	2020	1978	YUG	1863	
H. Van Parreren	2020	1978	SWE	1864	
Vulovic	2020	1978	YUG	1865	
Mcgrath	2015	1978	AUS	1866	
I. Svensson	2015	1978	SWE	1867	
L. Szaday	2015	1978	HUN	1868	
E. Belle	2005	1978	NED	1869	
C. Bruinenberg	2005	1978	NED	1870	
De Graaf	2005	1978	NED	1871	
Kantor	2005	1978	ROM	1872	
Modrava	2005	1978	CSR	1873	
M. Petrovic	2005	1978	YUG	1874	
M. Skacelikova	2005	1978	CSR	1875	
R. Zahorovska	2005	1978	CSR	1876	
Bade	2000	1978	DDR	1877	
R.M. Bruce	2000	1978	ENG	1878	
L. Gal	2000	1978	ISR	1879	
L. Kaufman	2000	1978	ISR	1880	
Kesegi	2000	1978	YUG	1881	
S. Savova	2000	1978	BUL	1882	
Sikora	2000	1978	POL	1883	
Todorova	2000	1978	BUL	1884	
M. Boskovic	1995	1978	YUG	1885	
E. Finta	1995	1978	HUN	1886	
Hellwig	1995	1978	POL	1887	
V. Ionescu-Ilie	1995	1978	YUG	1888	
P. Jovkova-Draganova	1995	1978	BUL	1889	
M. Nechifor	1995	1978	ROM	1890	
Raducanu	1995	1978	ROM	1891	
Wasnetsky	1995	1978	FRG	1892	
Healy	1990	1978	IRL	1893	
H. Maziarka	1990	1978	POL	1894	
G. Olsson	1990	1978	USA	1895	
Pranner	1990	1978	DDR	1896	
Rasajski	1990	1978	YUG	1897	
U. Seidemann	1990	1978	DDR	1898	
Veprek	1990	1978	SUI	1899	
Kalmukova	1985	1978	BUL	1900	
Simmons	1985	1978	USA	1901	
Arias	1980	1978	ARG	1902	
Brichikova	1980	1978	ISL	1903	
P. Clarke	1980	1978	ENG	1904	
Z. Karibian	1980	1978	ROM	1905	
N. Kellner	1980	1978	AUS	1906	
R. Masnjak	1980	1978	YUG	1907	
Popov	1980	1978	YUG	1908	
Prill-Gassemann	1980	1978	FRG	1909	
J. Garwell	1975	1978	WLS	1910	
J. Grek	1975	1978	YUG	1911	
Miolski	1975	1978	YUG	1912	
J. Mulder	1975	1978	NED	1913	
V. Nad	1975	1978	YUG	1914	
N. Ridjicki	1975	1978	YUG	1915	
I. Hausner	1970	1978	AUT	1916	
Kowalska	1970	1978	POL	1917	
Mihailova	1970	1978	BUL	1918	
Van Gent	1970	1978	NED	1919	
I. Winter	1970	1978	DDR	1920	
Zs. Barta	1965	1978	HUN	1921	
Langos	1965	1978	HUN	1922	
A. Agic	1960	1978	YUG	1923	
N. Tagnon	1960	1978	FRA	1924	
Vuorenpaa	1960	1978	FIN	1925	
P. Csatlos	1955	1978	HUN	1926	
Tolgyi	1955	1978	ROM	1927	
I. Zsogony	1955	1978	HUN	1928	
Aaronson	1950	1978	USA	1929	
A. Brustman	1950	1978	POL	1930	
Cynolter	1950	1978	HUN	1931	
Demers	1950	1978	USR	1932	
N. Hoiberg	1950	1978	DEN	1933	
E. Mekis	1950	1978	HUN	1934	
Biglova	1945	1978	HUN	1935	
M. Boskova	1940	1978	CSR	1936	
De Caro	1940	1978	COL	1937	
J. Farkas	1940	1978	ROM	1938	
M. Garcia	1940	1978	ESP	1939	
Ivanic-Matic	1940	1978	YUG	1940	
E. Kovacs	1940	1978	HUN	1941	
M. Kovacs-Pinter	1940	1978	HUN	1942	
Il. Kurucsai	1940	1978	HUN	1943	
Melzer	1940	1978	DDR	1944	
M. Novakovic	1940	1978	YUG	1945	
Samt	1940	1978	AUT	1946	
B. Stadler	1940	1978	YUG	1947	
Chilingirova	1935	1978	BUL	1948	
R. Gramignani	1935	1978	ITA	1949	
Karabegovic	1935	1978	YUG	1950	
C. Manger	1935	1978	DDR	1951	
Eimer	1930	1978	FRG	1952	
I. Larsen	1930	1978	UNK	1953	
T. Leyva	1930	1978	COL	1954	
Pope	1930	1978	AUS	1955	
Tokaji Nagi	1930	1978	HUN	1956	
Donelly	1925	1978	USA	1957	
Haagsma	1925	1978	DEN	1958	
T.W. Ristoja	1920	1978	FIN	1959	
G. Soppe	1920	1978	ARG	1960	
M. Van Elst	1920	1978	NED	1961	
Aatdoinen	1915	1978	SWE	1962	
Alexandrova	1915	1978	BUL	1963	
O. Chataway	1915	1978	ENG	1964	
Radacina	1915	1978	ROM	1965	
R. Hofman	1910	1978	DDR	1966	
W. Jagodzinski	1910	1978	POL	1967	
W. Pritchard	1910	1978	ENG	1968	
Merciai	1905	1978	ITA	1969	
Bohmgren	1900	1978	SWE	1970	
Haraldsson	1900	1978	SWE	1971	
Kaleva	1900	1978	BUL	1972	
Maeda	1900	1978	FRG	1973	
Seymour	1900	1978	ENG	1974	
Jaszay	1895	1978	HUN	1975	
Craven	1890	1978	ENG	1976	
Kereszturi	1890	1978	HUN	1977	
Stada	1890	1978	NED	1978	
Bosanac	1880	1978	YUG	1979	
S. Deak	1880	1978	HUN	1980	
Grujic	1880	1978	YUG	1981	
Kattinger	1880	1978	AUT	1982	
Miroslav	1880	1978	ROM	1983	
Napfer	1880	1978	SUI	1984	
I. Baron (Dworaczek)	1875	1978	POL	1985	
Jezierski	1875	1978	POL	1986	
Litwinski	1870	1978	POL	1987	
Muller	1870	1978	DDR	1988	
E. Zlatanova	1870	1978	BUL	1989	
Kluss	1865	1978	DDR	1990	
Pracharova	1865	1978	CSR	1991	
Alvarez	1860	1978	PHI	1992	
Svantesson	1860	1978	SWE	1993	
Wettstein	1860	1978	SUI	1994	
Evtimova	1855	1978	BUL	1995	
O'Siochru	1855	1978	IRL	1996	
A. Hennings	1850	1978	AUT	1997	
L. Laitinen	1850	1978	FIN	1998	
S. Olson	1850	1978	SWE	1999	
Pernici	1850	1978	ITA	2000	
E. Sedina	1845	1978	CSR	2001	
D. Evans	1840	1978	WLS	2002	
Kalaianova	1840	1978	BUL	2003	
J. Kranitz	1840	1978	HUN	2004	
I. Rogers	1840	1978	ENG	2005	
Shouldice	1840	1978	IRL	2006	
Sucha	1840	1978	CSR	2007	
A. Zakaria	1835	1978	ISR	2008	
Elder	1830	1978	SCO	2009	
Brunker	1825	1978	WLS	2010	
P. Enders	1825	1978	PHI	2011	
Lizares	1820	1978	PHI	2012	
Chapkunova	1815	1978	BUL	2013	
Nedelcheva	1815	1978	BUL	2014	
Hindle	1810	1978	SCO	2015	
Noonan	1805	1978	IRL	2016	
S. Tatai	1805	1978	JPN	2017	
M. Williams	1805	1978	CAN	2018	
