Name	Rating	Year	Rank	Fed
V. Borisov	2295	1979	USR	1359	
G. Brodeur	2295	1979	CAN	1360	
Bulford	2295	1979	ENG	1361	
R. Cukic	2295	1979	YUG	1362	
P. Delaney	2295	1979	IRL	1363	
N. Gavrilakis	2295	1979	GRE	1364	
J. Hedman	2295	1979	CUB	1365	
Hofland	2295	1979	NED	1366	
Kerchev	2295	1979	BUL	1367	
Kertesz	2295	1979	ROM	1368	
I. Koifman	2295	1979	GRE	1369	
B. Kristjansson	2295	1979	ISL	1370	
Mardanovicz	2295	1979	POL	1371	
Mechkarov	2295	1979	BUL	1372	
Mechmedovic	2295	1979	YUG	1373	
Micheli	2295	1979	ITA	1374	
Middleton	2295	1979	USA	1375	
Z. Novoselski	2295	1979	YUG	1376	
Pithart	2295	1979	CSR	1377	
Porreca	2295	1979	ITA	1378	
Prochownik	2295	1979	POL	1379	
Puhm	2295	1979	FRA	1380	
R. Schneider	2295	1979	LUX	1381	
I. Schrancz	2295	1979	HUN	1382	
M. Silva	2295	1979	COL	1383	
Sinclair	2295	1979	SCO	1384	
Stertenbrink	2295	1979	FRG	1385	
B. Thornsteinsson	2295	1979	ISL	1386	
O. Troianescu	2295	1979	ROM	1387	
D. Waterman	2295	1979	USA	1388	
T.B. Bennett	2290	1979	ENG	1389	
J. Berry	2290	1979	CAN	1390	
Book	2290	1979	FIN	1391	
A. Bueno	2290	1979	CUB	1392	
A. Buslaev	2290	1979	USR	1393	
T. Chen	2290	1979	CHN	1394	
D. De Lange	2290	1979	NOR	1395	
Z. Domnitz	2290	1979	ISR	1396	
P. Enders	2290	1979	DDR	1397	
E. Fatalibekova	2290	1979	USR	1398	
Fedorov	2290	1979	USR	1399	
Hadjipetrov	2290	1979	BUL	1400	
Holg	2290	1979	SUI	1401	
K. Kaunas	2290	1979	USR	1402	
S. Knezevic	2290	1979	YUG	1403	
O. Knudsen	2290	1979	NOR	1404	
B. Kristensen	2290	1979	DEN	1405	
V. Manievich	2290	1979	ISR	1406	
P. Meinsohn	2290	1979	FRG	1407	
M. Milicevic	2290	1979	YUG	1408	
Pasos	2290	1979	ECU	1409	
Rosiak	2290	1979	POL	1410	
Rosino	2290	1979	ITA	1411	
Rovira	2290	1979	CRC	1412	
Steinbaum	2290	1979	ARG	1413	
R. Sulman	2290	1979	USA	1414	
Sutton	2290	1979	NZL	1415	
Szlos	2290	1979	ARG	1416	
W. Szumilo	2290	1979	POL	1417	
Trujillo	2290	1979	CUB	1418	
P. Van der Weide	2290	1979	NED	1419	
Van Scheltinga	2290	1979	BRA	1420	
Zs. Veroci-Petronic	2290	1979	HUN	1421	
L. Vizantiadis	2290	1979	GRE	1422	
G. Walter	2290	1979	DDR	1423	
R. Weill	2290	1979	FRA	1424	
M.I. Araya Ibarra	2285	1979	CHI	1425	
C. Bielicki	2285	1979	ARG	1426	
G. Cappello	2285	1979	ITA	1427	
G. Coppini	2285	1979	ITA	1428	
E. De Castro	2285	1979	PHI	1429	
De Eccher	2285	1979	ITA	1430	
T. Doljanin	2285	1979	YUG	1431	
N. Garces	2285	1979	ECU	1432	
S. Gonzales	2285	1979	COL	1433	
Grabow	2285	1979	DEN	1434	
G. Herrera	2285	1979	COL	1435	
J.M. Hodgson	2285	1979	ENG	1436	
Hvenekilde	2285	1979	DEN	1437	
Junco	2285	1979	CUB	1438	
T. Kristiansen	2285	1979	NOR	1439	
Kruszynski	2285	1979	POL	1440	
R. Lekander	2285	1979	SWE	1441	
Mandrov	2285	1979	BUL	1442	
Orseth	2285	1979	NOR	1443	
J. Pares Vives	2285	1979	ESP	1444	
J. Pavlyuttin	2285	1979	USR	1445	
R. Reyes	2285	1979	PHI	1446	
H. Salazar	2285	1979	CHI	1447	
Simovic	2285	1979	USR	1448	
P. Spacek	2285	1979	CSR	1449	
Szalanczy	2285	1979	HUN	1450	
Ulrichsen	2285	1979	NOR	1451	
Vagalinski	2285	1979	BUL	1452	
S. Adzic	2280	1979	YUG	1453	
P. Arnaudov	2280	1979	BUL	1454	
Atala	2280	1979	CUB	1455	
H. Bach	2280	1979	FRG	1456	
C. Barnes	2280	1979	USA	1457	
Bartrina	2280	1979	ESP	1458	
W. Bichsel	2280	1979	SUI	1459	
Biti	2280	1979	YUG	1460	
A. Buza	2280	1979	ROM	1461	
S. Cabarkapa	2280	1979	YUG	1462	
P. Canalejo	2280	1979	CUB	1463	
H. Carvalho	2280	1979	BRA	1464	
Corden	2280	1979	ENG	1465	
Drozd	2280	1979	POL	1466	
Du Chattell	2280	1979	NED	1467	
Fijalkowski	2280	1979	POL	1468	
D.J. Findlay	2280	1979	SCO	1469	
Folling	2280	1979	NOR	1470	
J. Garcia	2280	1979	ESP	1471	
D. Gavela	2280	1979	YUG	1472	
Gluzman	2280	1979	ISR	1473	
Goldstein	2280	1979	USR	1474	
Gorski	2280	1979	POL	1475	
P. Griffiths	2280	1979	ENG	1476	
G. Gunnarsson	2280	1979	ISL	1477	
Gy. Horvath	2280	1979	HUN	1478	
Jhar	2280	1979	FRG	1479	
Juliao	2280	1979	DOM	1480	
Kaimo	2280	1979	PHI	1481	
O. Kalinin	2280	1979	USR	1482	
Karnar	2280	1979	YUG	1483	
Klimenok	2280	1979	USR	1484	
Knol	2280	1979	NED	1485	
Kriz	2280	1979	CSR	1486	
Z. Ksieki	2280	1979	POL	1487	
E. Larrain Cadais	2280	1979	CHI	1488	
Leow	2280	1979	SIN	1489	
I.S. Levitina	2280	1979	USR	1490	
Lindorfer	2280	1979	FRG	1491	
Mack	2280	1979	FRG	1492	
Michaelides	2280	1979	USA	1493	
R. Mujagic	2280	1979	YUG	1494	
D. Petrovikis	2280	1979	GRE	1495	
Privakov	2280	1979	USR	1496	
M. Raicevic	2280	1979	YUG	1497	
Rossmann	2280	1979	DDR	1498	
Saverymuttu	2280	1979	ENG	1499	
Schjonsby	2280	1979	NOR	1500	
M. Trifunov	2280	1979	YUG	1501	
D. Van Riemsdijk	2280	1979	NED	1502	
Hongshun Xu	2280	1979	CHN	1503	
Zecevic	2280	1979	YUG	1504	
Ziembinski	2280	1979	POL	1505	
C.F. Adad	2275	1979	ARG	1506	
A.M. Akhsharumova	2275	1979	USA	1507	
C. Baker	2275	1979	ENG	1508	
N. Bakulin	2275	1979	USR	1509	
B. Balogh	2275	1979	HUN	1510	
E. Bang	2275	1979	DEN	1511	
O. Bazan	2275	1979	ARG	1512	
F. Benko	2275	1979	ARG	1513	
Butt	2275	1979	PAK	1514	
J.M. Cruz-Lima	2275	1979	CUB	1515	
J. Dominguez Sanz	2275	1979	ESP	1516	
Finlaugsson	2275	1979	ISL	1517	
J. Fridjonsson	2275	1979	ISL	1518	
W. Garcia	2275	1979	CUB	1519	
Isaksen	2275	1979	DEN	1520	
Kazilaris	2275	1979	GRE	1521	
Kotre	2275	1979	YUG	1522	
Krijy	2275	1979	USR	1523	
Leal	2275	1979	MEX	1524	
Lezcano	2275	1979	ESP	1525	
Linck	2275	1979	ARG	1526	
Littleton	2275	1979	IRL	1527	
Marthaler	2275	1979	SUI	1528	
D.I. Patrick	2275	1979	ENG	1529	
Pesantes	2275	1979	PER	1530	
Romani	2275	1979	ITA	1531	
R. Sabao	2275	1979	ARG	1532	
Schouten	2275	1979	NED	1533	
Smirnov	2275	1979	USR	1534	
M. Velasquez	2275	1979	ESA	1535	
P. Youngworth	2275	1979	USA	1536	
H.-W. Ackermann	2270	1979	FRG	1537	
Ader	2270	1979	CHI	1538	
G. Alexopoulos	2270	1979	GRE	1539	
J. Belmonte	2270	1979	CHI	1540	
Beyen	2270	1979	BEL	1541	
Bogda	2270	1979	PAR	1542	
Browning	2270	1979	GCI	1543	
M. Cosic	2270	1979	YUG	1544	
Dankov	2270	1979	BUL	1545	
A. Drumev	2270	1979	BUL	1546	
Ein-Dor	2270	1979	ISR	1547	
Ekenberg	2270	1979	SWE	1548	
Escondrillas	2270	1979	MEX	1549	
A. Faas	2270	1979	USR	1550	
Fredriksson	2270	1979	SWE	1551	
A. Fridh	2270	1979	SWE	1552	
Z. Gajic	2270	1979	YUG	1553	
J. Gutierrez	2270	1979	CRC	1554	
J. Hjartarson	2270	1979	ISL	1555	
O. Hjertenes	2270	1979	NOR	1556	
S. Ivanovic	2270	1979	YUG	1557	
Kalascan	2270	1979	USR	1558	
Klidzeis	2270	1979	USR	1559	
Krnach	2270	1979	CSR	1560	
Labutin	2270	1979	USR	1561	
G.D. Lee	2270	1979	ENG	1562	
J.C. Letzelter	2270	1979	FRA	1563	
C.T. Li	2270	1979	CHN	1564	
C. Luik	2270	1979	USR	1565	
Lutzkan	2270	1979	USR	1566	
M. Mac Donald-Ross	2270	1979	SCO	1567	
Macskasy	2270	1979	CAN	1568	
Madden-Pope	2270	1979	AUT	1569	
Mederos	2270	1979	CUB	1570	
Melhuish	2270	1979	CHI	1571	
M. Milanov	2270	1979	BUL	1572	
Natalucci	2270	1979	ITA	1573	
J. Palau	2270	1979	ESP	1574	
F.J. Perez	2270	1979	CUB	1575	
Pojedzimiec	2270	1979	POL	1576	
L. Quigley	2270	1979	ENG	1577	
Ravisekhar	2270	1979	IND	1578	
Rupeni	2270	1979	ITA	1579	
W. Schmidt	2270	1979	FRG	1580	
E. Shlekis	2270	1979	POL	1581	
Bj. Sigurjonsson	2270	1979	ISL	1582	
Spirov	2270	1979	BUL	1583	
M.F. Stean	2270	1979	USA	1584	
Stoutenborough	2270	1979	USA	1585	
Stull	2270	1979	LUX	1586	
Teboudi	2270	1979	TUN	1587	
Travnicek	2270	1979	CSR	1588	
Tsouros	2270	1979	GRE	1589	
A. Valdes-Castillo	2270	1979	CUB	1590	
V. Vulevic	2270	1979	YUG	1591	
Bartis	2265	1979	ARG	1592	
M. Chavez	2265	1979	NCA	1593	
D.H. Cummings	2265	1979	ENG	1594	
Giustolisi	2265	1979	ITA	1595	
O.A. Jackson	2265	1979	ENG	1596	
D. Kerman	2265	1979	USA	1597	
D.J. King	2265	1979	ENG	1598	
Kizov	2265	1979	BUL	1599	
P. Kondratiev	2265	1979	USR	1600	
V. Kozlovskaya	2265	1979	USR	1601	
P.G. Large	2265	1979	ENG	1602	
M. Litinskaya-Shul	2265	1979	USR	1603	
Malachi	2265	1979	ISR	1604	
Merino	2265	1979	ESP	1605	
F. Munoz	2265	1979	COL	1606	
Nikolaiczuk	2265	1979	FRG	1607	
Ornithopoulos	2265	1979	GRE	1608	
Padron	2265	1979	CUB	1609	
M.A. Pagden	2265	1979	ENG	1610	
M. Rodriguez	2265	1979	COL	1611	
Rupp	2265	1979	FRG	1612	
Slutzky	2265	1979	USR	1613	
Steinbacher	2265	1979	FRG	1614	
F. Street	2265	1979	USA	1615	
Szajna	2265	1979	POL	1616	
P.J. Waters	2265	1979	ENG	1617	
W.N. Watson	2265	1979	ENG	1618	
R. Witt	2265	1979	NED	1619	
Ager	2260	1979	AUT	1620	
N. Bloch	2260	1979	NED	1621	
D. Bodic	2260	1979	YUG	1622	
S. Bonchev	2260	1979	BUL	1623	
J. Bonin	2260	1979	USA	1624	
S. Buchal	2260	1979	FRG	1625	
F. Bujupi	2260	1979	YUG	1626	
J.R. Cordoba	2260	1979	CUB	1627	
L. Dobrovolsky	2260	1979	CSR	1628	
E.D. Epstein	2260	1979	USR	1629	
W. Estrada	2260	1979	URU	1630	
G. Fischdick	2260	1979	FRG	1631	
V. Georgescu	2260	1979	ROM	1632	
H. Gundersen	2260	1979	NOR	1633	
Je. Hernandez	2260	1979	CUB	1634	
S. Jensen	2260	1979	NOR	1635	
J.L. Jimenez	2260	1979	CRC	1636	
G. Johnsen	2260	1979	NOR	1637	
G. Kadar	2260	1979	HUN	1638	
Koszorus	2260	1979	HUN	1639	
Lev	2260	1979	ISR	1640	
N. Lopez	2260	1979	ARG	1641	
T.R. Lozano	2260	1979	HON	1642	
Luczynowicz	2260	1979	POL	1643	
Maranz	2260	1979	USR	1644	
R. Martin	2260	1979	USA	1645	
V. Mccambridge	2260	1979	USA	1646	
H. Morales	2260	1979	MEX	1647	
K.L. Pang	2260	1979	SIN	1648	
M. Pasman	2260	1979	ISR	1649	
O. Perez	2260	1979	ESP	1650	
H. Piskorz	2260	1979	POL	1651	
Z. Radojevic	2260	1979	YUG	1652	
Riego	2260	1979	PAR	1653	
S. Samarian	2260	1979	ROM	1654	
N.D. Short	2260	1979	ENG	1655	
J. Sigurjonsson	2260	1979	ISL	1656	
R. Silva Nazzari	2260	1979	URU	1657	
Susa	2260	1979	YUG	1658	
Syre	2260	1979	DDR	1659	
J. Teio	2260	1979	CUB	1660	
V. Torre	2260	1979	PHI	1661	
Turikov	2260	1979	USR	1662	
Upton	2260	1979	SCO	1663	
A. Villeneuve	2260	1979	FRA	1664	
B. Vujacic	2260	1979	YUG	1665	
J. Weidemann	2260	1979	FRG	1666	
Aguilar	2255	1979	PHI	1667	
G. Andersson	2255	1979	SWE	1668	
Asparuhov	2255	1979	BUL	1669	
Avtukhov	2255	1979	USR	1670	
C. Baljon	2255	1979	NED	1671	
D. Basta	2255	1979	YUG	1672	
Ben Zion	2255	1979	ISR	1673	
Bessenay	2255	1979	FRA	1674	
M. Bonne	2255	1979	BEL	1675	
G. Bonner	2255	1979	SCO	1676	
M. Boskovic	2255	1979	YUG	1677	
Boulcourf	2255	1979	ARG	1678	
Carleson	2255	1979	SWE	1679	
I. Fodor	2255	1979	YUG	1680	
Friehoff	2255	1979	FRG	1681	
I. Hakki	2255	1979	SYR	1682	
Hoogendoorn	2255	1979	NED	1683	
Jancev	2255	1979	YUG	1684	
Kanko	2255	1979	FIN	1685	
Klimavichus	2255	1979	USR	1686	
S. Kovacevic	2255	1979	YUG	1687	
Maiztequi	2255	1979	URU	1688	
F. Montero	2255	1979	CRC	1689	
Nurmi	2255	1979	CAN	1690	
R. Ocampo	2255	1979	MEX	1691	
Peterzoli	2255	1979	ITA	1692	
Radomsky	2255	1979	USR	1693	
Reichenbach	2255	1979	FRG	1694	
R. Ribeiro	2255	1979	POR	1695	
Rubinraut	2255	1979	AUS	1696	
L. Santos	2255	1979	POR	1697	
Sieiro	2255	1979	CUB	1698	
A. Stein	2255	1979	ISR	1699	
Suer	2255	1979	TUR	1700	
Trikaliotis	2255	1979	GRE	1701	
M. Wilder	2255	1979	USA	1702	
I. Ahmad	2250	1979	PAK	1703	
L. Alster	2250	1979	CSR	1704	
Asbjornsson	2250	1979	USR	1705	
Beggi	2250	1979	ITA	1706	
Benitez	2250	1979	URU	1707	
Bergtroen	2250	1979	SWE	1708	
S. Bjarnason	2250	1979	ISL	1709	
B. Brujic	2250	1979	YUG	1710	
J. Cao	2250	1979	URU	1711	
Cassidy	2250	1979	IRL	1712	
Chrapkowski	2250	1979	POL	1713	
P. Cicovacki	2250	1979	YUG	1714	
H. Cording	2250	1979	FRG	1715	
R. De la Vega	2250	1979	PHI	1716	
De Roode	2250	1979	NED	1717	
De Winter	2250	1979	MEX	1718	
Dudek	2250	1979	POL	1719	
Dunkelblum	2250	1979	BEL	1720	
P. Fecht	2250	1979	SUI	1721	
Galarza	2250	1979	ECU	1722	
C. Gamarra Caseres	2250	1979	PAR	1723	
Br. Halldorsson	2250	1979	ISL	1724	
Hanrech	2250	1979	ENG	1725	
E.E. Havansi	2250	1979	FIN	1726	
Havlicek	2250	1979	CSR	1727	
Th. Heiberg	2250	1979	NOR	1728	
Hellmayr	2250	1979	AUT	1729	
Hermes	2250	1979	MEX	1730	
M. Ivanka-Budinsky	2250	1979	HUN	1731	
P. Karlsson	2250	1979	SWE	1732	
E. Keogh	2250	1979	IRL	1733	
Mohd.R. Khan	2250	1979	IND	1734	
Kirton	2250	1979	CAN	1735	
W. Lenk	2250	1979	DDR	1736	
G. Magnusson	2250	1979	USR	1737	
Mariasin	2250	1979	USR	1738	
P. Milicevic	2250	1979	YUG	1739	
Nesic	2250	1979	YUG	1740	
D. Pekovic	2250	1979	YUG	1741	
Th. Pioch	2250	1979	POL	1742	
R. Primavera	2250	1979	ITA	1743	
M. Ranniku	2250	1979	USR	1744	
S. Reuben	2250	1979	ENG	1745	
D. Roos	2250	1979	FRA	1746	
Sanchez	2250	1979	ESP	1747	
Sangadsup	2250	1979	THA	1748	
Savov	2250	1979	BUL	1749	
Schammo	2250	1979	LUX	1750	
Siskos	2250	1979	GRE	1751	
S. Swanson	2250	1979	SCO	1752	
Tomic	2250	1979	YUG	1753	
N. Trisa-Ard	2250	1979	THA	1754	
G. Van den Berg	2250	1979	NED	1755	
H. Van den Broeck	2250	1979	BEL	1756	
S. Vlahovic	2250	1979	YUG	1757	
A.A. Volovich	2250	1979	USR	1758	
Wademark	2250	1979	SWE	1759	
Westerveld	2250	1979	NED	1760	
Wostin	2250	1979	BEL	1761	
T. Yepez	2250	1979	ECU	1762	
Zamora	2250	1979	CHI	1763	
Ali	2245	1979	IND	1764	
Barea	2245	1979	ARG	1765	
S. Berry	2245	1979	ENG	1766	
P. Boukal	2245	1979	CSR	1767	
M. Carrion	2245	1979	DOM	1768	
Contedini	2245	1979	ITA	1769	
Dresen	2245	1979	FRG	1770	
D. Dunne	2245	1979	IRL	1771	
Fosse	2245	1979	NOR	1772	
Giacomazzi	2245	1979	FRA	1773	
Haritver	2245	1979	CAN	1774	
Holling	2245	1979	FRG	1775	
A. Jensen	2245	1979	DEN	1776	
I.C. Jones	2245	1979	WLS	1777	
Keller-Hermann	2245	1979	FRG	1778	
C. Laird	2245	1979	NZL	1779	
C. Lau	2245	1979	NCA	1780	
A. Mart	2245	1979	ISR	1781	
Y. Mashian	2245	1979	ISR	1782	
O. Moen	2245	1979	NOR	1783	
Nevole	2245	1979	CSR	1784	
R. Ott	2245	1979	SUI	1785	
Pernishki	2245	1979	BUL	1786	
Privara	2245	1979	CSR	1787	
P. Sinkovics	2245	1979	HUN	1788	
M. Vuruna	2245	1979	YUG	1789	
H. Wagner	2245	1979	FRG	1790	
D. Werner	2245	1979	FRG	1791	
M. Wotulo	2245	1979	INA	1792	
J. Zyla	2245	1979	POL	1793	
J.B. Adams	2240	1979	ENG	1794	
M. Albano	2240	1979	ITA	1795	
I. Andersen	2240	1979	DEN	1796	
Attard	2240	1979	MLT	1797	
Auer	2240	1979	AUT	1798	
M. Benoit	2240	1979	FRA	1799	
Th. Bergmann	2240	1979	ISL	1800	
R.I. Bilunova	2240	1979	USR	1801	
R. Busch	2240	1979	FRG	1802	
Conejo	2240	1979	USA	1803	
J. Erlingsson	2240	1979	ISL	1804	
O. Ferreira	2240	1979	PAR	1805	
Harestad	2240	1979	NOR	1806	
P.W. Hempson	2240	1979	ENG	1807	
W. Hook	2240	1979	IVB	1808	
N. Ioseliani	2240	1979	USR	1809	
K. Jovanovic	2240	1979	YUG	1810	
L. Karsa	2240	1979	HUN	1811	
Z. Krzisnik	2240	1979	YUG	1812	
D. Lazic	2240	1979	YUG	1813	
Litkiewicz	2240	1979	DDR	1814	
Th. Liverios	2240	1979	GRE	1815	
Ljungquist	2240	1979	SWE	1816	
Moskalj	2240	1979	YUG	1817	
K.I. Norman	2240	1979	ENG	1818	
R. Powell	2240	1979	USA	1819	
P. Przybylski	2240	1979	POL	1820	
Puscasiu	2240	1979	ROM	1821	
B. Ramirez	2240	1979	MEX	1822	
Nen. Ristic	2240	1979	YUG	1823	
Jos. Rodriguez	2240	1979	ARG	1824	
L. Sanchez	2240	1979	COL	1825	
G. Santos	2240	1979	COL	1826	
Semeniuk	2240	1979	YUG	1827	
Srebrov	2240	1979	BUL	1828	
R. Szmetan	2240	1979	ARG	1829	
Valenti	2240	1979	ITA	1830	
S. Weeramantry	2240	1979	USA	1831	
Baccelliere	2235	1979	CHI	1832	
J. Bademian	2235	1979	URU	1833	
S. Ball	2235	1979	CAN	1834	
Baum	2235	1979	DDR	1835	
Borcz	2235	1979	POL	1836	
M. Cabarkapa	2235	1979	YUG	1837	
J. Campos	2235	1979	CHI	1838	
Caro	2235	1979	VEN	1839	
C.R. Chandler	2235	1979	ENG	1840	
Fromenta	2235	1979	CUB	1841	
W. Hartmann	2235	1979	FRG	1842	
Heinsohn	2235	1979	DDR	1843	
A. Hoffmann	2235	1979	USA	1844	
J. Huerta	2235	1979	CUB	1845	
Huttemann	2235	1979	FRG	1846	
Karuda	2235	1979	JPN	1847	
Korostensky	2235	1979	RSA	1848	
T. Olafsson	2235	1979	ISL	1849	
R. Perez	2235	1979	CUB	1850	
Vl. Petrovic	2235	1979	YUG	1851	
G.M. Ruiz	2235	1979	ESP	1852	
L. Saunina	2235	1979	USR	1853	
M.P. Townsend	2235	1979	ENG	1854	
Trincardi	2235	1979	ITA	1855	
Velandia	2235	1979	COL	1856	
Z. Warwaszynski	2235	1979	POL	1857	
J. Whitehead	2235	1979	USA	1858	
H. Abramson	2230	1979	ARG	1859	
R. Anguiano	2230	1979	MEX	1860	
S. Ball	2230	1979	ENG	1861	
S. Barbulovic	2230	1979	YUG	1862	
Y. Barda	2230	1979	NOR	1863	
R. Barstatis	2230	1979	USR	1864	
R. Bator	2230	1979	POL	1865	
Bohmfeldt	2230	1979	FRG	1866	
A. Budinszky	2230	1979	HUN	1867	
H. Camilleri	2230	1979	MLT	1868	
T. Catalan	2230	1979	SYR	1869	
G. Dahlin	2230	1979	SWE	1870	
A. Diaz	2230	1979	VEN	1871	
Dobrich	2230	1979	CAN	1872	
A. Dzieniszewski	2230	1979	POL	1873	
Gy. Emodi	2230	1979	HUN	1874	
Foldi	2230	1979	HUN	1875	
From	2230	1979	DEN	1876	
Fryre	2230	1979	PUR	1877	
Grigoriou	2230	1979	GRE	1878	
R. Grossmann	2230	1979	POL	1879	
Guddahl	2230	1979	NOR	1880	
Guerra J.	2230	1979	VEN	1881	
Bj. Halldorsson	2230	1979	ISL	1882	
Harding	2230	1979	IRL	1883	
P. Haugli	2230	1979	NOR	1884	
M. Hebden	2230	1979	ENG	1885	
Heidenfeld	2230	1979	IRL	1886	
G.H. James	2230	1979	ENG	1887	
H. Jimenez	2230	1979	CHI	1888	
O. Jonsson	2230	1979	ISL	1889	
Karamian	2230	1979	IRI	1890	
C. Krause	2230	1979	FRG	1891	
Kok-Ann Lim	2230	1979	SIN	1892	
Ludgate	2230	1979	IRL	1893	
Malovic	2230	1979	YUG	1894	
Milev	2230	1979	BUL	1895	
Mkrtycian	2230	1979	USR	1896	
Monta	2230	1979	PHI	1897	
J. Murray	2230	1979	IRL	1898	
Nestler	2230	1979	ITA	1899	
Okrajek	2230	1979	DDR	1900	
Oratch	2230	1979	ISR	1901	
E. Paoli	2230	1979	ITA	1902	
Pazdur	2230	1979	URU	1903	
Philippe	2230	1979	LUX	1904	
Ragialis	2230	1979	USR	1905	
Rifa	2230	1979	SYR	1906	
R. Salgado	2230	1979	USA	1907	
A. Semakoff	2230	1979	NOR	1908	
Shahsavar	2230	1979	USR	1909	
J. Suarez	2230	1979	CUB	1910	
Tomov	2230	1979	BUL	1911	
L. Torres	2230	1979	CHN	1912	
F. Wachtendorff	2230	1979	CHI	1913	
P. Ammann	2225	1979	SUI	1914	
P. Auchenberg	2225	1979	DEN	1915	
M. Bank	2225	1979	ISR	1916	
A. Beni	2225	1979	AUT	1917	
J.M. Carbone	2225	1979	ARG	1918	
Castillo	2225	1979	ARG	1919	
G. Castro	2225	1979	ECU	1920	
K. Ceruy	2225	1979	CSR	1921	
Z. Czajka	2225	1979	POL	1922	
Della Lunga	2225	1979	ITA	1923	
Fabrega	2225	1979	PAN	1924	
J. Feller	2225	1979	LUX	1925	
G. Gonda	2225	1979	JPN	1926	
H. Haraldsson	2225	1979	ISL	1927	
Hatlebakk	2225	1979	NOR	1928	
Hauge	2225	1979	NOR	1929	
B. Hoffman	2225	1979	DDR	1930	
Ivacic	2225	1979	YUG	1931	
V. Jensen	2225	1979	DEN	1932	
Katishonok	2225	1979	USR	1933	
Marcovici	2225	1979	ROM	1934	
R. Meulders	2225	1979	BEL	1935	
Pisar	2225	1979	YUG	1936	
I. Poulsen	2225	1979	DEN	1937	
Ricetto	2225	1979	URU	1938	
S. Santos	2225	1979	POR	1939	
T. Sanurai	2225	1979	JPN	1940	
Sardinha	2225	1979	POR	1941	
Sattar	2225	1979	PAK	1942	
D. Savic	2225	1979	YUG	1943	
Schilar	2225	1979	DDR	1944	
Sinuraya	2225	1979	INA	1945	
Slavkov	2225	1979	BUL	1946	
S. Vokralova	2225	1979	CSR	1947	
Zier	2225	1979	FRG	1948	
N. Ahmad	2220	1979	PAK	1949	
J. Anderson	2220	1979	DEN	1950	
Balaskas	2220	1979	GRE	1951	
A. Belmont	2220	1979	MEX	1952	
D. Belmonte	2220	1979	ARG	1953	
J. Berg	2220	1979	NOR	1954	
Congiotti	2220	1979	ITA	1955	
N.R. Davies	2220	1979	ENG	1956	
Fritsch	2220	1979	FRG	1957	
Gilb. Garcia	2220	1979	CUB	1958	
Gitev	2220	1979	BUL	1959	
E. Gonzales	2220	1979	DOM	1960	
E. Gudmundsson	2220	1979	ISL	1961	
Hughes	2220	1979	WLS	1962	
H. Jaeger	2220	1979	FRG	1963	
Kirjavainen	2220	1979	FIN	1964	
Kohut	2220	1979	YUG	1965	
L. Kristensen	2220	1979	DEN	1966	
Lara	2220	1979	MEX	1967	
T. Lematchko	2220	1979	BUL	1968	
Rom. Lobo	2220	1979	CUB	1969	
S. Matas	2220	1979	CSR	1970	
Miana	2220	1979	ARG	1971	
Mulenko	2220	1979	USR	1972	
Nogues	2220	1979	ARG	1973	
Ofstad	2220	1979	NOR	1974	
Paidoussis	2220	1979	GRE	1975	
Palme	2220	1979	AUT	1976	
Penev	2220	1979	BUL	1977	
C. Pilnick	2220	1979	USA	1978	
Rellstab	2220	1979	FRG	1979	
E. Rodriguez	2220	1979	COL	1980	
Schoupal	2220	1979	CSR	1981	
Sursock	2220	1979	LIB	1982	
G. Svensson	2220	1979	SWE	1983	
J.A. Thinnsen	2220	1979	USA	1984	
L.A. Tsifanskaya	2220	1979	USR	1985	
H. Waller	2220	1979	AUT	1986	
P. Winston	2220	1979	USA	1987	
Zrnic	2220	1979	YUG	1988	
Bilyap	2215	1979	TUR	1989	
V. Borisenko	2215	1979	USR	1990	
V. Chemin	2215	1979	BRA	1991	
D. Covic	2215	1979	YUG	1992	
J. Cuellar	2215	1979	VEN	1993	
De Leon	2215	1979	GUA	1994	
Delineshev	2215	1979	BUL	1995	
E. Dizdarevic	2215	1979	YUG	1996	
Freile	2215	1979	ECU	1997	
Grinfeld	2215	1979	USR	1998	
Gulan	2215	1979	YUG	1999	
B. (F) Hoffman	2215	1979	DDR	2000	
Idrovo	2215	1979	ECU	2001	
Klimaszewshi	2215	1979	POL	2002	
Ljungdahl	2215	1979	SWE	2003	
Lutovac	2215	1979	YUG	2004	
S. Mednikova	2215	1979	USR	2005	
Milbers	2215	1979	LUX	2006	
Minsker	2215	1979	USR	2007	
A. Morales	2215	1979	CUB	2008	
V. Nagy	2215	1979	YUG	2009	
Nieves	2215	1979	CHN	2010	
W. Ott	2215	1979	ROM	2011	
B. Pineda	2215	1979	ESA	2012	
L. Pinter	2215	1979	YUG	2013	
Sack	2215	1979	FRG	2014	
K. Skegina	2215	1979	USR	2015	
Stajcic	2215	1979	YUG	2016	
Telecki	2215	1979	YUG	2017	
Totev	2215	1979	BUL	2018	
B. Vella	2215	1979	MEX	2019	
Z. Zahariev	2215	1979	BUL	2020	
Zakic	2215	1979	YUG	2021	
Zuniga Rivera	2215	1979	CHI	2022	
M. Acosta	2210	1979	PHI	2023	
Agdamus	2210	1979	ARG	2024	
Basaco	2210	1979	CUB	2025	
W. Batchelder	2210	1979	USA	2026	
G. Broomes	2210	1979	GUY	2027	
O. Buch	2210	1979	DEN	2028	
G. Buxade Roca	2210	1979	ESP	2029	
Castelli	2210	1979	ARG	2030	
J. Chavez	2210	1979	BRA	2031	
