Name	Rating	Year	Fed	Rank
Atanas Kostadinov	2240	1994	BUL	8801	
Elod Kovacs	2240	1994	HUN	8802	
Istvan Kovacs	2240	1994	HUN	8803	
Matthias Dr. Kribben	2240	1994	GER	8804	
Jaroslav Krouzel	2240	1994	CZE	8805	
Dusan Krunic	2240	1994	YUG	8806	
Izabela Kuczewska	2240	1994	POL	8807	
Alexander Kurz	2240	1994	GER	8808	
John..A Kvamme	2240	1994	NOR	8809	
Tomasz Kwitek	2240	1994	POL	8810	
Savvas Kyriakides	2240	1994	ZIM	8811	
David Lawson	2240	1994	SCO	8812	
Dorin Lazar	2240	1994	ROM	8813	
Alain Le.Bideau	2240	1994	FRA	8814	
Gregory Leinov	2240	1994	ISR	8815	
Mariusz Leszner	2240	1994	POL	8816	
Fabrice Liardet	2240	1994	SUI	8817	
Zoran Licina	2240	1994	YUG	8818	
Errol Liebowitz	2240	1994	USA	8819	
Steinar Lindblom	2240	1994	NOR	8820	
Esa Lipsanen	2240	1994	FIN	8821	
Kurt Litkiewicz	2240	1994	GER	8822	
Rafal Lobejko	2240	1994	POL	8823	
Mario Lopez	2240	1994	CHI	8824	
Spencer Lower	2240	1994	USA	8825	
Tudorel Lupu	2240	1994	ROM	8826	
Wagner-Martins Madeira	2240	1994	BRA	8827	
Avraham Malachi	2240	1994	ISR	8828	
Matti Manni	2240	1994	FIN	8829	
Radovan Marinkovic	2240	1994	YUG	8830	
Dejan Markovic	2240	1994	YUG	8831	
Predrag Masic	2240	1994	YUG	8832	
Jorge Massana	2240	1994	PUR	8833	
Mathieu Massart	2240	1994	FRA	8834	
Fritz Maurer	2240	1994	SUI	8835	
Francisco Mercado	2240	1994	MEX	8836	
Miodrag Mihojlic	2240	1994	YUG	8837	
Jovan Milivojevic	2240	1994	YUG	8838	
Sinisa Mitrovic	2240	1994	YUG	8839	
Pabitra..M Mohanty	2240	1994	IND	8840	
Tze-Meng Mok	2240	1994	MAS	8841	
Laszlo Molnar	2240	1994	HUN	8842	
Henrik Molvig	2240	1994	DEN	8843	
Laurent Monnard	2240	1994	FRA	8844	
Lajos Monostori	2240	1994	HUN	8845	
David P. Mooney	2240	1994	ENG	8846	
Jeno Morvay	2240	1994	HUN	8847	
Miklos Morvay	2240	1994	HUN	8848	
Nikola Moskalj	2240	1994	YUG	8849	
Achim Mueller	2240	1994	GER	8850	
Damir Muhvic	2240	1994	CRO	8851	
J Murray	2240	1994	IRL	8852	
Naing Myo	2240	1994	MYA	8853	
Gabriel Name	2240	1994	BRA	8854	
Tomislav Navratil	2240	1994	YUG	8855	
Alexsandar Nedeljkovic	2240	1994	YUG	8856	
Siegfried Neuschmied	2240	1994	AUT	8857	
Martin Niering	2240	1994	GER	8858	
Edward O'Reilly	2240	1994	IRL	8859	
Zsigmond Olah	2240	1994	HUN	8860	
Carles Oliver.Martinez-Fornes	2240	1994	ESP	8861	
Pierre Olivier	2240	1994	FRA	8862	
Joachim Opalka	2240	1994	CHI	8863	
Konstantinos Oreopoulos	2240	1994	GRE	8864	
William..R Orton	2240	1994	USA	8865	
Andrzej Ossowski	2240	1994	POL	8866	
Graeme Oswald	2240	1994	ENG	8867	
Pavel Outulny	2240	1994	CZE	8868	
Wolfgang Pajeken	2240	1994	GER	8869	
Sasa Pantic	2240	1994	YUG	8870	
Pedro Parcerias	2240	1994	POR	8871	
F Pasos	2240	1994	ECU	8872	
Victor.Jorge Paz	2240	1994	ARG	8873	
Joao Pereira	2240	1994	POR	8874	
Hubert Petermann	2240	1994	GER	8875	
Stanislav Petrik	2240	1994	SVK	8876	
Andrzej Pieniazek	2240	1994	POL	8877	
Silvio Pla	2240	1994	ARG	8878	
Harald Porsch	2240	1994	GER	8879	
Vikto Posharsky	2240	1994	RUS	8880	
Gjorgji Prosev	2240	1994	FRM	8881	
Lenka Ptacnikova	2240	1994	CZE	8882	
Jifu Qian	2240	1994	CHN	8883	
Stefan Radu	2240	1994	ROM	8884	
Hassan Ragaa	2240	1994	EGY	8885	
Georg Reinartz	2240	1994	GER	8886	
Mirko Rezek	2240	1994	CRO	8887	
Elena Riabykh	2240	1994	RUS	8888	
Klaus Richter	2240	1994	GER	8889	
Rainer Richter	2240	1994	GER	8890	
Anothai Rittiphunyawong	2240	1994	THA	8891	
Carlos R. Rodriguez	2240	1994	CUB	8892	
Jose.Manuel Rodriguez	2240	1994	ESP	8893	
Matthias Roesler	2240	1994	GER	8894	
Gojko Rolic	2240	1994	YUG	8895	
Joachim Rosenthal	2240	1994	SUI	8896	
Urs Rueetschi	2240	1994	SUI	8897	
Franco Rupeni	2240	1994	ITA	8898	
Adolfo Saavedra	2240	1994	PER	8899	
Odil Sabitov	2240	1994	UZB	8900	
Henryk Samborski	2240	1994	POL	8901	
M..Ibrahim Samer	2240	1994	IRQ	8902	
Sohrab Samimi	2240	1994	USA	8903	
Francisco San.Claudio.Gonzalez	2240	1994	ESP	8904	
Bruno San.Marco	2240	1994	FRA	8905	
Gabriel Sanchez	2240	1994	USA	8906	
Marius.Stefan Sandu	2240	1994	ROM	8907	
Luigi Santolini	2240	1994	ITA	8908	
German Santos	2240	1994	COL	8909	
Janos Sapi	2240	1994	HUN	8910	
Felix Saracelo	2240	1994	PUR	8911	
Randolph Schain	2240	1994	USA	8912	
Gisbert Schlichtmann	2240	1994	GER	8913	
Andreas.Arnold Schmitz	2240	1994	GER	8914	
Frank Schneider	2240	1994	GER	8915	
Martin.Dr Schrepp	2240	1994	GER	8916	
Klaus Schuler	2240	1994	GER	8917	
Gheorghe Scurhan	2240	1994	ROM	8918	
Kamel Seba	2240	1994	ALG	8919	
Pavel.Dorin Serdean	2240	1994	ROM	8920	
Nir Shahal	2240	1994	ISR	8921	
Stefan Shikerov	2240	1994	BUL	8922	
Rolf Sicker	2240	1994	GER	8923	
Emili Simon.Padros	2240	1994	ESP	8924	
Jan Sinica	2240	1994	POL	8925	
Obrad Sirotanovic	2240	1994	YUG	8926	
Bartlomiej Siwiec	2240	1994	POL	8927	
Miroslav Skola	2240	1994	CZE	8928	
Ryszard Sokolowski	2240	1994	POL	8929	
Robert South	2240	1994	CAN	8930	
Norbert Sprotte	2240	1994	GER	8931	
Jorn Starck	2240	1994	FIN	8932	
Aaron Stearns	2240	1994	USA	8933	
Jacek Stefaniak	2240	1994	POL	8934	
David Stephson	2240	1994	AUS	8935	
Lawrence Stevens	2240	1994	USA	8936	
Sreten Stojanovic	2240	1994	YUG	8937	
Igor Strelets	2240	1994	BLR	8938	
Vladimir Stukalov	2240	1994	RUS	8939	
John N. Sugden	2240	1994	ENG	8940	
Przemyslaw Symbor	2240	1994	POL	8941	
Ervin Szabo	2240	1994	HUN	8942	
Peter Szakolczai	2240	1994	HUN	8943	
Gyula Szilardfy	2240	1994	HUN	8944	
Tamas Sziraki	2240	1994	HUN	8945	
Laszlo Szirti	2240	1994	HUN	8946	
Rumen Tachkov	2240	1994	BUL	8947	
Ulrich.Dr Tamm	2240	1994	GER	8948	
Jonathan Tan	2240	1994	PHI	8949	
Oscar Tan	2240	1994	PHI	8950	
Georgios Tantsis	2240	1994	GRE	8951	
Tapaszto	2240	1994	VEN	8952	
H-Omran Tareq	2240	1994	UAE	8953	
Laszlo Tegzes	2240	1994	HUN	8954	
Salvador Telo	2240	1994	CUB	8955	
Gilles Terreaux	2240	1994	SUI	8956	
M. Thirunagalingam	2240	1994	IND	8957	
Thiemo Thomas	2240	1994	GER	8958	
Jeno Titkos	2240	1994	HUN	8959	
Elena Titova-Boric	2240	1994	BIH	8960	
Lajos Tomik	2240	1994	YUG	8961	
Jose Tonoli	2240	1994	BEL	8962	
Nyamaa Torbat	2240	1994	MGL	8963	
Janos Toth	2240	1994	HUN	8964	
Cihat Turkoglu	2240	1994	TUR	8965	
Erkki O. Turunen	2240	1994	FIN	8966	
Lukasz Twardowski	2240	1994	POL	8967	
Tibor Udvari	2240	1994	HUN	8968	
Arnaldo Valdes-Castillo	2240	1994	CUB	8969	
Zoltan Vancsura	2240	1994	HUN	8970	
Teodor Varbanov	2240	1994	BUL	8971	
Herwig-Ioan Varlan	2240	1994	ROM	8972	
Kasem Vebic	2240	1994	YUG	8973	
Roberto Verrascina	2240	1994	ITA	8974	
Michal Vetrovsky	2240	1994	CZE	8975	
Cristinel Vijiila	2240	1994	ROM	8976	
Alejandro Villalobos	2240	1994	MEX	8977	
Alain Von.Allmen	2240	1994	SUI	8978	
Georg Von.Buelow	2240	1994	GER	8979	
Alexandre Wallyn	2240	1994	FRA	8980	
J.S.K Wari	2240	1994	IND	8981	
Jochen Wege	2240	1994	GER	8982	
Leo Weiss	2240	1994	AUT	8983	
Steffen Weitzer	2240	1994	GER	8984	
Leo Williams	2240	1994	CAN	8985	
Felix Winiwarter	2240	1994	AUT	8986	
Robert Wurdits	2240	1994	AUT	8987	
Vidmantas Zaura	2240	1994	LTU	8988	
Klaus-Peter Zuse	2240	1994	GER	8989	
Rabou Abed	2235	1994	JOR	8990	
Martin Ahn	2235	1994	BEL	8991	
Rigoberto Alderete	2235	1994	CUB	8992	
Georgi Aleksandrov	2235	1994	BUL	8993	
Miguel Angel Almeida	2235	1994	ESP	8994	
Bruce-R Anderson	2235	1994	NZL	8995	
Goran Andersson	2235	1994	SWE	8996	
Deepak..A Andurkar	2235	1994	IND	8997	
Stefan Arndt	2235	1994	GER	8998	
Pero Ascic	2235	1994	CRO	8999	
Frederic Astolfi	2235	1994	FRA	9000	
Anton Avramov	2235	1994	BUL	9001	
Viktor Bako	2235	1994	HUN	9002	
Bela Balogh	2235	1994	HUN	9003	
Rolando Balsinde Elias	2235	1994	PUR	9004	
Imre Barlay	2235	1994	USA	9005	
Daniel Barouty	2235	1994	USA	9006	
Ventura Barrientos	2235	1994	MEX	9007	
Richard..N Bauer	2235	1994	USA	9008	
Malgorzata Bednarska	2235	1994	POL	9009	
J. Belliard	2235	1994	DOM	9010	
S Benderac	2235	1994	YUG	9011	
Gabor Berenyi	2235	1994	HUN	9012	
Jesper Bergmann	2235	1994	DEN	9013	
Philippe Berset	2235	1994	SUI	9014	
Bibhas Bhowmik	2235	1994	IND	9015	
Hanspeter Bigler	2235	1994	SUI	9016	
Michael Bintakis	2235	1994	GER	9017	
Karol Biro	2235	1994	SVK	9018	
Daniel Bitran	2235	1994	ISR	9019	
Roman Blaeser	2235	1994	LUX	9020	
Harold Bogner	2235	1994	USA	9021	
Ralf Bohnsack	2235	1994	GER	9022	
Vincent Bouchaud	2235	1994	FRA	9023	
Rabah Bouhallel	2235	1994	FRA	9024	
Ivica Bozanic	2235	1994	CRO	9025	
Milomir Bozovic	2235	1994	YUG	9026	
John W. Branford	2235	1994	ENG	9027	
Danilo.V Buela	2235	1994	CUB	9028	
Andrija Caminade	2235	1994	MNC	9029	
Leonardo Campiz	2235	1994	PUR	9030	
Rafael Capo Iturrieta	2235	1994	CHI	9031	
Ruggiero Capuano	2235	1994	ITA	9032	
Dejan Carnic	2235	1994	YUG	9033	
Alberto N Caro	2235	1994	VEN	9034	
Augusto Caruso	2235	1994	ITA	9035	
Bozidar Cetkovic	2235	1994	YUG	9036	
Marcin Chalupnik	2235	1994	POL	9037	
G Chepukaitis	2235	1994	RUS	9038	
Soon-Keat Chia	2235	1994	MAS	9039	
Dragan Ciric	2235	1994	YUG	9040	
Zdravko Civric	2235	1994	YUG	9041	
Moshe Cnaan	2235	1994	ISR	9042	
Aron Cohen	2235	1994	ENG	9043	
Ernest Colding	2235	1994	USA	9044	
Arpad Csaba	2235	1994	HUN	9045	
Michael Czubak	2235	1994	GER	9046	
Vasile David	2235	1994	ROM	9047	
Klaus De.Francesco	2235	1994	GER	9048	
Nikolaos Dedes	2235	1994	GRE	9049	
Alexander Delnef	2235	1994	GER	9050	
Gokhan Demir	2235	1994	TUR	9051	
Laurent Denis	2235	1994	FRA	9052	
Jan Derlukiewicz	2235	1994	POL	9053	
Adam Deszczynski	2235	1994	POL	9054	
Datta Devangshu	2235	1994	IND	9055	
Massimo Di.Donna	2235	1994	ITA	9056	
Radoslav Dolezal	2235	1994	CZE	9057	
Miodrag Dostanic	2235	1994	YUG	9058	
Juan.Carlos Dotta	2235	1994	ARG	9059	
Peter Draskoczy	2235	1994	HUN	9060	
Virgil Dumitrescu	2235	1994	ROM	9061	
Petru Dumitriu	2235	1994	ROM	9062	
Zoltan Eberth	2235	1994	HUN	9063	
Ramon Echevarria	2235	1994	CUB	9064	
Andras Egyed	2235	1994	HUN	9065	
Mathias Eklund	2235	1994	SWE	9066	
Herbert Elstner	2235	1994	GER	9067	
Antoine Elters	2235	1994	URU	9068	
Joakim Engsner	2235	1994	SWE	9069	
Peter Erismann	2235	1994	SUI	9070	
Rolf Ernst	2235	1994	GER	9071	
Hrvoje Fajdetic	2235	1994	CRO	9072	
Bobby Ferguson	2235	1994	USA	9073	
Lakshan Fernando	2235	1994	SRI	9074	
Christophe Fery	2235	1994	FRA	9075	
Arthur Feuerstein	2235	1994	USA	9076	
Martin Fischer	2235	1994	GER	9077	
Rolf Fising	2235	1994	GER	9078	
Alfred Flatow	2235	1994	AUS	9079	
Peter Fleischer	2235	1994	GER	9080	
Ali Florezabihi	2235	1994	USA	9081	
Giuseppe Fornari	2235	1994	ITA	9082	
Boris Furman	2235	1994	RUS	9083	
Gerard Gantet	2235	1994	FRA	9084	
Gyorgy Gara	2235	1994	HUN	9085	
Napoleon Garces	2235	1994	ECU	9086	
Nieves Garcia.Vicente	2235	1994	ESP	9087	
Efstathios Gazis	2235	1994	GRE	9088	
Simon R Gillam	2235	1994	SCO	9089	
Patrick Gobe	2235	1994	FRA	9090	
Lutgarda Gonzalez.Perez	2235	1994	ESP	9091	
Tomasz Gorniak	2235	1994	POL	9092	
V Gregory	2235	1994	MAS	9093	
Jaroslaw Gryniakow	2235	1994	POL	9094	
David Guadalpi	2235	1994	FRA	9095	
Arinbjorn Gunnarsson	2235	1994	ISL	9096	
Radhey..S Gupta	2235	1994	IND	9097	
Jukka-Pekka Haapasalo	2235	1994	FIN	9098	
Carmi Haas	2235	1994	SUI	9099	
Carl Haessler	2235	1994	USA	9100	
Marius Hancas	2235	1994	ROM	9101	
Shai Har-Zvi	2235	1994	ISR	9102	
Venkatachalam Hariharan	2235	1994	IND	9103	
Clark Harmon	2235	1994	USA	9104	
David Harris	2235	1994	USA	9105	
Michael Harris	2235	1994	ENG	9106	
Markku Hartikainen	2235	1994	FIN	9107	
Helmut Haselhorst	2235	1994	GER	9108	
Gundula Heinatz	2235	1994	GER	9109	
Marion Heintze	2235	1994	GER	9110	
Peter.W Hempson	2235	1994	ENG	9111	
Juan Hernandez	2235	1994	CHI	9112	
Juventino Herrera Perez	2235	1994	CUB	9113	
Christian Hess	2235	1994	GER	9114	
Hartmut Hoeckendorf	2235	1994	GER	9115	
Ron Hofman	2235	1994	NED	9116	
Edward Holland	2235	1994	ENG	9117	
Thomas Holm	2235	1994	DEN	9118	
Rasmus Holving	2235	1994	SWE	9119	
Christie Hon Kah Seng	2235	1994	MAS	9120	
Tibor Hooz	2235	1994	HUN	9121	
David Houston	2235	1994	IRL	9122	
Adam Hunt	2235	1994	ENG	9123	
Robert Hurdle	2235	1994	USA	9124	
Dusan Ivkovic	2235	1994	YUG	9125	
Oliver Jackson	2235	1994	ENG	9126	
Benno Jaeschke	2235	1994	GER	9127	
Constanze Jahn	2235	1994	GER	9128	
Dale.R James	2235	1994	ENG	9129	
Jean-Marc Jancu	2235	1994	FRA	9130	
Gyorgy Janosik	2235	1994	HUN	9131	
Henryk Janota	2235	1994	POL	9132	
Ales Jedlicka	2235	1994	CZE	9133	
Joerg Jetzl	2235	1994	AUT	9134	
Jaroslav Jezek	2235	1994	CZE	9135	
Oliver Jojic	2235	1994	FRA	9136	
Iolo..C Jones	2235	1994	WLS	9137	
Peter Juergens	2235	1994	GER	9138	
Slaven Juric	2235	1994	CRO	9139	
Krzystof Jurkiewicz	2235	1994	POL	9140	
Barbara Kaczorowska	2235	1994	POL	9141	
Piotr Kaczorowski	2235	1994	POL	9142	
Rainer Kaeding	2235	1994	GER	9143	
Sandor Kakuk	2235	1994	HUN	9144	
Jacek Kaminski	2235	1994	POL	9145	
Alar Kangur	2235	1994	EST	9146	
Mazhmudin Karmov	2235	1994	RUS	9147	
Pekka Kauppala	2235	1994	FIN	9148	
Moshe Kedem	2235	1994	ISR	9149	
Milan Keserovic	2235	1994	YUG	9150	
B Khropov	2235	1994	RUS	9151	
Ronald Koehler	2235	1994	GER	9152	
Tero Kokkila	2235	1994	FIN	9153	
Frank Konieczka	2235	1994	GER	9154	
Dimitar Kostakiev	2235	1994	BUL	9155	
Zoltan Kovacs	2235	1994	HUN	9156	
Tor Kristiansen	2235	1994	NOR	9157	
Olafur Kristjansson	2235	1994	ISL	9158	
Petra Krupkova	2235	1994	CZE	9159	
Irina Kulish	2235	1994	RUS	9160	
Heiko Kummerow	2235	1994	GER	9161	
Daniel Kunovac	2235	1994	YUG	9162	
Wilfried Kuntzig	2235	1994	GER	9163	
Milan Kuzmanovic	2235	1994	CRO	9164	
Beka Kvaratskhelia	2235	1994	GEO	9165	
Jiri Lastovicka	2235	1994	CZE	9166	
Georgi Latinov	2235	1994	BUL	9167	
Darren Lee	2235	1994	ENG	9168	
Matthias Lehmann	2235	1994	GER	9169	
Vitaly F Leonidov	2235	1994	RUS	9170	
Gordan Lesic	2235	1994	YUG	9171	
Rene Levy	2235	1994	AUT	9172	
Michel Libens	2235	1994	FRA	9173	
Wieslaw Libura	2235	1994	POL	9174	
Lachezar Lichev	2235	1994	BUL	9175	
Fidel Ernesto Lida	2235	1994	ARG	9176	
Ulrich Dr. Link	2235	1994	GER	9177	
Gerd Lorenz	2235	1994	GER	9178	
Pe-Yeow Low	2235	1994	SIN	9179	
Lincoln Lucena	2235	1994	BRA	9180	
Dariusz Ludwikowski	2235	1994	POL	9181	
Ove Lundberg	2235	1994	SWE	9182	
Giancarlo Maccagno	2235	1994	ITA	9183	
Chiedu Maduekwe	2235	1994	NGR	9184	
Nelson Magaldi	2235	1994	URU	9185	
Cezar Magdan	2235	1994	ROM	9186	
Perparim Makoli	2235	1994	YUG	9187	
Tomasz Malachowski	2235	1994	POL	9188	
Andrej Maljush	2235	1994	BLR	9189	
Mirko Mamuzic	2235	1994	YUG	9190	
Noam Manela	2235	1994	ISR	9191	
Lazar Markovic	2235	1994	YUG	9192	
Janusz Matusiak	2235	1994	POL	9193	
Francis Maynard	2235	1994	CRC	9194	
Kevin McCann	2235	1994	IRL	9195	
James McCormick	2235	1994	USA	9196	
Daire McMahon	2235	1994	IRL	9197	
Praful Mehta	2235	1994	IND	9198	
Abdul.Rahim Mehyo	2235	1994	SYR	9199	
Leo Meinberger	2235	1994	GER	9200	
Gustavo Mendez	2235	1994	ARG	9201	
Etienne Mensch	2235	1994	FRA	9202	
Jean-Pierre Mercier	2235	1994	FRA	9203	
Snezana Micic	2235	1994	BEL	9204	
Thomas Milligan	2235	1994	SCO	9205	
Dragan Misic	2235	1994	YUG	9206	
Vaclav Mitura	2235	1994	CZE	9207	
Marcus Moehrmann	2235	1994	GER	9208	
Asim Muharemagic	2235	1994	YUG	9209	
Peter Murray	2235	1994	CAN	9210	
Aida..E Muslimova	2235	1994	KAZ	9211	
Svein G Myreng	2235	1994	NOR	9212	
Franz Nagl	2235	1994	AUT	9213	
Kalman Nagy	2235	1994	HUN	9214	
Emanouel Nathanail	2235	1994	GRE	9215	
John Naylor	2235	1994	ENG	9216	
Laszlo Nemety	2235	1994	FRA	9217	
Horst Niedermayr	2235	1994	AUT	9218	
Niels-Peter Nielsen	2235	1994	DEN	9219	
Poul.Erik Nielsen	2235	1994	DEN	9220	
Lars.Kjoller Nilsson	2235	1994	DEN	9221	
Guenther Nindl	2235	1994	AUT	9222	
Christoph Nogly	2235	1994	GER	9223	
Helge Nordahl	2235	1994	NOR	9224	
Christoffer Norregaard	2235	1994	DEN	9225	
Paolo Nosengo	2235	1994	ITA	9226	
Dmitrij Novitzkij	2235	1994	BLR	9227	
Richard O'Brien	2235	1994	IRL	9228	
Koobun Oda	2235	1994	JPN	9229	
Daniel Olivares	2235	1994	ARG	9230	
Peter Oppitz	2235	1994	GER	9231	
Irina Ostry	2235	1994	KGZ	9232	
Vicente Palermo	2235	1994	ARG	9233	
Kwok-Leong Pang	2235	1994	SIN	9234	
Csaba Papp.Z.	2235	1994	HUN	9235	
Martin Paulovic	2235	1994	CZE	9236	
Carlos.Andres Perdomo	2235	1994	COL	9237	
Manuel.Antonio Perez.Fungueiro	2235	1994	ESP	9238	
Robert Perhinig	2235	1994	AUT	9239	
Ulrich Perschke	2235	1994	GER	9240	
Soren.Boeck Petersen	2235	1994	DEN	9241	
Eric Petit	2235	1994	FRA	9242	
Valentin Petrov	2235	1994	BUL	9243	
Stephen Pickles	2235	1994	AUS	9244	
Wladyslaw Pojedziniec	2235	1994	POL	9245	
Norbert Pokern	2235	1994	GER	9246	
Jose Pozuelo	2235	1994	FRA	9247	
Fabiano Prates	2235	1994	BRA	9248	
Nadezhda Putjatina	2235	1994	RUS	9249	
Hector Quintanilla	2235	1994	MEX	9250	
Anwar Qureshi	2235	1994	PAK	9251	
Bruno Redon	2235	1994	FRA	9252	
Ioannis Revithis	2235	1994	GRE	9253	
Nicolas Riess	2235	1994	GER	9254	
Roberto Rivello	2235	1994	ITA	9255	
Antonin Robert	2235	1994	SUI	9256	
Gerd.Dr Roeder	2235	1994	GER	9257	
Ferdinand Roski	2235	1994	GER	9258	
Miguel Rossetti	2235	1994	ARG	9259	
Daniel Rotman	2235	1994	ISR	9260	
Willebaldo Roura	2235	1994	MEX	9261	
Sandor Rozsa	2235	1994	HUN	9262	
Hugo Rubio Purrinos	2235	1994	ESP	9263	
Manuel Ruiz.Gutierrez	2235	1994	ESP	9264	
Dariusz Rymaszewski	2235	1994	POL	9265	
Dejan Sakac	2235	1994	YUG	9266	
Michel Saucey	2235	1994	FRA	9267	
Leo Schirber	2235	1994	USA	9268	
Leon Schorr	2235	1994	VEN	9269	
Hubertus Schulze	2235	1994	GER	9270	
Darrin Schuster	2235	1994	USA	9271	
Robert Seifarth	2235	1994	CZE	9272	
Salvador Serrano.Marhuenda	2235	1994	ESP	9273	
B. Sharafuddin	2235	1994	IND	9274	
Mohamed Sharif	2235	1994	UAE	9275	
Sergej Shilov	2235	1994	UKR	9276	
Pricha Sinprayoon	2235	1994	THA	9277	
K Skalli	2235	1994	MAR	9278	
Almira Skripchenko-Lautier	2235	1994	MDA	9279	
Czeslaw Socha	2235	1994	POL	9280	
Graeme Spain	2235	1994	NZL	9281	
Marianne Spiel	2235	1994	GER	9282	
Edmond Stawiarski	2235	1994	FRA	9283	
Michael Stoeber	2235	1994	GER	9284	
Ferdinand Stoll	2235	1994	GER	9285	
Evert-Jan Straat	2235	1994	NED	9286	
Jeno Strenner	2235	1994	HUN	9287	
Zoltan Strenner	2235	1994	HUN	9288	
Strokov	2235	1994	RUS	9289	
Tomasz Strozyk	2235	1994	POL	9290	
Qinan Sun	2235	1994	CHN	9291	
Mihai Suta	2235	1994	ROM	9292	
Janos Szabo	2235	1994	HUN	9293	
Krasimir Tadic	2235	1994	YUG	9294	
Vladimir Talla	2235	1994	CZE	9295	
Norbert Tamas	2235	1994	HUN	9296	
Szabolcs Tatar.Kis	2235	1994	HUN	9297	
Steven Tennant	2235	1994	USA	9298	
Serban Teodorescu	2235	1994	ROM	9299	
Tick-Hong Tham	2235	1994	MAS	9300	
Vicente Timon.Piote	2235	1994	ESP	9301	
Sopio Tkeshelashvili	2235	1994	GEO	9302	
Juan C. Tossutti	2235	1994	ARG	9303	
Tullio Trincardi	2235	1994	ITA	9304	
Sergey Trofimov	2235	1994	RUS	9305	
Enes Trumic	2235	1994	YUG	9306	
C..S Unni	2235	1994	IND	9307	
Ian.J Upton	2235	1994	ENG	9308	
Michael Urban	2235	1994	GER	9309	
J. Vaglio	2235	1994	CRC	9310	
Piet Van.Der.Weide	2235	1994	NED	9311	
Daniel Van.Heirzeele	2235	1994	BEL	9312	
Johan Veerman	2235	1994	NED	9313	
Tapani Viljava	2235	1994	FIN	9314	
Pavisa Viskic	2235	1994	CRO	9315	
Horatio Vlam	2235	1994	NED	9316	
Istvan Vojan	2235	1994	HUN	9317	
Rene Vokroj	2235	1994	AUT	9318	
Horassio Volman	2235	1994	ISR	9319	
Jaroslav Vorisek	2235	1994	CZE	9320	
Frantisek Vrana	2235	1994	CZE	9321	
Radmilo Vulovic	2235	1994	YUG	9322	
Frantisek Vykydal	2235	1994	CZE	9323	
Martin Walter	2235	1994	AUT	9324	
Zbigniew Wawrowski	2235	1994	POL	9325	
Joseph L Waxman	2235	1994	USA	9326	
M Weeks	2235	1994	USA	9327	
Tibor Weinberger	2235	1994	USA	9328	
David Whitehouse	2235	1994	USA	9329	
Otto Wilgenhof	2235	1994	NED	9330	
Stefan Wirius	2235	1994	AUT	9331	
Rainer Woller	2235	1994	GER	9332	
Kai Wolter	2235	1994	GER	9333	
Marius Zainea	2235	1994	ROM	9334	
Mark Zatschek	2235	1994	GER	9335	
Grzegorz Zielinski	2235	1994	POL	9336	
Marian Ziembinski	2235	1994	POL	9337	
Dragan Zivkovic	2235	1994	YUG	9338	
Herbert Zoebisch	2235	1994	AUT	9339	
Friedrich Absmaier	2230	1994	GER	9340	
Michal Ac	2230	1994	SVK	9341	
Jorge Acha	2230	1994	ARG	9342	
Rodrigo Alarcon	2230	1994	CRC	9343	
Marco Albano	2230	1994	ITA	9344	
Natalia V Alekhina	2230	1994	RUS	9345	
Dimitrios Alexakis	2230	1994	GRE	9346	
Hector Alvarez.Castillo	2230	1994	ARG	9347	
Edgar Anbuhl	2230	1994	GER	9348	
Angel Angelov	2230	1994	BUL	9349	
Aldo Anselmo	2230	1994	FRA	9350	
N Arbatskaia	2230	1994	RUS	9351	
Silviu Ardeleanu	2230	1994	ROM	9352	
Aleksandar Arsovic	2230	1994	YUG	9353	
Ludmila-K Aslanian	2230	1994	ARM	9354	
Robert Axamit	2230	1994	CZE	9355	
Tomasz Babik	2230	1994	POL	9356	
Mohan T Babur	2230	1994	IND	9357	
Reinhardt Bachler	2230	1994	AUT	9358	
Gabor Bacso	2230	1994	HUN	9359	
Ilgar Badjarani	2230	1994	AZE	9360	
Attila Balazs	2230	1994	HUN	9361	
Jol D.L. Ball	2230	1994	ENG	9362	
Joaquin Ballester.Sanz	2230	1994	ESP	9363	
Gerard Bancel	2230	1994	FRA	9364	
Rosendo Barbera.Estelles	2230	1994	ESP	9365	
Mauro Barletta	2230	1994	ITA	9366	
Piotr Bartosik	2230	1994	POL	9367	
Gerald Berghoefer	2230	1994	AUT	9368	
Michael Bergmanolson	2230	1994	SWE	9369	
David Betancourt	2230	1994	COL	9370	
Luis.Martinez Bevia	2230	1994	ESP	9371	
Ravi Bhave	2230	1994	IND	9372	
Jura Bibik	2230	1994	RUS	9373	
Zygmunt Blaszczuk	2230	1994	POL	9374	
Juergen Bock	2230	1994	GER	9375	
Angela Borsuk	2230	1994	UKR	9376	
Ricardo Bosco	2230	1994	ARG	9377	
Zlatomir Boskovic	2230	1994	YUG	9378	
Christian Bossert	2230	1994	GER	9379	
Stevan Bozic	2230	1994	YUG	9380	
Harvey..B Bradlow	2230	1994	USA	9381	
Silvano Branca	2230	1994	SUI	9382	
Stanislav Breja	2230	1994	SVK	9383	
Werner Breustedt	2230	1994	GER	9384	
Stuart-C Brown	2230	1994	ENG	9385	
Timothy-G Brown	2230	1994	USA	9386	
Eduard Budovic	2230	1994	UKR	9387	
Malte Burwick	2230	1994	SWE	9388	
Stephen Calderwood	2230	1994	ENG	9389	
Antonio Campos	2230	1994	ESP	9390	
Antonio Campos.Hernandez	2230	1994	ESP	9391	
