Name	Rating	Year	Fed	Rank
Ludo Tolhuizen	2220	1998	NED	10036	
Metodija Tomeski	2220	1998	FRM	10037	
Zvonimir Tomicic	2220	1998	CRO	10038	
Adam Torok	2220	1998	HUN	10039	
Igor Travenec	2220	1998	SVK	10040	
Claudio Triunfetti	2220	1998	ARG	10041	
Peter Trzaska	2220	1998	GER	10042	
H Tsebekov	2220	1998	RUS	10043	
Dimitrios Tsomis	2220	1998	GRE	10044	
Mihai Tufa	2220	1998	ROM	10045	
Rafal Tymrakiewicz	2220	1998	POL	10046	
Michael Unger	2220	1998	GER	10047	
Nikola Vajdic	2220	1998	YUG	10048	
Richard Valenti	2220	1998	FRA	10049	
Marc Vallet	2220	1998	FRA	10050	
Dimitar Vandev	2220	1998	BUL	10051	
Gerben Veltkamp	2220	1998	GER	10052	
Alexandr Vilenkin	2220	1998	RUS	10053	
Wolfram Von.Alvensleben	2220	1998	GER	10054	
Alexander Vorobev	2220	1998	RUS	10055	
Bohuslav Vyhnalek	2220	1998	CZE	10056	
Robert.G Wade	2220	1998	ENG	10057	
Bernd Wagner	2220	1998	GER	10058	
Delisle Warner	2220	1998	BAR	10059	
Stefan Wendel	2220	1998	GER	10060	
James..R West	2220	1998	USA	10061	
Armin Windt	2220	1998	GER	10062	
Willy Zabasajja	2220	1998	UGA	10063	
Ulrich Zenker	2220	1998	GER	10064	
Peter Zentai	2220	1998	HUN	10065	
Andrej Znidarcic	2220	1998	SLO	10066	
Dusan Zorko	2220	1998	SLO	10067	
Pedro Zurano.Lopez	2220	1998	ESP	10068	
Thomas Zwicker	2220	1998	GER	10069	
Artak Akopian	2215	1998	USA	10070	
Jens.Knud Andersen	2215	1998	GER	10071	
Oivind Andersen	2215	1998	NOR	10072	
Bruce-R Anderson	2215	1998	NZL	10073	
Ferenc Andrasi	2215	1998	HUN	10074	
Jaime Anguera.Maestro	2215	1998	ESP	10075	
Alexej Anokhine	2215	1998	RUS	10076	
Calin Ardeleanu	2215	1998	ROM	10077	
David Arganian	2215	1998	USA	10078	
H Aryanezhad	2215	1998	IRI	10079	
Enrique Asensio	2215	1998	ARG	10080	
Mahdi Atia	2215	1998	IRQ	10081	
Cengiz Ayaz	2215	1998	TUR	10082	
Evgeni Azariants	2215	1998	FRA	10083	
Franco Baccaro	2215	1998	ITA	10084	
Joaquin Ballester.Sanz	2215	1998	ESP	10085	
Karl Barczyszyn	2215	1998	AUT	10086	
Fernando Barroso.Martinez	2215	1998	ESP	10087	
Neil Basescu	2215	1998	USA	10088	
Thomas Becker	2215	1998	GER	10089	
Marijan Belani	2215	1998	CRO	10090	
Boris Berning	2215	1998	GER	10091	
Andreas Birke	2215	1998	GER	10092	
Peter Bischoff	2215	1998	SUI	10093	
Srdjan Blagojevic	2215	1998	YUG	10094	
Gaetano Bocchicchio	2215	1998	ITA	10095	
Oleg Bocharnikov	2215	1998	RUS	10096	
Attila Bogar	2215	1998	HUN	10097	
Daniel Boix.Moreno	2215	1998	ESP	10098	
Mauro Bonacci	2215	1998	ITA	10099	
Jerzy Borcz	2215	1998	POL	10100	
Leomar.Barbero Borges	2215	1998	BRA	10101	
Abram Borovik	2215	1998	RUS	10102	
Ricardo Borrello	2215	1998	ARG	10103	
Viktor Botkin	2215	1998	RUS	10104	
Tibor.Dr Botta	2215	1998	HUN	10105	
Mikhail Botvinnik	2215	1998	BLR	10106	
Stephane Bourquin	2215	1998	FRA	10107	
Peter Braun	2215	1998	GER	10108	
Stephan Bruchmann	2215	1998	GER	10109	
Marcel Brunner	2215	1998	SUI	10110	
Daniel Buchy	2215	1998	FRA	10111	
Neculai Buescu	2215	1998	ROM	10112	
Giulio Calavalle	2215	1998	ITA	10113	
Brian.G Campbell	2215	1998	CAN	10114	
Jesus Cao	2215	1998	ESP	10115	
Pierre Carbonnel	2215	1998	FRA	10116	
David Carless	2215	1998	HKG	10117	
Alfred.Blake Carlin	2215	1998	USA	10118	
Carlos Carneiro	2215	1998	POR	10119	
Carlo Castelfranchi	2215	1998	ITA	10120	
M Chandrasekhar	2215	1998	IND	10121	
Gennady Chekhov	2215	1998	RUS	10122	
K.N Chetan	2215	1998	IND	10123	
John Christensen	2215	1998	DEN	10124	
Moshe Cnaan	2215	1998	ISR	10125	
Jason.B Cohen	2215	1998	USA	10126	
Ernest Colding	2215	1998	USA	10127	
Thomas.L Cooper	2215	1998	USA	10128	
Jan Csala	2215	1998	SVK	10129	
Sinisa Cucancic	2215	1998	CRO	10130	
Zsolt Czegledi	2215	1998	HUN	10131	
Michael Czeratzki	2215	1998	GER	10132	
Milos Damljanovic	2215	1998	YUG	10133	
Carlos-Henrique De-Souza	2215	1998	BRA	10134	
Ferenc Deak	2215	1998	HUN	10135	
Erno Dede	2215	1998	HUN	10136	
Theo Dekker	2215	1998	NED	10137	
Alexander Demianjuk	2215	1998	RUS	10138	
Eyal Deutsch	2215	1998	ISR	10139	
Anderson.T Dias	2215	1998	BRA	10140	
Josif Dimitrovski	2215	1998	FRM	10141	
Boris Djubek	2215	1998	SVK	10142	
Ion-Serban Dobronauteanu	2215	1998	ROM	10143	
Lenier Dominguez	2215	1998	CUB	10144	
Juan.P Dominguez.Sanz	2215	1998	ESP	10145	
Gavril Draghici	2215	1998	ROM	10146	
Ryszard Drozd	2215	1998	POL	10147	
Andrzej Duda	2215	1998	POL	10148	
Gennadi Dudin	2215	1998	RUS	10149	
Thomas Escher	2215	1998	GER	10150	
Jaime Escofet	2215	1998	URU	10151	
Mustafa Fahimi	2215	1998	GER	10152	
Ulrich.Dr Falk	2215	1998	GER	10153	
Andrea Femiano	2215	1998	ITA	10154	
Jiri Fiala	2215	1998	CZE	10155	
Martin Fierz	2215	1998	SUI	10156	
Gunnar Finnlaugsson	2215	1998	SWE	10157	
Arnaldo Firragut	2215	1998	CUB	10158	
Marian Frajt	2215	1998	SVK	10159	
Jozsef Frank	2215	1998	HUN	10160	
Chris Franklin	2215	1998	ENG	10161	
Hugo Frey	2215	1998	CHI	10162	
Julius Fridjonsson	2215	1998	ISL	10163	
Harald Fuerlinger	2215	1998	AUT	10164	
Sergey Fuks	2215	1998	UKR	10165	
Reinhard Jaenig	2215	1998	GER	10166	
Zlatko Jagorinac	2215	1998	CRO	10167	
Sergey Jiwashko	2215	1998	RUS	10168	
Cedo Jovic	2215	1998	YUG	10169	
Mihaly Juhasz	2215	1998	HUN	10170	
Jurica Jukic	2215	1998	CRO	10171	
Kai Junge	2215	1998	GER	10172	
Vladimir Galkin	2215	1998	RUS	10173	
Lu Gao	2215	1998	CHN	10174	
Laurent Geffroy	2215	1998	FRA	10175	
Luiz-Jr Gentil	2215	1998	BRA	10176	
Jean-Philippe Gentilleau	2215	1998	MNC	10177	
Shojaat Ghane	2215	1998	IRI	10178	
Chris Ghysels	2215	1998	BEL	10179	
Andrej Golovanj	2215	1998	UKR	10180	
Evgenij Golovko	2215	1998	RUS	10181	
Marvin Gonzalez	2215	1998	VEN	10182	
Tomasz Gorniak	2215	1998	POL	10183	
Vedant Goswami	2215	1998	IND	10184	
Boris Grbac	2215	1998	CRO	10185	
Dragan Grguric	2215	1998	CRO	10186	
Thorsten Gross	2215	1998	GER	10187	
Francisco.J Guevara.Castillo	2215	1998	GUA	10188	
Cyril Guillon	2215	1998	FRA	10189	
Dieter Hadjieff	2215	1998	AUT	10190	
Zvonko Hadzi-Poposki	2215	1998	FRM	10191	
Eduard Hagara	2215	1998	SVK	10192	
Halvard Hagesaether	2215	1998	NOR	10193	
Josef Hajek	2215	1998	CZE	10194	
Izz-El-Din Hamadto	2215	1998	SUD	10195	
Reda Hamam	2215	1998	EGY	10196	
Wibi Hardami	2215	1998	INA	10197	
Clark Harmon	2215	1998	USA	10198	
Clifford Hart	2215	1998	USA	10199	
Rudolf Heigl	2215	1998	GER	10200	
Wilfried Heinsohn	2215	1998	GER	10201	
Dennis Helvensteijn	2215	1998	NED	10202	
Juan Hernandez	2215	1998	CHI	10203	
Markus Hirt	2215	1998	SUI	10204	
Hai Hoang	2215	1998	VIE	10205	
Thomas Hoepfl	2215	1998	GER	10206	
Magnus Holm	2215	1998	SWE	10207	
Michael Horstmann	2215	1998	GER	10208	
Ladislav Hrbolka	2215	1998	CZE	10209	
Rolf Huss	2215	1998	GER	10210	
Alex Ignatiev	2215	1998	RUS	10211	
Slobodan Ilic	2215	1998	YUG	10212	
Roman-Eric Ivic	2215	1998	GER	10213	
Gabor Kadas	2215	1998	HUN	10214	
Adam Kaldus	2215	1998	POL	10215	
Sergey Kalinin	2215	1998	UKR	10216	
Arnold.T Kanengoni	2215	1998	ZIM	10217	
Attila Karacsony	2215	1998	HUN	10218	
Emre Karadeniz	2215	1998	TUR	10219	
Thomas Keller	2215	1998	GER	10220	
Miranda Khorava	2215	1998	GEO	10221	
Alexey Khruschiov	2215	1998	MDA	10222	
Jens Kipper	2215	1998	GER	10223	
Gunnar Kirschbaum	2215	1998	GER	10224	
Robert Kiss	2215	1998	HUN	10225	
Robert Kohlman	2215	1998	SVK	10226	
Lajos Kolus	2215	1998	HUN	10227	
Martin Kosnar	2215	1998	CZE	10228	
Goran Kovacevic	2215	1998	YUG	10229	
Lajos Kovacs	2215	1998	HUN	10230	
Slawomir Krainski	2215	1998	POL	10231	
Michel Krauss	2215	1998	FRA	10232	
V Krishnakumar	2215	1998	IND	10233	
Pavel Kufa	2215	1998	CZE	10234	
T Kuliev	2215	1998	RUS	10235	
Borislav Kuzev	2215	1998	BUL	10236	
Elena Kuznetsova	2215	1998	RUS	10237	
Joaquim Lacasta.Palacios	2215	1998	ESP	10238	
Tibor Ladanyi	2215	1998	HUN	10239	
Hans.Olav Lahlum	2215	1998	NOR	10240	
Victor Landa.Galindo	2215	1998	ESP	10241	
Ferenc Langheinrich	2215	1998	GER	10242	
Mikhail Lavrov	2215	1998	RUS	10243	
Eduard Lebedinsky	2215	1998	MDA	10244	
Uffe Leisner	2215	1998	DEN	10245	
James.E Lewis	2215	1998	DOM	10246	
Fabien Libiszewski	2215	1998	FRA	10247	
Harald Logdahl	2215	1998	SWE	10248	
Philippe Lumbroso	2215	1998	FRA	10249	
Tudorel Lupu	2215	1998	ROM	10250	
Valeer Maes	2215	1998	BEL	10251	
Wim Maes	2215	1998	BEL	10252	
Sabri.M Mahayri	2215	1998	SYR	10253	
Saso Manevski	2215	1998	FRM	10254	
Kumar Manish	2215	1998	IND	10255	
John Manning	2215	1998	USA	10256	
Ioannis Maris	2215	1998	GRE	10257	
Andreas Martin	2215	1998	GER	10258	
Ibon Martin.Echeandia	2215	1998	ESP	10259	
Miroljub Masirevic	2215	1998	YUG	10260	
Petar Matovic	2215	1998	YUG	10261	
Mariusz Mazalon	2215	1998	POL	10262	
Robert McFarland	2215	1998	ENG	10263	
Thomas Meier	2215	1998	GER	10264	
Daniel Menendez	2215	1998	ARG	10265	
Snezana Micic	2215	1998	BEL	10266	
Krzysztof Mielniczek	2215	1998	POL	10267	
Toma Miron	2215	1998	ROM	10268	
Alexey Mitnitski	2215	1998	RUS	10269	
Mirel Mocanu	2215	1998	ROM	10270	
Imre Mohacsi	2215	1998	HUN	10271	
Gerald Moore	2215	1998	ENG	10272	
Ferdinand Mrsa	2215	1998	YUG	10273	
Fritz Muehlebach	2215	1998	SUI	10274	
Istvan Muhari	2215	1998	HUN	10275	
Damir Muhvic	2215	1998	CRO	10276	
Miriam Munoz.Perez	2215	1998	ESP	10277	
Dmitry Nadezhdin	2215	1998	RUS	10278	
Franz Nagl	2215	1998	AUT	10279	
Robert Nagy	2215	1998	HUN	10280	
Antero Natri	2215	1998	FIN	10281	
Jozsef Nemeth	2215	1998	HUN	10282	
Serge Nemirovski	2215	1998	FRA	10283	
Gregor Netolitzky	2215	1998	AUT	10284	
Iulian Nistea	2215	1998	ROM	10285	
Antti Nokso-Koivisto	2215	1998	FIN	10286	
Dmitrij Novitzkij	2215	1998	BLR	10287	
Hway.Ik Oei	2215	1998	NED	10288	
Anna Onischuk	2215	1998	UKR	10289	
Stanislav Opryshko	2215	1998	UKR	10290	
Andreas Orban	2215	1998	GER	10291	
Andrzej Palosz	2215	1998	POL	10292	
Claudio Pantaleoni	2215	1998	ITA	10293	
Loukas Papadimitriou	2215	1998	GRE	10294	
Takisz Papagorasz	2215	1998	HUN	10295	
Oliver Pardic	2215	1998	YUG	10296	
Cosmin Parligras	2215	1998	ROM	10297	
Sebastian Paszkiewicz	2215	1998	POL	10298	
Julio Perez.Cascella	2215	1998	ARG	10299	
Hans-Gerhard Pernutz	2215	1998	GER	10300	
Hakon Persson	2215	1998	SWE	10301	
Ilias Pertzinidis	2215	1998	GRE	10302	
Dusko Petrovic.M.	2215	1998	YUG	10303	
Diego Piay.Augusto	2215	1998	ESP	10304	
Denis Pineault	2215	1998	CAN	10305	
Dmitry Pinjagin	2215	1998	RUS	10306	
Pavel Podlesny	2215	1998	CZE	10307	
G Pogosian	2215	1998	RUS	10308	
Natalia Polyakova	2215	1998	RUS	10309	
A Posazhennikov	2215	1998	RUS	10310	
Vladimir Potomak	2215	1998	CZE	10311	
Oliver Prestel	2215	1998	GER	10312	
John-M Quinn	2215	1998	ENG	10313	
Valentin Raceanu	2215	1998	ROM	10314	
Nenad Radosevic	2215	1998	YUG	10315	
Ranko Radovanovic	2215	1998	YUG	10316	
Gabor Raffay	2215	1998	HUN	10317	
Alfred Reichel	2215	1998	GER	10318	
Ioannis Revithis	2215	1998	GRE	10319	
Vladimir Revuckij	2215	1998	UKR	10320	
Theo Rieke	2215	1998	GER	10321	
Alejandro Riline	2215	1998	PAR	10322	
Ian.C Robertson	2215	1998	SCO	10323	
Daniel Rosenberg	2215	1998	ENG	10324	
Ferdinand Roski	2215	1998	GER	10325	
Valeriy.I Rossal	2215	1998	RUS	10326	
Martin Roth	2215	1998	GER	10327	
Markus Rupp	2215	1998	GER	10328	
Dariusz Rymaszewski	2215	1998	POL	10329	
Damir Ryskulov	2215	1998	RUS	10330	
Michael Rzehak	2215	1998	GER	10331	
Werner Salamon	2215	1998	AUT	10332	
Jose Samame	2215	1998	PER	10333	
Juan Samame	2215	1998	PER	10334	
Joerg Sawatzki	2215	1998	GER	10335	
Stephane Schabanel	2215	1998	FRA	10336	
Gernot Schmitt	2215	1998	GER	10337	
Dmitry Schneider	2215	1998	USA	10338	
Bela Schreiber	2215	1998	HUN	10339	
Vladimir Schulz	2215	1998	FRA	10340	
Francois Schwicker	2215	1998	FRA	10341	
Florin Sebe	2215	1998	ROM	10342	
Martin Sekac	2215	1998	CZE	10343	
A Semenov	2215	1998	RUS	10344	
Yurij Semerij	2215	1998	UKR	10345	
Asko Seppanen	2215	1998	FIN	10346	
Pavel.Dorin Serdean	2215	1998	ROM	10347	
Joaquin Sevillano	2215	1998	ESP	10348	
Aleksandr.E Shakhov	2215	1998	RUS	10349	
Ahmed Shalaby	2215	1998	EGY	10350	
Igor Shehev	2215	1998	RUS	10351	
S.V Shekhmatov	2215	1998	RUS	10352	
Sigurdur Sigfusson	2215	1998	ISL	10353	
Mark Sinclair	2215	1998	NZL	10354	
P Sinkevich	2215	1998	RUS	10355	
Josif Smida	2215	1998	ROM	10356	
Ian Snape	2215	1998	ENG	10357	
Ovidiu Solomon	2215	1998	ROM	10358	
Graeme Spain	2215	1998	NZL	10359	
Milan Spal	2215	1998	CZE	10360	
Aleksander Stamnov	2215	1998	FRM	10361	
Sven Steinberg	2215	1998	GER	10362	
F..Norman Stephenson	2215	1998	ENG	10363	
Peter Stippekohl	2215	1998	GER	10364	
Jovan Stojanov	2215	1998	FRM	10365	
Zoltan Strenner	2215	1998	HUN	10366	
Pavel Struk	2215	1998	UKR	10367	
Peter Stuart	2215	1998	NZL	10368	
A.V Sudnizin	2215	1998	RUS	10369	
Andreas Susanto	2215	1998	INA	10370	
Leif Svensson	2215	1998	SWE	10371	
Laszlo.Jr Szollosi	2215	1998	HUN	10372	
Dariusz Szopka	2215	1998	POL	10373	
Marek Szuminski	2215	1998	POL	10374	
Ulrich.Dr Tamm	2215	1998	GER	10375	
Milan Tatisic	2215	1998	YUG	10376	
Andreas Tennstedt	2215	1998	GER	10377	
Guenther Thallinger	2215	1998	AUT	10378	
Dirk Thenhausen	2215	1998	GER	10379	
A-M Thipsay	2215	1998	IND	10380	
Sinisa Tomerlin	2215	1998	CRO	10381	
Imre Tornai	2215	1998	HUN	10382	
Karel Trombik	2215	1998	CZE	10383	
Christian Tscholowitsch	2215	1998	AUT	10384	
T Tsepeleva	2215	1998	RUS	10385	
Radu Tudorache	2215	1998	ROM	10386	
Francis Tugaye	2215	1998	FRA	10387	
Martin Tupy	2215	1998	CZE	10388	
Zbigniew Tyszkiewicz	2215	1998	POL	10389	
Harry Ubayana	2215	1998	INA	10390	
Daniel Van.Heirzeele	2215	1998	BEL	10391	
Zoltan Vancsura	2215	1998	HUN	10392	
Vivian Varaciuc	2215	1998	ROM	10393	
Antonin Vavruska	2215	1998	CZE	10394	
Miguel Vazquez.Gamero	2215	1998	ESP	10395	
Manuel Vazquez.Quiroga	2215	1998	ESP	10396	
Kasem Vebic	2215	1998	YUG	10397	
Jakov Vesovski	2215	1998	YUG	10398	
Dan Veverita	2215	1998	ROM	10399	
Alexander Viatchaninov	2215	1998	UKR	10400	
Bjorgvin Viglundsson	2215	1998	ISL	10401	
Genadi Viktorov	2215	1998	BUL	10402	
Jordi Viladrich.Claret	2215	1998	ESP	10403	
Istvan Vojan	2215	1998	HUN	10404	
Mario Voltolini	2215	1998	ITA	10405	
Frantisek Vrana	2215	1998	CZE	10406	
Janusz Waglorz	2215	1998	POL	10407	
Alfred Wallner	2215	1998	AUT	10408	
Fred Wegerer	2215	1998	AUT	10409	
Dariusz Weider	2215	1998	POL	10410	
Isabel Werner	2215	1998	GER	10411	
Robert Wiedner	2215	1998	AUT	10412	
Dirk Winterfeld	2215	1998	GER	10413	
Roland Wutzke	2215	1998	GER	10414	
Ilya Zarezenko	2215	1998	RUS	10415	
Gerald Zetthofer	2215	1998	AUT	10416	
Elizaveta Zhurina	2215	1998	RUS	10417	
Grzegorz Zielinski	2215	1998	POL	10418	
Marian Ziembinski	2215	1998	POL	10419	
Frank Zipfel	2215	1998	GER	10420	
Mohamed Abdullah	2210	1998	UAE	10421	
Mohamed Abo.Nar	2210	1998	EGY	10422	
Petr Adam	2210	1998	CZE	10423	
Pedro.Jose Aguirre.Izaguirre	2210	1998	ESP	10424	
Guenter Ahlberg	2210	1998	GER	10425	
Deep Akash	2210	1998	IND	10426	
Jean-Pierre Alet	2210	1998	FRA	10427	
Dimitrios Alexakis	2210	1998	GRE	10428	
Tomas Alonso.Martinez	2210	1998	ESP	10429	
Roberto Altisen.Palmada	2210	1998	ESP	10430	
Momir Andrijasevic	2210	1998	YUG	10431	
Taavi Annus	2210	1998	EST	10432	
Ognjan Antonov	2210	1998	BUL	10433	
Panayotis Balaskas	2210	1998	GRE	10434	
Eric Bark	2210	1998	NED	10435	
Hector Barra	2210	1998	CHI	10436	
Christian Bartolomaeus	2210	1998	GER	10437	
E Beltugov	2210	1998	RUS	10438	
Herbert Benda	2210	1998	AUT	10439	
George.P Berg	2210	1998	USA	10440	
Helmut Berresheim	2210	1998	GER	10441	
Alexey Bessonov	2210	1998	RUS	10442	
Moreshwar Bhagwat	2210	1998	IND	10443	
Valerio Bianco	2210	1998	ITA	10444	
Dariusz Bielinski	2210	1998	POL	10445	
Peter Biro	2210	1998	HUN	10446	
Sigurbjorn Bjornsson	2210	1998	ISL	10447	
B Blodstein	2210	1998	UZB	10448	
Adrian Bobu	2210	1998	ROM	10449	
Krasimir Bochev	2210	1998	BUL	10450	
Juergen Bock	2210	1998	GER	10451	
Ulf Bode	2210	1998	GER	10452	
Drasko Boskovic	2210	1998	YUG	10453	
Eric Boulard	2210	1998	FRA	10454	
Christophe Bouton	2210	1998	FRA	10455	
Alexis Boutroy	2210	1998	FRA	10456	
Bruno Bouvier	2210	1998	FRA	10457	
Bojan Brkovic	2210	1998	YUG	10458	
Armel Brossard	2210	1998	FRA	10459	
Dusan Bucan	2210	1998	YUG	10460	
Carsten Buch	2210	1998	DEN	10461	
Milan Budimir	2210	1998	YUG	10462	
Peter Burlage	2210	1998	NED	10463	
S Burlak	2210	1998	RUS	10464	
Alexander Buyakevich	2210	1998	RUS	10465	
G Camacho.Penate	2210	1998	CUB	10466	
Francois Capit	2210	1998	FRA	10467	
Daniel Capron	2210	1998	FRA	10468	
Dusan Cepon	2210	1998	SLO	10469	
Pedro.Lucas Chambule	2210	1998	MOZ	10470	
Eric Cheymol	2210	1998	FRA	10471	
Alexandros Chilov	2210	1998	GRE	10472	
Khaled Chorfi	2210	1998	MAR	10473	
Flemming Christenson	2210	1998	NOR	10474	
Ulrich Christoffel	2210	1998	GER	10475	
Jan Chura	2210	1998	CZE	10476	
Vladimir Cicmil	2210	1998	YUG	10477	
Jose.Javier Clari.Mascarell	2210	1998	ESP	10478	
Philip.M Collier	2210	1998	USA	10479	
Ryszard Czajkowski	2210	1998	POL	10480	
Decio.Koeler Da.Silva	2210	1998	BRA	10481	
Kantilal Dave	2210	1998	IND	10482	
Gert.Michiel De.Niet	2210	1998	NED	10483	
Lajos Dekany	2210	1998	HUN	10484	
R Deljou	2210	1998	IRI	10485	
Pascal Depyl	2210	1998	FRA	10486	
Larisa Dergileva	2210	1998	RUS	10487	
K.V Devadasan	2210	1998	IND	10488	
Pierre Dezan	2210	1998	FRA	10489	
Jim.A Diamond	2210	1998	USA	10490	
Nedelcho Dichev	2210	1998	BUL	10491	
Zoran Djalovic	2210	1998	YUG	10492	
Slobodan Djordjijevic	2210	1998	YUG	10493	
Slavoljub Djosic	2210	1998	YUG	10494	
Zoran Djuric	2210	1998	YUG	10495	
Fernando Dlaykan	2210	1998	COL	10496	
Luis.F Dobson.Aguilar	2210	1998	CHI	10497	
Thomas Doering	2210	1998	GER	10498	
Jiri Dolezal	2210	1998	CZE	10499	
Zadok Domnitz	2210	1998	ISR	10500	
R..Anthony Dowden	2210	1998	NZL	10501	
Michael.Dr Dreyer	2210	1998	GER	10502	
Jean-Marie Dubois	2210	1998	FRA	10503	
Stefan Duriga	2210	1998	SVK	10504	
Patrick Eder	2210	1998	GER	10505	
Nadav Egozi	2210	1998	ISR	10506	
Bergsteinn Einarsson	2210	1998	ISL	10507	
Vidmantas Einikis	2210	1998	LTU	10508	
Mark Elsen	2210	1998	GER	10509	
Hakan Erdogan	2210	1998	TUR	10510	
Svetlana Ershova	2210	1998	RUS	10511	
Miguel Espini	2210	1998	CUB	10512	
Vasilij Essaulov	2210	1998	RUS	10513	
Terry Farley	2210	1998	BAR	10514	
Stefan Feick	2210	1998	GER	10515	
Jorge.Luis Feige	2210	1998	ARG	10516	
Mauro Fernandez	2210	1998	ARG	10517	
Carlos Fernandez.Madrid	2210	1998	ESP	10518	
John Fieandt	2210	1998	FIN	10519	
Harald Fietz	2210	1998	GER	10520	
Hubert Firlbeck	2210	1998	GER	10521	
Markus Fischer	2210	1998	GER	10522	
Marco Flohr	2210	1998	GER	10523	
Michael.J Freeman	2210	1998	SCO	10524	
Salvador Freijedo-Alvarez	2210	1998	ESP	10525	
Frank Friedersdorff	2210	1998	GER	10526	
Josef Friedman	2210	1998	USA	10527	
Andreas Fuchs	2210	1998	GER	10528	
Toyfeeq Jabbar	2210	1998	IRQ	10529	
Andreas Jagodzinski	2210	1998	GER	10530	
Attila Jakab	2210	1998	HUN	10531	
Nicholas Jakubovics	2210	1998	ENG	10532	
Viktor Jandovsky	2210	1998	CZE	10533	
Jozef Janos	2210	1998	SVK	10534	
Arnd Janoschka	2210	1998	GER	10535	
Wouter Janssens	2210	1998	BEL	10536	
Radoslaw Jedynak	2210	1998	POL	10537	
Gordan Jezidzic	2210	1998	CRO	10538	
Francisco Jimenez.Morales	2210	1998	ESP	10539	
Bajuab Jiravorasuk	2210	1998	THA	10540	
George Jiroveanu	2210	1998	ROM	10541	
David Jove.Rey	2210	1998	ESP	10542	
Alexander Jugow	2210	1998	GER	10543	
Zeljko Gabre	2210	1998	CRO	10544	
Herve Gaillard	2210	1998	FRA	10545	
Ami Gal	2210	1998	ISR	10546	
Henrique Galvao	2210	1998	ESP	10547	
Alberto Gazzarri	2210	1998	ITA	10548	
Thomas Gempe	2210	1998	GER	10549	
Carmelo Genduso	2210	1998	GER	10550	
Georgi Georgiev	2210	1998	BUL	10551	
Veliko Georgiev	2210	1998	BUL	10552	
Swati Ghate	2210	1998	IND	10553	
Ananda..K Ghosh	2210	1998	IND	10554	
Jayme.Augusto Gimenez	2210	1998	BRA	10555	
Rafael Gonzalez.Custodio	2210	1998	ESP	10556	
K.N Gopal	2210	1998	IND	10557	
Eric Goulenok	2210	1998	FRA	10558	
Ratko Grab	2210	1998	YUG	10559	
Miljan Grbovic	2210	1998	YUG	10560	
Regis Grizou	2210	1998	FRA	10561	
Thomas Guth	2210	1998	GER	10562	
Guenter Haag	2210	1998	GER	10563	
Radomir Hacik	2210	1998	SVK	10564	
Mohammed Haddad	2210	1998	IRI	10565	
Jens.Erik.Kofoed Hald	2210	1998	DEN	10566	
Douglas.S Hare	2210	1998	USA	10567	
Oleg Hatskevich	2210	1998	UKR	10568	
Christian Hauke	2210	1998	GER	10569	
Edward Helaszek	2210	1998	POL	10570	
Peter.W Hempson	2210	1998	ENG	10571	
Frank Hilmer	2210	1998	GER	10572	
Jiri Hnilo	2210	1998	CZE	10573	
Nikola Hocevar	2210	1998	SLO	10574	
Michael Hoelzlein	2210	1998	GER	10575	
Oystein Hole	2210	1998	NOR	10576	
Herbert Holzmann	2210	1998	AUT	10577	
Andrew Hon	2210	1998	ENG	10578	
Pascal Horn	2210	1998	SUI	10579	
Markus Huster	2210	1998	GER	10580	
Chafik Idrissi	2210	1998	MAR	10581	
Julian Iglesias	2210	1998	ESP	10582	
Laisram Imocha	2210	1998	IND	10583	
Brian Isaksen	2210	1998	DEN	10584	
Zoran Ivancic	2210	1998	YUG	10585	
Emil Ivanov	2210	1998	BUL	10586	
Vladimir.A Ivanov	2210	1998	UKR	10587	
Claude Kaber	2210	1998	LUX	10588	
Almar Kaid	2210	1998	GER	10589	
Danilo Kajnih	2210	1998	SLO	10590	
Jaroslav Kalivoda	2210	1998	CZE	10591	
Brian Karen	2210	1998	USA	10592	
Anastazia Karlovich	2210	1998	UKR	10593	
Moshe Katzir	2210	1998	ISR	10594	
Herbert Kauschmann	2210	1998	GER	10595	
Grigoriy Kazakevich	2210	1998	RUS	10596	
Peter Kazakov	2210	1998	RUS	10597	
Jorma Kekki	2210	1998	FIN	10598	
Gabor Kemeri	2210	1998	HUN	10599	
Roman Khaetsky	2210	1998	UKR	10600	
V Khavrenko	2210	1998	RUS	10601	
Jyrki Kiltti	2210	1998	FIN	10602	
Matija Klapsic	2210	1998	CRO	10603	
Stanislaw Klopotek	2210	1998	POL	10604	
Jose Knorr	2210	1998	ESP	10605	
Vladimir Kobal	2210	1998	UKR	10606	
Alexandre Kojoukhar	2210	1998	UKR	10607	
Valentin Konstantinov	2210	1998	BUL	10608	
Dm..V Korneev	2210	1998	RUS	10609	
Sebastian Kos	2210	1998	GER	10610	
Tigran Kotanjian	2210	1998	ARM	10611	
Gabor Kovacs	2210	1998	HUN	10612	
David..W Koval	2210	1998	USA	10613	
Lucjan Kowalczyk	2210	1998	POL	10614	
Dusan Krunic	2210	1998	YUG	10615	
Tamas Kulcsar	2210	1998	HUN	10616	
John..A Kvamme	2210	1998	NOR	10617	
Sergei Lagoda	2210	1998	UKR	10618	
Panu Laine	2210	1998	FIN	10619	
Aleksandar Lazarevic	2210	1998	YUG	10620	
Vasili Lebedev	2210	1998	RUS	10621	
Xavier Lebrun	2210	1998	FRA	10622	
Agripa Leib	2210	1998	SUI	10623	
