Name	Rating	Year	Rank	Fed
R. Govedarica	2380	1984	YUG	677	
S. Joksic	2380	1984	YUG	678	
Kaldor	2380	1984	ISR	679	
B. Kantsler	2380	1984	USR	680	
Kojder	2380	1984	POL	681	
Kovac	2380	1984	YUG	682	
V. Maki	2380	1984	FIN	683	
Cs. Meleghegyi	2380	1984	HUN	684	
G. Milos	2380	1984	BRA	685	
N. Minev	2380	1984	BUL	686	
R. Morrison	2380	1984	CAN	687	
Ervin Nagy	2380	1984	HUN	688	
Nehmert	2380	1984	FRG	689	
S. Odendahl	2380	1984	USA	690	
P. Ostojic	2380	1984	YUG	691	
E. Pedersen	2380	1984	DEN	692	
E. Poulsson	2380	1984	NOR	693	
D. Radulovic	2380	1984	YUG	694	
S. Rasidovic	2380	1984	YUG	695	
Remlinger	2380	1984	USA	696	
A. Segal	2380	1984	BRA	697	
Semeniuk	2380	1984	USR	698	
Shpilker	2380	1984	USR	699	
T. Wibe	2380	1984	NOR	700	
J. Armas	2375	1984	CUB	701	
M. Bajovic	2375	1984	YUG	702	
H. Bastian	2375	1984	FRG	703	
R. Bernard	2375	1984	POL	704	
J. Bielczyk	2375	1984	POL	705	
S. Bjarnason	2375	1984	ISL	706	
F.W.M. Borm	2375	1984	NED	707	
Z. Brkovic	2375	1984	YUG	708	
C. Curtseven	2375	1984	TUR	709	
A. Fernandez	2375	1984	VEN	710	
D. Gedevanishvili	2375	1984	USR	711	
M. Ginsburg	2375	1984	USA	712	
Glauser	2375	1984	SUI	713	
R. Grinberg	2375	1984	ARG	714	
E. Grivas	2375	1984	GRE	715	
B. Hammar	2375	1984	SWE	716	
S. Holm	2375	1984	DEN	717	
Gy. Horvath	2375	1984	HUN	718	
S. Johannessen	2375	1984	NOR	719	
S. Jones	2375	1984	USA	720	
K. Kaiszauri	2375	1984	SWE	721	
V.I. Karasev	2375	1984	USR	722	
B. Lalic	2375	1984	YUG	723	
R. Lau	2375	1984	FRG	724	
G. Lebredo	2375	1984	CUB	725	
J. Littlewood	2375	1984	ENG	726	
Lj. Masic	2375	1984	YUG	727	
C.A. Mcnab	2375	1984	SCO	728	
Ch. Niklasson	2375	1984	SWE	729	
K. Osmanovic	2375	1984	YUG	730	
A. Pekarek	2375	1984	CSR	731	
M. Raicevic	2375	1984	YUG	732	
B. Rind	2375	1984	USA	733	
Rovid	2375	1984	HUN	734	
V. Ruehrig	2375	1984	FRG	735	
J. Sherwin	2375	1984	USA	736	
J. Szabolcsi	2375	1984	HUN	737	
J. Szmetan	2375	1984	ARG	738	
K. Thorsteins	2375	1984	ISL	739	
M. Vujicic	2375	1984	YUG	740	
A. Zakharov	2375	1984	USR	741	
W. Zhang	2375	1984	CHN	742	
N. Alexandria	2370	1984	USR	743	
C. Amado	2370	1984	ARG	744	
Balduzzi	2370	1984	ARG	745	
D. Barbulescu	2370	1984	ROM	746	
R. Bellin	2370	1984	ENG	747	
Ch. Bergstrom	2370	1984	SWE	748	
E. Bhend	2370	1984	SUI	749	
S. Bojkovic	2370	1984	YUG	750	
B. Brinck-Claussen	2370	1984	DEN	751	
O. Castro	2370	1984	COL	752	
M. Cetkovic	2370	1984	YUG	753	
R. Debarnot	2370	1984	ARG	754	
L. Eperjesi	2370	1984	HUN	755	
A. Filipenko	2370	1984	USR	756	
A. Filipowicz	2370	1984	POL	757	
J. Franzen	2370	1984	CSR	758	
J. Garcia-Padron	2370	1984	ESP	759	
I. Hausner	2370	1984	CSR	760	
Jo. Horvath	2370	1984	HUN	761	
G. Iskov	2370	1984	DEN	762	
A. Kosten	2370	1984	ENG	763	
Kostro	2370	1984	POL	764	
M. Leskovar	2370	1984	ARG	765	
E.E. Miolo	2370	1984	INA	766	
L. Navarovszky	2370	1984	HUN	767	
Nisman	2370	1984	USR	768	
W. Pils	2370	1984	AUT	769	
J. Pokojowczyk	2370	1984	POL	770	
U. Rath	2370	1984	DEN	771	
A. Remon	2370	1984	CUB	772	
J. Rigo	2370	1984	HUN	773	
D. Root	2370	1984	USA	774	
Z. Sarosi	2370	1984	HUN	775	
M. Schauwecker	2370	1984	SUI	776	
Skrobek	2370	1984	POL	777	
L. Szell	2370	1984	HUN	778	
Uusi	2370	1984	USR	779	
J.A.J. Van Mil	2370	1984	NED	780	
B. Vujacic	2370	1984	YUG	781	
D. Werner	2370	1984	FRG	782	
A.J. Whiteley	2370	1984	ENG	783	
E.C. Winslow	2370	1984	USA	784	
A. Zichichi	2370	1984	ITA	785	
V.I. Zilberstein	2370	1984	USR	786	
M. Zlotnikov	2370	1984	USA	787	
S. Arkhipov	2365	1984	USR	788	
R. Bator	2365	1984	POL	789	
A.R. Bitman	2365	1984	USR	790	
R. Blumenfeld	2365	1984	USA	791	
C. Braga	2365	1984	BRA	792	
L.J. Brito	2365	1984	BRA	793	
R. Camacho	2365	1984	ESA	794	
H. De la Vega	2365	1984	ARG	795	
A. Deze	2365	1984	YUG	796	
P. Enders	2365	1984	DDR	797	
M. Goldberg	2365	1984	USA	798	
L. Gostisa	2365	1984	YUG	799	
Gyorkos	2365	1984	HUN	800	
R. Hass	2365	1984	POL	801	
R. Hawkes	2365	1984	CAN	802	
S. Heil	2365	1984	FRG	803	
D. Ilijevski	2365	1984	YUG	804	
D. Ivkovic	2365	1984	YUG	805	
Z. Jasnikowski	2365	1984	POL	806	
M. Kaposztas	2365	1984	HUN	807	
A. Kuzmin	2365	1984	USR	808	
Z. Lanka	2365	1984	USR	809	
Liew	2365	1984	MAS	810	
V. Loginov	2365	1984	USR	811	
M. Maciejewski	2365	1984	POL	812	
M. Marinkovic	2365	1984	YUG	813	
W.D. Morris	2365	1984	USA	814	
St. Nikolic	2365	1984	YUG	815	
Sa. Nikolov	2365	1984	BUL	816	
J. Ostos	2365	1984	VEN	817	
Panczyk	2365	1984	POL	818	
Voj. Petrovic	2365	1984	YUG	819	
H. Petryk	2365	1984	POL	820	
P. Poloch	2365	1984	CSR	821	
S. Porfiriadis	2365	1984	GRE	822	
Radovici	2365	1984	ROM	823	
L. Roos	2365	1984	FRA	824	
Rosiak	2365	1984	POL	825	
M. Rozental	2365	1984	ISR	826	
M. Schurade	2365	1984	DDR	827	
W. Swic	2365	1984	POL	828	
Taborov	2365	1984	USR	829	
M. Tonchev	2365	1984	BUL	830	
V. Vaisman	2365	1984	ROM	831	
M. Wong	2365	1984	SIN	832	
J. Ajanski	2360	1984	BUL	833	
M. Andrijevic	2360	1984	YUG	834	
V. Antonov	2360	1984	BUL	835	
R. Balinas	2360	1984	PHI	836	
J. Banas	2360	1984	CSR	837	
Besser	2360	1984	FRG	838	
J. Boudy	2360	1984	CUB	839	
C.J. Brasket	2360	1984	USA	840	
V. Budde	2360	1984	FRG	841	
A. Campos-Ruiz	2360	1984	MEX	842	
A. Donchenko	2360	1984	USR	843	
J. Flis	2360	1984	POL	844	
I. Gazik	2360	1984	CSR	845	
S. Grunberg	2360	1984	ROM	846	
V. Gusev	2360	1984	USR	847	
J.A. Gutierrez	2360	1984	COL	848	
M. Ilijc	2360	1984	YUG	849	
D. Janosevic	2360	1984	YUG	850	
R. Kuczynski	2360	1984	POL	851	
G. Mathe	2360	1984	HUN	852	
A. Medina-Garcia	2360	1984	ESP	853	
L. Mista	2360	1984	CSR	854	
Ig. Nowak	2360	1984	POL	855	
Onat	2360	1984	TUR	856	
L. Ortega	2360	1984	CUB	857	
Pahtz	2360	1984	DDR	858	
D. Paulsen	2360	1984	FRG	859	
B. Perenyi	2360	1984	HUN	860	
L. Pliester	2360	1984	NED	861	
I. Polgar	2360	1984	HUN	862	
P. Popov	2360	1984	BUL	863	
Rogulj	2360	1984	YUG	864	
H. Rossetto	2360	1984	ARG	865	
F.J. Sanz Alonso	2360	1984	ESP	866	
M. Schoeneberg	2360	1984	DDR	867	
D.E. Shapiro	2360	1984	USA	868	
E. Varnusz	2360	1984	HUN	869	
N. Velez	2360	1984	CUB	870	
Z. Vukovic	2360	1984	YUG	871	
M. Zupe	2360	1984	YUG	872	
M. Aaron	2355	1984	IND	873	
M.A. Berkovich	2355	1984	USR	874	
G. Bianchi	2355	1984	ARG	875	
M. Blau	2355	1984	SUI	876	
C. Botez	2355	1984	ROM	877	
E. Cekro	2355	1984	YUG	878	
R. De Guzman	2355	1984	PHI	879	
Z. Djukic	2355	1984	YUG	880	
J. Eising	2355	1984	FRG	881	
G. Franzoni	2355	1984	SUI	882	
K.-H. Goehring	2355	1984	FRG	883	
Goljak	2355	1984	USR	884	
J. Gomez Baillo	2355	1984	ARG	885	
Happel	2355	1984	NED	886	
R. Hartoch	2355	1984	NED	887	
Hawkesworth	2355	1984	ENG	888	
A. Kakageldyev	2355	1984	USR	889	
Karkanaque	2355	1984	ALB	890	
L. Kaushansky	2355	1984	USA	891	
M. Kostic	2355	1984	YUG	892	
V. Kotronias	2355	1984	GRE	893	
S. Kupka	2355	1984	CSR	894	
V. Kuporosov	2355	1984	USR	895	
R. Lobo	2355	1984	ENG	896	
M. Lukic	2355	1984	YUG	897	
Malczev	2355	1984	USR	898	
R.M. Mckay	2355	1984	SCO	899	
Lac. Menvielle	2355	1984	ESP	900	
H. Morales	2355	1984	MEX	901	
P. Motwani	2355	1984	SCO	902	
R. Pavlik	2355	1984	YUG	903	
M. Peretz	2355	1984	ISR	904	
Peshina	2355	1984	USR	905	
T. Pirttimaki	2355	1984	FIN	906	
A. Pollard	2355	1984	USA	907	
Povah	2355	1984	ENG	908	
E. Prie	2355	1984	FRA	909	
Raaste	2355	1984	FIN	910	
Radojcic	2355	1984	YUG	911	
C. Radulescu	2355	1984	ROM	912	
Rossmann	2355	1984	DDR	913	
H.E. Salazar Jacob	2355	1984	CHI	914	
M. Sibarevic	2355	1984	YUG	915	
F.I. Sideif-Sade	2355	1984	USR	916	
Sieiro	2355	1984	CUB	917	
J. Silman	2355	1984	USA	918	
S. Smagin	2355	1984	USR	919	
P. Staller	2355	1984	FRG	920	
Y. Stepak	2355	1984	ISR	921	
Szymczak	2355	1984	POL	922	
J. Trapl	2355	1984	CSR	923	
E. Ungureanu	2355	1984	ROM	924	
I. Vukovic	2355	1984	YUG	925	
M. Yoffie	2355	1984	USA	926	
L.D. Zaid	2355	1984	USR	927	
A.-A. Afifi	2350	1984	EGY	928	
Z. Balenovic	2350	1984	YUG	929	
H. Baumgartner	2350	1984	AUT	930	
F. Begovac	2350	1984	YUG	931	
W. Braun	2350	1984	AUT	932	
Butorin	2350	1984	USR	933	
F. Chevaldonnet	2350	1984	FRA	934	
M.A. Cid	2350	1984	ARG	935	
J.J. Cox	2350	1984	ENG	936	
J.M. Cruz-Lima	2350	1984	CUB	937	
D. Doncevic	2350	1984	FRG	938	
H. Eng	2350	1984	FRG	939	
An.M. Fernandes	2350	1984	POR	940	
I. Fischer	2350	1984	ROM	941	
N. Gavrilakis	2350	1984	GRE	942	
J. Gralka	2350	1984	POL	943	
T. Halasz	2350	1984	HUN	944	
J. Hector	2350	1984	SWE	945	
Heinicke	2350	1984	FRG	946	
H. Hurme	2350	1984	FIN	947	
N.W. Ivell	2350	1984	ENG	948	
I. Jankovec	2350	1984	CSR	949	
Mohd.R. Khan	2350	1984	IND	950	
D. Kljako	2350	1984	YUG	951	
U. Kunsztowicz	2350	1984	FRG	952	
B. Lengyel	2350	1984	HUN	953	
K. M?ller	2350	1984	DDR	954	
A. Maciejewski	2350	1984	POL	955	
J. Meyer	2350	1984	USA	956	
M. Moe	2350	1984	DEN	957	
B. Mrksic	2350	1984	YUG	958	
Ali,S. Nasir	2350	1984	IND	959	
R. Navarro	2350	1984	MEX	960	
M. Nepomnishay	2350	1984	USR	961	
D. Neukirch	2350	1984	DDR	962	
K. Notaros	2350	1984	YUG	963	
R. Osterman	2350	1984	YUG	964	
L. Perecz	2350	1984	HUN	965	
S. Popov	2350	1984	YUG	966	
A. Poulsen	2350	1984	DEN	967	
Gy. Rajna	2350	1984	HUN	968	
A. Roca	2350	1984	ARG	969	
J.P. Santos	2350	1984	POR	970	
K.-J. Schiffer	2350	1984	FRG	971	
Semeniuk	2350	1984	YUG	972	
K.W. Shui	2350	1984	HKG	973	
P. Stefanov	2350	1984	ROM	974	
B. Stein	2350	1984	FRG	975	
M. Tosic	2350	1984	YUG	976	
M. Trepp	2350	1984	SUI	977	
T. Utasi	2350	1984	HUN	978	
V. Varlamov	2350	1984	USR	979	
B. Vigh	2350	1984	HUN	980	
M. Wittwer	2350	1984	SUI	981	
R.D. Zuk	2350	1984	CAN	982	
Ph. Ammann	2345	1984	SUI	983	
A. Bachtiar	2345	1984	INA	984	
Z. Beil	2345	1984	CSR	985	
W. Bialas	2345	1984	FRG	986	
De. Chen	2345	1984	CHN	987	
C. Churelbaatar	2345	1984	MGL	988	
J.G. Cooper	2345	1984	WLS	989	
D. Cvorovic	2345	1984	YUG	990	
S. Danailov	2345	1984	BUL	991	
G. Den Broeder	2345	1984	NED	992	
M. Dimitrijevic	2345	1984	YUG	993	
N.J. Fries-Nielsen	2345	1984	DEN	994	
D. Gavela	2345	1984	YUG	995	
Dar. Gliksman	2345	1984	YUG	996	
R. Hess	2345	1984	FRG	997	
P. Hesse	2345	1984	DDR	998	
L.M. Kovacs	2345	1984	HUN	999	
M. Lauren	2345	1984	FIN	1000	
J. Levitt	2345	1984	ENG	1001	
J.H. Loftsson	2345	1984	USA	1002	
J. Manic	2345	1984	YUG	1003	
V. Mencinger	2345	1984	YUG	1004	
P. Mithrakanth	2345	1984	IND	1005	
Modr	2345	1984	CSR	1006	
M. Mrda	2345	1984	YUG	1007	
D. Perovic	2345	1984	YUG	1008	
J. Pichler	2345	1984	FRG	1009	
Pushkedra	2345	1984	CAN	1010	
V. Radonjanin	2345	1984	YUG	1011	
Sapi	2345	1984	HUN	1012	
Scheinwald	2345	1984	ISR	1013	
Scher	2345	1984	USR	1014	
M. Sjoberg	2345	1984	SWE	1015	
N. Skalkotas	2345	1984	GRE	1016	
C. Socha	2345	1984	POL	1017	
G. Stanciu	2345	1984	ROM	1018	
M. Tempone	2345	1984	ARG	1019	
P. Whitehead	2345	1984	USA	1020	
A. Yunieyv	2345	1984	USR	1021	
M. Bakalarz	2340	1984	POL	1022	
D. Baretic	2340	1984	YUG	1023	
Z. Basagic	2340	1984	YUG	1024	
Z. Boto	2340	1984	YUG	1025	
G.S. Botterill	2340	1984	WLS	1026	
R. Breyther	2340	1984	FRG	1027	
I. Ceschia	2340	1984	ITA	1028	
L. Chiong	2340	1984	PHI	1029	
M.L. Condie	2340	1984	SCO	1030	
I. Csala	2340	1984	HUN	1031	
D. Davcevski	2340	1984	YUG	1032	
N.R. Davies	2340	1984	ENG	1033	
G.-J. De Boer	2340	1984	NED	1034	
A. Dueckstein	2340	1984	AUT	1035	
B. Filipovic	2340	1984	YUG	1036	
G. Gauglitz	2340	1984	DDR	1037	
G. Georgadze	2340	1984	USR	1038	
N. Giffard	2340	1984	FRA	1039	
S. Giurumia	2340	1984	ROM	1040	
Th. Grzesik	2340	1984	FRG	1041	
Harper	2340	1984	CAN	1042	
K. Klundt	2340	1984	FRG	1043	
N. Lalic	2340	1984	YUG	1044	
Mamuzic	2340	1984	YUG	1045	
R. Maninang	2340	1984	PHI	1046	
Th. Manouck	2340	1984	FRA	1047	
Marosi	2340	1984	HUN	1048	
Mazul	2340	1984	POL	1049	
K. Opl	2340	1984	AUT	1050	
E. Palacios	2340	1984	ESP	1051	
D. Pantaleev	2340	1984	BUL	1052	
E. Pessi	2340	1984	ROM	1053	
Pocuca	2340	1984	YUG	1054	
D.V. Prasad	2340	1984	IND	1055	
A. Rocha	2340	1984	BRA	1056	
L. Santos	2340	1984	POR	1057	
B. Schmidt	2340	1984	FRG	1058	
V. Sokolov	2340	1984	YUG	1059	
H. Suradiradja	2340	1984	INA	1060	
Taruffi	2340	1984	USR	1061	
S. Terzic	2340	1984	YUG	1062	
Teschner	2340	1984	FRG	1063	
Tuzovsky	2340	1984	USR	1064	
Upton	2340	1984	SCO	1065	
J. Van Baarle	2340	1984	NED	1066	
F. Van der Vliet	2340	1984	NED	1067	
P. Votruba	2340	1984	CSR	1068	
L. Witt	2340	1984	CAN	1069	
V.V. Zhelnin	2340	1984	USR	1070	
K. Agapov	2335	1984	USR	1071	
B. Baczynskyj	2335	1984	USA	1072	
A. Barreras	2335	1984	CUB	1073	
Baumbach	2335	1984	DDR	1074	
R. Behling	2335	1984	FRG	1075	
M. Bilek	2335	1984	FRG	1076	
F. Borkowski	2335	1984	POL	1077	
Borngosser	2335	1984	FRG	1078	
V. Bykov	2335	1984	USR	1079	
R. Casafus	2335	1984	ARG	1080	
M. Damjanovic	2335	1984	YUG	1081	
S. Dejkalo	2335	1984	POL	1082	
Z. Doda	2335	1984	POL	1083	
B. Dorosiev	2335	1984	BUL	1084	
B. Feustel	2335	1984	FRG	1085	
M. Franic	2335	1984	YUG	1086	
H. Fronczek	2335	1984	POL	1087	
M.L. Fuller	2335	1984	AUS	1088	
K. Gawehns	2335	1984	FRG	1089	
D. Gazarek	2335	1984	YUG	1090	
I. Gelfer	2335	1984	ISR	1091	
Sh. Giterman	2335	1984	ISR	1092	
M. Glienke	2335	1984	FRG	1093	
J. Goormachtigh	2335	1984	BEL	1094	
M. Hermann	2335	1984	FRG	1095	
Jo.J. Hernandez	2335	1984	CUB	1096	
K. Jhunjhnuwala	2335	1984	HKG	1097	
L. Kaplun	2335	1984	USR	1098	
H. Karl	2335	1984	SUI	1099	
E. Kassabe	2335	1984	SYR	1100	
Z. Kwiecien	2335	1984	POL	1101	
A.P. Law	2335	1984	ENG	1102	
Mi. Lazic	2335	1984	YUG	1103	
Lloret Ramis	2335	1984	HKG	1104	
D. London	2335	1984	USA	1105	
G. M?ller	2335	1984	FRG	1106	
J. Macles	2335	1984	FRA	1107	
P.M. Mohanty	2335	1984	IND	1108	
G. Morrison	2335	1984	SCO	1109	
L.-I. Oltean	2335	1984	ROM	1110	
M. Pasman	2335	1984	ISR	1111	
Sinha	2335	1984	IND	1112	
S. Sitanggang	2335	1984	INA	1113	
N. Sulava	2335	1984	YUG	1114	
V. Tichy	2335	1984	CSR	1115	
Tischer	2335	1984	FRG	1116	
A. Urzica	2335	1984	ROM	1117	
V.M. Vehi Bach	2335	1984	ESP	1118	
M. Vokac	2335	1984	CSR	1119	
G. Welling	2335	1984	NED	1120	
T. Yilmaz	2335	1984	TUR	1121	
I. Zivanovic	2335	1984	YUG	1122	
L. Zsinka	2335	1984	HUN	1123	
A. Acevedo	2330	1984	MEX	1124	
A. Antunes	2330	1984	POR	1125	
P. Backwinkel	2330	1984	FRG	1126	
R. Belkadi	2330	1984	TUN	1127	
I. Biriescu	2330	1984	ROM	1128	
F. Bistric	2330	1984	YUG	1129	
P. Blatny	2330	1984	CSR	1130	
M.A. Brooks	2330	1984	USA	1131	
A. Bueno	2330	1984	CUB	1132	
P. Byway	2330	1984	ENG	1133	
W. Charpentier	2330	1984	CRC	1134	
A. Corral	2330	1984	ESP	1135	
C. Cuartas	2330	1984	COL	1136	
L. Danek	2330	1984	CSR	1137	
T. De Jong	2330	1984	NED	1138	
A. Delander	2330	1984	FRG	1139	
W. Dobrzynski	2330	1984	POL	1140	
Dudek	2330	1984	POL	1141	
T. Filep	2330	1984	HUN	1142	
N. Gaprindashvili	2330	1984	USR	1143	
P. Gelpke	2330	1984	NED	1144	
S. Ginting	2330	1984	INA	1145	
Cheng-Hong Goh	2330	1984	SIN	1146	
E. Gonsior	2330	1984	CSR	1147	
R. Gruchacz	2330	1984	USA	1148	
E. Gudmundsson	2330	1984	ISL	1149	
A. Guseinov	2330	1984	USR	1150	
D.J.E. Harris	2330	1984	BER	1151	
R. Henao	2330	1984	COL	1152	
K. Janetschek	2330	1984	AUT	1153	
S. Joksimovic	2330	1984	YUG	1154	
B. Karadzic	2330	1984	YUG	1155	
Kertesz	2330	1984	ROM	1156	
Kuroda	2330	1984	JPN	1157	
E. Lahav	2330	1984	ISR	1158	
Lhagva	2330	1984	MGL	1159	
T. Lirindzakis	2330	1984	GRE	1160	
Ljubisavljevic	2330	1984	YUG	1161	
Lovass	2330	1984	HUN	1162	
S. Luce	2330	1984	FRA	1163	
A. Meszaros	2330	1984	HUN	1164	
L. Miagmasuren	2330	1984	MGL	1165	
B. Paulic	2330	1984	YUG	1166	
J.C. Pigott	2330	1984	ENG	1167	
K. Pinkas	2330	1984	POL	1168	
G. Pirisi	2330	1984	HUN	1169	
Prodanov	2330	1984	BUL	1170	
T. Renna	2330	1984	USA	1171	
J. Rodgaard	2330	1984	DEN	1172	
G.S. Scholz	2330	1984	CHI	1173	
K.-J. Schulz	2330	1984	FRG	1174	
D. Sifrer	2330	1984	YUG	1175	
H.J. Singer	2330	1984	AUT	1176	
V. Small	2330	1984	NZL	1177	
D. Sudaric	2330	1984	YUG	1178	
R. Tibensky	2330	1984	CSR	1179	
D.R. Tovillas	2330	1984	ARG	1180	
G. Treppner	2330	1984	FRG	1181	
M. Trifunovic	2330	1984	YUG	1182	
R. Vencl	2330	1984	YUG	1183	
Z. Wielecki	2330	1984	POL	1184	
Hongshun Xu	2330	1984	CHN	1185	
P. Youngworth	2330	1984	USA	1186	
J. Zarkovic	2330	1984	YUG	1187	
K. Zolnierowicz	2330	1984	POL	1188	
V. Arseniev	2325	1984	ISL	1189	
K.-H. Bachmann	2325	1984	FRG	1190	
J.B. Bednarski	2325	1984	POL	1191	
E. Bernal	2325	1984	PHI	1192	
V. Borkovic	2325	1984	YUG	1193	
M. Boskovic	2325	1984	YUG	1194	
A. Brkljaca	2325	1984	YUG	1195	
O. Bruk	2325	1984	ISR	1196	
P. Cladouras	2325	1984	FRG	1197	
Lj. Crepinsek	2325	1984	YUG	1198	
De Eccher	2325	1984	ITA	1199	
R. Douven	2325	1984	NED	1200	
Escondrillas	2325	1984	MEX	1201	
Faase	2325	1984	NED	1202	
G. Fahnenschmidt	2325	1984	FRG	1203	
A. Flatow	2325	1984	AUS	1204	
E.W. Formanek	2325	1984	USA	1205	
R. Garbarino	2325	1984	ARG	1206	
M. Godena	2325	1984	ITA	1207	
Z. Grguric	2325	1984	YUG	1208	
G.-P. Gruen	2325	1984	FRG	1209	
Guimaraes	2325	1984	POR	1210	
P. Haba	2325	1984	CSR	1211	
T. Hay	2325	1984	AUT	1212	
Herbrechtsmeier	2325	1984	FRG	1213	
F. Hoelzl	2325	1984	AUT	1214	
E. Iannacone	2325	1984	ITA	1215	
D. Indjic	2325	1984	YUG	1216	
Ioakimidis	2325	1984	GRE	1217	
B. Jacobsen	2325	1984	DEN	1218	
K. Juhnke	2325	1984	FRG	1219	
Kostyra	2325	1984	POL	1220	
L. Levy	2325	1984	USA	1221	
Z. Majeric	2325	1984	YUG	1222	
M. Markovic	2325	1984	YUG	1223	
R. Meulders	2325	1984	BEL	1224	
M. Micayabas	2325	1984	PHI	1225	
I. Naumkin	2325	1984	USR	1226	
S. Neamtu	2325	1984	ROM	1227	
R. Ocampo	2325	1984	MEX	1228	
P. Orev	2325	1984	BUL	1229	
P. Passerotti	2325	1984	ITA	1230	
Radev	2325	1984	BUL	1231	
I. Rijc	2325	1984	CSR	1232	
Rorvall	2325	1984	SWE	1233	
Sarwinski	2325	1984	POL	1234	
R. Scheipl	2325	1984	FRG	1235	
W. Schifferdecker	2325	1984	FRG	1236	
Seifert	2325	1984	CSR	1237	
A. Sendur	2325	1984	TUR	1238	
W. Serrano	2325	1984	USR	1239	
F. Silva	2325	1984	POR	1240	
D. Sprenkle	2325	1984	USA	1241	
A. Stipic	2325	1984	YUG	1242	
E. Szurovszky	2325	1984	HUN	1243	
K. Tadic	2325	1984	YUG	1244	
Lj. Tancev	2325	1984	YUG	1245	
G. Taylor	2325	1984	CAN	1246	
B. Thornsteinsson	2325	1984	ISL	1247	
S. Trindade	2325	1984	BRA	1248	
Van Reek	2325	1984	NED	1249	
E. Vegh	2325	1984	HUN	1250	
M. Vukovic	2325	1984	YUG	1251	
I. Zlatilov	2325	1984	BUL	1252	
A. Agudelo	2320	1984	COL	1253	
A. Anelli	2320	1984	ARG	1254	
K. Angelov	2320	1984	BUL	1255	
D. Anitoaie	2320	1984	ROM	1256	
A. Aparicio	2320	1984	ARG	1257	
Athala	2320	1984	MEX	1258	
W. Balcerowski	2320	1984	POL	1259	
Gh. Ciolac	2320	1984	ROM	1260	
I. Dahlberg	2320	1984	USA	1261	
K. Dehmelt	2320	1984	USA	1262	
S. Duhr	2320	1984	FRG	1263	
W. Ehrenfeucht	2320	1984	POL	1264	
R. Espinosa Flores	2320	1984	MEX	1265	
A. Foguelman	2320	1984	ARG	1266	
Gy. Forgacs	2320	1984	HUN	1267	
Glatt	2320	1984	HUN	1268	
A. Goldberg	2320	1984	DDR	1269	
D. Hansson	2320	1984	SWE	1270	
Ric. Hernandez	2320	1984	ARG	1271	
Hohler	2320	1984	SUI	1272	
G. Hommel	2320	1984	FRG	1273	
J.C. Howell	2320	1984	ENG	1274	
N. Jovanovic	2320	1984	YUG	1275	
J. Jurek	2320	1984	CSR	1276	
S. Kalinichev	2320	1984	USR	1277	
A. Kiss	2320	1984	HUN	1278	
E. Kristiansen	2320	1984	NOR	1279	
Kruger	2320	1984	FRG	1280	
G. Laketic	2320	1984	YUG	1281	
Laven	2320	1984	FRG	1282	
G. Maass Garza	2320	1984	MEX	1283	
A. Martidis	2320	1984	CYP	1284	
P. Mejic	2320	1984	YUG	1285	
Z. Mestrovic	2320	1984	YUG	1286	
K. Ojanen	2320	1984	FIN	1287	
Pacl	2320	1984	CSR	1288	
A. Palacios	2320	1984	VEN	1289	
F. Petersen	2320	1984	DEN	1290	
J. Pogats	2320	1984	HUN	1291	
H. Pountzas	2320	1984	GRE	1292	
L. Prelovszky	2320	1984	HUN	1293	
J. Przewoznik	2320	1984	POL	1294	
Ravi Hedge	2320	1984	IND	1295	
Reichenbach	2320	1984	FRG	1296	
Resende	2320	1984	BRA	1297	
Roervall	2320	1984	SWE	1298	
M. Santo-Roman	2320	1984	FRA	1299	
W. Sapis	2320	1984	POL	1300	
O. Sarapu	2320	1984	NZL	1301	
M. Schlosser	2320	1984	FRG	1302	
T.I. Shaw	2320	1984	AUS	1303	
Shestakov	2320	1984	USR	1304	
P. Shterenberg	2320	1984	ISR	1305	
S. Spreng	2320	1984	FRG	1306	
J. Thornsteinsson	2320	1984	ISL	1307	
Van Scheltinga	2320	1984	NED	1308	
J. Vogel	2320	1984	NED	1309	
P. Vucinic	2320	1984	YUG	1310	
S. Wach	2320	1984	POL	1311	
P.K. Wells	2320	1984	ENG	1312	
D. Anic	2315	1984	YUG	1313	
E. Arlandi	2315	1984	ITA	1314	
P. Arnaudov	2315	1984	BUL	1315	
G. Atanasov	2315	1984	BUL	1316	
W. Beckenmeyer	2315	1984	FRG	1317	
J. Behrensen	2315	1984	ARG	1318	
Ch. Bernard	2315	1984	FRA	1319	
J. Bonin	2315	1984	USA	1320	
F. Bruno	2315	1984	ITA	1321	
M. Buchholz	2315	1984	CAN	1322	
D. Canda	2315	1984	NCA	1323	
M. Cosic	2315	1984	YUG	1324	
C. Coudari	2315	1984	CAN	1325	
F.A. Cuijpers	2315	1984	NED	1326	
De Winter	2315	1984	MEX	1327	
A. Deev	2315	1984	USR	1328	
A. Defize	2315	1984	BEL	1329	
D. Dunne	2315	1984	IRL	1330	
L.D. Evans	2315	1984	USA	1331	
C. Garcia Fernandez	2315	1984	ESP	1332	
W. Hartmann	2315	1984	FRG	1333	
A. Hoffmann	2315	1984	USA	1334	
J.R. Huergo	2315	1984	CUB	1335	
J.G. Jonsson	2315	1984	ISL	1336	
Sa. Joshi	2315	1984	USA	1337	
J. Kastner	2315	1984	USA	1338	
Kinzel	2315	1984	AUT	1339	
Knox	2315	1984	ENG	1340	
L. Kwatschewsky	2315	1984	AUT	1341	
