Name	Rating	Year	Rank	Fed
Rafal Przedmojski	2280	1992	POL	5217	
Karlo Radakov	2280	1992	YUG	5218	
Constantin Radulescu	2280	1992	ROM	5219	
Gavrilo Rajevic	2280	1992	YUG	5220	
Zdenek Ramik	2280	1992	CZE	5221	
Juan Ramos	2280	1992	CUB	5222	
John Readey	2280	1992	USA	5223	
Cayetano Rebizzo	2280	1992	ARG	5224	
Luis Rojas	2280	1992	CHI	5225	
V Romanchenko	2280	1992	RUS	5226	
Fernando Rosa	2280	1992	CHI	5227	
Ilze Rubene	2280	1992	LAT	5228	
Michal Rudolf	2280	1992	POL	5229	
Hermann Dr. Rueckleben	2280	1992	GER	5230	
Jose.Hervas Ruiz	2280	1992	ESP	5231	
Endre Salanki	2280	1992	HUN	5232	
Miguel Salomon	2280	1992	USA	5233	
Martinovna Sammula	2280	1992	RUS	5234	
Igor Samoliuk	2280	1992	RUS	5235	
Jozsef Sandor	2280	1992	HUN	5236	
Aleksandar Savanovic	2280	1992	YUG	5237	
Seth Saverymuttu	2280	1992	ENG	5238	
Dragan Savovic	2280	1992	YUG	5239	
Manfred Schaubmair	2280	1992	AUT	5240	
Kai-Uwe Schiffer	2280	1992	GER	5241	
Marcus Schmieke	2280	1992	GER	5242	
Leonid Schulman	2280	1992	RUS	5243	
Carlos Schuster	2280	1992	ARG	5244	
Milan Seifert	2280	1992	CZE	5245	
Zoltan Siklosi	2280	1992	HUN	5246	
Ralf-Axel Simon	2280	1992	GER	5247	
Jaroslav Sobek	2280	1992	CZE	5248	
Jorge Sosa.Harrison	2280	1992	PAR	5249	
Krzysztof Spicak	2280	1992	POL	5250	
Steva Srdjanov	2280	1992	YUG	5251	
Rao.G.V Srinivasa	2280	1992	IND	5252	
Dieter Starke	2280	1992	GER	5253	
Bruno Steiner	2280	1992	AUT	5254	
Andrzej Stempin	2280	1992	POL	5255	
Ake Stenborg	2280	1992	SWE	5256	
Sulejman Suljovic	2280	1992	YUG	5257	
Sandor Sulyok	2280	1992	HUN	5258	
Andras Szaszak	2280	1992	HUN	5259	
Leonardo Szlos	2280	1992	ARG	5260	
Tibor Szobi	2280	1992	HUN	5261	
Valeri Telman	2280	1992	UKR	5262	
Vladimir..F Titenko	2280	1992	RUS	5263	
Jovan Todorovic	2280	1992	YUG	5264	
Jozsef Torok	2280	1992	HUN	5265	
Olivier Touzane	2280	1992	FRA	5266	
Justo Triana	2280	1992	CUB	5267	
Gustavo Trigueros	2280	1992	CRC	5268	
Renata Turauskiene	2280	1992	LTU	5269	
Erkki O. Turunen	2280	1992	FIN	5270	
Hans-Joachim Vatter	2280	1992	GER	5271	
Antonin Vavruska	2280	1992	CZE	5272	
Kasem Vebic	2280	1992	YUG	5273	
Zoran Velickovic	2280	1992	SLO	5274	
Laurent Verat	2280	1992	FRA	5275	
Patrick Vial	2280	1992	FRA	5276	
Bjorgvin Viglundsson	2280	1992	ISL	5277	
Dieter Villing	2280	1992	GER	5278	
Otto Vodep	2280	1992	AUT	5279	
Martin Voigt	2280	1992	GER	5280	
Ulf Von.Herman	2280	1992	GER	5281	
Vladimir Vukoje	2280	1992	CRO	5282	
Slawomir Wach	2280	1992	POL	5283	
Anselm Wagner	2280	1992	GER	5284	
Milan Walek	2280	1992	CZE	5285	
Alexandre Wallyn	2280	1992	FRA	5286	
Yuemin Wang	2280	1992	CHN	5287	
Dirk Wegener	2280	1992	GER	5288	
Roland Weill	2280	1992	FRA	5289	
Thomas Weissbein	2280	1992	USA	5290	
Camille Wians	2280	1992	LUX	5291	
Arvid Wikner	2280	1992	SWE	5292	
Jos Willemsen	2280	1992	NED	5293	
Elliott..C Winslow	2280	1992	USA	5294	
Johannes Wirius	2280	1992	AUT	5295	
Flavio Wisniacki	2280	1992	ARG	5296	
Karl Wittmann	2280	1992	GER	5297	
Aleksandar.H Wohl	2280	1992	AUS	5298	
Jonathan Yedidia	2280	1992	USA	5299	
Mite Zafirovski	2280	1992	YUG	5300	
Bogdan Zamfirescu	2280	1992	ROM	5301	
Alojz Zeleznik	2280	1992	SLO	5302	
Reinhard Ziebermayer	2280	1992	AUT	5303	
Yuri Zimmerman	2280	1992	RUS	5304	
Zarko Zivkovic	2280	1992	YUG	5305	
Julio Adad	2275	1992	ARG	5306	
Thomas Albert	2275	1992	GER	5307	
Denis Allan	2275	1992	CAN	5308	
Fidel Alvarez	2275	1992	CUB	5309	
Mauro Amovilli	2275	1992	ITA	5310	
Sergio Anino	2275	1992	ARG	5311	
Ivica Armanda	2275	1992	CRO	5312	
Paul Ascolese	2275	1992	USA	5313	
Branko Avramov	2275	1992	FRM	5314	
Milan Bacic	2275	1992	CRO	5315	
Rikard Backelin	2275	1992	SWE	5316	
Chris.W Baker	2275	1992	ENG	5317	
Nikolac I Bakulin	2275	1992	RUS	5318	
Zvonimir Balenovic	2275	1992	CRO	5319	
Mauro Barletta	2275	1992	ITA	5320	
Colm Barry	2275	1992	IRL	5321	
Christian Bauer	2275	1992	FRA	5322	
Nikolaos Begnis	2275	1992	GRE	5323	
Juan.S Belmonte	2275	1992	CHI	5324	
Andrey Belotserkovsky	2275	1992	RUS	5325	
Andres Benesko	2275	1992	ARG	5326	
Pal Benno	2275	1992	HUN	5327	
Fred Berend	2275	1992	LUX	5328	
Thomas Berger	2275	1992	GER	5329	
Jorge Berrocal	2275	1992	BOL	5330	
Tibor Besztercsenyi	2275	1992	HUN	5331	
Roland Beyen	2275	1992	BEL	5332	
Matthias Dr. Birke	2275	1992	GER	5333	
Bruno Boehmfeldt	2275	1992	GER	5334	
Srdjan Bogicevic	2275	1992	YUG	5335	
Jane Bogoevski	2275	1992	FRM	5336	
Johan Booij	2275	1992	NED	5337	
Spasoje Cabarkapa	2275	1992	YUG	5338	
Carlos Carneiro	2275	1992	POR	5339	
Alfredo Carrillo	2275	1992	MEX	5340	
Alexander Chavarria	2275	1992	CRC	5341	
Eric Cheah	2275	1992	MAS	5342	
Oliver Chernin	2275	1992	USA	5343	
F Chin	2275	1992	MAS	5344	
Pascal Chomet	2275	1992	FRA	5345	
Gorik Cools	2275	1992	BEL	5346	
Philip Corbin	2275	1992	BAR	5347	
Imre Csala	2275	1992	HUN	5348	
Savo Cubrak	2275	1992	YUG	5349	
Eugene Curtin	2275	1992	IRL	5350	
Attila Czebe	2275	1992	HUN	5351	
Davy D'Israel	2275	1992	ARG	5352	
Oystein Dannevig	2275	1992	NOR	5353	
Waldomido De.Andrade	2275	1992	BRA	5354	
Stefano De.Eccher	2275	1992	ITA	5355	
Jacques Demarre	2275	1992	FRA	5356	
Anup Deshmukh	2275	1992	IND	5357	
Jaime Diaz	2275	1992	COL	5358	
Jose.David Diaz.Perez	2275	1992	CUB	5359	
Michael Diker	2275	1992	ISR	5360	
Atanas Dimitrov	2275	1992	BUL	5361	
Josef Divis	2275	1992	CZE	5362	
Martin Dolezal	2275	1992	CZE	5363	
Zadok Domnitz	2275	1992	ISR	5364	
Thomas Dorsch	2275	1992	USA	5365	
Fernando Duarte	2275	1992	BRA	5366	
Werner Duer	2275	1992	AUT	5367	
Hrvoje Dusper	2275	1992	CRO	5368	
Hubert Ebner	2275	1992	AUT	5369	
Kai Effert	2275	1992	GER	5370	
Berthold Engel	2275	1992	GER	5371	
Christoph Engelbert	2275	1992	GER	5372	
Hanna Erenska-Radzewska	2275	1992	POL	5373	
A Erikalov	2275	1992	RUS	5374	
Mats Eriksson	2275	1992	SWE	5375	
Julio Espinosa	2275	1992	CUB	5376	
Julian Estrada.Nieto	2275	1992	MEX	5377	
Jozsef Farkas	2275	1992	HUN	5378	
Janos Felmeri	2275	1992	HUN	5379	
Oscar Ferreira	2275	1992	PAR	5380	
Shaun Finlayson	2275	1992	ENG	5381	
Ulrich Floegel	2275	1992	GER	5382	
Jozsef Foldi	2275	1992	HUN	5383	
Michael.J Franklin	2275	1992	ENG	5384	
Pjotr Freider	2275	1992	RUS	5385	
 Fudez	2275	1992	VEN	5386	
Gyorgy Gara	2275	1992	HUN	5387	
Ricardo Garcia	2275	1992	ESP	5388	
Jesus Garcia.Callejo	2275	1992	ESP	5389	
Antonio Gavilanes	2275	1992	CUB	5390	
Ernest Gibiec	2275	1992	CZE	5391	
Stephan Giemsa	2275	1992	GER	5392	
Dominique Gincomazzi	2275	1992	FRA	5393	
Alexander Ginsberger	2275	1992	ISR	5394	
Philip..M Giulian	2275	1992	SCO	5395	
Sergei Goregliad	2275	1992	USA	5396	
Romuald Grabczewski	2275	1992	POL	5397	
Douglas Griffin	2275	1992	SCO	5398	
Boris Gutkin	2275	1992	ISR	5399	
Vladimir Hadraba	2275	1992	CZE	5400	
Thor.Geir Harestad	2275	1992	NOR	5401	
Thomas Hargens	2275	1992	GER	5402	
Theodoros Haritakis	2275	1992	GRE	5403	
Wolfram Hartmann	2275	1992	GER	5404	
Erkki.E.T Havansi	2275	1992	FIN	5405	
Fred Hedke	2275	1992	GER	5406	
Manfred Heilemann	2275	1992	GER	5407	
Reinhard Heimberger	2275	1992	AUT	5408	
Markus Held	2275	1992	GER	5409	
Asko Hentunen	2275	1992	FIN	5410	
Harald Herndl	2275	1992	AUT	5411	
Drazen Heroic	2275	1992	CRO	5412	
Vinzenz Hillermann	2275	1992	GER	5413	
John Hillery	2275	1992	USA	5414	
Henryk Hirnik	2275	1992	POL	5415	
Jiri Hlavnicka	2275	1992	CZE	5416	
Christopher Holland	2275	1992	GCI	5417	
Bernd Huemmer	2275	1992	GER	5418	
Heinz Huenerkopf	2275	1992	GER	5419	
Dragan-B Ilic	2275	1992	YUG	5420	
Slobodan Ilic	2275	1992	YUG	5421	
Stephan Ingenerf	2275	1992	GER	5422	
Maria Ivanka-Budinsky	2275	1992	HUN	5423	
Zeljko Ivanovic	2275	1992	CRO	5424	
Gisbert Jacoby	2275	1992	GER	5425	
Simon Jakob	2275	1992	SUI	5426	
David James	2275	1992	WLS	5427	
Petar Janchev	2275	1992	BUL	5428	
Dragoljub Janosevic	2275	1992	YUG	5429	
Petr Jerabek	2275	1992	CZE	5430	
Vera Juergens	2275	1992	GER	5431	
Hrvoje Jurkovic	2275	1992	CRO	5432	
Aleksandar Kabatenski	2275	1992	UKR	5433	
Michael Kaganovski	2275	1992	ISR	5434	
Dieter Kaiser	2275	1992	GER	5435	
Vladimir Kalinin	2275	1992	WLS	5436	
Miladin Karic	2275	1992	YUG	5437	
Agust..S Karlsson	2275	1992	ISL	5438	
Nikolaos Kazilaris	2275	1992	GRE	5439	
Johannes Kern	2275	1992	GER	5440	
Laurentiu Kiss	2275	1992	ROM	5441	
Dariusz Klimaszewski	2275	1992	POL	5442	
Gyorgy Kocsis	2275	1992	HUN	5443	
Ulrich Koepf	2275	1992	GER	5444	
Bent Kolvig	2275	1992	DEN	5445	
Dragan Kotevski	2275	1992	YUG	5446	
Zoltan Kovacs	2275	1992	HUN	5447	
Erik Kralovec	2275	1992	AUT	5448	
M Krijy	2275	1992	RUS	5449	
Marina Krilova	2275	1992	RUS	5450	
Leif Kristensen	2275	1992	FAI	5451	
Miroslav Kriz	2275	1992	CZE	5452	
Dariusz Krzywicki	2275	1992	POL	5453	
Robert Kula	2275	1992	POL	5454	
Romuald Kusnierz	2275	1992	POL	5455	
Alexandru Kutnik	2275	1992	ROM	5456	
Rene Lacayo	2275	1992	NCA	5457	
Enrique Larrachea	2275	1992	CHI	5458	
Janos Laszlo	2275	1992	HUN	5459	
Boguslaw Latas	2275	1992	POL	5460	
Martti Lauren	2275	1992	FIN	5461	
Alexander Lazarov	2275	1992	BUL	5462	
Frederic Lempereur	2275	1992	FRA	5463	
Louis Levy	2275	1992	USA	5464	
Ricardo Leyva	2275	1992	CUB	5465	
Hugo E. Link	2275	1992	ARG	5466	
 Lipman	2275	1992	RUS	5467	
Alan Lisica	2275	1992	YUG	5468	
Michael F Littleton	2275	1992	IRL	5469	
Mariano Loiterstein	2275	1992	ARG	5470	
Carlos.Manuel Lopez	2275	1992	CUB	5471	
Anders Loven	2275	1992	SWE	5472	
Branko Lovric	2275	1992	CRO	5473	
Carlo Luciani	2275	1992	ITA	5474	
Janos Lukacs	2275	1992	HUN	5475	
Hongding Ma	2275	1992	CHN	5476	
Andrew Mack	2275	1992	ENG	5477	
James Maki	2275	1992	USA	5478	
Rudolf Mandl	2275	1992	GER	5479	
Verma Manoj	2275	1992	IND	5480	
Gregory Markzon	2275	1992	USA	5481	
Michael W. Marlow	2275	1992	ENG	5482	
Raul Marquez	2275	1992	ECU	5483	
Rafal Marszalek	2275	1992	POL	5484	
Otto Marthaler	2275	1992	SUI	5485	
Daniel Martinez	2275	1992	MEX	5486	
Dirk Maxion	2275	1992	GER	5487	
Francis Maynard	2275	1992	CRC	5488	
Leonard Mc.Laren	2275	1992	NZL	5489	
Brian McCarthy	2275	1992	USA	5490	
Gerhard Mehler	2275	1992	GER	5491	
Mirza Mehmedovic	2275	1992	BIH	5492	
Branimir Mijuskovic	2275	1992	YUG	5493	
Ivan Mircic	2275	1992	YUG	5494	
Hans Moors	2275	1992	GER	5495	
Heinz Mueller	2275	1992	GER	5496	
Michael Mueller	2275	1992	GER	5497	
Manuel Murillo	2275	1992	CRC	5498	
Robert Nagy	2275	1992	HUN	5499	
Gabor Nemeth	2275	1992	HUN	5500	
Dragan Novakovic	2275	1992	YUG	5501	
Peter Nurmi	2275	1992	CAN	5502	
Blazimir Obradovic	2275	1992	YUG	5503	
Josef Obsivac	2275	1992	CZE	5504	
Thomas Ochsner	2275	1992	DEN	5505	
Rene.A.J.A Olthof	2275	1992	NED	5506	
Juergen Orlowski	2275	1992	GER	5507	
Milan Osolin	2275	1992	SLO	5508	
Jens Ostergaard	2275	1992	DEN	5509	
Mohamed Ouechtati	2275	1992	TUN	5510	
John T. Pajak	2275	1992	CAN	5511	
Vladimir Pala	2275	1992	CZE	5512	
Fernando Pereira	2275	1992	POR	5513	
Alvaro Pereira	2275	1992	POR	5514	
Fredy Perez	2275	1992	GUA	5515	
Finn Petersen	2275	1992	DEN	5516	
Zoran Petronijevic	2275	1992	YUG	5517	
Laurent Picarda	2275	1992	FRA	5518	
Matthew Piper	2275	1992	ENG	5519	
Kenneth Potts	2275	1992	USA	5520	
Martin Preiss	2275	1992	GER	5521	
Martin Pribyl	2275	1992	CZE	5522	
Manuel Pujol Sans	2275	1992	ESP	5523	
Mark Quinn	2275	1992	IRL	5524	
Vladan Rabrenovic	2275	1992	YUG	5525	
Bela Radnoti	2275	1992	HUN	5526	
Djordje Radoja	2275	1992	YUG	5527	
Yehya Rahman	2275	1992	EGY	5528	
V Ravichandran	2275	1992	IND	5529	
Claudia Rehbein	2275	1992	GER	5530	
Detlef Rehbein	2275	1992	GER	5531	
Emanoil Reicher	2275	1992	ROM	5532	
Sandor Reiner	2275	1992	HUN	5533	
Eloi Relange	2275	1992	FRA	5534	
Carlos.A Reyes.Najera	2275	1992	GUA	5535	
Alejandro Riline	2275	1992	PAR	5536	
Simon J. Roe	2275	1992	ENG	5537	
Jonathan Rogers	2275	1992	ENG	5538	
Elio Romani	2275	1992	ITA	5539	
Jacques Romantchouk	2275	1992	FRA	5540	
Daniel Ronneland	2275	1992	SWE	5541	
Philip.J Rossiter	2275	1992	ENG	5542	
Helmut Ruthenberg	2275	1992	GER	5543	
Raimundo Sabao	2275	1992	ARG	5544	
Daniel Sadkowsky	2275	1992	BEL	5545	
Jiri Salac	2275	1992	CZE	5546	
Nachum Salman	2275	1992	USA	5547	
Bernd Salvermoser	2275	1992	GER	5548	
Ludvig Sandstrom	2275	1992	SWE	5549	
Vasile Sanduleac	2275	1992	MDA	5550	
Kumar Sanjeev	2275	1992	IND	5551	
Cesar.S Santacruz	2275	1992	PAR	5552	
Dragoljub Savic	2275	1992	YUG	5553	
Stefan Schmidt	2275	1992	GER	5554	
Martin Schoof	2275	1992	GER	5555	
Juergen Schulz	2275	1992	GER	5556	
Bruno Schwaegli	2275	1992	SUI	5557	
Lorenz Seelinger	2275	1992	GER	5558	
Michael Seitz	2275	1992	GER	5559	
Paul Selick	2275	1992	CAN	5560	
Igor Shtern	2275	1992	USA	5561	
Heiner Siepelt	2275	1992	GER	5562	
Sasa Simon	2275	1992	YUG	5563	
Hans Singer	2275	1992	AUT	5564	
Obrad Sirotanovic	2275	1992	YUG	5565	
Alexander Sokalsky	2275	1992	UKR	5566	
Alexandru Solomon	2275	1992	ROM	5567	
Nebojsa Somborski	2275	1992	YUG	5568	
Savo Spasenovski	2275	1992	FRM	5569	
Stefan.Dr Spiegel	2275	1992	GER	5570	
Michal Spiridonski	2275	1992	POL	5571	
Grant Spraggett	2275	1992	CAN	5572	
Edward Ssentongo	2275	1992	UGA	5573	
Per Stentebjerg-Hansen	2275	1992	DEN	5574	
Yaacov Stisis	2275	1992	ISR	5575	
Walter Strobel	2275	1992	GER	5576	
Dag Svedenborg	2275	1992	NOR	5577	
Christian Syre	2275	1992	GER	5578	
Albert Syska	2275	1992	GER	5579	
Ervin Szabo	2275	1992	HUN	5580	
Julius Szabo	2275	1992	ROM	5581	
Peter Szabo	2275	1992	HUN	5582	
Zsolt.Jozsef Szabo	2275	1992	HUN	5583	
Olaf Szczepanski	2275	1992	GER	5584	
Eduard Szirmai	2275	1992	HUN	5585	
Zoltan Tamassy	2275	1992	HUN	5586	
Gheorghe Telbis	2275	1992	ROM	5587	
Denis Teyssou	2275	1992	FRA	5588	
John C Timm	2275	1992	USA	5589	
Klaus Timpel	2275	1992	GER	5590	
Ludo Tolhuizen	2275	1992	NED	5591	
Janos Toth	2275	1992	HUN	5592	
Fliura Uskova	2275	1992	KAZ	5593	
Bram Van.Dijk	2275	1992	NED	5594	
Mariano Varga	2275	1992	ARG	5595	
Zalan Varga	2275	1992	HUN	5596	
Herwig-Ioan Varlan	2275	1992	ROM	5597	
Ferenc Vegvari	2275	1992	HUN	5598	
Davor Vlahov	2275	1992	CRO	5599	
Goran Vodopija	2275	1992	CRO	5600	
Justus Von Hartlieb	2275	1992	GER	5601	
Frantisek Vrana	2275	1992	CZE	5602	
Guenter Walter	2275	1992	GER	5603	
Ernst Weinzettl	2275	1992	AUT	5604	
Roland Weiss	2275	1992	GER	5605	
Rene Wendt	2275	1992	GER	5606	
Kevin J. Wicker	2275	1992	ENG	5607	
Werner Wilke	2275	1992	AUT	5608	
Ryszard Wolny	2275	1992	POL	5609	
Terence Wong	2275	1992	SIN	5610	
Alexs Yoffe	2275	1992	RUS	5611	
Dejan Zecevic	2275	1992	YUG	5612	
Frank Zimmermann	2275	1992	GER	5613	
Walter Ader	2270	1992	CHI	5614	
Haseeb Ahmed	2270	1992	PAK	5615	
Mahmoud Akeel	2270	1992	SYR	5616	
Alexandros Alexandrou	2270	1992	CYP	5617	
Karim Amir	2270	1992	PAK	5618	
Dan Andersen	2270	1992	DEN	5619	
Renard Anderson	2270	1992	USA	5620	
Rolando Anguiano	2270	1992	MEX	5621	
Asgeir T Arnason	2270	1992	ISL	5622	
Petar Arnaudov	2270	1992	BUL	5623	
Slobodan Arsic	2270	1992	YUG	5624	
Marco Asfora	2270	1992	BRA	5625	
Laurent Aubert	2270	1992	FRA	5626	
Mario.E Baccelliere.Pena	2270	1992	CHI	5627	
Gyorgy Bajusz	2270	1992	HUN	5628	
Markus Baldauf	2270	1992	GER	5629	
Ilija Balinov	2270	1992	BUL	5630	
Marian Banasik	2270	1992	POL	5631	
Igor Baronets	2270	1992	RUS	5632	
Mehmet Bayramicli	2270	1992	TUR	5633	
Cesar Becx	2270	1992	NED	5634	
Senad Begic	2270	1992	BIH	5635	
Boris Belopolsky	2270	1992	USA	5636	
Laszlo Bencze	2270	1992	HUN	5637	
Christophe Bernard	2270	1992	FRA	5638	
Andrzej Betkowski	2270	1992	POL	5639	
Simon Bibby	2270	1992	ENG	5640	
Michael Bjertrup	2270	1992	DEN	5641	
Karl-Ernst Bluebaum	2270	1992	GER	5642	
Gernot Blum	2270	1992	GER	5643	
Otto Blumel	2270	1992	CZE	5644	
Krasimir Bochev	2270	1992	BUL	5645	
Vlatko Bodjanec	2270	1992	CRO	5646	
Clemens-Peter Boesken	2270	1992	GER	5647	
Aleksandar Bogicevic	2270	1992	YUG	5648	
Uwe Bokelbrink	2270	1992	GER	5649	
Milivoje Boljsakov	2270	1992	YUG	5650	
Dan.Vladimir Bondoc	2270	1992	ROM	5651	
Eric Boulard	2270	1992	FRA	5652	
Pierre Boutquin	2270	1992	CAN	5653	
Rado Brglez	2270	1992	SLO	5654	
David Browing	2270	1992	GCI	5655	
Simon.D Brown	2270	1992	ENG	5656	
Jochen Bruch	2270	1992	GER	5657	
Josip.Dr Bubicic	2270	1992	CRO	5658	
Graham Burgess	2270	1992	ENG	5659	
Corneliu Butnaru	2270	1992	ROM	5660	
Guillermo Buxade.Roca	2270	1992	ESP	5661	
Mariusz Byrka	2270	1992	POL	5662	
Ruggiero Capuano	2270	1992	ITA	5663	
Renzo Castagna	2270	1992	SUI	5664	
Giovanni..A Cecconi	2270	1992	ITA	5665	
Miodrag Cetkovic	2270	1992	YUG	5666	
Christopher Chabris	2270	1992	USA	5667	
Pavlina Chilingirova	2270	1992	BUL	5668	
Jerzy Ciruk	2270	1992	POL	5669	
Jan Clementsson	2270	1992	SWE	5670	
Christopher Martin Cooley	2270	1992	ENG	5671	
Arpad Csaba	2270	1992	HUN	5672	
Dariusz Czarkowski	2270	1992	POL	5673	
Ruurd Dam	2270	1992	NED	5674	
Juergen Daniel	2270	1992	GER	5675	
Bianor.da.Silva Dantas	2270	1992	BRA	5676	
Donatas Daugela	2270	1992	LTU	5677	
Peter Dauvergne	2270	1992	CAN	5678	
Vasile David	2270	1992	ROM	5679	
Christian Del Faro	2270	1992	USA	5680	
Diego Del.Rey	2270	1992	ARG	5681	
Vladislav Dereviagin	2270	1992	RUS	5682	
Heinrich Diek	2270	1992	GER	5683	
Roy..G Dieks	2270	1992	NED	5684	
Plamen Dimitar	2270	1992	BUL	5685	
Plamen Dimitrov	2270	1992	BUL	5686	
Petko Dimitrov	2270	1992	BUL	5687	
Joao Dinis de Sousa	2270	1992	POR	5688	
Igor Dmitriev	2270	1992	RUS	5689	
Janos Dostan	2270	1992	YUG	5690	
Mariusz Duch	2270	1992	POL	5691	
Andrzej Duda	2270	1992	POL	5692	
Paul Edwards	2270	1992	ENG	5693	
Anders Eriksson	2270	1992	SWE	5694	
Thomas Espig	2270	1992	GER	5695	
Alain Estival	2270	1992	FRA	5696	
A Faas	2270	1992	RUS	5697	
Elena Fatalibekova	2270	1992	RUS	5698	
Folco Ferretti	2270	1992	ITA	5699	
Patrick Fievet	2270	1992	FRA	5700	
Stanley Fink	2270	1992	USA	5701	
Gisela Fischdick	2270	1992	GER	5702	
Thomas Fischer	2270	1992	GER	5703	
Laszlo Fodor	2270	1992	YUG	5704	
Dariusz Fraczek	2270	1992	POL	5705	
Jozsef Frank	2270	1992	HUN	5706	
Leif Fredriksson	2270	1992	SWE	5707	
U Friedrich	2270	1992	GER	5708	
Johan Furhoff	2270	1992	SWE	5709	
Lionel Gachon	2270	1992	FRA	5710	
Zoran Gajic	2270	1992	YUG	5711	
Gregorio Garcia Conesa	2270	1992	ESP	5712	
Horacio Garcia	2270	1992	ARG	5713	
Jose.Luis Garcia	2270	1992	ESP	5714	
Raul Garcia	2270	1992	AND	5715	
Bozidar Gasic	2270	1992	YUG	5716	
Erasmus Gerigk	2270	1992	GER	5717	
Stephen Giddins	2270	1992	ENG	5718	
Zeljko Glavica	2270	1992	CRO	5719	
Darko Gliksman	2270	1992	CRO	5720	
Glez-Maza Gonzales	2270	1992	ESP	5721	
K.N Gopal	2270	1992	IND	5722	
Esad Goric	2270	1992	BIH	5723	
Damir Gracin	2270	1992	CRO	5724	
Veselin Grbovic	2270	1992	YUG	5725	
Paul Griffiths	2270	1992	ENG	5726	
Rene A Grimaldi	2270	1992	ESA	5727	
Georg Gross	2270	1992	GER	5728	
Artur Grzelak	2270	1992	POL	5729	
Oliver Guenthner	2270	1992	GER	5730	
Husein Halilovic	2270	1992	YUG	5731	
Patrick Halpin	2270	1992	AUS	5732	
Hakan Han	2270	1992	TUR	5733	
Waldemar Hanasz	2270	1992	POL	5734	
Pavol Hanko	2270	1992	SVK	5735	
Hendrik..A Happel	2270	1992	NED	5736	
Mohamed Hassan	2270	1992	IND	5737	
Constantin Heim	2270	1992	ROM	5738	
Hans Hermesmann	2270	1992	GER	5739	
Martin Herzog	2270	1992	SUI	5740	
Oystein Hjertenes	2270	1992	NOR	5741	
Mikhail Hodarkovski	2270	1992	UKR	5742	
Rudi Hoerstmann	2270	1992	GER	5743	
Richard F. Holmes	2270	1992	ENG	5744	
Allan Holst	2270	1992	DEN	5745	
Jiri Horak	2270	1992	CZE	5746	
Miklos Horvath	2270	1992	HUN	5747	
Ladislav Hrbolka	2270	1992	CZE	5748	
Fabrizio Hugony	2270	1992	ITA	5749	
Jozef Hujo	2270	1992	SVK	5750	
Harri.M Hurme	2270	1992	FIN	5751	
Vidoje Ilic	2270	1992	YUG	5752	
Milan Ilijic	2270	1992	YUG	5753	
Milivoje Jablan	2270	1992	YUG	5754	
Omar Jonsson	2270	1992	ISL	5755	
Brian.Jorgen Jorgensen	2270	1992	DEN	5756	
G. Arboleda Juan	2270	1992	COL	5757	
Loris Kalashian	2270	1992	RUS	5758	
Guram Kalatozishvili	2270	1992	GEO	5759	
Avraham Kaldor	2270	1992	ISR	5760	
Richard Kaner	2270	1992	USA	5761	
Gary Kenworthy	2270	1992	ENG	5762	
Leo..J Kerkhoff	2270	1992	NED	5763	
V Kim	2270	1992	RUS	5764	
Dusan Kitic	2270	1992	YUG	5765	
Kaj-Erik Kivipelto	2270	1992	FIN	5766	
Mikko Kivisto	2270	1992	FIN	5767	
Rainer Kleeschaetzky	2270	1992	GER	5768	
Lawrence Klein	2270	1992	USA	5769	
A Klidzeis Weggelate	2270	1992	RUS	5770	
Ulrich Kobe	2270	1992	GER	5771	
Alojzy Kocur	2270	1992	POL	5772	
Petar Kolognat	2270	1992	YUG	5773	
Matthias Krallmann	2270	1992	GER	5774	
Namik Krasnikov	2270	1992	RUS	5775	
Helmut Krausser	2270	1992	GER	5776	
Lubomir Krnavek	2270	1992	CZE	5777	
Jaroslav Krouzel	2270	1992	CZE	5778	
Sergey Krylov	2270	1992	RUS	5779	
Markus Kuehn	2270	1992	GER	5780	
Adam Kujawski	2270	1992	POL	5781	
Borislav Kuzev	2270	1992	BUL	5782	
Sergei Labatin	2270	1992	RUS	5783	
Bende Lagua	2270	1992	PHI	5784	
Craig Laird	2270	1992	AUS	5785	
Donatas Lapienis	2270	1992	LTU	5786	
Udo Lau	2270	1992	GER	5787	
Arild Lauvsnes	2270	1992	NOR	5788	
Alberto Leal	2270	1992	MEX	5789	
Gerardo Lebredo	2270	1992	CUB	5790	
Rolf Lekander	2270	1992	SWE	5791	
Krzysztof Leszczynski	2270	1992	POL	5792	
Gyula Letay	2270	1992	HUN	5793	
Fernando Lida.Garcia	2270	1992	ARG	5794	
Holger Lieff	2270	1992	GER	5795	
Klaus Lindoerfer	2270	1992	GER	5796	
Juergen Lisek	2270	1992	GER	5797	
V Ljavdansky	2270	1992	RUS	5798	
Richard Lobo	2270	1992	ENG	5799	
Slobodan Loncarevic	2270	1992	YUG	5800	
Luen-Wah Luk	2270	1992	HKG	5801	
D..Brett Lund	2270	1992	ENG	5802	
Todd..W Lunna	2270	1992	USA	5803	
Klaus-Juergen Lutz	2270	1992	GER	5804	
Otto Magyar	2270	1992	HUN	5805	
Damir Majer	2270	1992	GER	5806	
Gottfried Marcia	2270	1992	ROM	5807	
Dimitar Marholev	2270	1992	BUL	5808	
Rafael Mari.Sancho	2270	1992	ESP	5809	
Milovan Markovic	2270	1992	YUG	5810	
Slavoljub Markovic	2270	1992	YUG	5811	
