Name	Rating	Year	Fed	Rank
Bernal Gonzalez	2385	1995	CRC	1833	
Manfred Hermann	2385	1995	GER	1834	
Greg Hjorth	2385	1995	AUS	1835	
E. Hlian	2385	1995	RUS	1836	
Dmitrij Ikonnikov	2385	1995	RUS	1837	
David Janoev	2385	1995	GEO	1838	
Milos Jovicic	2385	1995	YUG	1839	
Wolfgang Kaiser	2385	1995	GER	1840	
Tibor.Jr Karolyi	2385	1995	HUN	1841	
Vadim Karpman	2385	1995	UKR	1842	
Laszlo Karsa	2385	1995	HUN	1843	
Ivars Kivlan	2385	1995	LAT	1844	
Alexander Krayz	2385	1995	ISR	1845	
Nedim Lalic	2385	1995	BIH	1846	
Frank Lamprecht	2385	1995	GER	1847	
Kick Langeweg	2385	1995	NED	1848	
Ular Lauk	2385	1995	EST	1849	
Andrey Lavrov	2385	1995	RUS	1850	
Geoffrey.W Lawton	2385	1995	ENG	1851	
Reinhard Lendwai	2385	1995	AUT	1852	
Benoit Lepelletier	2385	1995	FRA	1853	
Andor Lilienthal	2385	1995	HUN	1854	
Robert Loncar	2385	1995	CRO	1855	
A Lunev	2385	1995	RUS	1856	
Alexander..A Malevinsky	2385	1995	RUS	1857	
Maria Manakova	2385	1995	YUG	1858	
Alexander Matros	2385	1995	KAZ	1859	
Vojko Mencinger	2385	1995	SLO	1860	
Boro Miljanic	2385	1995	YUG	1861	
Nikolay..N Minev	2385	1995	USA	1862	
Claudio.Javier Minzer	2385	1995	ARG	1863	
Rajko Miranovic	2385	1995	YUG	1864	
Nebojsa Misailovic	2385	1995	YUG	1865	
Oleg L Moisieev	2385	1995	RUS	1866	
Emelbek Moldobaev	2385	1995	RUS	1867	
Raul Monier	2385	1995	ARG	1868	
Konstantin Nikuljshin	2385	1995	RUS	1869	
Arkady Novopashin	2385	1995	RUS	1870	
Krzysztof Panczyk	2385	1995	POL	1871	
Charles Partos	2385	1995	SUI	1872	
Milan Pastircak	2385	1995	CZE	1873	
Marijan Petrov	2385	1995	BUL	1874	
Olivier Peyrat	2385	1995	FRA	1875	
Gert Pieterse	2385	1995	NED	1876	
John.C Pigott	2385	1995	ENG	1877	
Leon Pliester	2385	1995	NED	1878	
Caesar.G Poch	2385	1995	ARG	1879	
Luben Popov	2385	1995	BUL	1880	
Evgeny Pospelov	2385	1995	RUS	1881	
Andrei Purtov	2385	1995	RUS	1882	
Ivica Raicevic	2385	1995	YUG	1883	
Cristobal Ramo.Frontinan	2385	1995	ESP	1884	
Daniel Rivera	2385	1995	URU	1885	
Arnd.Dr Roesch	2385	1995	GER	1886	
Denis Rosandic	2385	1995	CRO	1887	
Kalman Rovid	2385	1995	HUN	1888	
Elvira Sakhatova	2385	1995	KAZ	1889	
Peter Schmidt	2385	1995	GER	1890	
Jochen Schoellmann	2385	1995	GER	1891	
Eddie..C Scholl	2385	1995	NED	1892	
Tal Shaked	2385	1995	USA	1893	
V Sherbakov	2385	1995	RUS	1894	
Luis Sieiro-Gonzalez	2385	1995	CUB	1895	
Heiner Siepelt	2385	1995	GER	1896	
Carlos Silva.Sanchez	2385	1995	CHI	1897	
Flavio M. Silveira	2385	1995	BRA	1898	
Bartosz Socko	2385	1995	POL	1899	
Ernesto Solana.Suarez	2385	1995	ESP	1900	
Boris Taborov	2385	1995	UKR	1901	
Viacheslav Varlamov	2385	1995	RUS	1902	
Lucian Vasilescu	2385	1995	ROM	1903	
Markus Wach	2385	1995	AUT	1904	
Alfred Weindl	2385	1995	GER	1905	
Dimo Werner	2385	1995	GER	1906	
Rikard Winsnes	2385	1995	SWE	1907	
Jacek Woda	2385	1995	POL	1908	
V Yasinsky	2385	1995	RUS	1909	
Aris Yosifides	2385	1995	ARG	1910	
Zdravko Zelic	2385	1995	CRO	1911	
Ilia Alexandrov	2380	1995	RUS	1912	
Rene Alonso	2380	1995	CUB	1913	
Ingvar Andreasson	2380	1995	SWE	1914	
Vitomir Arapovic	2380	1995	CRO	1915	
Can Arduman	2380	1995	TUR	1916	
Ivo Bajec	2380	1995	SLO	1917	
Miguel Bernat	2380	1995	ARG	1918	
David Bernstein	2380	1995	ISR	1919	
Milan Bjelajac	2380	1995	YUG	1920	
Troels Bjerre	2380	1995	DEN	1921	
Kai Bjerring	2380	1995	DEN	1922	
Igor Blechzin	2380	1995	RUS	1923	
Jay..R Bonin	2380	1995	USA	1924	
Ilia Botvinnik	2380	1995	ISR	1925	
Douglas..M Bryson	2380	1995	SCO	1926	
Jose Capo	2380	1995	CHI	1927	
Helmut Cardon	2380	1995	NED	1928	
Alexei Chernuschevich	2380	1995	BLR	1929	
Jorge Clavijo	2380	1995	COL	1930	
John..G Cooper	2380	1995	WLS	1931	
Csaba Csiszar	2380	1995	HUN	1932	
Lawrence.A Day	2380	1995	CAN	1933	
Viana.Jr De.Asis.Dirceu	2380	1995	BRA	1934	
Ladislav Dobrovolsky	2380	1995	CZE	1935	
Fernie Donguines	2380	1995	PHI	1936	
Octavian Dumitran	2380	1995	FRA	1937	
Angus.J Dunnington	2380	1995	ENG	1938	
Marc Dutreeuw	2380	1995	BEL	1939	
Hector Elissalt.Cardenas	2380	1995	CUB	1940	
Steen Fedder	2380	1995	DEN	1941	
V Feofanov	2380	1995	RUS	1942	
Juergen Fleck	2380	1995	GER	1943	
Wolfgang Gerstner	2380	1995	GER	1944	
Fernand Gobet	2380	1995	SUI	1945	
Jayant.Suresh Gokhale	2380	1995	IND	1946	
Nicolae Gordan	2380	1995	ROM	1947	
Nir Grinberg	2380	1995	ISR	1948	
Mihai Grunberg	2380	1995	ROM	1949	
S Hlusevich	2380	1995	RUS	1950	
Frank Holzke	2380	1995	GER	1951	
Karoly Honfi	2380	1995	HUN	1952	
Dragan Ilic	2380	1995	YUG	1953	
Georgi A Ilivitzki	2380	1995	RUS	1954	
Dusan Indjic	2380	1995	YUG	1955	
A Isaev	2380	1995	RUS	1956	
Ole Jakobsen	2380	1995	DEN	1957	
Curt Jones	2380	1995	USA	1958	
Ketino.(IM) Kachiani-Gersinska	2380	1995	GER	1959	
Alexander Kalinin	2380	1995	RUS	1960	
Bernard Kernan	2380	1995	IRL	1961	
Attila Kiss	2380	1995	HUN	1962	
I Komissarov	2380	1995	RUS	1963	
Djordje Konjevic	2380	1995	YUG	1964	
I Kopylov	2380	1995	RUS	1965	
Darko Kovac	2380	1995	CRO	1966	
David Kudischewitsch	2380	1995	RUS	1967	
Josef Kupper	2380	1995	SUI	1968	
Ta Lin	2380	1995	CHN	1969	
Irvin Lipnowski	2380	1995	CAN	1970	
Branimir Maksimovic	2380	1995	YUG	1971	
Vasilij Malysev	2380	1995	RUS	1972	
Mikulas Manik	2380	1995	SVK	1973	
Bozidar Marinovic	2380	1995	YUG	1974	
Bill Mason	2380	1995	USA	1975	
Nikolay Monin	2380	1995	RUS	1976	
Ervin Mozes	2380	1995	ROM	1977	
G Mukhim	2380	1995	RUS	1978	
Adrian Musat	2380	1995	ROM	1979	
Adrian Negulescu	2380	1995	ROM	1980	
Ulrich Nehmert	2380	1995	GER	1981	
Zoltan Nemeth	2380	1995	HUN	1982	
Gennadi Newerovski	2380	1995	RUS	1983	
Joose Norri	2380	1995	FIN	1984	
Miklos Orso	2380	1995	HUN	1985	
Peter.Dr Panzer	2380	1995	GER	1986	
Tiruchi.N Parameswaran	2380	1995	IND	1987	
Arnaud Payen	2380	1995	FRA	1988	
Mikhail Perelshteyn	2380	1995	RUS	1989	
Yury.N Prudnikov	2380	1995	RUS	1990	
Julian Radulski	2380	1995	BUL	1991	
Tomislav Rakic	2380	1995	YUG	1992	
Sead Rasidovic	2380	1995	BIH	1993	
Raja Ravisekhar	2380	1995	IND	1994	
Tony Renna	2380	1995	USA	1995	
John Rodgaard	2380	1995	FAI	1996	
Gabriel Rojo.Huerta	2380	1995	ESP	1997	
Pavel Romanov	2380	1995	RUS	1998	
Bedri Sadiku	2380	1995	YUG	1999	
Enrique Scarella	2380	1995	ARG	2000	
Wladyslaw Schinzel	2380	1995	POL	2001	
Yuriy Shidlovskiy	2380	1995	LTU	2002	
Ryszard Skrobek	2380	1995	POL	2003	
Peter Staller	2380	1995	GER	2004	
Efim.Samoilovich Stoliar	2380	1995	RUS	2005	
Vladimir Terterians	2380	1995	RUS	2006	
Dragan Ugrinovic	2380	1995	YUG	2007	
Michael..J Valvo	2380	1995	USA	2008	
Imre Varasdy	2380	1995	HUN	2009	
Sergey Volkov	2380	1995	RUS	2010	
Roberto Watanabe	2380	1995	BRA	2011	
Stefan Wehmeier	2380	1995	GER	2012	
Morten Weyrich	2380	1995	GER	2013	
Zahari Zahariev	2380	1995	BUL	2014	
Jugoslav Zarkovic	2380	1995	YUG	2015	
Manuel Aaron	2375	1995	IND	2016	
Imed Abdennabi	2375	1995	EGY	2017	
Alexey Ageev	2375	1995	RUS	2018	
Istvan Almasi	2375	1995	HUN	2019	
Dario Alzate	2375	1995	COL	2020	
Dejan Antic	2375	1995	YUG	2021	
S Appolonov	2375	1995	RUS	2022	
Boris Arkhangelsky	2375	1995	RUS	2023	
Werner Beckemeier	2375	1995	GER	2024	
Sergei..M Begun	2375	1995	BLR	2025	
Francesco Bellomo	2375	1995	ITA	2026	
Arkady Blodstein	2375	1995	UZB	2027	
Wilfried Bode	2375	1995	GER	2028	
Thomas Brueckner	2375	1995	GER	2029	
Gheorghe Candea	2375	1995	ROM	2030	
Craig V Chellstorp	2375	1995	USA	2031	
Fan Chen	2375	1995	CHN	2032	
Tobias Christensen	2375	1995	DEN	2033	
Adam Cichocki	2375	1995	POL	2034	
Panagiotis Cladouras	2375	1995	GER	2035	
Aron-A Correa	2375	1995	BRA	2036	
Oscar Cuasnicu	2375	1995	ARG	2037	
David H Cummings	2375	1995	ENG	2038	
Eduardo Delgado	2375	1995	ESP	2039	
Ivan L. Dimitrov	2375	1995	BUL	2040	
Zeljko Djukic	2375	1995	YUG	2041	
Tibor Farkas	2375	1995	YUG	2042	
Cristina.Adela.(IM) Foisor	2375	1995	ROM	2043	
Yuri Foltz	2375	1995	RUS	2044	
Manuel Fuentes	2375	1995	CUB	2045	
Antonio Gamundi.Salamanca	2375	1995	ESP	2046	
Stanislav Garber	2375	1995	USA	2047	
Unai Garbisu.de.Goni	2375	1995	ESP	2048	
Edgardo Garma	2375	1995	PHI	2049	
N Gavrilov	2375	1995	RUS	2050	
Anatolij Golikov	2375	1995	RUS	2051	
Bogdan Grabarczyk	2375	1995	POL	2052	
Zvonimir Grdinic	2375	1995	CRO	2053	
Jordan.N Grigorov	2375	1995	BUL	2054	
Bukhuti Gurgenidze	2375	1995	GEO	2055	
Reinhard Hanel	2375	1995	AUT	2056	
Khosro Harandi	2375	1995	IRI	2057	
Viktor Harlamov	2375	1995	RUS	2058	
Michael J. Haygarth	2375	1995	ENG	2059	
Lionel Hayoun	2375	1995	FRA	2060	
Paul Henry	2375	1995	IRL	2061	
Ernesto Iannacone	2375	1995	ITA	2062	
Oleg Impris	2375	1995	GER	2063	
Jan Johansson	2375	1995	SWE	2064	
Ilija Jokic	2375	1995	BIH	2065	
Stephen..L Jones	2375	1995	USA	2066	
Hansjuerg Kaenel	2375	1995	SUI	2067	
Bruno Kamber	2375	1995	SUI	2068	
Nikola Karaklajic	2375	1995	YUG	2069	
Dieter Keller	2375	1995	SUI	2070	
Mark Klarenbeek	2375	1995	NED	2071	
Ponnuswamy Konguvel	2375	1995	IND	2072	
Alexander P Korelov	2375	1995	RUS	2073	
Alexander Kozirev	2375	1995	RUS	2074	
Anatoli Kudriashov	2375	1995	TKM	2075	
Branko Kutuzovic	2375	1995	CRO	2076	
Gustavo Mahia	2375	1995	ARG	2077	
Marius Manolache	2375	1995	ROM	2078	
Roderick M McKay	2375	1995	SCO	2079	
K Mesropov	2375	1995	RUS	2080	
Vojislav Milanovic	2375	1995	YUG	2081	
Neeraj-Kumar Mishra	2375	1995	IND	2082	
Philip Morris	2375	1995	ENG	2083	
Walter D Morris	2375	1995	USA	2084	
Matthias Mueller	2375	1995	GER	2085	
Michael.A Mulyar	2375	1995	USA	2086	
Marc Narciso.Dublan	2375	1995	ESP	2087	
Christer Niklasson	2375	1995	SWE	2088	
Sergej Nikolaev	2375	1995	RUS	2089	
V Novichkov	2375	1995	RUS	2090	
Axelander Ostrovsky	2375	1995	RUS	2091	
Roberto Paramos.Dominguez	2375	1995	ESP	2092	
Peicho Peev	2375	1995	BUL	2093	
Zoran Petronijevic	2375	1995	YUG	2094	
Evgenij Piankov	2375	1995	UKR	2095	
Carlos.Henrique.Lopes Pinto	2375	1995	BRA	2096	
Gueorgui Popov	2375	1995	FRA	2097	
Yuri N Popov	2375	1995	RUS	2098	
Petar Porjazov	2375	1995	BUL	2099	
Alexander Potapov	2375	1995	RUS	2100	
J Purev	2375	1995	RUS	2101	
Kanying Qin	2375	1995	CHN	2102	
Helmut.Dr Reefschlaeger	2375	1995	GER	2103	
Nils-Gustaf Renman	2375	1995	SWE	2104	
Yosef Richter	2375	1995	ISR	2105	
Sergio Rocha	2375	1995	POR	2106	
Matthias Ruf	2375	1995	GER	2107	
Gennadij Rumiancev	2375	1995	UKR	2108	
Leonid Sandler	2375	1995	AUS	2109	
Gerhard Schroll	2375	1995	AUT	2110	
Carlos Schwanek	2375	1995	ARG	2111	
Michael Shadarevian	2375	1995	SYR	2112	
V Shushpanov	2375	1995	RUS	2113	
Jakov Silberman	2375	1995	RUS	2114	
Igor Sirin	2375	1995	RUS	2115	
Leonid Slutzky	2375	1995	ISR	2116	
Jovan Sofrevski	2375	1995	FRM	2117	
Laszlo Somlai	2375	1995	HUN	2118	
I. Spivak	2375	1995	RUS	2119	
Nikolai Stavrev	2375	1995	BUL	2120	
Vladimir Stepovoj	2375	1995	RUS	2121	
V Stjazhkin	2375	1995	RUS	2122	
Jevgenij Sutorikhin	2375	1995	RUS	2123	
Gosta Svenn	2375	1995	SWE	2124	
Vil Syrtlanov	2375	1995	RUS	2125	
Janos Talos	2375	1995	HUN	2126	
Vladimir Tichy	2375	1995	CZE	2127	
Christian.Endre Toth	2375	1995	BRA	2128	
Markus Trepp	2375	1995	SUI	2129	
Anastasios Tsiolakidis	2375	1995	GRE	2130	
Aleksandr Ukolov	2375	1995	RUS	2131	
Bas Van.Gaalen	2375	1995	NED	2132	
Armen Vartapetyan	2375	1995	UKR	2133	
Nikolai Vekshenkov	2375	1995	RUS	2134	
G Sergei Vorobets	2375	1995	RUS	2135	
Mladen Vucic	2375	1995	USA	2136	
Branko Vujakovic	2375	1995	CRO	2137	
Thomas Welin	2375	1995	SWE	2138	
Kai Wesseln	2375	1995	GER	2139	
Michael Woodhams	2375	1995	AUS	2140	
Perry Youngworth	2375	1995	USA	2141	
Jorge Zamora	2375	1995	USA	2142	
Aleksandar Zamruk	2375	1995	RUS	2143	
Boris Abrashkin	2370	1995	RUS	2144	
Yochanan Afek	2370	1995	ISR	2145	
Assem Afifi	2370	1995	EGY	2146	
Hatim Al.Hadarani	2370	1995	YEM	2147	
Vince Alaan	2370	1995	PHI	2148	
Juan.Francisco Anguix.Garrido	2370	1995	ESP	2149	
Miles Ardaman	2370	1995	USA	2150	
Sergio Auciello	2370	1995	ARG	2151	
Slavko Azaric	2370	1995	YUG	2152	
Samat Baimuratov	2370	1995	KAZ	2153	
Reynaldo Balduzzi	2370	1995	ARG	2154	
Michael.J Basman	2370	1995	ENG	2155	
Rolf Bernhardt	2370	1995	GER	2156	
Fernando Bertona	2370	1995	ARG	2157	
Ilja Biriukov	2370	1995	RUS	2158	
Arthur..B Bisguier	2370	1995	USA	2159	
Calvin Blocker	2370	1995	USA	2160	
Rudy Blumenfeld	2370	1995	USA	2161	
Pavel Bogumil	2370	1995	RUS	2162	
Luizmar.J Brito	2370	1995	BRA	2163	
Ivan Buljovcic	2370	1995	YUG	2164	
Ronald Burnett	2370	1995	USA	2165	
Djalma Catropa	2370	1995	BRA	2166	
Carlos Celis Sanchez	2370	1995	PER	2167	
Irina Chelushkina	2370	1995	UKR	2168	
A Cherenkov	2370	1995	RUS	2169	
Dragoljub..M Ciric	2370	1995	YUG	2170	
Hans-Joachim Clara	2370	1995	GER	2171	
Christian-Dr Clemens	2370	1995	GER	2172	
Aleksander Czerwonski	2370	1995	POL	2173	
Radojica Dabetic	2370	1995	YUG	2174	
Victor Delgado	2370	1995	USA	2175	
Rodrigo Disconzi.da.Silva	2370	1995	BRA	2176	
Juri Dovzik	2370	1995	UKR	2177	
Jacek Dubiel	2370	1995	POL	2178	
Mark Ferguson	2370	1995	ENG	2179	
Wolfgang Fischler	2370	1995	AUT	2180	
Heribert Franke	2370	1995	GER	2181	
Jorge Frayle	2370	1995	ARG	2182	
Agustin Garcia.Luque	2370	1995	ESP	2183	
David Gluckman	2370	1995	RSA	2184	
Jorge.A Gonzales	2370	1995	COL	2185	
Stefan Gross	2370	1995	CZE	2186	
Peter Gruen	2370	1995	GER	2187	
Nino.(IM) Gurieli	2370	1995	GEO	2188	
Miodrag Guzijan	2370	1995	YUG	2189	
Mads.Smith Hansen	2370	1995	DEN	2190	
Daniel Hausrath	2370	1995	GER	2191	
Marek Hawelko	2370	1995	POL	2192	
Pascal Herb	2370	1995	FRA	2193	
Jordan Ivanov	2370	1995	BUL	2194	
Christian Joecks	2370	1995	GER	2195	
Mejdi Kaabi	2370	1995	TUN	2196	
Ilaha Kadimova	2370	1995	AZE	2197	
L Kandyba	2370	1995	RUS	2198	
M. Kazgaleev	2370	1995	RUS	2199	
M Kiselev	2370	1995	RUS	2200	
Sergey Konstantinov	2370	1995	RUS	2201	
Andrej Koruchin	2370	1995	RUS	2202	
Ekaterina Kovalevskaya	2370	1995	RUS	2203	
Ehud Lahav	2370	1995	ISR	2204	
Klaus Lehmann	2370	1995	GER	2205	
Dusan Lekic	2370	1995	YUG	2206	
Heinz Liebert	2370	1995	GER	2207	
Jakov Loifenfeld	2370	1995	RUS	2208	
Andrzej Luczak	2370	1995	POL	2209	
Erwin Luginbuhl	2370	1995	SUI	2210	
Mirabeau Maga	2370	1995	PHI	2211	
Renzo Mantovani	2370	1995	ITA	2212	
Jose-Felix-Perez Martins	2370	1995	BRA	2213	
Everaldo Matsuura	2370	1995	BRA	2214	
Doug McClintock	2370	1995	USA	2215	
Slobodan Mirkovic	2370	1995	YUG	2216	
Michael Mischustov	2370	1995	GER	2217	
Nikolai..M Mishuchkov	2370	1995	RUS	2218	
Farag.Amrou Mohamed	2370	1995	EGY	2219	
Elin Mollov	2370	1995	BUL	2220	
Uffe.V Nielsen	2370	1995	DEN	2221	
Predrag Nikac	2370	1995	YUG	2222	
Sasho Nikolov	2370	1995	BUL	2223	
Krasoje Notaros	2370	1995	YUG	2224	
Milan Novkovic	2370	1995	YUG	2225	
Jose Antonio Nunez Vallina	2370	1995	ESP	2226	
Reiner Odendahl	2370	1995	GER	2227	
Mark..J..L Orr	2370	1995	IRL	2228	
Sergei Ovsejevitsch	2370	1995	UKR	2229	
Aleksandar Paronjan	2370	1995	UZB	2230	
William.M Paschall	2370	1995	USA	2231	
Henryk Petryk	2370	1995	POL	2232	
Facundo Pierrot	2370	1995	ARG	2233	
Karol Pinkas	2370	1995	POL	2234	
Eduard Prandstetter	2370	1995	CZE	2235	
D Rahimov	2370	1995	UZB	2236	
Cris Ramayrat	2370	1995	PHI	2237	
Ulrik Rath	2370	1995	DEN	2238	
Alexander Reprintsev	2370	1995	UKR	2239	
Nebojsa Ristic	2370	1995	YUG	2240	
Alberto Rivera	2370	1995	CUB	2241	
Heinrich Rolletschek	2370	1995	AUT	2242	
Andrzej Rosiak	2370	1995	POL	2243	
Philip.J Rossiter	2370	1995	ENG	2244	
Hernan Salazar	2370	1995	CHI	2245	
Gianlazzaro Sanna	2370	1995	ITA	2246	
Luis Santos	2370	1995	POR	2247	
Gerhard Schebler	2370	1995	GER	2248	
Michael Schlosser	2370	1995	AUT	2249	
Joerg Seils	2370	1995	GER	2250	
Ehud Shachar	2370	1995	ISR	2251	
Mikhail Shur	2370	1995	AZE	2252	
Miroslav Shvartz	2370	1995	UKR	2253	
Miguel Sierra	2370	1995	PER	2254	
Zoltan Siklosi	2370	1995	HUN	2255	
Y Simkin	2370	1995	RUS	2256	
Jorn Sloth	2370	1995	DEN	2257	
Valerij Smirnov	2370	1995	BLR	2258	
Kenneth R Smith	2370	1995	USA	2259	
Mile Smolovic	2370	1995	YUG	2260	
Ainur Sofieva	2370	1995	AZE	2261	
Sergey M Sokolov	2370	1995	RUS	2262	
Norbert Sommerbauer	2370	1995	AUT	2263	
Metodi Stoinev	2370	1995	BUL	2264	
Ladislav.Jr Stratil	2370	1995	CZE	2265	
Lian-Ann Tan	2370	1995	SIN	2266	
Emory Tate	2370	1995	USA	2267	
Georgy I Ustinov	2370	1995	RUS	2268	
Jan-Willem Van-Der-Griendt	2370	1995	NED	2269	
Gozewijn Van.Laatum	2370	1995	NED	2270	
Bela Vigh	2370	1995	HUN	2271	
Yge Visser	2370	1995	NED	2272	
Anselm Wagner	2370	1995	GER	2273	
Wenhao Wang	2370	1995	CHN	2274	
Roger Webb	2370	1995	ENG	2275	
Yu Xia	2370	1995	CHN	2276	
Constantin Zarnescu	2370	1995	ROM	2277	
Dov Zifroni	2370	1995	ISR	2278	
Mikhail Zlotnikov	2370	1995	USA	2279	
Raffael Altshul	2365	1995	RUS	2280	
Vladimir Anokhin	2365	1995	RUS	2281	
Boris Anufriev	2365	1995	RUS	2282	
Ingvar Asmundsson	2365	1995	ISL	2283	
Thomas Assmann	2365	1995	GER	2284	
Petko Atanasov	2365	1995	BUL	2285	
Amatzia Avni	2365	1995	ISR	2286	
Luis.A Baquero	2365	1995	COL	2287	
Sylvain Barbeau	2365	1995	CAN	2288	
Reinhard Baumhus	2365	1995	GER	2289	
Slim Belkhodja	2365	1995	FRA	2290	
Jacek Bielczyk	2365	1995	POL	2291	
Sarkis Bohosjan	2365	1995	BUL	2292	
Inon Boim	2365	1995	ISR	2293	
Aleksandr Bolhovitin	2365	1995	RUS	2294	
Rene Borngaesser	2365	1995	GER	2295	
Gaspar Casoy	2365	1995	ARG	2296	
Roman Cherevatenko	2365	1995	UKR	2297	
Pascal Chomet	2365	1995	FRA	2298	
Dmitry Chuprikov	2365	1995	RUS	2299	
Stefan Cigan	2365	1995	SLO	2300	
Darko Covic	2365	1995	CRO	2301	
Hector De La Vega	2365	1995	ARG	2302	
Nenad Djokic	2365	1995	YUG	2303	
Gaston Dorenberg	2365	1995	NED	2304	
Mika Ebeling	2365	1995	FIN	2305	
Imre Fancsy	2365	1995	HUN	2306	
Sergey.A Fedorchuk	2365	1995	UKR	2307	
Boris Fradkin	2365	1995	RUS	2308	
Panayotis Frendzas	2365	1995	GRE	2309	
Lutz Fritsche	2365	1995	GER	2310	
Antonio Frois	2365	1995	POR	2311	
Zeljko Galic	2365	1995	BIH	2312	
Florentino Garmendez	2365	1995	MEX	2313	
Klaus Gawehns	2365	1995	GER	2314	
Dmitry Gedevanishvili	2365	1995	AUS	2315	
Pablo German	2365	1995	ARG	2316	
Sarunas Germanavicius	2365	1995	LTU	2317	
Niklaus Giertz	2365	1995	SUI	2318	
Boris Golubovic	2365	1995	CRO	2319	
Jouri Goriatchkin	2365	1995	RUS	2320	
Ladislau Gross	2365	1995	GER	2321	
Martin Guevara	2365	1995	NCA	2322	
Eirik.T Gullaksen	2365	1995	NOR	2323	
Tamas Halasz	2365	1995	HUN	2324	
Svend Hamann	2365	1995	DEN	2325	
Peter Hardicsay	2365	1995	HUN	2326	
Miguel Herrera	2365	1995	MEX	2327	
Peter Horvath	2365	1995	HUN	2328	
Jesus.Maria Iruzubieta	2365	1995	ESP	2329	
Spiridon Ivanov	2365	1995	BUL	2330	
Han Janssen	2365	1995	NED	2331	
Eleazar Jimenez	2365	1995	CUB	2332	
William Jordan	2365	1995	AUS	2333	
Lazar Kapeljus	2365	1995	RUS	2334	
Vladimir.A Karagodin	2365	1995	RUS	2335	
Ilir Karkanaque	2365	1995	ALB	2336	
Alexander Karpov	2365	1995	UZB	2337	
Alfred Kertesz	2365	1995	GER	2338	
O Khalikian	2365	1995	ARM	2339	
Ove Kinnmark	2365	1995	SWE	2340	
O. Kirsanov	2365	1995	RUS	2341	
Sam Kleinplatz	2365	1995	FRA	2342	
Jaromir Klimes	2365	1995	CZE	2343	
Yury Kolobov	2365	1995	RUS	2344	
Nikolai G Kopylov	2365	1995	RUS	2345	
Slobodan Kovacevic	2365	1995	YUG	2346	
Veljko Kovacevic	2365	1995	CRO	2347	
Attila Kovacs	2365	1995	HUN	2348	
Yair Kraidman	2365	1995	ISR	2349	
Oscar Lemmers	2365	1995	NED	2350	
Levente Lengyel	2365	1995	HUN	2351	
Manuel Li	2365	1995	CUB	2352	
Vladimir Litvinov	2365	1995	BLR	2353	
Ron Livshits	2365	1995	CAN	2354	
Sander Los	2365	1995	NED	2355	
Igor Lutsko	2365	1995	BLR	2356	
John MacPhail	2365	1995	CAN	2357	
Gennadi Makarov	2365	1995	RUS	2358	
Marko Manninen	2365	1995	FIN	2359	
Antonio Medina-Garcia	2365	1995	ESP	2360	
Franco Milocco	2365	1995	ITA	2361	
Bela Molnar	2365	1995	HUN	2362	
Jordi-Alex Moreno.Sanchis	2365	1995	ESP	2363	
William Morrison	2365	1995	USA	2364	
M.B Muralidharan	2365	1995	IND	2365	
Alexis Murillo	2365	1995	CRC	2366	
Jose Pares.Vives	2365	1995	ESP	2367	
Kari Pulkkinen	2365	1995	FIN	2368	
Jovan Radlovacki	2365	1995	YUG	2369	
Jacob Rasin	2365	1995	RUS	2370	
Rainer Raud	2365	1995	EST	2371	
Vladimir Retinsky	2365	1995	UKR	2372	
Robert Rowley	2365	1995	USA	2373	
Alexander Sakadin	2365	1995	RUS	2374	
Mihajlo Savic	2365	1995	YUG	2375	
Bodo Schmidt	2365	1995	GER	2376	
Emmanuel Senador	2365	1995	PHI	2377	
Vadim Skomorokhin	2365	1995	RUS	2378	
A Smit	2365	1995	RUS	2379	
Boban Stamenkovic	2365	1995	YUG	2380	
Parik Stefanov	2365	1995	ROM	2381	
Antoaneta.(IM) Stefanova	2365	1995	BUL	2382	
Bernd Stein	2365	1995	GER	2383	
Pavel Stepanov	2365	1995	RUS	2384	
Erik.O.M.C Teichmann	2365	1995	ENG	2385	
Ian Thomas	2365	1995	ENG	2386	
Anatoly Utiatsky	2365	1995	RUS	2387	
Laszlo Vadasz	2365	1995	HUN	2388	
Luis.E Valdes	2365	1995	CUB	2389	
Kimmo Valkesalmi	2365	1995	FIN	2390	
Henk Vedder	2365	1995	NED	2391	
Juri Vetemaa	2365	1995	BEL	2392	
Jose Villarreal	2365	1995	MEX	2393	
Horst Vonthron	2365	1995	GER	2394	
Vahagn Voskanian	2365	1995	ARM	2395	
Zbynek Vrbata	2365	1995	CZE	2396	
Sasa Vukanovic	2365	1995	YUG	2397	
Pin Wang	2365	1995	CHN	2398	
Leszek Weglarz	2365	1995	POL	2399	
Zbigniew Wieczorek	2365	1995	POL	2400	
Uriel Zak	2365	1995	ISR	2401	
Alexey Zezulkin	2365	1995	BLR	2402	
Manuel Abarca-Aguirre	2360	1995	CHI	2403	
Mohamad Al-Modiahki	2360	1995	QAT	2404	
Anatoly-V Alexeev	2360	1995	RUS	2405	
Levon Altounian	2360	1995	USA	2406	
Gilles Andruet	2360	1995	FRA	2407	
Artur Arustamian	2360	1995	ARM	2408	
Lwin Aye	2360	1995	MYA	2409	
Ivar Bern	2360	1995	NOR	2410	
Hans Besser	2360	1995	GER	2411	
Thomas Bohn	2360	1995	GER	2412	
George S. Botterill	2360	1995	WLS	2413	
Henk Bredewout	2360	1995	NED	2414	
Ruediger Breyther	2360	1995	GER	2415	
Pavel Cech	2360	1995	CZE	2416	
Mark Chapman	2360	1995	AUS	2417	
